study_id,experiment,experiment_name,participant,sex,role,participant_2,sex_2,role_2,species,species_subgroup,dyad,session,trial,ses_nr_overall,ses_nr_species,order_on_day,condition,who_moves_food,total_nr_trial,food_type,food_time,stooge_present,stooge_reaches,open_door,touches_rope,pull_attempt,pull
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,14,1.0,27.0,19.0,2.0,non-social,experimenter,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,14,2.0,27.0,19.0,2.0,non-social,experimenter,4.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,14,3.0,27.0,19.0,2.0,non-social,experimenter,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,14,4.0,27.0,19.0,2.0,non-social,experimenter,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,15,1.0,33.0,20.0,2.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,15,2.0,33.0,20.0,2.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,15,3.0,33.0,20.0,2.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,15,4.0,33.0,20.0,2.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,16,1.0,34.0,21.0,1.0,non-social,experimenter,4.0,grape,15.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,16,2.0,34.0,21.0,1.0,non-social,experimenter,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,16,3.0,34.0,21.0,1.0,non-social,experimenter,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,16,4.0,34.0,21.0,1.0,non-social,experimenter,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,17,1.0,35.0,22.0,1.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,17,2.0,35.0,22.0,1.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,17,3.0,35.0,22.0,1.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,17,4.0,35.0,22.0,1.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,18,1.0,36.0,23.0,1.0,non-social,experimenter,5.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,18,2.0,36.0,23.0,1.0,non-social,experimenter,5.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,18,3.0,36.0,23.0,1.0,non-social,experimenter,5.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,18,4.0,36.0,23.0,1.0,non-social,experimenter,5.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,18,5.0,36.0,23.0,1.0,non-social,experimenter,5.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,19,1.0,37.0,24.0,1.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,19,2.0,37.0,24.0,1.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,19,3.0,37.0,24.0,1.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,19,4.0,37.0,24.0,1.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,20,1.0,41.0,25.0,1.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,20,2.0,41.0,25.0,1.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,20,3.0,41.0,25.0,1.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frederike,f,focal_participant,jahaga,f,stooge,chimpanzee,b,frederike_jahaga,20,4.0,41.0,25.0,1.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,1,1.0,26.0,8.0,3.0,non-social,experimenter,4.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,1,2.0,26.0,8.0,3.0,non-social,experimenter,4.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,1,3.0,26.0,8.0,3.0,non-social,experimenter,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,1,4.0,26.0,8.0,3.0,non-social,experimenter,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,2,1.0,28.0,9.0,3.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,2,2.0,28.0,9.0,3.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,2,3.0,28.0,9.0,3.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,2,4.0,28.0,9.0,3.0,non-social,chimp,4.0,banana,7.0,,,,,,
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,3,1.0,29.0,10.0,6.0,non-social,experimenter,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,3,2.0,29.0,10.0,6.0,non-social,experimenter,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,3,3.0,29.0,10.0,6.0,non-social,experimenter,4.0,grape,15.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,3,4.0,29.0,10.0,6.0,non-social,experimenter,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,4,1.0,30.0,11.0,5.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,4,2.0,30.0,11.0,5.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,4,3.0,30.0,11.0,5.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,4,4.0,30.0,11.0,5.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,5,1.0,31.0,12.0,2.0,non-social,experimenter,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,5,2.0,31.0,12.0,2.0,non-social,experimenter,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,5,3.0,31.0,12.0,2.0,non-social,experimenter,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,5,4.0,31.0,12.0,2.0,non-social,experimenter,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,frodo,m,focal_participant,robert,m,stooge,chimpanzee,a,frodo_robert,6,1.0,32.0,13.0,4.0,non-social,chimp,1.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,1,1.0,3.0,3.0,3.0,social,chimp,5.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,1,2.0,3.0,3.0,3.0,social,chimp,5.0,banana,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,1,3.0,3.0,3.0,3.0,social,chimp,5.0,grape,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,1,4.0,3.0,3.0,3.0,social,chimp,5.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,1,5.0,3.0,3.0,3.0,social,chimp,5.0,grape,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,2,1.0,4.0,4.0,3.0,social,experimenter,4.0,grape,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,2,2.0,4.0,4.0,3.0,social,experimenter,4.0,banana,7.0,1.0,1.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,2,3.0,4.0,4.0,3.0,social,experimenter,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,2,4.0,4.0,4.0,3.0,social,experimenter,4.0,banana,15.0,1.0,1.0,,,,
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,3,1.0,7.0,7.0,2.0,social,chimp,4.0,banana,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,3,2.0,7.0,7.0,2.0,social,chimp,4.0,grape,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,3,3.0,7.0,7.0,2.0,social,chimp,4.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,3,4.0,7.0,7.0,2.0,social,chimp,4.0,grape,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,4,1.0,9.0,9.0,3.0,social,experimenter,4.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,4,2.0,9.0,9.0,3.0,social,experimenter,4.0,grape,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,4,3.0,9.0,9.0,3.0,social,experimenter,4.0,banana,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,4,4.0,9.0,9.0,3.0,social,experimenter,4.0,grape,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,5,1.0,10.0,10.0,2.0,social,chimp,5.0,grape,15.0,1.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,5,2.0,10.0,10.0,2.0,social,chimp,5.0,banana,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,5,3.0,10.0,10.0,2.0,social,chimp,5.0,grape,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,5,4.0,10.0,10.0,2.0,social,chimp,5.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,5,5.0,10.0,10.0,2.0,social,chimp,5.0,grape,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,6,1.0,11.0,11.0,2.0,social,experimenter,3.0,banana,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,6,2.0,11.0,11.0,2.0,social,experimenter,3.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,6,3.0,11.0,11.0,2.0,social,experimenter,3.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,7,1.0,12.0,12.0,2.0,social,chimp,5.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,7,2.0,12.0,12.0,2.0,social,chimp,5.0,grape,7.0,,,,,,
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,7,3.0,12.0,12.0,2.0,social,chimp,5.0,banana,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,7,4.0,12.0,12.0,2.0,social,chimp,5.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,7,5.0,12.0,12.0,2.0,social,chimp,5.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,8,1.0,13.0,13.0,2.0,social,experimenter,3.0,grape,7.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,8,2.0,13.0,13.0,2.0,social,experimenter,3.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,8,3.0,13.0,13.0,2.0,social,experimenter,3.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,9,1.0,14.0,14.0,1.0,social,chimp,7.0,banana,15.0,1.0,1.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,9,2.0,14.0,14.0,1.0,social,chimp,7.0,grape,15.0,1.0,0.0,1.0,1.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,9,3.0,14.0,14.0,1.0,social,chimp,7.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,9,4.0,14.0,14.0,1.0,social,chimp,7.0,grape,7.0,1.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,9,5.0,14.0,14.0,1.0,social,chimp,7.0,banana,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,9,6.0,14.0,14.0,1.0,social,chimp,7.0,grape,15.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,9,7.0,14.0,14.0,1.0,social,chimp,7.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,10,1.0,15.0,15.0,1.0,social,experimenter,4.0,banana,15.0,1.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,10,2.0,15.0,15.0,1.0,social,experimenter,4.0,grape,15.0,1.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,10,3.0,15.0,15.0,1.0,social,experimenter,4.0,banana,7.0,1.0,1.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,11,1.0,33.0,20.0,3.0,non-social,chimp,1.0,grape,15.0,,,,,,
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,12,1.0,34.0,21.0,2.0,non-social,experimenter,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,12,2.0,34.0,21.0,2.0,non-social,experimenter,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,12,3.0,34.0,21.0,2.0,non-social,experimenter,4.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,12,4.0,34.0,21.0,2.0,non-social,experimenter,4.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,13,1.0,35.0,22.0,2.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,1.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,13,2.0,35.0,22.0,2.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,13,3.0,35.0,22.0,2.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,13,4.0,35.0,22.0,2.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,14,1.0,37.0,23.0,2.0,non-social,experimenter,2.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,14,2.0,36.0,23.0,2.0,non-social,experimenter,2.0,banana,7.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,16,1.0,41.0,25.0,2.0,non-social,experimenter,6.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,16,2.0,41.0,25.0,2.0,non-social,experimenter,6.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,16,3.0,41.0,25.0,2.0,non-social,experimenter,6.0,grape,15.0,0.0,0.0,1.0,1.0,1.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,16,4.0,41.0,25.0,2.0,non-social,experimenter,6.0,banana,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,16,5.0,41.0,25.0,2.0,non-social,experimenter,6.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,16,6.0,41.0,25.0,2.0,non-social,experimenter,6.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,17,1.0,45.0,26.0,1.0,non-social,chimp,4.0,banana,15.0,0.0,0.0,1.0,1.0,1.0,1.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,17,2.0,45.0,26.0,1.0,non-social,chimp,4.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,17,3.0,45.0,26.0,1.0,non-social,chimp,4.0,banana,7.0,0.0,0.0,0.0,0.0,0.0,0.0
hepach2021chimpanzees,1,cpd_all,jeudi,f,focal_participant,jahaga,f,stooge,chimpanzee,b,jeudi_jahaga,17,4.0,45.0,26.0,1.0,non-social,chimp,4.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,0.0
