study_id,experiment,experiment_name,participant,sex,species,session,trial,condition,food_time,stooge_present,time,time_next,trial_time,event,attempted_help,overall_session,food
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,4,2.0,control-chimpanzee_pulls_food,15.0,0,231.0,237.0,227.0,remove_occluder,0.0,39.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,4,2.0,control-chimpanzee_pulls_food,15.0,0,237.0,252.0,233.0,food_in_front_but_not_accessible,0.0,39.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,4,2.0,control-chimpanzee_pulls_food,15.0,0,252.0,260.0,248.0,second_light_on,0.0,39.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,4,2.0,control-chimpanzee_pulls_food,15.0,0,260.0,283.0,256.0,food_within_reach,0.0,39.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,4,2.0,control-chimpanzee_pulls_food,15.0,0,283.0,301.0,279.0,light_sequence_initiates_again,0.0,39.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,4,2.0,control-chimpanzee_pulls_food,15.0,0,301.0,343.0,297.0,screw_removed,0.0,39.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,4,2.0,control-chimpanzee_pulls_food,15.0,0,343.0,379.0,339.0,food_pulled,0.0,39.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,4,2.0,control-chimpanzee_pulls_food,15.0,0,379.0,391.0,375.0,food_removed_and_light_turned,0.0,39.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,4,2.0,control-chimpanzee_pulls_food,15.0,0,391.0,407.0,387.0,occluder_placed,0.0,39.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,4,2.0,control-chimpanzee_pulls_food,15.0,0,407.0,907.0,403.0,post_trial_pupil_measure,0.0,39.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,11.0,20.0,0.0,first_light_on,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,20.0,27.0,9.0,remove_occluder,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,27.0,37.0,16.0,food_in_front_but_not_accessible,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,37.0,48.0,26.0,second_light_on,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,48.0,73.0,37.0,food_within_reach,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,73.0,124.0,62.0,light_sequence_initiates_again,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,124.0,164.0,113.0,screw_removed,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,164.0,198.0,153.0,food_pulled,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,198.0,212.0,187.0,food_removed_and_light_turned,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,212.0,225.0,201.0,occluder_placed,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,1.0,chimpanzee_helps,7.0,0,225.0,466.0,214.0,post_trial_pupil_measure,0.0,44.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,0,466.0,479.0,455.0,first_light_on,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,0,479.0,488.0,468.0,remove_occluder,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,1,488.0,499.0,477.0,food_in_front_but_not_accessible,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,1,499.0,507.0,488.0,second_light_on,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,1,507.0,522.0,496.0,food_within_reach,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,1,522.0,551.0,511.0,light_sequence_initiates_again,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,1,551.0,591.0,540.0,screw_removed,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,1,591.0,604.0,580.0,food_pulled,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,1,604.0,615.0,593.0,food_removed_and_light_turned,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,1,615.0,638.0,604.0,occluder_placed,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,5,2.0,chimpanzee_helps,7.0,1,638.0,1138.0,627.0,post_trial_pupil_measure,0.0,44.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,0,5.0,14.0,0.0,first_light_on,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,0,14.0,20.0,9.0,remove_occluder,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,1,20.0,35.0,15.0,food_in_front_but_not_accessible,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,1,35.0,44.0,30.0,second_light_on,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,1,44.0,65.0,39.0,food_within_reach,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,1,65.0,82.0,60.0,light_sequence_initiates_again,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,1,82.0,123.0,77.0,screw_removed,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,1,123.0,143.0,118.0,food_pulled,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,0,143.0,154.0,138.0,food_removed_and_light_turned,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,0,154.0,172.0,149.0,occluder_placed,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,1.0,experimenter_helps,15.0,0,172.0,207.0,167.0,post_trial_pupil_measure,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,0,207.0,215.0,202.0,first_light_on,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,0,215.0,221.0,210.0,remove_occluder,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,1,221.0,234.0,216.0,food_in_front_but_not_accessible,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,1,234.0,243.0,229.0,second_light_on,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,1,243.0,266.0,238.0,food_within_reach,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,1,266.0,283.0,261.0,light_sequence_initiates_again,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,1,283.0,328.0,278.0,screw_removed,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,1,328.0,340.0,323.0,food_pulled,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,0,340.0,353.0,335.0,food_removed_and_light_turned,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,1,353.0,368.0,348.0,occluder_placed,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,2.0,experimenter_helps,15.0,,368.0,437.0,363.0,post_trial_pupil_measure,0.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,0,437.0,446.0,432.0,first_light_on,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,0,446.0,452.0,441.0,remove_occluder,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,1,452.0,461.0,447.0,food_in_front_but_not_accessible,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,0,461.0,469.0,456.0,second_light_on,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,0,469.0,492.0,464.0,food_within_reach,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,1,492.0,509.0,487.0,light_sequence_initiates_again,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,1,509.0,550.0,504.0,screw_removed,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,0,550.0,573.0,545.0,food_pulled,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,0,573.0,583.0,568.0,food_removed_and_light_turned,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,1,583.0,603.0,578.0,occluder_placed,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,3.0,experimenter_helps,7.0,0,603.0,654.0,598.0,post_trial_pupil_measure,0.0,51.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,0,654.0,668.0,649.0,first_light_on,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,0,668.0,675.0,663.0,remove_occluder,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,1,675.0,683.0,670.0,food_in_front_but_not_accessible,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,0,683.0,692.0,678.0,second_light_on,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,1,692.0,714.0,687.0,food_within_reach,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,1,714.0,733.0,709.0,light_sequence_initiates_again,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,1,733.0,737.0,728.0,screw_removed,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,1,737.0,774.0,732.0,food_pulled,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,0,774.0,789.0,769.0,food_removed_and_light_turned,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,0,789.0,830.0,784.0,occluder_placed,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,9,4.0,experimenter_helps,7.0,0,830.0,1330.0,825.0,post_trial_pupil_measure,1.0,51.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,0,4.0,12.0,0.0,first_light_on,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,0,12.0,18.0,8.0,remove_occluder,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,1,18.0,27.0,14.0,food_in_front_but_not_accessible,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,0,27.0,39.0,23.0,second_light_on,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,1,39.0,60.0,35.0,food_within_reach,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,1,60.0,67.0,56.0,light_sequence_initiates_again,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,1,67.0,108.0,63.0,screw_removed,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,0,108.0,133.0,104.0,food_pulled,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,0,133.0,145.0,129.0,food_removed_and_light_turned,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,0,145.0,161.0,141.0,occluder_placed,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,10,1.0,chimpanzee_helps,7.0,0,161.0,661.0,157.0,post_trial_pupil_measure,0.0,52.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,0,4.0,12.0,0.0,first_light_on,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,0,12.0,21.0,8.0,remove_occluder,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,1,21.0,30.0,17.0,food_in_front_but_not_accessible,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,0,30.0,43.0,26.0,second_light_on,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,1,43.0,65.0,39.0,food_within_reach,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,0,65.0,84.0,61.0,light_sequence_initiates_again,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,0,84.0,87.0,80.0,screw_removed,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,0,87.0,99.0,83.0,food_pulled,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,0,99.0,121.0,95.0,food_removed_and_light_turned,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,0,121.0,138.0,117.0,occluder_placed,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,12,1.0,experimenter_helps,7.0,0,138.0,638.0,134.0,post_trial_pupil_measure,0.0,54.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,0,4.0,12.0,0.0,first_light_on,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,0,12.0,18.0,8.0,remove_occluder,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,1,18.0,31.0,14.0,food_in_front_but_not_accessible,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,1,31.0,40.0,27.0,second_light_on,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,1,40.0,61.0,36.0,food_within_reach,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,1,61.0,81.0,57.0,light_sequence_initiates_again,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,1,81.0,124.0,77.0,screw_removed,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,0,124.0,141.0,120.0,food_pulled,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,0,141.0,151.0,137.0,food_removed_and_light_turned,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,1,151.0,168.0,147.0,occluder_placed,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,1.0,chimpanzee_helps,15.0,0,168.0,395.0,164.0,post_trial_pupil_measure,0.0,56.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,1,395.0,203.0,391.0,first_light_on,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,1,203.0,207.0,199.0,remove_occluder,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,1,207.0,223.0,203.0,food_in_front_but_not_accessible,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,1,223.0,234.0,219.0,second_light_on,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,1,234.0,255.0,230.0,food_within_reach,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,1,255.0,273.0,251.0,light_sequence_initiates_again,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,1,273.0,317.0,269.0,screw_removed,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,0,317.0,341.0,313.0,food_pulled,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,0,341.0,352.0,337.0,food_removed_and_light_turned,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,0,352.0,372.0,348.0,occluder_placed,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,corry,f,chimpanzee,14,2.0,chimpanzee_helps,15.0,0,372.0,872.0,368.0,post_trial_pupil_measure,0.0,56.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,7.0,24.0,0.0,first_light_on,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,24.0,45.0,17.0,remove_occluder,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,45.0,54.0,38.0,food_in_front_but_not_accessible,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,54.0,64.0,47.0,second_light_on,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,64.0,88.0,57.0,food_within_reach,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,88.0,100.0,81.0,light_sequence_initiates_again,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,100.0,128.0,93.0,screw_removed,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,128.0,140.0,121.0,food_pulled,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,140.0,157.0,133.0,food_removed_and_light_turned,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,157.0,176.0,150.0,occluder_placed,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,1.0,chimpanzee_helps,7.0,0,176.0,214.0,169.0,post_trial_pupil_measure,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,0,214.0,224.0,207.0,first_light_on,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,0,224.0,277.0,217.0,remove_occluder,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,0,277.0,286.0,270.0,food_in_front_but_not_accessible,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,0,286.0,298.0,279.0,second_light_on,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,1,298.0,322.0,291.0,food_within_reach,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,1,322.0,355.0,315.0,light_sequence_initiates_again,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,0,355.0,390.0,348.0,screw_removed,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,0,390.0,402.0,383.0,food_pulled,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,0,402.0,415.0,395.0,food_removed_and_light_turned,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,0,415.0,440.0,408.0,occluder_placed,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,2.0,chimpanzee_helps,7.0,0,440.0,492.0,433.0,post_trial_pupil_measure,0.0,1.0,banana
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,0,492.0,505.0,485.0,first_light_on,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,0,505.0,524.0,498.0,remove_occluder,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,0,524.0,541.0,517.0,food_in_front_but_not_accessible,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,0,541.0,555.0,534.0,second_light_on,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,0,555.0,585.0,548.0,food_within_reach,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,0,585.0,598.0,578.0,light_sequence_initiates_again,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,0,598.0,653.0,591.0,screw_removed,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,1,653.0,665.0,646.0,food_pulled,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,0,665.0,680.0,658.0,food_removed_and_light_turned,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,0,680.0,700.0,673.0,occluder_placed,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,3.0,chimpanzee_helps,15.0,0,700.0,779.0,693.0,post_trial_pupil_measure,0.0,1.0,grape
hepach2021chimpanzees,1,cpd_time_locked_all,daza,f,chimpanzee,1,4.0,chimpanzee_helps,15.0,0,779.0,789.0,772.0,first_light_on,0.0,1.0,banana
