study_id,experiment,experiment_name,participant,sex,role,participant_2,sex_2,role_2,species,species_subgroup,dyad,session,trial,ses_nr_overall,ses_nr_species,order_on_day,condition,who_moves_food,total_nr_trial,food_type,food_time,stooge_present,open_door,touches_rope,pull_attempt,pull,ses_nr_stooge
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,4,2.0,9.0,9.0,2.0,social,chimp,6.0,pellet,15.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,4,3.0,9.0,9.0,2.0,social,chimp,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,4,4.0,9.0,9.0,2.0,social,chimp,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,4,5.0,9.0,9.0,2.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,4,6.0,9.0,9.0,2.0,social,chimp,6.0,pellet,15.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,1.0,10.0,10.0,1.0,social,experimenter,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,10.0
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,2.0,10.0,10.0,1.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,10.0
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,3.0,10.0,10.0,1.0,social,experimenter,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,10.0
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,4.0,10.0,10.0,1.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,10.0
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,5.0,10.0,10.0,1.0,social,experimenter,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,10.0
hepach2021chimpanzees,2,cpd2_all,sandra,f,focal_participant,robert,m,stooge,chimpanzee,a,sandra_robert,5,6.0,10.0,10.0,1.0,social,experimenter,6.0,grape,7.0,1.0,0.0,0.0,0.0,0.0,10.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,1,1.0,1.0,1.0,2.0,social,chimp,4.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,1.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,1,2.0,1.0,1.0,2.0,social,chimp,4.0,grape,15.0,1.0,0.0,0.0,0.0,0.0,1.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,1,3.0,1.0,1.0,2.0,social,chimp,4.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,1.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,1,4.0,1.0,1.0,2.0,social,chimp,4.0,grape,7.0,1.0,0.0,0.0,0.0,0.0,1.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,2,1.0,2.0,2.0,1.0,social,experimenter,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,2.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,2,2.0,2.0,2.0,1.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,2.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,2,3.0,2.0,2.0,1.0,social,experimenter,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,2.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,2,4.0,2.0,2.0,1.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,2.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,2,5.0,2.0,2.0,1.0,social,experimenter,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,2.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,2,6.0,2.0,2.0,1.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,2.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,3,1.0,4.0,4.0,1.0,social,chimp,6.0,grape,15.0,1.0,1.0,0.0,0.0,0.0,3.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,3,2.0,4.0,4.0,1.0,social,chimp,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,3.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,3,3.0,4.0,4.0,1.0,social,chimp,6.0,grape,7.0,1.0,1.0,0.0,0.0,0.0,3.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,3,4.0,4.0,4.0,1.0,social,chimp,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,3.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,3,5.0,4.0,4.0,1.0,social,chimp,6.0,grape,15.0,1.0,1.0,0.0,0.0,0.0,3.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,3,6.0,4.0,4.0,1.0,social,chimp,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,3.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,1.0,6.0,6.0,1.0,social,experimenter,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,4.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,2.0,6.0,6.0,1.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,4.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,3.0,6.0,6.0,1.0,social,experimenter,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,4.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,4.0,6.0,6.0,1.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,4.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,5.0,6.0,6.0,1.0,social,experimenter,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,4.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,4,6.0,6.0,6.0,1.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,4.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,5,1.0,8.0,8.0,1.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,6.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,5,2.0,8.0,8.0,1.0,social,chimp,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,6.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,5,3.0,8.0,8.0,1.0,social,chimp,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,6.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,5,4.0,8.0,8.0,1.0,social,chimp,6.0,pellet,7.0,1.0,0.0,0.0,0.0,0.0,6.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,5,5.0,8.0,8.0,1.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,6.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,5,6.0,8.0,8.0,1.0,social,chimp,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,6.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,6,1.0,9.0,9.0,1.0,social,experimenter,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,6,2.0,9.0,9.0,1.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,6,3.0,9.0,9.0,1.0,social,experimenter,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,7.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,6,4.0,9.0,9.0,1.0,social,experimenter,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,6,5.0,9.0,9.0,1.0,social,experimenter,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,6,6.0,9.0,9.0,1.0,social,experimenter,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,7.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,7,1.0,10.0,10.0,2.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,10.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,7,2.0,10.0,10.0,2.0,social,chimp,6.0,pellet,15.0,1.0,0.0,0.0,0.0,0.0,10.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,7,3.0,10.0,10.0,2.0,social,chimp,6.0,grape,7.0,1.0,1.0,1.0,1.0,1.0,10.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,7,4.0,10.0,10.0,2.0,social,chimp,6.0,pellet,7.0,1.0,1.0,1.0,1.0,1.0,10.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,7,5.0,10.0,10.0,2.0,social,chimp,6.0,grape,15.0,1.0,1.0,1.0,1.0,1.0,10.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,7,6.0,10.0,10.0,2.0,social,chimp,6.0,pellet,15.0,1.0,1.0,1.0,1.0,1.0,10.0
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,8,1.0,12.0,12.0,4.0,non-social,chimp,6.0,pellet,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,8,2.0,12.0,12.0,4.0,non-social,chimp,6.0,grape,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,8,3.0,12.0,12.0,4.0,non-social,chimp,6.0,pellet,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,8,4.0,12.0,12.0,4.0,non-social,chimp,6.0,grape,15.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,8,5.0,12.0,12.0,4.0,non-social,chimp,6.0,pellet,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,8,6.0,12.0,12.0,4.0,non-social,chimp,6.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,9,1.0,13.0,13.0,1.0,non-social,experimenter,6.0,grape,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,9,2.0,13.0,13.0,1.0,non-social,experimenter,6.0,pellet,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,9,3.0,13.0,13.0,1.0,non-social,experimenter,6.0,grape,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,9,4.0,13.0,13.0,1.0,non-social,experimenter,6.0,pellet,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,9,5.0,13.0,13.0,1.0,non-social,experimenter,6.0,grape,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,9,6.0,13.0,13.0,1.0,non-social,experimenter,6.0,pellet,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,1.0,14.0,14.0,3.0,non-social,chimp,6.0,pellet,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,2.0,14.0,14.0,3.0,non-social,chimp,6.0,grape,7.0,0.0,0.0,0.0,0.0,0.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,3.0,14.0,14.0,3.0,non-social,chimp,6.0,pellet,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,4.0,14.0,14.0,3.0,non-social,chimp,6.0,grape,15.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,5.0,14.0,14.0,3.0,non-social,chimp,6.0,pellet,7.0,0.0,1.0,1.0,1.0,1.0,
hepach2021chimpanzees,2,cpd2_all,tai,f,focal_participant,robert,m,stooge,chimpanzee,a,tai_robert,10,6.0,14.0,14.0,3.0,non-social,chimp,6.0,grape,7.0,0.0,1.0,1.0,1.0,1.0,
