study_id,experiment,experiment_name,participant,sex,species,session,trial,condition,food_time,stooge_present,time,time_next,trial_time,event,attempted_help,overall_session,food
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,1,6.0,social_chimpanzee,15.0,1.0,1028.0,1042.0,1015.0,food_pulled,1.0,3.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,1,6.0,social_chimpanzee,15.0,1.0,1042.0,1050.0,1029.0,food_removed_and_light_turned,1.0,3.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,1,6.0,social_chimpanzee,15.0,1.0,1050.0,1073.0,1037.0,occluder_placed,1.0,3.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,1,6.0,social_chimpanzee,15.0,1.0,1073.0,1573.0,1060.0,post_trial_pupil_measured,1.0,3.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,1.0,social_experimenter,7.0,1.0,35.0,40.0,0.0,first_light_on,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,1.0,social_experimenter,7.0,1.0,40.0,54.0,5.0,remove_occluder,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,1.0,social_experimenter,7.0,1.0,54.0,64.0,19.0,food_in_front_but_not_accessible,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,1.0,social_experimenter,7.0,1.0,64.0,89.0,29.0,second_light_on,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,1.0,social_experimenter,7.0,1.0,89.0,104.0,54.0,light_sequence_initiates_again,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,1.0,social_experimenter,7.0,1.0,104.0,115.0,69.0,screw_removed,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,1.0,social_experimenter,7.0,1.0,115.0,122.0,80.0,food_pulled,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,1.0,social_experimenter,7.0,1.0,122.0,130.0,87.0,food_removed_and_light_turned,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,1.0,social_experimenter,7.0,1.0,130.0,151.0,95.0,occluder_placed,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,1.0,social_experimenter,7.0,1.0,151.0,176.0,116.0,post_trial_pupil_measured,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,2.0,social_experimenter,7.0,1.0,176.0,181.0,141.0,first_light_on,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,2.0,social_experimenter,7.0,1.0,181.0,187.0,146.0,remove_occluder,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,2.0,social_experimenter,7.0,1.0,187.0,198.0,152.0,food_in_front_but_not_accessible,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,2.0,social_experimenter,7.0,1.0,198.0,224.0,163.0,second_light_on,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,2.0,social_experimenter,7.0,1.0,224.0,239.0,189.0,light_sequence_initiates_again,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,2.0,social_experimenter,7.0,1.0,239.0,244.0,204.0,screw_removed,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,2.0,social_experimenter,7.0,1.0,244.0,257.0,209.0,food_pulled,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,2.0,social_experimenter,7.0,1.0,257.0,266.0,222.0,food_removed_and_light_turned,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,2.0,social_experimenter,7.0,1.0,266.0,293.0,231.0,occluder_placed,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,2.0,social_experimenter,7.0,1.0,293.0,319.0,258.0,post_trial_pupil_measured,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,3.0,social_experimenter,15.0,1.0,319.0,325.0,284.0,first_light_on,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,3.0,social_experimenter,15.0,1.0,325.0,331.0,290.0,remove_occluder,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,3.0,social_experimenter,15.0,1.0,331.0,349.0,296.0,food_in_front_but_not_accessible,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,3.0,social_experimenter,15.0,1.0,349.0,376.0,314.0,second_light_on,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,3.0,social_experimenter,15.0,1.0,376.0,390.0,341.0,light_sequence_initiates_again,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,3.0,social_experimenter,15.0,1.0,390.0,403.0,355.0,screw_removed,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,3.0,social_experimenter,15.0,1.0,403.0,410.0,368.0,food_pulled,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,3.0,social_experimenter,15.0,1.0,410.0,420.0,375.0,food_removed_and_light_turned,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,3.0,social_experimenter,15.0,1.0,420.0,448.0,385.0,occluder_placed,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,3.0,social_experimenter,15.0,1.0,448.0,505.0,413.0,post_trial_pupil_measured,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,4.0,social_experimenter,15.0,1.0,505.0,510.0,470.0,first_light_on,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,4.0,social_experimenter,15.0,1.0,510.0,516.0,475.0,remove_occluder,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,4.0,social_experimenter,15.0,1.0,516.0,537.0,481.0,food_in_front_but_not_accessible,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,4.0,social_experimenter,15.0,1.0,537.0,578.0,502.0,second_light_on,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,4.0,social_experimenter,15.0,1.0,578.0,592.0,543.0,light_sequence_initiates_again,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,4.0,social_experimenter,15.0,1.0,592.0,613.0,557.0,screw_removed,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,4.0,social_experimenter,15.0,1.0,613.0,626.0,578.0,food_pulled,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,4.0,social_experimenter,15.0,1.0,626.0,635.0,591.0,food_removed_and_light_turned,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,4.0,social_experimenter,15.0,1.0,635.0,656.0,600.0,occluder_placed,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,4.0,social_experimenter,15.0,1.0,656.0,681.0,621.0,post_trial_pupil_measured,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,5.0,social_experimenter,7.0,1.0,681.0,686.0,646.0,first_light_on,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,5.0,social_experimenter,7.0,1.0,686.0,694.0,651.0,remove_occluder,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,5.0,social_experimenter,7.0,1.0,694.0,710.0,659.0,food_in_front_but_not_accessible,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,5.0,social_experimenter,7.0,1.0,710.0,739.0,675.0,second_light_on,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,5.0,social_experimenter,7.0,1.0,739.0,754.0,704.0,light_sequence_initiates_again,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,5.0,social_experimenter,7.0,1.0,754.0,793.0,719.0,screw_removed,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,5.0,social_experimenter,7.0,1.0,793.0,809.0,758.0,food_pulled,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,5.0,social_experimenter,7.0,1.0,809.0,818.0,774.0,food_removed_and_light_turned,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,5.0,social_experimenter,7.0,1.0,818.0,841.0,783.0,occluder_placed,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,5.0,social_experimenter,7.0,1.0,841.0,883.0,806.0,post_trial_pupil_measured,0.0,4.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,6.0,social_experimenter,7.0,1.0,883.0,889.0,848.0,first_light_on,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,6.0,social_experimenter,7.0,1.0,889.0,895.0,854.0,remove_occluder,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,6.0,social_experimenter,7.0,1.0,895.0,908.0,860.0,food_in_front_but_not_accessible,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,6.0,social_experimenter,7.0,1.0,908.0,934.0,873.0,second_light_on,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,6.0,social_experimenter,7.0,1.0,934.0,947.0,899.0,light_sequence_initiates_again,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,6.0,social_experimenter,7.0,1.0,947.0,965.0,912.0,screw_removed,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,6.0,social_experimenter,7.0,1.0,965.0,975.0,930.0,food_pulled,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,6.0,social_experimenter,7.0,1.0,975.0,983.0,940.0,food_removed_and_light_turned,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,6.0,social_experimenter,7.0,1.0,983.0,1007.0,948.0,occluder_placed,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,2,6.0,social_experimenter,7.0,1.0,1007.0,1507.0,972.0,post_trial_pupil_measured,0.0,4.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,1.0,non-social_chimpanzee,15.0,0.0,27.0,32.0,0.0,first_light_on,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,1.0,non-social_chimpanzee,15.0,0.0,32.0,38.0,5.0,remove_occluder,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,1.0,non-social_chimpanzee,15.0,0.0,38.0,62.0,11.0,food_in_front_but_not_accessible,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,1.0,non-social_chimpanzee,15.0,0.0,62.0,98.0,35.0,second_light_on,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,1.0,non-social_chimpanzee,15.0,0.0,98.0,110.0,71.0,light_sequence_initiates_again,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,1.0,non-social_chimpanzee,15.0,0.0,110.0,124.0,83.0,screw_removed,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,1.0,non-social_chimpanzee,15.0,0.0,124.0,139.0,97.0,food_pulled,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,1.0,non-social_chimpanzee,15.0,0.0,139.0,150.0,112.0,food_removed_and_light_turned,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,1.0,non-social_chimpanzee,15.0,0.0,150.0,181.0,123.0,occluder_placed,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,1.0,non-social_chimpanzee,15.0,0.0,181.0,213.0,154.0,post_trial_pupil_measured,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,2.0,non-social_chimpanzee,15.0,0.0,213.0,220.0,186.0,first_light_on,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,2.0,non-social_chimpanzee,15.0,0.0,220.0,230.0,193.0,remove_occluder,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,2.0,non-social_chimpanzee,15.0,0.0,230.0,249.0,203.0,food_in_front_but_not_accessible,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,2.0,non-social_chimpanzee,15.0,0.0,249.0,282.0,222.0,second_light_on,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,2.0,non-social_chimpanzee,15.0,0.0,282.0,295.0,255.0,light_sequence_initiates_again,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,2.0,non-social_chimpanzee,15.0,0.0,295.0,331.0,268.0,screw_removed,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,2.0,non-social_chimpanzee,15.0,0.0,331.0,349.0,304.0,food_pulled,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,2.0,non-social_chimpanzee,15.0,0.0,349.0,359.0,322.0,food_removed_and_light_turned,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,2.0,non-social_chimpanzee,15.0,0.0,359.0,385.0,332.0,occluder_placed,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,2.0,non-social_chimpanzee,15.0,0.0,385.0,426.0,358.0,post_trial_pupil_measured,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,3.0,non-social_chimpanzee,7.0,0.0,426.0,432.0,399.0,first_light_on,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,3.0,non-social_chimpanzee,7.0,0.0,432.0,440.0,405.0,remove_occluder,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,3.0,non-social_chimpanzee,7.0,0.0,440.0,452.0,413.0,food_in_front_but_not_accessible,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,3.0,non-social_chimpanzee,7.0,0.0,452.0,484.0,425.0,second_light_on,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,3.0,non-social_chimpanzee,7.0,0.0,484.0,497.0,457.0,light_sequence_initiates_again,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,3.0,non-social_chimpanzee,7.0,0.0,497.0,508.0,470.0,screw_removed,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,3.0,non-social_chimpanzee,7.0,0.0,508.0,524.0,481.0,food_pulled,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,3.0,non-social_chimpanzee,7.0,0.0,524.0,533.0,497.0,food_removed_and_light_turned,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,3.0,non-social_chimpanzee,7.0,0.0,533.0,560.0,506.0,occluder_placed,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,3.0,non-social_chimpanzee,7.0,0.0,560.0,593.0,533.0,post_trial_pupil_measured,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,4.0,non-social_chimpanzee,7.0,0.0,593.0,598.0,566.0,first_light_on,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,4.0,non-social_chimpanzee,7.0,0.0,598.0,608.0,571.0,remove_occluder,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,4.0,non-social_chimpanzee,7.0,0.0,608.0,619.0,581.0,food_in_front_but_not_accessible,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,4.0,non-social_chimpanzee,7.0,0.0,619.0,648.0,592.0,second_light_on,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,4.0,non-social_chimpanzee,7.0,0.0,648.0,660.0,621.0,light_sequence_initiates_again,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,4.0,non-social_chimpanzee,7.0,0.0,660.0,683.0,633.0,screw_removed,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,4.0,non-social_chimpanzee,7.0,0.0,683.0,696.0,656.0,food_pulled,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,4.0,non-social_chimpanzee,7.0,0.0,696.0,705.0,669.0,food_removed_and_light_turned,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,4.0,non-social_chimpanzee,7.0,0.0,705.0,724.0,678.0,occluder_placed,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,4.0,non-social_chimpanzee,7.0,0.0,724.0,759.0,697.0,post_trial_pupil_measured,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,5.0,non-social_chimpanzee,15.0,0.0,759.0,770.0,732.0,first_light_on,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,5.0,non-social_chimpanzee,15.0,0.0,770.0,777.0,743.0,remove_occluder,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,5.0,non-social_chimpanzee,15.0,0.0,777.0,795.0,750.0,food_in_front_but_not_accessible,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,5.0,non-social_chimpanzee,15.0,0.0,795.0,827.0,768.0,second_light_on,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,5.0,non-social_chimpanzee,15.0,0.0,827.0,840.0,800.0,light_sequence_initiates_again,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,5.0,non-social_chimpanzee,15.0,0.0,840.0,864.0,813.0,screw_removed,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,5.0,non-social_chimpanzee,15.0,0.0,864.0,895.0,837.0,food_pulled,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,5.0,non-social_chimpanzee,15.0,0.0,895.0,903.0,868.0,food_removed_and_light_turned,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,5.0,non-social_chimpanzee,15.0,0.0,903.0,926.0,876.0,occluder_placed,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,5.0,non-social_chimpanzee,15.0,0.0,926.0,957.0,899.0,post_trial_pupil_measured,1.0,8.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,6.0,non-social_chimpanzee,15.0,0.0,957.0,963.0,930.0,first_light_on,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,6.0,non-social_chimpanzee,15.0,0.0,963.0,971.0,936.0,remove_occluder,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,6.0,non-social_chimpanzee,15.0,0.0,971.0,989.0,944.0,food_in_front_but_not_accessible,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,6.0,non-social_chimpanzee,15.0,0.0,989.0,1019.0,962.0,second_light_on,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,6.0,non-social_chimpanzee,15.0,0.0,1019.0,1032.0,992.0,light_sequence_initiates_again,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,6.0,non-social_chimpanzee,15.0,0.0,1032.0,1039.0,1005.0,screw_removed,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,6.0,non-social_chimpanzee,15.0,0.0,1039.0,1046.0,1012.0,food_pulled,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,6.0,non-social_chimpanzee,15.0,0.0,1046.0,1054.0,1019.0,food_removed_and_light_turned,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,6.0,non-social_chimpanzee,15.0,0.0,1054.0,1075.0,1027.0,occluder_placed,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,3,6.0,non-social_chimpanzee,15.0,0.0,1075.0,1575.0,1048.0,post_trial_pupil_measured,1.0,8.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,1.0,non-social_experimenter,7.0,0.0,56.0,61.0,0.0,first_light_on,0.0,9.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,1.0,non-social_experimenter,7.0,0.0,61.0,66.0,5.0,remove_occluder,0.0,9.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,1.0,non-social_experimenter,7.0,0.0,66.0,68.0,10.0,food_in_front_but_not_accessible,0.0,9.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,1.0,non-social_experimenter,7.0,0.0,68.0,114.0,12.0,second_light_on,0.0,9.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,1.0,non-social_experimenter,7.0,0.0,114.0,130.0,58.0,light_sequence_initiates_again,0.0,9.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,1.0,non-social_experimenter,7.0,0.0,130.0,136.0,74.0,screw_removed,0.0,9.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,1.0,non-social_experimenter,7.0,0.0,136.0,142.0,80.0,food_pulled,0.0,9.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,1.0,non-social_experimenter,7.0,0.0,142.0,151.0,86.0,food_removed_and_light_turned,0.0,9.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,1.0,non-social_experimenter,7.0,0.0,151.0,172.0,95.0,occluder_placed,0.0,9.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,1.0,non-social_experimenter,7.0,0.0,172.0,201.0,116.0,post_trial_pupil_measured,0.0,9.0,pellet
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,2.0,non-social_experimenter,7.0,0.0,201.0,208.0,145.0,first_light_on,0.0,9.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,2.0,non-social_experimenter,7.0,0.0,208.0,213.0,152.0,remove_occluder,0.0,9.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,2.0,non-social_experimenter,7.0,0.0,213.0,225.0,157.0,food_in_front_but_not_accessible,0.0,9.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,2.0,non-social_experimenter,7.0,0.0,225.0,253.0,169.0,second_light_on,0.0,9.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,2.0,non-social_experimenter,7.0,0.0,253.0,266.0,197.0,light_sequence_initiates_again,0.0,9.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,2.0,non-social_experimenter,7.0,0.0,266.0,270.0,210.0,screw_removed,0.0,9.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,2.0,non-social_experimenter,7.0,0.0,270.0,277.0,214.0,food_pulled,0.0,9.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,2.0,non-social_experimenter,7.0,0.0,277.0,286.0,221.0,food_removed_and_light_turned,0.0,9.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,2.0,non-social_experimenter,7.0,0.0,286.0,312.0,230.0,occluder_placed,0.0,9.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,2.0,non-social_experimenter,7.0,0.0,312.0,351.0,256.0,post_trial_pupil_measured,0.0,9.0,grape
hepach2021chimpanzees,2,cpd2_time_locked_all,jahaga,f,chimpanzee,4,3.0,non-social_experimenter,15.0,0.0,351.0,357.0,295.0,first_light_on,0.0,9.0,pellet
