study_id,participant,sex,role,participant_2,sex_2,role_2,species,dyad,condition,point,latency,away,scratch,rock_lip_bang,eat,touch,ignore,time,latency_percentage,scratch_yes,point_yes
brauer2006apes,sandra,f,focal_participant,brent,m,competitor,chimpanzee,sandra_brent,nosoc-dif,2.0,22.0,1.0,0.0,0.0,6.0,2.0,0.0,59.0,0.3728813559322034,0.0,1.0
brauer2006apes,sandra,f,focal_participant,brent,m,competitor,chimpanzee,sandra_brent,soc-dif,7.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,64.0,0.09375,0.0,1.0
brauer2006apes,brent,m,focal_participant,sandra,f,competitor,chimpanzee,brent_sandra,soc-sam,6.0,16.0,1.0,0.0,0.0,7.0,0.0,1.0,63.0,0.25396825396825395,0.0,1.0
brauer2006apes,brent,m,focal_participant,sandra,f,competitor,chimpanzee,brent_sandra,soc-dif,11.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,61.0,0.0,0.0,1.0
brauer2006apes,sandra,f,focal_participant,brent,m,competitor,chimpanzee,sandra_brent,soc-sam,5.0,18.0,1.0,0.0,0.0,7.0,1.0,0.0,69.0,0.2608695652173913,0.0,1.0
brauer2006apes,brent,m,focal_participant,sandra,f,competitor,chimpanzee,brent_sandra,nosoc-dif,2.0,46.0,1.0,0.0,0.0,0.0,7.0,1.0,56.0,0.8214285714285714,0.0,1.0
brauer2006apes,brent,m,focal_participant,sandra,f,competitor,chimpanzee,brent_sandra,nosoc-sam,0.0,54.0,1.0,0.0,0.0,1.0,3.0,4.0,61.0,0.8852459016393442,0.0,0.0
brauer2006apes,robert,m,focal_participant,dorien,f,competitor,chimpanzee,robert_dorien,nosoc-dif,0.0,70.0,1.0,0.0,0.0,0.0,0.0,8.0,70.0,1.0,0.0,0.0
brauer2006apes,robert,m,focal_participant,dorien,f,competitor,chimpanzee,robert_dorien,nosoc-sam,0.0,65.0,1.0,0.0,0.0,0.0,0.0,8.0,65.0,1.0,0.0,0.0
brauer2006apes,dorien,f,focal_participant,robert,m,competitor,chimpanzee,dorien_robert,soc-dif,1.0,57.0,1.0,0.0,0.0,0.0,6.0,2.0,68.0,0.8382352941176471,0.0,1.0
brauer2006apes,dorien,f,focal_participant,robert,m,competitor,chimpanzee,dorien_robert,soc-sam,0.0,40.0,1.0,0.0,0.0,0.0,2.0,6.0,59.0,0.6779661016949152,0.0,0.0
brauer2006apes,robert,m,focal_participant,dorien,f,competitor,chimpanzee,robert_dorien,soc-dif,0.0,53.0,1.0,0.0,1.0,0.0,0.0,8.0,72.0,0.7361111111111112,0.0,0.0
brauer2006apes,robert,m,focal_participant,dorien,f,competitor,chimpanzee,robert_dorien,soc-sam,0.0,42.0,1.0,0.0,1.0,0.0,0.0,8.0,64.0,0.65625,0.0,0.0
brauer2006apes,dorien,f,focal_participant,robert,m,competitor,chimpanzee,dorien_robert,nosoc-sam,1.0,14.0,1.0,0.0,0.0,0.0,8.0,0.0,55.0,0.2545454545454545,0.0,1.0
brauer2006apes,dorien,f,focal_participant,robert,m,competitor,chimpanzee,dorien_robert,nosoc-dif,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,55.0,0.0,1.0,0.0
brauer2006apes,patrick,m,focal_participant,frodo,m,competitor,chimpanzee,patrick_frodo,nosoc-dif,5.0,3.0,1.0,0.0,0.0,7.0,1.0,0.0,64.0,0.046875,0.0,1.0
brauer2006apes,patrick,m,focal_participant,frodo,m,competitor,chimpanzee,patrick_frodo,nosoc-sam,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,72.0,0.0,0.0,1.0
brauer2006apes,frodo,m,focal_participant,patrick,m,competitor,chimpanzee,frodo_patrick,soc-dif,6.0,3.0,1.0,0.0,1.0,8.0,0.0,0.0,65.0,0.046153846153846156,0.0,1.0
brauer2006apes,patrick,m,focal_participant,frodo,m,competitor,chimpanzee,patrick_frodo,soc-dif,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,50.0,0.0,0.0,0.0
brauer2006apes,patrick,m,focal_participant,frodo,m,competitor,chimpanzee,patrick_frodo,soc-sam,4.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,64.0,0.0,1.0,1.0
brauer2006apes,frodo,m,focal_participant,patrick,m,competitor,chimpanzee,frodo_patrick,soc-sam,7.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,74.0,0.0,0.0,1.0
brauer2006apes,frodo,m,focal_participant,patrick,m,competitor,chimpanzee,frodo_patrick,nosoc-dif,11.0,0.0,0.0,4.0,1.0,8.0,0.0,0.0,60.0,0.0,1.0,1.0
brauer2006apes,frodo,m,focal_participant,patrick,m,competitor,chimpanzee,frodo_patrick,nosoc-sam,11.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,74.0,0.0,1.0,1.0
brauer2006apes,natascha,f,focal_participant,patrick,m,competitor,chimpanzee,natascha_patrick,nosoc-sam,0.0,56.0,1.0,0.0,0.0,0.0,0.0,8.0,74.0,0.7567567567567568,0.0,0.0
brauer2006apes,natascha,f,focal_participant,patrick,m,competitor,chimpanzee,natascha_patrick,nosoc-sam,0.0,61.0,1.0,0.0,0.0,0.0,0.0,8.0,67.0,0.9104477611940298,0.0,0.0
brauer2006apes,patrick,m,focal_participant,natascha,f,competitor,chimpanzee,patrick_natascha,nosoc-dif,1.0,12.0,1.0,0.0,0.0,4.0,4.0,0.0,65.0,0.18461538461538463,0.0,1.0
brauer2006apes,patrick,m,focal_participant,natascha,f,competitor,chimpanzee,patrick_natascha,nosoc-sam,4.0,4.0,1.0,0.0,0.0,6.0,2.0,0.0,61.0,0.06557377049180328,0.0,1.0
brauer2006apes,patrick,m,focal_participant,natascha,f,competitor,chimpanzee,patrick_natascha,soc-dif,6.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,77.0,0.0,0.0,1.0
brauer2006apes,patrick,m,focal_participant,natascha,f,competitor,chimpanzee,patrick_natascha,soc-sam,7.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,63.0,0.0,0.0,1.0
brauer2006apes,natascha,f,focal_participant,patrick,m,competitor,chimpanzee,natascha_patrick,soc-dif,0.0,60.0,1.0,1.0,0.0,0.0,1.0,7.0,68.0,0.8823529411764706,1.0,0.0
brauer2006apes,natascha,f,focal_participant,patrick,m,competitor,chimpanzee,natascha_patrick,soc-sam,2.0,49.0,1.0,1.0,0.0,0.0,8.0,0.0,66.0,0.7424242424242424,1.0,1.0
brauer2006apes,dorien,f,focal_participant,corry,f,competitor,chimpanzee,dorien_corry,soc-sam,2.0,17.0,1.0,1.0,0.0,1.0,4.0,3.0,73.0,0.2328767123287671,1.0,1.0
brauer2006apes,corry,f,focal_participant,dorien,f,competitor,chimpanzee,corry_dorien,soc-dif,0.0,67.0,1.0,0.0,0.0,0.0,0.0,8.0,67.0,1.0,0.0,0.0
brauer2006apes,corry,f,focal_participant,dorien,f,competitor,chimpanzee,corry_dorien,soc-sam,0.0,62.0,1.0,0.0,0.0,0.0,0.0,8.0,62.0,1.0,0.0,0.0
brauer2006apes,dorien,f,focal_participant,corry,f,competitor,chimpanzee,dorien_corry,soc-dif,4.0,31.0,1.0,1.0,1.0,0.0,5.0,3.0,66.0,0.4696969696969697,1.0,1.0
brauer2006apes,dorien,f,focal_participant,corry,f,competitor,chimpanzee,dorien_corry,nosoc-dif,1.0,7.0,1.0,0.0,0.0,6.0,0.0,2.0,68.0,0.10294117647058823,0.0,1.0
brauer2006apes,dorien,f,focal_participant,corry,f,competitor,chimpanzee,dorien_corry,nosoc-sam,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,59.0,0.0,0.0,1.0
brauer2006apes,corry,f,focal_participant,dorien,f,competitor,chimpanzee,corry_dorien,nosoc-dif,0.0,59.0,1.0,0.0,0.0,0.0,0.0,8.0,59.0,1.0,0.0,0.0
brauer2006apes,corry,f,focal_participant,dorien,f,competitor,chimpanzee,corry_dorien,nosoc-sam,1.0,76.0,1.0,0.0,0.0,0.0,4.0,4.0,79.0,0.9620253164556962,0.0,1.0
brauer2006apes,sandra,f,focal_participant,fifi,f,competitor,chimpanzee,sandra_fifi,nosoc-dif,0.0,41.0,1.0,0.0,0.0,4.0,4.0,0.0,74.0,0.5540540540540541,0.0,0.0
brauer2006apes,sandra,f,focal_participant,fifi,f,competitor,chimpanzee,sandra_fifi,nosoc-sam,1.0,59.0,1.0,0.0,0.0,1.0,1.0,6.0,69.0,0.855072463768116,0.0,1.0
brauer2006apes,sandra,f,focal_participant,fifi,f,competitor,chimpanzee,sandra_fifi,soc-sam,0.0,57.0,1.0,0.0,0.0,1.0,7.0,0.0,65.0,0.8769230769230769,0.0,0.0
brauer2006apes,fifi,f,focal_participant,sandra,f,competitor,chimpanzee,fifi_sandra,soc-sam,0.0,58.0,1.0,0.0,0.0,1.0,6.0,1.0,66.0,0.8787878787878788,0.0,0.0
brauer2006apes,fifi,f,focal_participant,sandra,f,competitor,chimpanzee,fifi_sandra,soc-dif,11.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,66.0,0.0,1.0,1.0
brauer2006apes,sandra,f,focal_participant,fifi,f,competitor,chimpanzee,sandra_fifi,soc-dif,4.0,23.0,1.0,0.0,1.0,1.0,4.0,3.0,67.0,0.34328358208955223,0.0,1.0
brauer2006apes,fifi,f,focal_participant,sandra,f,competitor,chimpanzee,fifi_sandra,nosoc-dif,10.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,61.0,0.0,1.0,1.0
brauer2006apes,fifi,f,focal_participant,sandra,f,competitor,chimpanzee,fifi_sandra,soc-sam,5.0,26.0,1.0,1.0,0.0,4.0,4.0,0.0,69.0,0.37681159420289856,1.0,1.0
brauer2006apes,jahaga,f,focal_participant,corry,f,competitor,chimpanzee,jahaga_corry,nosoc-sam,3.0,30.0,1.0,0.0,0.0,0.0,5.0,3.0,66.0,0.45454545454545453,0.0,1.0
brauer2006apes,jahaga,f,focal_participant,corry,f,competitor,chimpanzee,jahaga_corry,nosoc-dif,7.0,17.0,1.0,1.0,1.0,0.0,7.0,1.0,60.0,0.2833333333333333,1.0,1.0
brauer2006apes,corry,f,focal_participant,jahaga,f,competitor,chimpanzee,corry_jahaga,soc-dif,0.0,69.0,1.0,0.0,0.0,0.0,0.0,8.0,69.0,1.0,0.0,0.0
brauer2006apes,jahaga,f,focal_participant,corry,f,competitor,chimpanzee,jahaga_corry,soc-dif,8.0,26.0,1.0,1.0,1.0,0.0,8.0,0.0,75.0,0.3466666666666667,1.0,1.0
brauer2006apes,corry,f,focal_participant,jahaga,f,competitor,chimpanzee,corry_jahaga,soc-sam,0.0,61.0,1.0,0.0,0.0,0.0,0.0,8.0,61.0,1.0,0.0,0.0
brauer2006apes,jahaga,f,focal_participant,corry,f,competitor,chimpanzee,jahaga_corry,soc-sam,6.0,25.0,1.0,0.0,1.0,1.0,7.0,0.0,66.0,0.3787878787878788,0.0,1.0
brauer2006apes,corry,f,focal_participant,jahaga,f,competitor,chimpanzee,corry_jahaga,nosoc-sam,0.0,65.0,1.0,0.0,0.0,0.0,0.0,8.0,65.0,1.0,0.0,0.0
brauer2006apes,corry,f,focal_participant,jahaga,f,competitor,chimpanzee,corry_jahaga,nosoc-dif,0.0,56.0,1.0,0.0,0.0,0.0,0.0,8.0,64.0,0.875,0.0,0.0
brauer2006apes,patrick,m,focal_participant,gertrudia,f,competitor,chimpanzee,patrick_gertrudia,nosoc-dif,0.0,4.0,1.0,0.0,0.0,0.0,8.0,0.0,64.0,0.0625,0.0,0.0
brauer2006apes,patrick,m,focal_participant,gertrudia,f,competitor,chimpanzee,patrick_gertrudia,nosoc-sam,0.0,10.0,1.0,0.0,0.0,2.0,5.0,1.0,65.0,0.15384615384615385,0.0,0.0
brauer2006apes,patrick,m,focal_participant,gertrudia,f,competitor,chimpanzee,patrick_gertrudia,soc-sam,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,75.0,0.0,0.0,1.0
brauer2006apes,patrick,m,focal_participant,gertrudia,f,competitor,chimpanzee,patrick_gertrudia,soc-dif,7.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,78.0,0.0,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,patrick,m,competitor,chimpanzee,gertrudia_patrick,soc-dif,7.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,63.0,0.0,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,patrick,m,competitor,chimpanzee,gertrudia_patrick,soc-sam,7.0,7.0,1.0,0.0,1.0,8.0,0.0,0.0,76.0,0.09210526315789473,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,patrick,m,competitor,chimpanzee,gertrudia_patrick,nosoc-sam,5.0,12.0,1.0,0.0,0.0,7.0,0.0,1.0,62.0,0.1935483870967742,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,patrick,m,competitor,chimpanzee,gertrudia_patrick,nosoc-dif,4.0,17.0,1.0,0.0,0.0,7.0,1.0,0.0,66.0,0.25757575757575757,0.0,1.0
brauer2006apes,riet,f,focal_participant,fifi,f,competitor,chimpanzee,riet_fifi,nosoc-sam,0.0,87.0,1.0,0.0,0.0,1.0,0.0,8.0,90.0,0.9666666666666667,0.0,0.0
brauer2006apes,riet,f,focal_participant,fifi,f,competitor,chimpanzee,riet_fifi,nosoc-dif,2.0,65.0,1.0,0.0,0.0,1.0,2.0,5.0,72.0,0.9027777777777778,0.0,1.0
brauer2006apes,fifi,f,focal_participant,riet,f,competitor,chimpanzee,fifi_riet,soc-dif,0.0,64.0,1.0,1.0,0.0,0.0,7.0,1.0,78.0,0.8205128205128205,1.0,0.0
brauer2006apes,riet,f,focal_participant,fifi,f,competitor,chimpanzee,riet_fifi,soc-sam,2.0,61.0,1.0,0.0,0.0,2.0,0.0,6.0,72.0,0.8472222222222222,0.0,1.0
brauer2006apes,fifi,f,focal_participant,riet,f,competitor,chimpanzee,fifi_riet,soc-sam,0.0,65.0,1.0,0.0,0.0,0.0,8.0,0.0,70.0,0.9285714285714286,0.0,0.0
brauer2006apes,riet,f,focal_participant,fifi,f,competitor,chimpanzee,riet_fifi,soc-dif,2.0,52.0,1.0,1.0,0.0,3.0,3.0,2.0,73.0,0.7123287671232876,1.0,1.0
brauer2006apes,fifi,f,focal_participant,riet,f,competitor,chimpanzee,fifi_riet,nosoc-dif,0.0,73.0,1.0,0.0,0.0,1.0,7.0,0.0,79.0,0.9240506329113924,0.0,0.0
brauer2006apes,fifi,f,focal_participant,riet,f,competitor,chimpanzee,fifi_riet,nosoc-sam,0.0,74.0,1.0,0.0,0.0,0.0,3.0,5.0,74.0,1.0,0.0,0.0
brauer2006apes,fifi,f,focal_participant,frodo,m,competitor,chimpanzee,fifi_frodo,soc-dif,0.0,87.0,1.0,0.0,0.0,0.0,8.0,0.0,87.0,1.0,0.0,0.0
brauer2006apes,frodo,m,focal_participant,fifi,f,competitor,chimpanzee,frodo_fifi,soc-sam,3.0,25.0,1.0,1.0,1.0,0.0,8.0,0.0,60.0,0.4166666666666667,1.0,1.0
brauer2006apes,frodo,m,focal_participant,fifi,f,competitor,chimpanzee,frodo_fifi,soc-dif,3.0,37.0,1.0,1.0,1.0,0.0,7.0,1.0,64.0,0.578125,1.0,1.0
brauer2006apes,fifi,f,focal_participant,frodo,m,competitor,chimpanzee,fifi_frodo,soc-sam,0.0,51.0,1.0,1.0,0.0,0.0,8.0,0.0,55.0,0.9272727272727272,1.0,0.0
brauer2006apes,frodo,m,focal_participant,fifi,f,competitor,chimpanzee,frodo_fifi,nosoc-sam,2.0,43.0,1.0,0.0,1.0,0.0,6.0,2.0,63.0,0.6825396825396826,0.0,1.0
brauer2006apes,frodo,m,focal_participant,fifi,f,competitor,chimpanzee,frodo_fifi,nosoc-dif,2.0,47.0,1.0,0.0,1.0,6.0,2.0,0.0,55.0,0.8545454545454545,0.0,1.0
brauer2006apes,fifi,f,focal_participant,frodo,m,competitor,chimpanzee,fifi_frodo,nosoc-sam,0.0,48.0,1.0,2.0,0.0,0.0,0.0,8.0,60.0,0.8,1.0,0.0
brauer2006apes,fifi,f,focal_participant,frodo,m,competitor,chimpanzee,fifi_frodo,nosoc-dif,0.0,71.0,1.0,0.0,0.0,0.0,0.0,8.0,71.0,1.0,0.0,0.0
brauer2006apes,jahaga,f,focal_participant,gertrudia,f,competitor,chimpanzee,jahaga_gertrudia,nosoc-sam,2.0,31.0,1.0,0.0,0.0,1.0,7.0,0.0,63.0,0.49206349206349204,0.0,1.0
brauer2006apes,jahaga,f,focal_participant,gertrudia,f,competitor,chimpanzee,jahaga_gertrudia,nosoc-dif,8.0,25.0,1.0,0.0,1.0,8.0,0.0,0.0,74.0,0.33783783783783783,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,jahaga,f,competitor,chimpanzee,gertrudia_jahaga,soc-dif,2.0,32.0,1.0,0.0,0.0,5.0,0.0,3.0,74.0,0.43243243243243246,0.0,1.0
brauer2006apes,jahaga,f,focal_participant,gertrudia,f,competitor,chimpanzee,jahaga_gertrudia,soc-sam,0.0,65.0,1.0,0.0,0.0,0.0,3.0,5.0,75.0,0.8666666666666667,0.0,0.0
brauer2006apes,gertrudia,f,focal_participant,jahaga,f,competitor,chimpanzee,gertrudia_jahaga,soc-sam,0.0,70.0,1.0,0.0,0.0,0.0,0.0,8.0,70.0,1.0,0.0,0.0
brauer2006apes,jahaga,f,focal_participant,gertrudia,f,competitor,chimpanzee,jahaga_gertrudia,soc-dif,2.0,56.0,1.0,0.0,1.0,0.0,5.0,3.0,71.0,0.7887323943661971,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,jahaga,f,competitor,chimpanzee,gertrudia_jahaga,nosoc-dif,4.0,26.0,1.0,0.0,0.0,3.0,3.0,2.0,74.0,0.35135135135135137,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,jahaga,f,competitor,chimpanzee,gertrudia_jahaga,nosoc-sam,4.0,14.0,1.0,0.0,0.0,6.0,2.0,0.0,66.0,0.21212121212121213,0.0,1.0
brauer2006apes,riet,f,focal_participant,corry,f,competitor,chimpanzee,riet_corry,nosoc-dif,0.0,75.0,1.0,0.0,0.0,0.0,0.0,8.0,75.0,1.0,0.0,0.0
brauer2006apes,riet,f,focal_participant,corry,f,competitor,chimpanzee,riet_corry,nosoc-sam,0.0,66.0,1.0,0.0,0.0,0.0,0.0,8.0,66.0,1.0,0.0,0.0
brauer2006apes,riet,f,focal_participant,corry,f,competitor,chimpanzee,riet_corry,soc-sam,0.0,72.0,1.0,0.0,0.0,0.0,0.0,8.0,72.0,1.0,0.0,0.0
brauer2006apes,corry,f,focal_participant,riet,f,competitor,chimpanzee,corry_riet,soc-sam,0.0,58.0,1.0,0.0,0.0,0.0,1.0,7.0,73.0,0.7945205479452054,0.0,0.0
brauer2006apes,corry,f,focal_participant,riet,f,competitor,chimpanzee,corry_riet,soc-dif,0.0,53.0,1.0,0.0,0.0,7.0,1.0,0.0,75.0,0.7066666666666667,0.0,0.0
brauer2006apes,riet,f,focal_participant,corry,f,competitor,chimpanzee,riet_corry,soc-dif,1.0,61.0,1.0,0.0,0.0,0.0,1.0,7.0,70.0,0.8714285714285714,0.0,1.0
brauer2006apes,corry,f,focal_participant,riet,f,competitor,chimpanzee,corry_riet,nosoc-sam,0.0,49.0,1.0,0.0,0.0,0.0,0.0,8.0,56.0,0.875,0.0,0.0
brauer2006apes,corry,f,focal_participant,riet,f,competitor,chimpanzee,corry_riet,nosoc-dif,0.0,50.0,1.0,0.0,0.0,0.0,1.0,7.0,61.0,0.819672131147541,0.0,0.0
brauer2006apes,sandra,f,focal_participant,frodo,m,competitor,chimpanzee,sandra_frodo,nosoc-dif,5.0,18.0,1.0,0.0,1.0,7.0,1.0,0.0,64.0,0.28125,0.0,1.0
brauer2006apes,sandra,f,focal_participant,frodo,m,competitor,chimpanzee,sandra_frodo,nosoc-sam,8.0,5.0,1.0,0.0,1.0,8.0,0.0,0.0,68.0,0.07352941176470588,0.0,1.0
brauer2006apes,frodo,m,focal_participant,sandra,f,competitor,chimpanzee,frodo_sandra,soc-sam,7.0,10.0,1.0,0.0,1.0,6.0,2.0,0.0,85.0,0.11764705882352941,0.0,1.0
brauer2006apes,frodo,m,focal_participant,sandra,f,competitor,chimpanzee,frodo_sandra,soc-dif,7.0,10.0,1.0,0.0,1.0,8.0,0.0,0.0,69.0,0.14492753623188406,0.0,1.0
brauer2006apes,sandra,f,focal_participant,frodo,m,competitor,chimpanzee,sandra_frodo,soc-dif,8.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,66.0,0.0,0.0,1.0
brauer2006apes,sandra,f,focal_participant,frodo,m,competitor,chimpanzee,sandra_frodo,soc-sam,8.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,68.0,0.0,0.0,1.0
brauer2006apes,frodo,m,focal_participant,sandra,f,competitor,chimpanzee,frodo_sandra,nosoc-dif,5.0,14.0,1.0,0.0,1.0,8.0,0.0,0.0,61.0,0.22950819672131148,0.0,1.0
brauer2006apes,frodo,m,focal_participant,sandra,f,competitor,chimpanzee,frodo_sandra,nosoc-sam,8.0,4.0,1.0,0.0,1.0,8.0,0.0,0.0,64.0,0.0625,0.0,1.0
brauer2006apes,robert,m,focal_participant,patrick,m,competitor,chimpanzee,robert_patrick,nosoc-sam,0.0,64.0,1.0,0.0,0.0,0.0,0.0,8.0,73.0,0.8767123287671232,0.0,0.0
brauer2006apes,robert,m,focal_participant,patrick,m,competitor,chimpanzee,robert_patrick,nosoc-dif,0.0,64.0,1.0,0.0,1.0,0.0,0.0,8.0,77.0,0.8311688311688312,0.0,0.0
brauer2006apes,patrick,m,focal_participant,robert,m,competitor,chimpanzee,patrick_robert,nosoc-sam,3.0,5.0,1.0,0.0,0.0,3.0,4.0,1.0,90.0,0.05555555555555555,0.0,1.0
brauer2006apes,patrick,m,focal_participant,robert,m,competitor,chimpanzee,patrick_robert,nosoc-dif,3.0,10.0,1.0,1.0,0.0,4.0,4.0,0.0,77.0,0.12987012987012986,1.0,1.0
brauer2006apes,patrick,m,focal_participant,robert,m,competitor,chimpanzee,patrick_robert,soc-sam,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,82.0,0.0,0.0,1.0
brauer2006apes,patrick,m,focal_participant,robert,m,competitor,chimpanzee,patrick_robert,soc-dif,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,82.0,0.0,0.0,1.0
brauer2006apes,robert,m,focal_participant,patrick,m,competitor,chimpanzee,robert_patrick,soc-dif,6.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,77.0,0.0,1.0,1.0
brauer2006apes,robert,m,focal_participant,patrick,m,competitor,chimpanzee,robert_patrick,soc-sam,4.0,8.0,1.0,4.0,1.0,0.0,8.0,0.0,79.0,0.10126582278481013,1.0,1.0
brauer2006apes,corry,f,focal_participant,fraukje,f,competitor,chimpanzee,corry_fraukje,soc-dif,0.0,41.0,1.0,0.0,0.0,0.0,0.0,8.0,79.0,0.5189873417721519,0.0,0.0
brauer2006apes,fraukje,f,focal_participant,corry,f,competitor,chimpanzee,fraukje_corry,soc-dif,3.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,74.0,0.0,0.0,1.0
brauer2006apes,fraukje,f,focal_participant,corry,f,competitor,chimpanzee,fraukje_corry,soc-sam,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,81.0,0.0,1.0,0.0
brauer2006apes,corry,f,focal_participant,fraukje,f,competitor,chimpanzee,corry_fraukje,soc-sam,0.0,68.0,1.0,0.0,0.0,0.0,6.0,2.0,76.0,0.8947368421052632,0.0,0.0
brauer2006apes,corry,f,focal_participant,fraukje,f,competitor,chimpanzee,corry_fraukje,nosoc-dif,0.0,68.0,1.0,0.0,0.0,0.0,0.0,8.0,68.0,1.0,0.0,0.0
brauer2006apes,corry,f,focal_participant,fraukje,f,competitor,chimpanzee,corry_fraukje,nosoc-sam,0.0,64.0,1.0,0.0,0.0,0.0,0.0,8.0,64.0,1.0,0.0,0.0
brauer2006apes,fraukje,f,focal_participant,corry,f,competitor,chimpanzee,fraukje_corry,nosoc-sam,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,77.0,0.0,0.0,0.0
brauer2006apes,fraukje,f,focal_participant,corry,f,competitor,chimpanzee,fraukje_corry,nosoc-dif,4.0,14.0,1.0,0.0,1.0,2.0,1.0,5.0,76.0,0.18421052631578946,0.0,1.0
brauer2006apes,robert,m,focal_participant,frodo,m,competitor,chimpanzee,robert_frodo,nosoc-sam,0.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,68.0,0.27941176470588236,1.0,0.0
brauer2006apes,robert,m,focal_participant,frodo,m,competitor,chimpanzee,robert_frodo,nosoc-dif,1.0,41.0,1.0,0.0,1.0,0.0,6.0,2.0,73.0,0.5616438356164384,0.0,1.0
brauer2006apes,robert,m,focal_participant,frodo,m,competitor,chimpanzee,robert_frodo,soc-dif,2.0,13.0,1.0,2.0,1.0,0.0,6.0,2.0,79.0,0.16455696202531644,1.0,1.0
brauer2006apes,robert,m,focal_participant,frodo,m,competitor,chimpanzee,robert_frodo,soc-sam,1.0,19.0,1.0,1.0,1.0,0.0,4.0,4.0,77.0,0.24675324675324675,1.0,1.0
brauer2006apes,frodo,m,focal_participant,robert,m,competitor,chimpanzee,frodo_robert,soc-dif,7.0,14.0,1.0,1.0,1.0,8.0,0.0,0.0,94.0,0.14893617021276595,1.0,1.0
brauer2006apes,frodo,m,focal_participant,robert,m,competitor,chimpanzee,frodo_robert,soc-sam,7.0,0.0,0.0,3.0,1.0,7.0,1.0,0.0,91.0,0.0,1.0,1.0
brauer2006apes,frodo,m,focal_participant,robert,m,competitor,chimpanzee,frodo_robert,nosoc-dif,1.0,50.0,1.0,0.0,1.0,7.0,1.0,0.0,81.0,0.6172839506172839,0.0,1.0
brauer2006apes,frodo,m,focal_participant,robert,m,competitor,chimpanzee,frodo_robert,nosoc-sam,0.0,55.0,1.0,0.0,1.0,8.0,0.0,0.0,95.0,0.5789473684210527,0.0,0.0
brauer2006apes,jahaga,f,focal_participant,fifi,f,competitor,chimpanzee,jahaga_fifi,nosoc-sam,6.0,22.0,1.0,0.0,0.0,6.0,2.0,0.0,87.0,0.25287356321839083,0.0,1.0
brauer2006apes,jahaga,f,focal_participant,fifi,f,competitor,chimpanzee,jahaga_fifi,nosoc-dif,6.0,16.0,1.0,0.0,0.0,4.0,4.0,0.0,97.0,0.16494845360824742,0.0,1.0
brauer2006apes,jahaga,f,focal_participant,fifi,f,competitor,chimpanzee,jahaga_fifi,soc-dif,6.0,34.0,1.0,0.0,0.0,4.0,4.0,0.0,89.0,0.38202247191011235,0.0,1.0
brauer2006apes,fifi,f,focal_participant,jahaga,f,competitor,chimpanzee,fifi_jahaga,soc-dif,1.0,67.0,1.0,1.0,0.0,0.0,3.0,5.0,93.0,0.7204301075268817,1.0,1.0
brauer2006apes,jahaga,f,focal_participant,fifi,f,competitor,chimpanzee,jahaga_fifi,soc-sam,7.0,26.0,1.0,0.0,0.0,5.0,3.0,0.0,80.0,0.325,0.0,1.0
brauer2006apes,fifi,f,focal_participant,jahaga,f,competitor,chimpanzee,fifi_jahaga,soc-sam,0.0,78.0,1.0,0.0,0.0,0.0,0.0,8.0,80.0,0.975,0.0,0.0
brauer2006apes,fifi,f,focal_participant,jahaga,f,competitor,chimpanzee,fifi_jahaga,nosoc-sam,0.0,70.0,1.0,0.0,0.0,0.0,0.0,8.0,70.0,1.0,0.0,0.0
brauer2006apes,fifi,f,focal_participant,jahaga,f,competitor,chimpanzee,fifi_jahaga,nosoc-dif,0.0,74.0,1.0,0.0,0.0,0.0,0.0,8.0,74.0,1.0,0.0,0.0
