study_id,experiment,model_name,participant,age_in_years,z_age,sex,species,species_subgroup,phase,phase_temp,session_within_number_of_boxes,session_within_phase,session_overall,trial_number,z_trial_number,trial_id,choice_nr_within_trial,order,number_boxes,choice_where,choice_correct,last_choice,any_error_earlier,cup_id,choice_id,error_ny,number_cups,cup_is_edge,cup_is_edge_code,z_lag_from_last_choice,any_code,z_number_boxes,lag_from_last_choice,trial_correct,number_redundant_searched,first_choice_feature,first_choice,second_choice_feature,second_choice,second_choice_correct,third_choice_feature,third_choice,third_choice_correct,fourth_choice_feature,fourth_choice,fourth_choice_correct,fifth_choice_feature,fifth_choice,fifth_choice_correct,sixth_choice_feature,sixth_choice,sixth_choice_correct,choice_latency,absence_latency
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,2,-0.902637003544621,164.0,6.0,1,7,7.0,1.0,2.0,0.0,3.0,652.0,0.0,5.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,2,-0.902637003544621,164.0,6.0,1,7,7.0,1.0,3.0,0.0,4.0,652.0,0.0,5.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,2,-0.902637003544621,164.0,6.0,1,7,7.0,1.0,1.0,0.0,6.0,652.0,0.0,5.0,no,-0.38655886811521,2.16780545000343,-0.0732693279434058,0.927373402816347,5.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,2,-0.902637003544621,164.0,6.0,1,7,7.0,1.0,5.0,0.0,8.0,652.0,0.0,5.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,2,-0.902637003544621,164.0,7.0,1,7,4.0,0.0,4.0,0.0,2.0,653.0,0.0,6.0,yes,0.61344113188479,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,2,-0.902637003544621,164.0,7.0,1,7,4.0,0.0,2.0,0.0,3.0,653.0,0.0,6.0,no,-0.38655886811521,2.16780545000343,-0.0732693279434058,0.927373402816347,5.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,2,-0.902637003544621,164.0,7.0,1,7,4.0,0.0,3.0,0.0,4.0,653.0,1.0,6.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,2,-0.902637003544621,164.0,7.0,1,7,4.0,0.0,1.0,0.0,6.0,653.0,0.0,6.0,no,-0.38655886811521,2.94753772654956,-0.0732693279434058,0.927373402816347,6.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,2,-0.902637003544621,164.0,7.0,1,7,4.0,0.0,6.0,0.0,7.0,653.0,0.0,6.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,2,-0.902637003544621,164.0,7.0,1,7,4.0,0.0,5.0,0.0,8.0,653.0,0.0,6.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,2.0,1,7,3.0,1.0,1.0,0.0,6.0,654.0,0.0,1.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,3.0,1,7,4.0,1.0,2.0,0.0,3.0,655.0,0.0,2.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,3.0,1,7,4.0,1.0,1.0,0.0,6.0,655.0,0.0,2.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,4.0,1,7,5.0,1.0,2.0,0.0,3.0,656.0,0.0,3.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,4.0,1,7,5.0,1.0,3.0,0.0,4.0,656.0,0.0,3.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,4.0,1,7,5.0,1.0,1.0,0.0,6.0,656.0,0.0,3.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,5.0,1,7,8.0,1.0,2.0,0.0,3.0,657.0,0.0,4.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,5.0,1,7,8.0,1.0,3.0,0.0,4.0,657.0,0.0,4.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,5.0,1,7,8.0,1.0,4.0,0.0,5.0,657.0,0.0,4.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,5.0,1,7,8.0,1.0,1.0,0.0,6.0,657.0,0.0,4.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,6.0,1,7,2.0,1.0,2.0,0.0,3.0,658.0,0.0,5.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,6.0,1,7,2.0,1.0,3.0,0.0,4.0,658.0,0.0,5.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,6.0,1,7,2.0,1.0,4.0,0.0,5.0,658.0,0.0,5.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,6.0,1,7,2.0,1.0,1.0,0.0,6.0,658.0,0.0,5.0,no,-0.38655886811521,2.16780545000343,-0.0732693279434058,0.927373402816347,5.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,6.0,1,7,2.0,1.0,5.0,0.0,8.0,658.0,0.0,5.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,7.0,1,7,7.0,1.0,6.0,0.0,2.0,659.0,0.0,6.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,7.0,1,7,7.0,1.0,2.0,0.0,3.0,659.0,0.0,6.0,no,-0.38655886811521,2.16780545000343,-0.0732693279434058,0.927373402816347,5.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,7.0,1,7,7.0,1.0,3.0,0.0,4.0,659.0,0.0,6.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,7.0,1,7,7.0,1.0,4.0,0.0,5.0,659.0,0.0,6.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,7.0,1,7,7.0,1.0,1.0,0.0,6.0,659.0,0.0,6.0,no,-0.38655886811521,2.94753772654956,-0.0732693279434058,0.927373402816347,6.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,3,-0.529164574103934,165.0,7.0,1,7,7.0,1.0,5.0,0.0,8.0,659.0,0.0,6.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,2.0,1,7,7.0,1.0,1.0,0.0,6.0,660.0,0.0,1.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,3.0,1,7,2.0,1.0,1.0,0.0,6.0,661.0,0.0,2.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,3.0,1,7,2.0,1.0,2.0,0.0,7.0,661.0,0.0,2.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,4.0,1,7,4.0,1.0,3.0,0.0,2.0,662.0,0.0,3.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,4.0,1,7,4.0,1.0,1.0,0.0,6.0,662.0,0.0,3.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,4.0,1,7,4.0,1.0,2.0,0.0,7.0,662.0,0.0,3.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,5.0,1,7,8.0,1.0,3.0,0.0,2.0,663.0,0.0,4.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,5.0,1,7,8.0,1.0,4.0,0.0,4.0,663.0,0.0,4.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,5.0,1,7,8.0,1.0,1.0,0.0,6.0,663.0,0.0,4.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,5.0,1,7,8.0,1.0,2.0,0.0,7.0,663.0,0.0,4.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,6.0,1,7,4.0,0.0,3.0,0.0,2.0,664.0,0.0,5.0,yes,0.61344113188479,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,6.0,1,7,4.0,0.0,4.0,0.0,4.0,664.0,1.0,5.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,6.0,1,7,4.0,0.0,1.0,0.0,6.0,664.0,0.0,5.0,no,-0.38655886811521,2.16780545000343,-0.0732693279434058,0.927373402816347,5.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,6.0,1,7,4.0,0.0,2.0,0.0,7.0,664.0,0.0,5.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,6.0,1,7,4.0,0.0,5.0,0.0,8.0,664.0,0.0,5.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,7.0,1,7,4.0,0.0,3.0,1.0,2.0,665.0,0.0,5.0,yes,0.61344113188479,1.38807317345731,0.926730672056594,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,7.0,1,7,4.0,0.0,6.0,1.0,4.0,665.0,1.0,5.0,no,-0.38655886811521,-0.951123656181078,0.926730672056594,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,7.0,1,7,4.0,0.0,1.0,1.0,6.0,665.0,0.0,5.0,no,-0.38655886811521,2.94753772654956,0.926730672056594,0.927373402816347,6.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,7.0,1,7,4.0,0.0,2.0,1.0,7.0,665.0,0.0,5.0,no,-0.38655886811521,2.16780545000343,0.926730672056594,0.927373402816347,5.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,4,-0.155692144663247,166.0,7.0,1,7,4.0,0.0,5.0,1.0,8.0,665.0,0.0,5.0,yes,0.61344113188479,-0.17139137963495,0.926730672056594,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,2.0,1,7,4.0,1.0,1.0,0.0,6.0,666.0,0.0,1.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,3.0,1,7,3.0,1.0,2.0,0.0,4.0,667.0,0.0,2.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,3.0,1,7,3.0,1.0,1.0,0.0,6.0,667.0,0.0,2.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,4.0,1,7,8.0,1.0,3.0,0.0,3.0,668.0,0.0,3.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,4.0,1,7,8.0,1.0,2.0,0.0,4.0,668.0,0.0,3.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,4.0,1,7,8.0,1.0,1.0,0.0,6.0,668.0,0.0,3.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,5.0,1,7,5.0,1.0,3.0,0.0,3.0,669.0,0.0,4.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,5.0,1,7,5.0,1.0,2.0,0.0,4.0,669.0,0.0,4.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,5.0,1,7,5.0,1.0,1.0,0.0,6.0,669.0,0.0,4.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,5.0,1,7,5.0,1.0,4.0,0.0,8.0,669.0,0.0,4.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,6.0,1,7,2.0,1.0,3.0,0.0,3.0,670.0,0.0,5.0,no,-0.38655886811521,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,6.0,1,7,2.0,1.0,2.0,0.0,4.0,670.0,0.0,5.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,6.0,1,7,2.0,1.0,5.0,0.0,5.0,670.0,0.0,5.0,no,-0.38655886811521,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,6.0,1,7,2.0,1.0,1.0,0.0,6.0,670.0,0.0,5.0,no,-0.38655886811521,2.16780545000343,-0.0732693279434058,0.927373402816347,5.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,6.0,1,7,2.0,1.0,4.0,0.0,8.0,670.0,0.0,5.0,yes,0.61344113188479,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,7.0,1,7,7.0,1.0,6.0,0.0,2.0,671.0,0.0,6.0,yes,0.61344113188479,-0.951123656181078,-0.0732693279434058,0.927373402816347,1.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,7.0,1,7,7.0,1.0,3.0,0.0,3.0,671.0,0.0,6.0,no,-0.38655886811521,1.38807317345731,-0.0732693279434058,0.927373402816347,4.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,7.0,1,7,7.0,1.0,2.0,0.0,4.0,671.0,0.0,6.0,no,-0.38655886811521,2.16780545000343,-0.0732693279434058,0.927373402816347,5.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,7.0,1,7,7.0,1.0,5.0,0.0,5.0,671.0,0.0,6.0,no,-0.38655886811521,-0.17139137963495,-0.0732693279434058,0.927373402816347,2.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,7.0,1,7,7.0,1.0,1.0,0.0,6.0,671.0,0.0,6.0,no,-0.38655886811521,2.94753772654956,-0.0732693279434058,0.927373402816347,6.0,,,,,,,,,,,,,,,,,,,,,
volter2019chimpanzees,1,retest_error_data_glmm_s01,sandra,23,-0.173448230813782,f,chimpanzee,a,feature_space,feature_space,2.0,,8,5,0.21778028477744,167.0,7.0,1,7,7.0,1.0,4.0,0.0,8.0,671.0,0.0,6.0,yes,0.61344113188479,0.608340896911178,-0.0732693279434058,0.927373402816347,3.0,,,,,,,,,,,,,,,,,,,,,
