study_id,experiment,participant,age_in_years,sex,species,present,condition,group,production,tools_prepared,grapes_eaten,success
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,120_sec,2.0,4.0,0.5
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,120_sec,5.0,5.0,0.625
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,120_sec,3.0,5.0,0.625
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,120_sec,0.0,2.0,0.25
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,120_sec,3.0,5.0,0.625
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,120_sec,2.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,120_sec,2.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,120_sec,0.0,3.0,0.375
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,120_sec,3.0,5.0,0.625
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,120_sec,0.0,5.0,0.625
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,120_sec,3.0,4.0,0.5
brauer2015apes,1,raja,7,f,orangutan,,all-grape,1,120_sec,1.0,3.0,0.375
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,120_sec,5.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,120_sec,2.0,1.0,1.0
brauer2015apes,1,raja,7,f,orangutan,,one-grape,1,120_sec,4.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,4.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,6.0,3.0,0.375
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,3.0,5.0,0.625
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,2.0,3.0,0.375
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,1.0,3.0,0.375
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,2.0,0.0,0.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,0.0,7.0,0.875
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,0.0,6.0,0.75
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,1.0,4.0,0.5
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,0.0,6.0,0.75
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,2.0,0.0,0.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,0.0,7.0,0.875
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,0.0,5.0,0.625
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,0.0,7.0,0.875
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,1.0,7.0,0.875
brauer2015apes,1,jahaga,17,f,chimpanzee,,all-grape,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,jahaga,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,7.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,3.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,2.0,6.0,0.75
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,1.0,3.0,0.375
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,1.0,4.0,0.5
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,0.0,3.0,0.375
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,0.0,6.0,0.75
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,4.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,2.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,4.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,4.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,2.0,5.0,0.625
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,3.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,2.0,6.0,0.75
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,2.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,2.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,all-grape,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,fifi,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,1.0,2.0,0.25
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,0.0,1.0,0.125
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,0.0,3.0,0.375
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,1.0,1.0,0.125
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,1.0,1.0,0.125
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,2.0,3.0,0.375
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,1.0,3.0,0.375
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,0.0,3.0,0.375
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,0.0,2.0,0.25
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,0.0,4.0,0.5
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,1.0,6.0,0.75
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,1.0,6.0,0.75
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,1.0,6.0,0.75
brauer2015apes,1,gertrudia,17,f,chimpanzee,,all-grape,1,120_sec,0.0,5.0,0.625
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,gertrudia,17,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,3.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,4.0,0.0,0.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,2.0,0.0,0.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,0.0,4.0,0.5
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,0.0,1.0,0.125
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,0.0,3.0,0.375
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,1.0,0.0,0.0
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,0.0,4.0,0.5
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,2.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,2.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,1.0,0.0,0.0
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,1.0,2.0,0.25
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,0.0,2.0,0.25
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,3.0,4.0,0.5
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,0.0,3.0,0.375
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,1.0,2.0,0.25
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,1.0,4.0,0.5
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,1.0,5.0,0.625
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,1.0,3.0,0.375
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,1.0,3.0,0.375
brauer2015apes,1,annett,11,f,chimpanzee,,all-grape,1,120_sec,0.0,4.0,0.5
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,annett,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,0.0,1.0,0.125
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,2.0,3.0,0.375
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,0.0,3.0,0.375
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,0.0,3.0,0.375
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,0.0,2.0,0.25
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,1.0,4.0,0.5
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,1.0,3.0,0.375
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,0.0,3.0,0.375
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,0.0,5.0,0.625
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,0.0,2.0,0.25
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,0.0,5.0,0.625
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,1.0,5.0,0.625
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,0.0,5.0,0.625
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,1.0,3.0,0.375
brauer2015apes,1,alex,9,m,chimpanzee,,all-grape,1,120_sec,0.0,4.0,0.5
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,0.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,4.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,1.0,1.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,3.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,one-grape,1,120_sec,2.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,0.0,1.0,0.125
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,0.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,1.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,2.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,4.0,4.0,0.5
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,1.0,3.0,0.375
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,2.0,0.0,0.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,0.0,5.0,0.625
brauer2015apes,1,alexandra,11,f,chimpanzee,,all-grape,1,120_sec,2.0,7.0,0.875
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,4.0,8.0,1.0
brauer2015apes,1,alexandra,11,f,chimpanzee,,no-apparatus,1,120_sec,0.0,8.0,1.0
