study_id,experiment,participant,sex,species,session,trial,condition,side_start,baited_egg,choice,correct
buttelmann2008behavioral,3,natascha,f,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,natascha,f,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,natascha,f,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,natascha,f,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,frodo,m,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,frodo,m,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,frodo,m,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,frodo,m,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,frodo,m,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,frodo,m,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,frodo,m,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,frodo,m,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,frodo,m,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,frodo,m,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,frodo,m,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,frodo,m,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,brent,m,chimpanzee,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,brent,m,chimpanzee,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,brent,m,chimpanzee,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,brent,m,chimpanzee,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,brent,m,chimpanzee,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,brent,m,chimpanzee,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,brent,m,chimpanzee,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,brent,m,chimpanzee,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,brent,m,chimpanzee,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,brent,m,chimpanzee,2.0,10.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,brent,m,chimpanzee,2.0,11.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,brent,m,chimpanzee,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,ulindi,f,bonobo,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,ulindi,f,bonobo,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,ulindi,f,bonobo,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,ulindi,f,bonobo,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,ulindi,f,bonobo,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,ulindi,f,bonobo,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,ulindi,f,bonobo,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,ulindi,f,bonobo,2.0,8.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,ulindi,f,bonobo,2.0,9.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,ulindi,f,bonobo,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,ulindi,f,bonobo,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,ulindi,f,bonobo,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,joey,m,bonobo,1.0,1.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,joey,m,bonobo,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,joey,m,bonobo,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,joey,m,bonobo,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,joey,m,bonobo,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,joey,m,bonobo,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,joey,m,bonobo,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,joey,m,bonobo,2.0,8.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,joey,m,bonobo,2.0,9.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,joey,m,bonobo,2.0,10.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,joey,m,bonobo,2.0,11.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,joey,m,bonobo,2.0,12.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,limbuko,m,bonobo,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,limbuko,m,bonobo,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,limbuko,m,bonobo,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,limbuko,m,bonobo,1.0,4.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,limbuko,m,bonobo,1.0,5.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,limbuko,m,bonobo,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,limbuko,m,bonobo,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,limbuko,m,bonobo,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,limbuko,m,bonobo,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,limbuko,m,bonobo,2.0,10.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,limbuko,m,bonobo,2.0,11.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,limbuko,m,bonobo,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,kuno,m,bonobo,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,kuno,m,bonobo,1.0,2.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,kuno,m,bonobo,1.0,3.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,kuno,m,bonobo,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,kuno,m,bonobo,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,kuno,m,bonobo,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,kuno,m,bonobo,2.0,7.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,kuno,m,bonobo,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,kuno,m,bonobo,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,kuno,m,bonobo,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,kuno,m,bonobo,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,kuno,m,bonobo,2.0,12.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,n’diki,f,gorilla,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,n’diki,f,gorilla,1.0,2.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,n’diki,f,gorilla,1.0,3.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,n’diki,f,gorilla,1.0,4.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,n’diki,f,gorilla,1.0,5.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,n’diki,f,gorilla,1.0,6.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,n’diki,f,gorilla,2.0,7.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,n’diki,f,gorilla,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,n’diki,f,gorilla,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,n’diki,f,gorilla,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,n’diki,f,gorilla,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,n’diki,f,gorilla,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,bebe,f,gorilla,1.0,1.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,bebe,f,gorilla,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,bebe,f,gorilla,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,bebe,f,gorilla,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,bebe,f,gorilla,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,bebe,f,gorilla,1.0,6.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,bebe,f,gorilla,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,bebe,f,gorilla,2.0,8.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,bebe,f,gorilla,2.0,9.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,bebe,f,gorilla,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,bebe,f,gorilla,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,bebe,f,gorilla,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,4.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,5.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,ruby_b'windi,f,gorilla,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,1.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,2.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,3.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,4.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,5.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,1.0,6.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,7.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,8.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,9.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,10.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,11.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,viringika,f,gorilla,2.0,12.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,1.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,1.0,6.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,8.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,9.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,bimbo,m,orangutan,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,walter,m,orangutan,1.0,1.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,1.0,2.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,1.0,3.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,1.0,4.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,1.0,5.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,1.0,6.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,7.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,8.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,9.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,10.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,11.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,walter,m,orangutan,2.0,12.0,egg_at_chest_vs_smell_and_bite,,,,
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,right,left,no
buttelmann2008behavioral,3,dunja,f,orangutan,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,left,yes
buttelmann2008behavioral,3,toba,f,orangutan,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,toba,f,orangutan,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,toba,f,orangutan,1.0,4.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,toba,f,orangutan,1.0,5.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,toba,f,orangutan,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,toba,f,orangutan,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,toba,f,orangutan,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,1.0,1.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,pini,f,orangutan,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,pini,f,orangutan,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,pini,f,orangutan,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,pini,f,orangutan,2.0,8.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,2.0,9.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,pini,f,orangutan,2.0,10.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,pini,f,orangutan,2.0,11.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,pini,f,orangutan,2.0,12.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,padana,f,orangutan,1.0,2.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,padana,f,orangutan,1.0,3.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,1.0,4.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,1.0,5.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,padana,f,orangutan,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,padana,f,orangutan,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,2.0,10.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,padana,f,orangutan,2.0,11.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,padana,f,orangutan,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,1.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,2.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,3.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,4.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,5.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,dokana,f,orangutan,1.0,6.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,7.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,8.0,egg_at_chest_vs_smell_and_bite,left,right,right,yes
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,9.0,egg_at_chest_vs_smell_and_bite,right,left,right,no
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,10.0,egg_at_chest_vs_smell_and_bite,left,left,right,no
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,11.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
buttelmann2008behavioral,3,dokana,f,orangutan,2.0,12.0,egg_at_chest_vs_smell_and_bite,right,right,right,yes
