study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,species_subgroup,phase,session,trial,condition,pull_left,pull_right,success_left,success_right,efficiency_score,number_grapes_left,number_grapes_right,latency_pull_left,latency_pull_right,min_latency,coordination
sanchez2019chimpanzees,2016,11,16,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,2,4,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,16,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,2,5,top,yes,no,yes,no,2,2,0,0.2,15.0,0.2,no
sanchez2019chimpanzees,2016,11,16,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,2,6,top,yes,no,yes,no,2,2,0,0.24,15.0,0.24,no
sanchez2019chimpanzees,2016,11,16,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,2,7,top,yes,no,yes,no,2,2,0,0.4,15.0,0.4,no
sanchez2019chimpanzees,2016,11,16,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,2,8,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,16,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,2,1,bot,no,yes,yes,no,2,2,0,15.0,1.84,1.84,no
sanchez2019chimpanzees,2016,11,16,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,2,2,bot,yes,yes,yes,no,2,2,0,4.52,3.08,3.08,no
sanchez2019chimpanzees,2016,11,16,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,2,3,bot,yes,yes,no,yes,2,0,2,2.84,8.16,2.84,no
sanchez2019chimpanzees,2016,11,16,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,2,4,bot,yes,yes,yes,yes,2,1,1,0.52,1.0,0.52,yes
sanchez2019chimpanzees,2016,11,16,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,2,5,bot,yes,yes,yes,no,2,2,0,1.28,1.16,1.16,no
sanchez2019chimpanzees,2016,11,16,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,2,6,bot,no,yes,yes,no,2,2,0,15.0,1.12,1.12,no
sanchez2019chimpanzees,2016,11,16,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,2,7,bot,yes,yes,yes,no,2,2,0,0.96,2.88,0.96,no
sanchez2019chimpanzees,2016,11,16,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,2,8,bot,yes,yes,no,yes,2,0,2,5.04,7.2,5.04,no
sanchez2019chimpanzees,2016,11,17,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,5,1,top,yes,yes,yes,no,2,2,0,1.08,1.6,1.08,no
sanchez2019chimpanzees,2016,11,17,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,5,2,top,yes,no,yes,no,2,2,0,0.04,15.0,0.04,no
sanchez2019chimpanzees,2016,11,17,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,5,3,top,yes,yes,yes,no,2,2,0,0.24,0.84,0.24,no
sanchez2019chimpanzees,2016,11,17,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,5,4,top,yes,no,yes,no,2,2,0,1.2,15.0,1.2,no
sanchez2019chimpanzees,2016,11,17,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,5,5,top,yes,yes,yes,no,2,2,0,0.52,1.12,0.52,no
sanchez2019chimpanzees,2016,11,17,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,5,6,top,yes,yes,yes,no,2,2,0,0.0,0.6,0,no
sanchez2019chimpanzees,2016,11,17,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,5,7,top,yes,no,yes,no,2,2,0,1.12,15.0,1.12,no
sanchez2019chimpanzees,2016,11,17,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,5,8,top,yes,no,yes,no,2,2,0,0.04,15.0,0.04,no
sanchez2019chimpanzees,2016,11,17,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,3,1,top,yes,yes,yes,yes,2,1,1,0.8,0.36,0.36,yes
sanchez2019chimpanzees,2016,11,17,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,3,2,top,yes,yes,yes,yes,2,1,1,0.72,0.04,0.04,yes
sanchez2019chimpanzees,2016,11,17,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,3,3,top,yes,yes,yes,yes,2,1,1,0.04,0.2,0.04,yes
sanchez2019chimpanzees,2016,11,17,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,3,4,top,yes,yes,yes,yes,2,1,1,0.44,0.0,0,yes
sanchez2019chimpanzees,2016,11,17,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,3,5,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,17,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,3,6,top,yes,yes,yes,no,2,2,0,0.08,0.28,0.08,no
sanchez2019chimpanzees,2016,11,17,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,3,7,top,yes,yes,no,yes,2,0,2,0.36,0.88,0.36,no
sanchez2019chimpanzees,2016,11,17,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,3,8,top,yes,yes,yes,no,2,2,0,0.4,0.0,0,no
sanchez2019chimpanzees,2016,11,17,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,3,1,top,yes,yes,yes,no,2,2,0,0.6,0.64,0.6,no
sanchez2019chimpanzees,2016,11,17,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,3,2,top,yes,yes,yes,no,2,2,0,0.04,0.24,0.04,no
sanchez2019chimpanzees,2016,11,17,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,3,3,top,yes,yes,yes,no,2,2,0,0.84,0.6,0.6,no
sanchez2019chimpanzees,2016,11,17,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,3,4,top,yes,yes,yes,yes,2,1,1,1.76,0.2,0.2,yes
sanchez2019chimpanzees,2016,11,17,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,3,5,top,yes,yes,yes,no,2,2,0,0.16,0.0,0,no
sanchez2019chimpanzees,2016,11,17,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,3,6,top,yes,yes,yes,yes,2,1,1,1.88,0.52,0.52,yes
sanchez2019chimpanzees,2016,11,17,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,3,7,top,yes,yes,no,yes,1,0,1,1.48,0.48,0.48,no
sanchez2019chimpanzees,2016,11,17,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,3,8,top,no,yes,no,yes,2,0,2,15.0,0.0,0,no
sanchez2019chimpanzees,2016,11,17,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,3,1,bot,no,yes,yes,no,2,2,0,15.0,6.48,6.48,no
sanchez2019chimpanzees,2016,11,17,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,3,2,bot,yes,yes,yes,no,2,2,0,0.88,8.32,0.88,no
sanchez2019chimpanzees,2016,11,17,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,3,3,bot,yes,yes,yes,yes,2,1,1,0.8,3.48,0.8,yes
sanchez2019chimpanzees,2016,11,17,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,3,4,bot,yes,yes,no,no,0,0,0,0.48,3.36,0.48,no
sanchez2019chimpanzees,2016,11,17,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,3,5,bot,yes,yes,yes,no,2,2,0,1.0,2.68,1,no
sanchez2019chimpanzees,2016,11,17,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,3,6,bot,no,yes,yes,yes,2,1,1,15.0,2.4,2.4,no
sanchez2019chimpanzees,2016,11,17,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,3,7,bot,yes,yes,no,yes,2,0,2,0.52,4.2,0.52,no
sanchez2019chimpanzees,2016,11,17,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,3,8,bot,yes,yes,no,yes,2,0,2,2.68,0.92,0.92,no
sanchez2019chimpanzees,2016,11,18,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,6,1,top,no,yes,no,yes,2,0,2,15.0,0.88,0.88,no
sanchez2019chimpanzees,2016,11,18,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,6,2,top,no,yes,no,yes,2,0,2,15.0,0.36,0.36,no
sanchez2019chimpanzees,2016,11,18,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,6,3,top,no,yes,no,yes,2,0,2,15.0,0.16,0.16,no
sanchez2019chimpanzees,2016,11,18,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,6,4,top,no,yes,no,yes,2,0,2,15.0,0.2,0.2,no
sanchez2019chimpanzees,2016,11,18,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,6,5,top,no,yes,no,yes,2,0,2,15.0,0.44,0.44,no
sanchez2019chimpanzees,2016,11,18,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,6,6,top,no,yes,no,yes,2,0,2,15.0,0.36,0.36,no
sanchez2019chimpanzees,2016,11,18,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,6,7,top,no,yes,no,yes,2,0,2,15.0,0.24,0.24,no
sanchez2019chimpanzees,2016,11,18,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,6,8,top,no,yes,no,yes,2,0,2,15.0,0.6,0.6,no
sanchez2019chimpanzees,2016,11,18,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,4,1,top,yes,yes,yes,no,2,2,0,0.0,0.48,0,no
sanchez2019chimpanzees,2016,11,18,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,4,2,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,18,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,4,3,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,18,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,4,4,top,yes,yes,yes,no,2,2,0,0.0,0.48,0,no
sanchez2019chimpanzees,2016,11,18,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,4,5,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,18,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,4,6,top,yes,yes,yes,no,2,2,0,0.0,0.52,0,no
sanchez2019chimpanzees,2016,11,18,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,4,7,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,18,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,4,8,top,yes,yes,yes,yes,2,1,1,0.0,0.0,0,yes
sanchez2019chimpanzees,2016,11,18,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,4,1,top,yes,yes,yes,no,2,2,0,0.12,0.6,0.12,no
sanchez2019chimpanzees,2016,11,18,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,4,2,top,yes,yes,yes,no,2,2,0,0.0,0.64,0,no
sanchez2019chimpanzees,2016,11,18,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,4,3,top,yes,yes,yes,no,2,2,0,0.0,1.52,0,no
sanchez2019chimpanzees,2016,11,18,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,4,4,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,18,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,4,5,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,18,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,4,6,top,yes,yes,yes,yes,2,1,1,0.88,0.88,0.88,yes
sanchez2019chimpanzees,2016,11,18,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,4,7,top,yes,yes,yes,no,2,2,0,0.04,0.68,0.04,no
sanchez2019chimpanzees,2016,11,18,robert,40,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,4,8,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,18,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,4,1,bot,yes,yes,yes,no,2,2,0,8.16,2.12,2.12,no
sanchez2019chimpanzees,2016,11,18,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,4,2,bot,yes,no,yes,yes,2,1,1,7.28,15.0,7.28,no
sanchez2019chimpanzees,2016,11,18,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,4,3,bot,yes,yes,yes,no,1,1,0,1.68,9.72,1.68,no
sanchez2019chimpanzees,2016,11,18,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,4,4,bot,yes,no,no,yes,1,0,1,0.92,15.0,0.92,no
sanchez2019chimpanzees,2016,11,18,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,4,5,bot,yes,no,yes,no,1,1,0,2.0,15.0,2,no
sanchez2019chimpanzees,2016,11,18,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,4,6,bot,yes,yes,yes,no,1,1,0,0.76,11.84,0.76,no
sanchez2019chimpanzees,2016,11,18,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,4,7,bot,yes,no,yes,no,1,1,0,0.44,15.0,0.44,no
sanchez2019chimpanzees,2016,11,18,sandra,23,f,focal_participant_right,bangolo,7,m,focal_participant_left,chimpanzee,sandra_bangolo,mix,a,2,4,8,bot,yes,no,yes,no,1,1,0,1.28,15.0,1.28,no
sanchez2019chimpanzees,2016,11,19,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,7,1,top,yes,no,yes,no,2,2,0,2.4,15.0,2.4,no
sanchez2019chimpanzees,2016,11,19,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,7,2,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,19,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,7,3,top,yes,no,yes,no,2,2,0,0.44,15.0,0.44,no
sanchez2019chimpanzees,2016,11,19,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,7,4,top,yes,no,yes,no,2,2,0,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,19,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,7,5,top,yes,no,yes,no,2,2,0,0.12,15.0,0.12,no
sanchez2019chimpanzees,2016,11,19,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,7,6,top,yes,no,yes,no,2,2,0,0.16,15.0,0.16,no
sanchez2019chimpanzees,2016,11,19,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,7,7,top,yes,no,yes,no,2,2,0,0.36,15.0,0.36,no
sanchez2019chimpanzees,2016,11,19,dorien,36,f,focal_participant_right,lome,15,m,focal_participant_left,chimpanzee,dorien_lome,mix,a,2,7,8,top,yes,no,yes,no,2,2,0,0.04,15.0,0.04,no
sanchez2019chimpanzees,2016,11,19,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,5,1,bot,yes,no,no,yes,2,0,2,0.64,15.0,0.64,no
sanchez2019chimpanzees,2016,11,19,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,5,2,bot,yes,no,no,yes,2,0,2,0.08,15.0,0.08,no
sanchez2019chimpanzees,2016,11,19,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,5,3,bot,yes,no,no,yes,2,0,2,0.0,15.0,0,no
sanchez2019chimpanzees,2016,11,19,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,5,4,bot,yes,no,no,yes,2,0,2,1.04,15.0,1.04,no
sanchez2019chimpanzees,2016,11,19,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,5,5,bot,yes,no,no,yes,2,0,2,3.04,15.0,3.04,no
sanchez2019chimpanzees,2016,11,19,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,5,6,bot,yes,no,no,yes,2,0,2,1.6,15.0,1.6,no
sanchez2019chimpanzees,2016,11,19,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,5,7,bot,yes,yes,yes,no,1,1,0,0.0,4.8,0,no
sanchez2019chimpanzees,2016,11,19,kofi,11,m,focal_participant_right,lobo,12,m,focal_participant_left,chimpanzee,kofi_lobo,male,a,2,5,8,bot,yes,yes,yes,no,2,2,0,0.2,3.16,0.2,no
sanchez2019chimpanzees,2016,11,19,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,5,1,bot,yes,no,no,yes,2,0,2,0.08,15.0,0.08,no
sanchez2019chimpanzees,2016,11,19,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,5,2,bot,no,yes,yes,no,2,2,0,15.0,0.0,0,no
sanchez2019chimpanzees,2016,11,19,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,5,3,bot,yes,yes,yes,no,2,2,0,0.76,0.28,0.28,no
sanchez2019chimpanzees,2016,11,19,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,5,4,bot,no,yes,yes,no,2,2,0,15.0,0.0,0,no
sanchez2019chimpanzees,2016,11,19,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,5,5,bot,no,yes,yes,no,2,2,0,15.0,0.08,0.08,no
sanchez2019chimpanzees,2016,11,19,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,5,6,bot,no,yes,yes,no,2,2,0,15.0,0.48,0.48,no
sanchez2019chimpanzees,2016,11,19,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,5,7,bot,no,yes,yes,no,2,2,0,15.0,4.56,4.56,no
sanchez2019chimpanzees,2016,11,19,tai,14,f,focal_participant_right,robert,40,m,focal_participant_left,chimpanzee,tai_robert,mix,a,2,5,8,bot,no,yes,yes,no,2,2,0,15.0,2.0,2,no
sanchez2019chimpanzees,2016,11,19,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,5,1,top,no,yes,no,yes,2,0,2,15.0,0.28,0.28,no
sanchez2019chimpanzees,2016,11,19,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,5,2,top,yes,yes,yes,yes,2,1,1,1.16,0.2,0.2,yes
sanchez2019chimpanzees,2016,11,19,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,5,3,top,yes,yes,yes,yes,2,1,1,0.2,0.0,0,yes
sanchez2019chimpanzees,2016,11,19,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,5,4,top,yes,yes,yes,no,2,2,0,0.04,0.04,0.04,no
sanchez2019chimpanzees,2016,11,19,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,5,5,top,yes,yes,yes,no,2,2,0,0.0,0.2,0,no
sanchez2019chimpanzees,2016,11,19,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,5,6,top,yes,yes,yes,no,1,1,0,0.0,0.16,0,no
sanchez2019chimpanzees,2016,11,19,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,5,7,top,yes,yes,yes,no,2,2,0,0.0,0.2,0,no
sanchez2019chimpanzees,2016,11,19,bangolo,7,m,focal_participant_right,sandra,23,f,focal_participant_left,chimpanzee,bangolo_sandra,mix,a,2,5,8,top,yes,yes,yes,no,2,2,0,0.04,0.68,0.04,no
sanchez2019chimpanzees,2016,11,22,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,8,1,top,no,yes,no,yes,2,0,2,15.0,0.0,0,no
sanchez2019chimpanzees,2016,11,22,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,8,2,top,no,yes,no,yes,2,0,2,15.0,0.24,0.24,no
sanchez2019chimpanzees,2016,11,22,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,8,3,top,no,yes,no,yes,2,0,2,15.0,0.0,0,no
sanchez2019chimpanzees,2016,11,22,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,8,4,top,no,yes,no,yes,2,0,2,15.0,0.0,0,no
sanchez2019chimpanzees,2016,11,22,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,8,5,top,no,yes,no,yes,2,0,2,15.0,0.28,0.28,no
sanchez2019chimpanzees,2016,11,22,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,8,6,top,yes,yes,yes,yes,2,1,1,2.88,1.32,1.32,yes
sanchez2019chimpanzees,2016,11,22,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,8,7,top,yes,yes,yes,yes,2,1,1,0.96,0.0,0,yes
sanchez2019chimpanzees,2016,11,22,lome,15,m,focal_participant_right,dorien,36,f,focal_participant_left,chimpanzee,lome_dorien,mix,a,2,8,8,top,yes,yes,yes,yes,2,1,1,1.04,0.08,0.08,yes
sanchez2019chimpanzees,2016,11,22,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,6,1,bot,no,yes,yes,no,2,2,0,15.0,1.32,1.32,no
sanchez2019chimpanzees,2016,11,22,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,6,2,bot,yes,no,no,yes,2,0,2,2.32,15.0,2.32,no
sanchez2019chimpanzees,2016,11,22,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,6,3,bot,yes,no,no,yes,2,0,2,2.76,15.0,2.76,no
sanchez2019chimpanzees,2016,11,22,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,6,4,bot,yes,no,no,yes,2,0,2,1.56,15.0,1.56,no
sanchez2019chimpanzees,2016,11,22,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,6,5,bot,yes,no,no,yes,2,0,2,2.72,15.0,2.72,no
sanchez2019chimpanzees,2016,11,22,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,6,6,bot,yes,no,no,yes,2,0,2,3.72,15.0,3.72,no
sanchez2019chimpanzees,2016,11,22,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,6,7,bot,yes,no,no,yes,2,0,2,3.76,15.0,3.76,no
sanchez2019chimpanzees,2016,11,22,lobo,12,m,focal_participant_right,kofi,11,m,focal_participant_left,chimpanzee,lobo_kofi,male,a,2,6,8,bot,yes,no,no,yes,2,0,2,1.28,15.0,1.28,no
sanchez2019chimpanzees,2016,11,22,robert,41,m,focal_participant_right,tai,14,f,focal_participant_left,chimpanzee,robert_tai,mix,a,2,6,1,bot,yes,no,no,yes,2,0,2,0.0,15.0,0,no
