study_id,experiment,experiment_name,year,month,day,participant,age_original,age_in_years,sex,species,session,trial,condition,condition_group,order,choice,sum_correct,exp_order,feature,place,comments
kanngiesser2010bonobos,2,table_data,2007,6,18,bebe,27,28,f,gorilla,1,8,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,18,bebe,27,28,f,gorilla,1,9,training,exp,e2_e1,incorrect_nonbaited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,18,bebe,27,28,f,gorilla,1,10,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,18,bebe,27,28,f,gorilla,1,11,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,18,bebe,27,28,f,gorilla,1,12,training,exp,e2_e1,incorrect_nonbaited_location,7.0,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,1,training,exp,e2_e1,incorrect_nonbaited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,2,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,3,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,4,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,5,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,6,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,7,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,8,training,exp,e2_e1,incorrect_nonbaited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,9,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,10,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,11,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,20,bebe,27,28,f,gorilla,2,12,training,exp,e2_e1,correct_baited_location,10.0,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,1,training,exp,e2_e1,incorrect_nonbaited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,2,training,exp,e2_e1,incorrect_nonbaited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,3,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,4,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,5,training,exp,e2_e1,incorrect_nonbaited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,6,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,7,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,8,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,9,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,10,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,11,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,27,bebe,27,28,f,gorilla,3,12,training,exp,e2_e1,correct_baited_location,9.0,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,17,bebe,27,28,f,gorilla,4,1,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,18,bebe,27,28,f,gorilla,4,2,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,19,bebe,27,28,f,gorilla,4,3,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,20,bebe,27,28,f,gorilla,4,4,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,21,bebe,27,28,f,gorilla,4,5,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,22,bebe,27,28,f,gorilla,4,6,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,23,bebe,27,28,f,gorilla,4,7,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,24,bebe,27,28,f,gorilla,4,8,training,exp,e2_e1,incorrect_nonbaited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,25,bebe,27,28,f,gorilla,4,9,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,26,bebe,27,28,f,gorilla,4,10,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,27,bebe,27,28,f,gorilla,4,11,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,28,bebe,27,28,f,gorilla,4,12,training,exp,e2_e1,correct_baited_location,11.0,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,1,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,2,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,3,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,4,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,5,training,exp,e2_e1,correct_baited_location,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,6,training,exp,e2_e1,correct_baited_location,6.0,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,1,test,exp,e2_e1,place,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,2,test,exp,e2_e1,feature,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,3,test,exp,e2_e1,feature,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,4,test,exp,e2_e1,middle,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,5,test,exp,e2_e1,middle,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,6,test,exp,e2_e1,middle,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,7,test,exp,e2_e1,feature,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,8,test,exp,e2_e1,feature,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,9,test,exp,e2_e1,feature,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,10,test,exp,e2_e1,feature,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,11,test,exp,e2_e1,feature,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,7,5,bebe,27,28,f,gorilla,5,12,test,exp,e2_e1,feature,,table_floor,67*,8*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,1,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,2,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,3,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,4,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,5,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,6,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,7,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,8,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,9,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,10,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,11,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,15,kibara,3,3,f,gorilla,1,12,training,exp,e1_e2,incorrect_nonbaited_location,1.0,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,1,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,2,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,3,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,4,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,5,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,6,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,7,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,8,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,9,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,10,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,11,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,16,kibara,3,3,f,gorilla,2,12,training,exp,e1_e2,incorrect_nonbaited_location,8.0,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,1,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,2,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,3,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,4,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,5,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,6,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,7,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,8,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,9,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,10,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,11,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,kibara,3,3,f,gorilla,3,12,training,exp,e1_e2,correct_baited_location,11.0,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,1,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,2,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,3,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,4,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,5,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,6,training,exp,e1_e2,correct_baited_location,6.0,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,1,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,2,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,3,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,4,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,5,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,6,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,7,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,8,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,9,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,10,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,11,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,20,kibara,3,3,f,gorilla,4,12,test,exp,e1_e2,place,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,1,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,2,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,3,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,4,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,5,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,6,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,7,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,8,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,9,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,10,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,11,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,18,viringika,12,12,f,gorilla,1,12,training,exp,e1_e2,correct_baited_location,6.0,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,1,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,2,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,3,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,4,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,5,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,6,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,7,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,8,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,9,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,10,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,11,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,20,viringika,12,12,f,gorilla,2,12,training,exp,e1_e2,correct_baited_location,8.0,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,1,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,2,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,3,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,4,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,5,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,6,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,7,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,8,training,exp,e1_e2,incorrect_nonbaited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,9,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,10,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,11,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,27,viringika,12,12,f,gorilla,3,12,training,exp,e1_e2,correct_baited_location,10.0,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,29,viringika,12,12,f,gorilla,4,1,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,6,30,viringika,12,12,f,gorilla,4,2,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,1,viringika,12,12,f,gorilla,4,3,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,2,viringika,12,12,f,gorilla,4,4,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,3,viringika,12,12,f,gorilla,4,5,training,exp,e1_e2,correct_baited_location,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,4,viringika,12,12,f,gorilla,4,6,training,exp,e1_e2,correct_baited_location,6.0,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,5,viringika,12,12,f,gorilla,4,1,test,exp,e1_e2,middle,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,6,viringika,12,12,f,gorilla,4,2,test,exp,e1_e2,place,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,7,viringika,12,12,f,gorilla,4,3,test,exp,e1_e2,middle,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,8,viringika,12,12,f,gorilla,4,4,test,exp,e1_e2,middle,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,9,viringika,12,12,f,gorilla,4,5,test,exp,e1_e2,middle,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,10,viringika,12,12,f,gorilla,4,6,test,exp,e1_e2,middle,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,11,viringika,12,12,f,gorilla,4,7,test,exp,e1_e2,middle,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,12,viringika,12,12,f,gorilla,4,8,test,exp,e1_e2,place,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,13,viringika,12,12,f,gorilla,4,9,test,exp,e1_e2,middle,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,14,viringika,12,12,f,gorilla,4,10,test,exp,e1_e2,place,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,15,viringika,12,12,f,gorilla,4,11,test,exp,e1_e2,place,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,7,16,viringika,12,12,f,gorilla,4,12,test,exp,e1_e2,middle,,table_floor,0*,33*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,1,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,2,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,3,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,4,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,5,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,6,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,7,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,8,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,9,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,10,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,11,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,17,bimbo,26,27,m,orangutan,1,12,training,exp,e1_e2,correct_baited_location,12.0,table_floor,0*,100*,
kanngiesser2010bonobos,2,table_data,2007,9,18,bimbo,26,27,m,orangutan,2,1,training,exp,e1_e2,correct_baited_location,,table_floor,0*,100*,
