study_id,experiment,experiment_name,year,month,day,participant,age_original,age_in_years,sex,species,session,trial,condition,order,food,choices,search,sum_correct,feature,place,comments
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,1.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,2.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,3.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,4.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,5.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,6.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,7.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,8.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,9.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,10.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,na,11.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,12.0,11.0,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,baited_container,13.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,19,limbuko,11,11,m,bonobo,4,12,training,e1_e2,banana,nonbaited_container,14.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,1.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,2.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,3.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,4.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,5.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,6.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,7.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,8.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,9.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,10.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,na,11.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,na,12.0,10.0,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,nonbaited_container,13.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,14.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,13,training,e1_e2,banana,baited_container,15.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,1.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,2.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,3.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,4.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,5.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,6.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,7.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,8.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,9.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,10.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,na,11.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,12.0,11.0,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,14,training,e1_e2,banana,baited_container,13.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,1.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,2.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,3.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,4.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,revisit_feature_location,5.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,6.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,7.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,8.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,9.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,10.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,11.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,12.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,revisit_feature_location,13.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,feature,14.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,place,15.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,control,16.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,revisit_feature_location,17.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,place,18.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,control,19.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,control,20.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,6,21,limbuko,11,11,m,bonobo,5,15,test,e1_e2,banana,place,21.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,1.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,2.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,3.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,4.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,5.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,6.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,7.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,8.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,9.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,10.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,11.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,12.0,3.0,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,13.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,14.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,15.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,16.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,17.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,18.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,na,19.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,20.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,21.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,22.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,23.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,24.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,25.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,26.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,27.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,28.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,29.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,30.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,31.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,baited_container,32.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,33.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,34.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,35.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,na,36.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,37.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,1,training,e2_e1,banana,nonbaited_container,38.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,1.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,2.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,3.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,4.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,5.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,na,6.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,7.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,8.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,9.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,10.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,11.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,12.0,4.0,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,13.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,14.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,15.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,16.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,17.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,18.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,19.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,20.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,21.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,22.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,23.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,24.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,25.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,26.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,27.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,28.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,29.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,30.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,31.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,baited_container,32.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,33.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,34.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,na,35.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,36.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,37.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,na,38.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,2,training,e2_e1,banana,nonbaited_container,39.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,1.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,2.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,3.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,4.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,5.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,6.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,7.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,8.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,9.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,10.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,11.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,12.0,5.0,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,13.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,14.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,15.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,16.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,17.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,18.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,19.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,20.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,21.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,22.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,23.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,24.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,baited_container,25.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,26.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,27.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,28.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,na,29.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,11,yasa,9,9,f,bonobo,1,3,training,e2_e1,banana,nonbaited_container,30.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,1.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,2.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,nonbaited_container,3.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,nonbaited_container,4.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,5.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,6.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,nonbaited_container,7.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,8.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,nonbaited_container,9.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,10.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,11.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,12.0,8.0,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,nonbaited_container,13.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,14.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,na,15.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,16.0,,92*,0,
kanngiesser2010bonobos,1,floor_data,2007,7,14,yasa,9,9,f,bonobo,2,4,training,e2_e1,banana,baited_container,17.0,,92*,0,
