study_id,experiment,day,month,year,participant,age_original,age_in_years,sex,species,species_subgroup,session,trial,condition,order_of_conditions,preference_single_item,preference_pop_open,preference_pop_covered,initial_position_pellet_pop,position_pellet_sample,choice
eckert2017great,1,9,12,2014,viringika,19,19.0,f,gorilla,,3,10,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,9,12,2014,viringika,19,19.0,f,gorilla,,3,11,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,9,12,2014,viringika,19,19.0,f,gorilla,,3,12,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,9,12,2014,abeeku,15,15.0,m,gorilla,,1,1,control b,original,100.0,100.0,50.0,r,r,pellet
eckert2017great,1,9,12,2014,abeeku,15,15.0,m,gorilla,,1,2,control b,original,100.0,100.0,50.0,r,l,carrot
eckert2017great,1,9,12,2014,abeeku,15,15.0,m,gorilla,,1,3,control b,original,100.0,100.0,50.0,l,l,carrot
eckert2017great,1,9,12,2014,abeeku,15,15.0,m,gorilla,,1,4,control b,original,100.0,100.0,50.0,l,r,pellet
eckert2017great,1,9,12,2014,kibara,10,10.0,f,gorilla,,1,1,control b,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,1,9,12,2014,kibara,10,10.0,f,gorilla,,1,2,control b,original,100.0,100.0,75.0,r,l,pellet
eckert2017great,1,9,12,2014,kibara,10,10.0,f,gorilla,,1,3,control b,original,100.0,100.0,75.0,l,l,pellet
eckert2017great,1,9,12,2014,kibara,10,10.0,f,gorilla,,1,4,control b,original,100.0,100.0,75.0,l,r,pellet
eckert2017great,1,10,12,2014,abeeku,15,15.0,m,gorilla,,2,5,control b,original,100.0,100.0,50.0,l,l,carrot
eckert2017great,1,10,12,2014,abeeku,15,15.0,m,gorilla,,2,6,control b,original,100.0,100.0,50.0,r,l,carrot
eckert2017great,1,10,12,2014,abeeku,15,15.0,m,gorilla,,2,7,control b,original,100.0,100.0,50.0,r,r,pellet
eckert2017great,1,10,12,2014,abeeku,15,15.0,m,gorilla,,2,8,control b,original,100.0,100.0,50.0,l,r,pellet
eckert2017great,1,10,12,2014,kibara,10,10.0,f,gorilla,,2,5,control b,original,100.0,100.0,75.0,l,l,carrot
eckert2017great,1,10,12,2014,kibara,10,10.0,f,gorilla,,2,6,control b,original,100.0,100.0,75.0,r,l,pellet
eckert2017great,1,10,12,2014,kibara,10,10.0,f,gorilla,,2,7,control b,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,1,10,12,2014,kibara,10,10.0,f,gorilla,,2,8,control b,original,100.0,100.0,75.0,l,r,pellet
eckert2017great,1,11,12,2014,abeeku,15,15.0,m,gorilla,,3,9,control b,original,100.0,100.0,50.0,r,r,pellet
eckert2017great,1,11,12,2014,abeeku,15,15.0,m,gorilla,,3,10,control b,original,100.0,100.0,50.0,l,l,carrot
eckert2017great,1,11,12,2014,abeeku,15,15.0,m,gorilla,,3,11,control b,original,100.0,100.0,50.0,r,r,pellet
eckert2017great,1,11,12,2014,abeeku,15,15.0,m,gorilla,,3,12,control b,original,100.0,100.0,50.0,l,l,carrot
eckert2017great,1,11,12,2014,kibara,10,10.0,f,gorilla,,3,9,control b,original,100.0,100.0,75.0,r,r,carrot
eckert2017great,1,11,12,2014,kibara,10,10.0,f,gorilla,,3,10,control b,original,100.0,100.0,75.0,l,l,pellet
eckert2017great,1,11,12,2014,kibara,10,10.0,f,gorilla,,3,11,control b,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,1,11,12,2014,kibara,10,10.0,f,gorilla,,3,12,control b,original,100.0,100.0,75.0,l,l,pellet
eckert2017great,1,12,12,2014,kumili,10,10.0,f,gorilla,,1,1,control b,original,96.67,75.0,25.0,r,r,carrot
eckert2017great,1,12,12,2014,kumili,10,10.0,f,gorilla,,1,2,control b,original,96.67,75.0,25.0,r,l,pellet
eckert2017great,1,12,12,2014,kumili,10,10.0,f,gorilla,,1,3,control b,original,96.67,75.0,25.0,l,l,carrot
eckert2017great,1,12,12,2014,kumili,10,10.0,f,gorilla,,1,4,control b,original,96.67,75.0,25.0,l,r,pellet
eckert2017great,1,15,12,2014,kumili,10,10.0,f,gorilla,,2,5,control b,original,96.67,75.0,25.0,l,l,pellet
eckert2017great,1,15,12,2014,kumili,10,10.0,f,gorilla,,2,6,control b,original,96.67,75.0,25.0,r,l,pellet
eckert2017great,1,15,12,2014,kumili,10,10.0,f,gorilla,,2,7,control b,original,96.67,75.0,25.0,r,r,carrot
eckert2017great,1,5,1,2015,kumili,10,10.0,f,gorilla,,3,8,control b,original,96.67,75.0,25.0,r,r,carrot
eckert2017great,1,5,1,2015,kumili,10,10.0,f,gorilla,,3,9,control b,original,96.67,75.0,25.0,l,l,pellet
eckert2017great,1,5,1,2015,kumili,10,10.0,f,gorilla,,3,10,control b,original,96.67,75.0,25.0,r,r,carrot
eckert2017great,1,5,1,2015,kumili,10,10.0,f,gorilla,,3,11,control b,original,96.67,75.0,25.0,l,l,pellet
eckert2017great,1,18,1,2015,lobo,10,10.0,m,chimpanzee,a,1,1,control b,original,96.67,100.0,75.0,r,r,carrot
eckert2017great,1,18,1,2015,lobo,10,10.0,m,chimpanzee,a,1,2,control b,original,96.67,100.0,75.0,r,l,pellet
eckert2017great,1,18,1,2015,lobo,10,10.0,m,chimpanzee,a,1,3,control b,original,96.67,100.0,75.0,l,l,pellet
eckert2017great,1,18,1,2015,lobo,10,10.0,m,chimpanzee,a,1,4,control b,original,96.67,100.0,75.0,l,r,pellet
eckert2017great,1,19,1,2015,sandra,21,21.0,f,chimpanzee,a,1,1,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,19,1,2015,sandra,21,21.0,f,chimpanzee,a,1,2,control b,original,100.0,100.0,100.0,r,l,carrot
eckert2017great,1,19,1,2015,sandra,21,21.0,f,chimpanzee,a,1,3,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,19,1,2015,sandra,21,21.0,f,chimpanzee,a,1,4,control b,original,100.0,100.0,100.0,l,r,pellet
eckert2017great,1,19,1,2015,tai,12,12.0,f,chimpanzee,a,1,1,control b,original,93.33,100.0,100.0,r,r,pellet
eckert2017great,1,19,1,2015,tai,12,12.0,f,chimpanzee,a,1,2,control b,original,93.33,100.0,100.0,r,l,pellet
eckert2017great,1,19,1,2015,tai,12,12.0,f,chimpanzee,a,1,3,control b,original,93.33,100.0,100.0,l,l,pellet
eckert2017great,1,19,1,2015,tai,12,12.0,f,chimpanzee,a,1,4,control b,original,93.33,100.0,100.0,l,r,pellet
eckert2017great,1,19,1,2015,lobo,10,10.0,m,chimpanzee,a,2,5,control b,original,96.67,100.0,75.0,l,l,pellet
eckert2017great,1,19,1,2015,lobo,10,10.0,m,chimpanzee,a,2,6,control b,original,96.67,100.0,75.0,r,l,carrot
eckert2017great,1,19,1,2015,lobo,10,10.0,m,chimpanzee,a,2,7,control b,original,96.67,100.0,75.0,r,r,carrot
eckert2017great,1,19,1,2015,lobo,10,10.0,m,chimpanzee,a,2,8,control b,original,96.67,100.0,75.0,l,r,pellet
eckert2017great,1,23,1,2015,lobo,10,10.0,m,chimpanzee,a,3,9,control b,original,96.67,100.0,75.0,r,r,pellet
eckert2017great,1,23,1,2015,lobo,10,10.0,m,chimpanzee,a,3,10,control b,original,96.67,100.0,75.0,l,l,pellet
eckert2017great,1,23,1,2015,lobo,10,10.0,m,chimpanzee,a,3,11,control b,original,96.67,100.0,75.0,r,r,pellet
eckert2017great,1,23,1,2015,lobo,10,10.0,m,chimpanzee,a,3,12,control b,original,96.67,100.0,75.0,l,l,pellet
eckert2017great,1,23,1,2015,sandra,21,21.0,f,chimpanzee,a,2,5,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,23,1,2015,sandra,21,21.0,f,chimpanzee,a,2,6,control b,original,100.0,100.0,100.0,r,l,carrot
eckert2017great,1,23,1,2015,sandra,21,21.0,f,chimpanzee,a,2,7,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,23,1,2015,sandra,21,21.0,f,chimpanzee,a,2,8,control b,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,23,1,2015,tai,12,12.0,f,chimpanzee,a,2,5,control b,original,93.33,100.0,100.0,l,l,carrot
eckert2017great,1,23,1,2015,tai,12,12.0,f,chimpanzee,a,2,6,control b,original,93.33,100.0,100.0,r,l,pellet
eckert2017great,1,23,1,2015,tai,12,12.0,f,chimpanzee,a,2,7,control b,original,93.33,100.0,100.0,r,r,carrot
eckert2017great,1,23,1,2015,tai,12,12.0,f,chimpanzee,a,2,8,control b,original,93.33,100.0,100.0,l,r,carrot
eckert2017great,1,24,1,2015,sandra,21,21.0,f,chimpanzee,a,3,9,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,24,1,2015,sandra,21,21.0,f,chimpanzee,a,3,10,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,24,1,2015,sandra,21,21.0,f,chimpanzee,a,3,11,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,24,1,2015,sandra,21,21.0,f,chimpanzee,a,3,12,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,24,1,2015,tai,12,12.0,f,chimpanzee,a,3,9,control b,original,93.33,100.0,100.0,r,r,carrot
eckert2017great,1,24,1,2015,tai,12,12.0,f,chimpanzee,a,3,10,control b,original,93.33,100.0,100.0,l,l,carrot
eckert2017great,1,24,1,2015,tai,12,12.0,f,chimpanzee,a,3,11,control b,original,93.33,100.0,100.0,r,r,carrot
eckert2017great,1,24,1,2015,tai,12,12.0,f,chimpanzee,a,3,12,control b,original,93.33,100.0,100.0,l,l,carrot
eckert2017great,1,25,1,2015,frodo,21,21.0,m,chimpanzee,a,1,1,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,25,1,2015,frodo,21,21.0,m,chimpanzee,a,1,2,control b,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,25,1,2015,frodo,21,21.0,m,chimpanzee,a,1,3,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,25,1,2015,frodo,21,21.0,m,chimpanzee,a,1,4,control b,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,26,1,2015,frodo,21,21.0,m,chimpanzee,a,2,5,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,26,1,2015,frodo,21,21.0,m,chimpanzee,a,2,6,control b,original,100.0,100.0,100.0,r,l,carrot
eckert2017great,1,26,1,2015,frodo,21,21.0,m,chimpanzee,a,2,7,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,26,1,2015,frodo,21,21.0,m,chimpanzee,a,2,8,control b,original,100.0,100.0,100.0,l,r,pellet
eckert2017great,1,27,1,2015,frodo,21,21.0,m,chimpanzee,a,3,9,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,27,1,2015,frodo,21,21.0,m,chimpanzee,a,3,10,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,27,1,2015,frodo,21,21.0,m,chimpanzee,a,3,11,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,27,1,2015,frodo,21,21.0,m,chimpanzee,a,3,12,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,9,3,2015,jahaga,22,22.0,f,chimpanzee,b,1,1,control b,reverse,96.67,100.0,100.0,r,r,pellet
eckert2017great,1,9,3,2015,jahaga,22,22.0,f,chimpanzee,b,1,2,control b,reverse,96.67,100.0,100.0,l,l,pellet
eckert2017great,1,9,3,2015,jahaga,22,22.0,f,chimpanzee,b,1,3,control b,reverse,96.67,100.0,100.0,r,r,pellet
eckert2017great,1,9,3,2015,jahaga,22,22.0,f,chimpanzee,b,1,4,control b,reverse,96.67,100.0,100.0,l,l,pellet
eckert2017great,1,9,3,2015,jeudi,48,,f,chimpanzee,b,1,1,control b,reverse,100.0,100.0,50.0,r,r,pellet
eckert2017great,1,9,3,2015,jeudi,48,,f,chimpanzee,b,1,2,control b,reverse,100.0,100.0,50.0,l,l,carrot
eckert2017great,1,9,3,2015,jeudi,48,,f,chimpanzee,b,1,3,control b,reverse,100.0,100.0,50.0,r,r,carrot
eckert2017great,1,9,3,2015,jeudi,48,,f,chimpanzee,b,1,4,control b,reverse,100.0,100.0,50.0,l,l,carrot
eckert2017great,1,11,3,2015,alexandra,15,15.0,f,chimpanzee,b,1,1,control b,reverse,90.0,100.0,100.0,r,r,pellet
eckert2017great,1,11,3,2015,alexandra,15,15.0,f,chimpanzee,b,1,2,control b,reverse,90.0,100.0,100.0,r,l,pellet
eckert2017great,1,11,3,2015,alexandra,15,15.0,f,chimpanzee,b,1,3,control b,reverse,90.0,100.0,100.0,l,l,pellet
eckert2017great,1,11,3,2015,alexandra,15,15.0,f,chimpanzee,b,1,4,control b,reverse,90.0,100.0,100.0,l,r,carrot
eckert2017great,1,11,3,2015,jeudi,48,,f,chimpanzee,b,2,5,control b,reverse,100.0,100.0,50.0,l,l,carrot
eckert2017great,1,11,3,2015,jeudi,48,,f,chimpanzee,b,2,6,control b,reverse,100.0,100.0,50.0,r,l,carrot
eckert2017great,1,11,3,2015,jeudi,48,,f,chimpanzee,b,2,7,control b,reverse,100.0,100.0,50.0,r,r,pellet
eckert2017great,1,11,3,2015,jeudi,48,,f,chimpanzee,b,2,8,control b,reverse,100.0,100.0,50.0,l,r,pellet
eckert2017great,1,11,3,2015,jahaga,22,22.0,f,chimpanzee,b,2,5,control b,reverse,96.67,100.0,100.0,l,l,carrot
eckert2017great,1,11,3,2015,jahaga,22,22.0,f,chimpanzee,b,2,6,control b,reverse,96.67,100.0,100.0,r,l,pellet
eckert2017great,1,11,3,2015,jahaga,22,22.0,f,chimpanzee,b,2,7,control b,reverse,96.67,100.0,100.0,r,r,pellet
eckert2017great,1,11,3,2015,jahaga,22,22.0,f,chimpanzee,b,2,8,control b,reverse,96.67,100.0,100.0,l,r,carrot
eckert2017great,1,13,3,2015,jeudi,48,,f,chimpanzee,b,3,9,control b,reverse,100.0,100.0,50.0,r,r,pellet
eckert2017great,1,13,3,2015,jeudi,48,,f,chimpanzee,b,3,10,control b,reverse,100.0,100.0,50.0,r,l,carrot
eckert2017great,1,13,3,2015,jeudi,48,,f,chimpanzee,b,3,11,control b,reverse,100.0,100.0,50.0,l,l,carrot
eckert2017great,1,13,3,2015,jeudi,48,,f,chimpanzee,b,3,12,control b,reverse,100.0,100.0,50.0,l,r,carrot
eckert2017great,1,13,3,2015,daza,28,29.0,f,chimpanzee,b,1,1,control b,reverse,86.67,50.0,50.0,r,r,carrot
eckert2017great,1,13,3,2015,daza,28,29.0,f,chimpanzee,b,1,2,control b,reverse,86.67,50.0,50.0,r,l,pellet
eckert2017great,1,13,3,2015,daza,28,29.0,f,chimpanzee,b,1,3,control b,reverse,86.67,50.0,50.0,l,l,pellet
eckert2017great,1,13,3,2015,daza,28,29.0,f,chimpanzee,b,1,4,control b,reverse,86.67,50.0,50.0,l,r,carrot
eckert2017great,1,13,3,2015,alexandra,15,15.0,f,chimpanzee,b,2,5,control b,reverse,90.0,100.0,100.0,l,l,carrot
eckert2017great,1,13,3,2015,alexandra,15,15.0,f,chimpanzee,b,2,6,control b,reverse,90.0,100.0,100.0,r,l,pellet
eckert2017great,1,13,3,2015,alexandra,15,15.0,f,chimpanzee,b,2,7,control b,reverse,90.0,100.0,100.0,r,r,pellet
eckert2017great,1,13,3,2015,alexandra,15,15.0,f,chimpanzee,b,2,8,control b,reverse,90.0,100.0,100.0,l,r,pellet
eckert2017great,1,13,3,2015,jahaga,22,22.0,f,chimpanzee,b,3,9,control b,reverse,96.67,100.0,100.0,r,r,pellet
eckert2017great,1,13,3,2015,jahaga,22,22.0,f,chimpanzee,b,3,10,control b,reverse,96.67,100.0,100.0,r,l,pellet
eckert2017great,1,13,3,2015,jahaga,22,22.0,f,chimpanzee,b,3,11,control b,reverse,96.67,100.0,100.0,l,l,pellet
eckert2017great,1,13,3,2015,jahaga,22,22.0,f,chimpanzee,b,3,12,control b,reverse,96.67,100.0,100.0,l,r,pellet
eckert2017great,1,16,3,2015,daza,28,29.0,f,chimpanzee,b,2,5,control b,reverse,86.67,50.0,50.0,r,r,carrot
eckert2017great,1,16,3,2015,daza,28,29.0,f,chimpanzee,b,2,6,control b,reverse,86.67,50.0,50.0,l,l,carrot
eckert2017great,1,16,3,2015,daza,28,29.0,f,chimpanzee,b,2,7,control b,reverse,86.67,50.0,50.0,l,r,carrot
eckert2017great,1,16,3,2015,daza,28,29.0,f,chimpanzee,b,2,8,control b,reverse,86.67,50.0,50.0,r,l,pellet
eckert2017great,1,16,3,2015,alexandra,15,15.0,f,chimpanzee,b,3,9,control b,reverse,90.0,100.0,100.0,l,l,carrot
eckert2017great,1,16,3,2015,alexandra,15,15.0,f,chimpanzee,b,3,10,control b,reverse,90.0,100.0,100.0,r,l,pellet
eckert2017great,1,16,3,2015,alexandra,15,15.0,f,chimpanzee,b,3,11,control b,reverse,90.0,100.0,100.0,r,r,pellet
eckert2017great,1,16,3,2015,alexandra,15,15.0,f,chimpanzee,b,3,12,control b,reverse,90.0,100.0,100.0,l,r,carrot
eckert2017great,1,17,3,2015,daza,28,29.0,f,chimpanzee,b,3,9,control b,reverse,86.67,50.0,50.0,r,r,pellet
eckert2017great,1,17,3,2015,daza,28,29.0,f,chimpanzee,b,3,10,control b,reverse,86.67,50.0,50.0,r,l,pellet
eckert2017great,1,17,3,2015,daza,28,29.0,f,chimpanzee,b,3,11,control b,reverse,86.67,50.0,50.0,l,l,pellet
eckert2017great,1,17,3,2015,daza,28,29.0,f,chimpanzee,b,3,12,control b,reverse,86.67,50.0,50.0,l,r,carrot
eckert2017great,1,24,4,2015,riet,37,37.0,f,chimpanzee,a,1,1,control b,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,1,24,4,2015,riet,37,37.0,f,chimpanzee,a,1,2,control b,original,100.0,100.0,75.0,r,l,pellet
eckert2017great,1,24,4,2015,riet,37,37.0,f,chimpanzee,a,1,3,control b,original,100.0,100.0,75.0,l,l,pellet
eckert2017great,1,24,4,2015,riet,37,37.0,f,chimpanzee,a,1,4,control b,original,100.0,100.0,75.0,l,r,pellet
eckert2017great,1,24,4,2015,kara,9,9.0,f,chimpanzee,a,1,1,control b,reverse,100.0,100.0,100.0,r,r,carrot
eckert2017great,1,24,4,2015,kara,9,9.0,f,chimpanzee,a,1,2,control b,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,24,4,2015,kara,9,9.0,f,chimpanzee,a,1,3,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,24,4,2015,kara,9,9.0,f,chimpanzee,a,1,4,control b,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,27,4,2015,riet,37,37.0,f,chimpanzee,a,2,5,control b,original,100.0,100.0,75.0,l,l,pellet
eckert2017great,1,27,4,2015,riet,37,37.0,f,chimpanzee,a,2,6,control b,original,100.0,100.0,75.0,r,l,pellet
eckert2017great,1,27,4,2015,riet,37,37.0,f,chimpanzee,a,2,7,control b,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,1,27,4,2015,riet,37,37.0,f,chimpanzee,a,2,8,control b,original,100.0,100.0,75.0,l,r,pellet
eckert2017great,1,27,4,2015,kara,9,9.0,f,chimpanzee,a,2,5,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,27,4,2015,kara,9,9.0,f,chimpanzee,a,2,6,control b,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,27,4,2015,kara,9,9.0,f,chimpanzee,a,2,7,control b,reverse,100.0,100.0,100.0,r,r,carrot
eckert2017great,1,27,4,2015,kara,9,9.0,f,chimpanzee,a,2,8,control b,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,30,4,2015,riet,37,37.0,f,chimpanzee,a,3,9,control b,original,100.0,100.0,75.0,r,r,pellet
eckert2017great,1,30,4,2015,riet,37,37.0,f,chimpanzee,a,3,10,control b,original,100.0,100.0,75.0,r,l,carrot
eckert2017great,1,30,4,2015,riet,37,37.0,f,chimpanzee,a,3,11,control b,original,100.0,100.0,75.0,l,l,pellet
eckert2017great,1,30,4,2015,riet,37,37.0,f,chimpanzee,a,3,12,control b,original,100.0,100.0,75.0,l,r,carrot
eckert2017great,1,30,4,2015,kara,9,9.0,f,chimpanzee,a,3,9,control b,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,30,4,2015,kara,9,9.0,f,chimpanzee,a,3,10,control b,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,30,4,2015,kara,9,9.0,f,chimpanzee,a,3,11,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,30,4,2015,kara,9,9.0,f,chimpanzee,a,3,12,control b,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,29,5,2015,padana,17,17.0,f,orangutan,,1,1,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,29,5,2015,padana,17,17.0,f,orangutan,,1,2,control b,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,29,5,2015,padana,17,17.0,f,orangutan,,1,3,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,29,5,2015,padana,17,17.0,f,orangutan,,1,4,control b,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,29,5,2015,dokana,26,26.0,f,orangutan,,1,1,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,29,5,2015,dokana,26,26.0,f,orangutan,,1,2,control b,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,29,5,2015,dokana,26,26.0,f,orangutan,,1,3,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,29,5,2015,dokana,26,26.0,f,orangutan,,1,4,control b,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,29,5,2015,bimbo,34,34.0,m,orangutan,,1,1,control b,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,29,5,2015,bimbo,34,34.0,m,orangutan,,1,2,control b,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,1,29,5,2015,bimbo,34,34.0,m,orangutan,,1,3,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,29,5,2015,bimbo,34,34.0,m,orangutan,,1,4,control b,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,1,29,5,2015,pini,27,26.0,f,orangutan,,1,1,control b,reverse,100.0,100.0,100.0,r,r,carrot
eckert2017great,1,29,5,2015,pini,27,26.0,f,orangutan,,1,2,control b,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,29,5,2015,pini,27,26.0,f,orangutan,,1,3,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,29,5,2015,pini,27,26.0,f,orangutan,,1,4,control b,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,30,5,2015,padana,17,17.0,f,orangutan,,2,5,control b,original,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,30,5,2015,padana,17,17.0,f,orangutan,,2,6,control b,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,30,5,2015,padana,17,17.0,f,orangutan,,2,7,control b,original,100.0,100.0,100.0,r,r,carrot
eckert2017great,1,30,5,2015,padana,17,17.0,f,orangutan,,2,8,control b,original,100.0,100.0,100.0,l,l,carrot
eckert2017great,1,30,5,2015,dokana,26,26.0,f,orangutan,,2,5,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,30,5,2015,dokana,26,26.0,f,orangutan,,2,6,control b,original,100.0,100.0,100.0,r,l,carrot
eckert2017great,1,30,5,2015,dokana,26,26.0,f,orangutan,,2,7,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,30,5,2015,dokana,26,26.0,f,orangutan,,2,8,control b,original,100.0,100.0,100.0,l,r,pellet
eckert2017great,1,30,5,2015,bimbo,34,34.0,m,orangutan,,2,5,control b,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,30,5,2015,bimbo,34,34.0,m,orangutan,,2,6,control b,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,30,5,2015,bimbo,34,34.0,m,orangutan,,2,7,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,30,5,2015,bimbo,34,34.0,m,orangutan,,2,8,control b,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,30,5,2015,pini,27,26.0,f,orangutan,,2,5,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,30,5,2015,pini,27,26.0,f,orangutan,,2,6,control b,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,30,5,2015,pini,27,26.0,f,orangutan,,2,7,control b,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,30,5,2015,pini,27,26.0,f,orangutan,,2,8,control b,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,2,6,2015,padana,17,17.0,f,orangutan,,3,9,control b,original,100.0,100.0,100.0,r,r,carrot
eckert2017great,1,2,6,2015,padana,17,17.0,f,orangutan,,3,10,control b,original,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,2,6,2015,padana,17,17.0,f,orangutan,,3,11,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,2,6,2015,padana,17,17.0,f,orangutan,,3,12,control b,original,100.0,100.0,100.0,l,r,pellet
eckert2017great,1,2,6,2015,dokana,26,26.0,f,orangutan,,3,9,control b,original,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,2,6,2015,dokana,26,26.0,f,orangutan,,3,10,control b,original,100.0,100.0,100.0,r,l,carrot
eckert2017great,1,2,6,2015,dokana,26,26.0,f,orangutan,,3,11,control b,original,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,2,6,2015,dokana,26,26.0,f,orangutan,,3,12,control b,original,100.0,100.0,100.0,l,r,pellet
eckert2017great,1,2,6,2015,bimbo,34,34.0,m,orangutan,,3,9,control b,reverse,100.0,100.0,100.0,r,r,pellet
eckert2017great,1,2,6,2015,bimbo,34,34.0,m,orangutan,,3,10,control b,reverse,100.0,100.0,100.0,r,l,pellet
eckert2017great,1,2,6,2015,bimbo,34,34.0,m,orangutan,,3,11,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,2,6,2015,bimbo,34,34.0,m,orangutan,,3,12,control b,reverse,100.0,100.0,100.0,l,r,carrot
eckert2017great,1,2,6,2015,pini,27,26.0,f,orangutan,,3,9,control b,reverse,100.0,100.0,100.0,r,r,carrot
eckert2017great,1,2,6,2015,pini,27,26.0,f,orangutan,,3,10,control b,reverse,100.0,100.0,100.0,r,l,carrot
eckert2017great,1,2,6,2015,pini,27,26.0,f,orangutan,,3,11,control b,reverse,100.0,100.0,100.0,l,l,pellet
eckert2017great,1,2,6,2015,pini,27,26.0,f,orangutan,,3,12,control b,reverse,100.0,100.0,100.0,l,r,pellet
eckert2017great,1,11,6,2015,raja,11,11.0,f,orangutan,,1,1,control b,reverse,96.67,100.0,100.0,r,r,pellet
eckert2017great,1,11,6,2015,raja,11,11.0,f,orangutan,,1,2,control b,reverse,96.67,100.0,100.0,r,l,pellet
eckert2017great,1,11,6,2015,raja,11,11.0,f,orangutan,,1,3,control b,reverse,96.67,100.0,100.0,l,l,pellet
eckert2017great,1,11,6,2015,raja,11,11.0,f,orangutan,,1,4,control b,reverse,96.67,100.0,100.0,l,r,carrot
eckert2017great,1,11,6,2015,suaq,6,6.0,m,orangutan,,1,1,control b,original,96.67,100.0,75.0,r,r,carrot
eckert2017great,1,11,6,2015,suaq,6,6.0,m,orangutan,,1,2,control b,original,96.67,100.0,75.0,r,l,pellet
