study_id,experiment,preference_type,day,month,year,participant,age_original,age_in_years,sex,species,species_subgroup,session,trial,condition,order_of_conditions,preference,correct choice,position_pellet_pop,choice_pellet_or_carrot
eckert2017great,0,preference_single_item,19,3,2015,alexandra,15,15.0,f,chimpanzee,b,6,12,,reverse,carrot,0.0,,
eckert2017great,0,preference_single_item,20,3,2015,daza,28,29.0,f,chimpanzee,b,3,11,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,20,3,2015,daza,28,29.0,f,chimpanzee,b,3,12,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,16,4,2015,riet,37,37.0,f,chimpanzee,a,4,7,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,16,4,2015,riet,37,37.0,f,chimpanzee,a,4,8,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,20,4,2015,riet,37,37.0,f,chimpanzee,a,5,9,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,20,4,2015,riet,37,37.0,f,chimpanzee,a,5,10,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,21,4,2015,riet,37,37.0,f,chimpanzee,a,6,11,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,21,4,2015,riet,37,37.0,f,chimpanzee,a,6,12,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,3,5,2015,kara,9,9.0,f,chimpanzee,a,4,7,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,3,5,2015,kara,9,9.0,f,chimpanzee,a,4,8,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,4,5,2015,kara,9,9.0,f,chimpanzee,a,5,9,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,4,5,2015,kara,9,9.0,f,chimpanzee,a,5,10,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,5,5,2015,kara,9,9.0,f,chimpanzee,a,6,11,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,5,5,2015,kara,9,9.0,f,chimpanzee,a,6,12,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,25,5,2015,padana,17,17.0,f,orangutan,,4,7,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,5,2015,padana,17,17.0,f,orangutan,,4,8,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,5,2015,dokana,26,26.0,f,orangutan,,4,7,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,5,2015,dokana,26,26.0,f,orangutan,,4,8,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,5,2015,padana,17,17.0,f,orangutan,,5,9,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,5,2015,padana,17,17.0,f,orangutan,,5,10,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,5,2015,dokana,26,26.0,f,orangutan,,5,9,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,5,2015,dokana,26,26.0,f,orangutan,,5,10,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,28,5,2015,padana,17,17.0,f,orangutan,,6,11,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,28,5,2015,padana,17,17.0,f,orangutan,,6,12,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,28,5,2015,dokana,26,26.0,f,orangutan,,6,11,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,28,5,2015,dokana,26,26.0,f,orangutan,,6,12,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,3,6,2015,bimbo,34,34.0,m,orangutan,,4,9,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,3,6,2015,bimbo,34,34.0,m,orangutan,,4,10,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,3,6,2015,pini,27,26.0,f,orangutan,,4,7,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,3,6,2015,pini,27,26.0,f,orangutan,,4,8,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,3,6,2015,suaq,6,6.0,m,orangutan,,4,7,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,3,6,2015,suaq,6,6.0,m,orangutan,,4,8,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,4,6,2015,pini,27,26.0,f,orangutan,,5,9,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,4,6,2015,pini,27,26.0,f,orangutan,,5,10,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,4,6,2015,suaq,6,6.0,m,orangutan,,5,9,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,4,6,2015,suaq,6,6.0,m,orangutan,,5,10,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,10,6,2015,pini,27,26.0,f,orangutan,,6,11,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,10,6,2015,pini,27,26.0,f,orangutan,,6,12,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,10,6,2015,suaq,6,6.0,m,orangutan,,6,11,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,10,6,2015,suaq,6,6.0,m,orangutan,,6,12,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,10,6,2015,bimbo,34,34.0,m,orangutan,,5,11,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,10,6,2015,bimbo,34,34.0,m,orangutan,,5,12,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,6,2015,bimbo,34,34.0,m,orangutan,,6,13,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,6,2015,bimbo,34,34.0,m,orangutan,,6,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,23,6,2015,raja,11,11.0,f,orangutan,,4,7,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,23,6,2015,raja,11,11.0,f,orangutan,,4,8,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,24,6,2015,raja,11,11.0,f,orangutan,,5,9,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,24,6,2015,raja,11,11.0,f,orangutan,,5,10,,reverse,carrot,0.0,,
eckert2017great,0,preference_single_item,25,6,2015,raja,11,11.0,f,orangutan,,6,11,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,25,6,2015,raja,11,11.0,f,orangutan,,6,12,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,31,8,2015,yasa,18,18.0,f,bonobo,,4,7,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,31,8,2015,yasa,18,18.0,f,bonobo,,4,8,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,31,8,2015,lexi,15,15.0,f,bonobo,,4,7,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,31,8,2015,lexi,15,15.0,f,bonobo,,4,8,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,31,8,2015,luiza,10,10.0,f,bonobo,,4,7,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,31,8,2015,luiza,10,10.0,f,bonobo,,4,8,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,3,9,2015,yasa,18,18.0,f,bonobo,,5,9,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,3,9,2015,yasa,18,18.0,f,bonobo,,5,10,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,3,9,2015,lexi,15,15.0,f,bonobo,,5,9,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,3,9,2015,lexi,15,15.0,f,bonobo,,5,10,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,3,9,2015,luiza,10,10.0,f,bonobo,,5,9,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,3,9,2015,luiza,10,10.0,f,bonobo,,5,10,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,5,9,2015,yasa,18,18.0,f,bonobo,,6,11,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,5,9,2015,yasa,18,18.0,f,bonobo,,6,12,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,5,9,2015,lexi,15,15.0,f,bonobo,,6,11,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,5,9,2015,lexi,15,15.0,f,bonobo,,6,12,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,5,9,2015,luiza,10,10.0,f,bonobo,,6,11,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,5,9,2015,luiza,10,10.0,f,bonobo,,6,12,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,9,9,2015,gemena,9,9.0,f,bonobo,,4,7,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,9,9,2015,gemena,9,9.0,f,bonobo,,4,8,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,9,9,2015,fimi,7,7.0,f,bonobo,,4,7,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,9,9,2015,fimi,7,7.0,f,bonobo,,4,8,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,9,9,2015,kuno,18,18.0,m,bonobo,,4,7,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,9,9,2015,kuno,18,18.0,m,bonobo,,4,8,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,10,9,2015,gemena,9,9.0,f,bonobo,,5,9,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,10,9,2015,gemena,9,9.0,f,bonobo,,5,10,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,10,9,2015,fimi,7,7.0,f,bonobo,,5,9,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,10,9,2015,fimi,7,7.0,f,bonobo,,5,10,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,10,9,2015,kuno,18,18.0,m,bonobo,,5,9,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,10,9,2015,kuno,18,18.0,m,bonobo,,5,10,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,9,2015,gemena,9,9.0,f,bonobo,,6,11,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,9,2015,gemena,9,9.0,f,bonobo,,6,12,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,9,2015,fimi,7,7.0,f,bonobo,,6,11,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,9,2015,fimi,7,7.0,f,bonobo,,6,12,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,9,2015,kuno,18,18.0,m,bonobo,,6,11,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,9,2015,kuno,18,18.0,m,bonobo,,6,12,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,5,12,2014,viringika,19,19.0,f,gorilla,,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,5,12,2014,viringika,19,19.0,f,gorilla,,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,8,12,2014,viringika,19,19.0,f,gorilla,,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,8,12,2014,viringika,19,19.0,f,gorilla,,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,9,12,2014,viringika,19,19.0,f,gorilla,,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,9,12,2014,viringika,19,19.0,f,gorilla,,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,9,12,2014,abeeku,15,15.0,m,gorilla,,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,9,12,2014,abeeku,15,15.0,m,gorilla,,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,9,12,2014,kibara,10,10.0,f,gorilla,,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,9,12,2014,kibara,10,10.0,f,gorilla,,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,10,12,2014,abeeku,15,15.0,m,gorilla,,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,10,12,2014,abeeku,15,15.0,m,gorilla,,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,10,12,2014,kibara,10,10.0,f,gorilla,,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,10,12,2014,kibara,10,10.0,f,gorilla,,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,11,12,2014,abeeku,15,15.0,m,gorilla,,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,11,12,2014,abeeku,15,15.0,m,gorilla,,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,11,12,2014,kibara,10,10.0,f,gorilla,,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,11,12,2014,kibara,10,10.0,f,gorilla,,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,12,12,2014,kumili,10,10.0,f,gorilla,,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,12,12,2014,kumili,10,10.0,f,gorilla,,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,15,12,2014,kumili,10,10.0,f,gorilla,,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,15,12,2014,kumili,10,10.0,f,gorilla,,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,5,1,2015,kumili,10,10.0,f,gorilla,,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,5,1,2015,kumili,10,10.0,f,gorilla,,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,18,1,2015,lobo,10,10.0,m,chimpanzee,a,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,18,1,2015,lobo,10,10.0,m,chimpanzee,a,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,19,1,2015,sandra,21,21.0,f,chimpanzee,a,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,19,1,2015,sandra,21,21.0,f,chimpanzee,a,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,19,1,2015,tai,12,12.0,f,chimpanzee,a,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,19,1,2015,tai,12,12.0,f,chimpanzee,a,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,19,1,2015,lobo,10,10.0,m,chimpanzee,a,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,19,1,2015,lobo,10,10.0,m,chimpanzee,a,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,23,1,2015,lobo,10,10.0,m,chimpanzee,a,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,23,1,2015,lobo,10,10.0,m,chimpanzee,a,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,23,1,2015,sandra,21,21.0,f,chimpanzee,a,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,23,1,2015,sandra,21,21.0,f,chimpanzee,a,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,23,1,2015,tai,12,12.0,f,chimpanzee,a,8,15,,original,carrot,0.0,,
eckert2017great,0,preference_single_item,23,1,2015,tai,12,12.0,f,chimpanzee,a,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,24,1,2015,sandra,21,21.0,f,chimpanzee,a,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,24,1,2015,sandra,21,21.0,f,chimpanzee,a,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,24,1,2015,tai,12,12.0,f,chimpanzee,a,9,17,,original,carrot,0.0,,
eckert2017great,0,preference_single_item,24,1,2015,tai,12,12.0,f,chimpanzee,a,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,1,2015,frodo,21,21.0,m,chimpanzee,a,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,25,1,2015,frodo,21,21.0,m,chimpanzee,a,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,1,2015,frodo,21,21.0,m,chimpanzee,a,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,26,1,2015,frodo,21,21.0,m,chimpanzee,a,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,27,1,2015,frodo,21,21.0,m,chimpanzee,a,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,27,1,2015,frodo,21,21.0,m,chimpanzee,a,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,9,3,2015,jahaga,22,22.0,f,chimpanzee,b,7,13,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,9,3,2015,jahaga,22,22.0,f,chimpanzee,b,7,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,9,3,2015,jeudi,48,,f,chimpanzee,b,7,13,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,9,3,2015,jeudi,48,,f,chimpanzee,b,7,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,3,2015,alexandra,15,15.0,f,chimpanzee,b,7,13,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,3,2015,alexandra,15,15.0,f,chimpanzee,b,7,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,3,2015,jeudi,48,,f,chimpanzee,b,8,15,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,3,2015,jeudi,48,,f,chimpanzee,b,8,16,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,3,2015,jahaga,22,22.0,f,chimpanzee,b,8,15,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,3,2015,jahaga,22,22.0,f,chimpanzee,b,8,16,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,13,3,2015,jeudi,48,,f,chimpanzee,b,9,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,13,3,2015,jeudi,48,,f,chimpanzee,b,9,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,13,3,2015,daza,28,29.0,f,chimpanzee,b,1,13,,reverse,carrot,0.0,,
eckert2017great,0,preference_single_item,13,3,2015,daza,28,29.0,f,chimpanzee,b,1,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,13,3,2015,alexandra,15,15.0,f,chimpanzee,b,8,15,,reverse,carrot,0.0,,
eckert2017great,0,preference_single_item,13,3,2015,alexandra,15,15.0,f,chimpanzee,b,8,16,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,13,3,2015,jahaga,22,22.0,f,chimpanzee,b,9,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,13,3,2015,jahaga,22,22.0,f,chimpanzee,b,9,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,16,3,2015,daza,28,29.0,f,chimpanzee,b,2,15,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,16,3,2015,daza,28,29.0,f,chimpanzee,b,2,16,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,16,3,2015,alexandra,15,15.0,f,chimpanzee,b,9,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,16,3,2015,alexandra,15,15.0,f,chimpanzee,b,9,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,17,3,2015,daza,28,29.0,f,chimpanzee,b,3,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,17,3,2015,daza,28,29.0,f,chimpanzee,b,3,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,24,4,2015,riet,37,37.0,f,chimpanzee,a,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,24,4,2015,riet,37,37.0,f,chimpanzee,a,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,24,4,2015,kara,9,9.0,f,chimpanzee,a,7,13,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,24,4,2015,kara,9,9.0,f,chimpanzee,a,7,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,27,4,2015,riet,37,37.0,f,chimpanzee,a,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,27,4,2015,riet,37,37.0,f,chimpanzee,a,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,27,4,2015,kara,9,9.0,f,chimpanzee,a,8,15,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,27,4,2015,kara,9,9.0,f,chimpanzee,a,8,16,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,30,4,2015,riet,37,37.0,f,chimpanzee,a,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,30,4,2015,riet,37,37.0,f,chimpanzee,a,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,30,4,2015,kara,9,9.0,f,chimpanzee,a,9,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,30,4,2015,kara,9,9.0,f,chimpanzee,a,9,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,5,2015,robert,39,39.0,m,chimpanzee,a,1,1,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,5,2015,robert,39,39.0,m,chimpanzee,a,1,2,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,29,5,2015,padana,17,17.0,f,orangutan,,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,29,5,2015,padana,17,17.0,f,orangutan,,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,29,5,2015,dokana,26,26.0,f,orangutan,,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,29,5,2015,dokana,26,26.0,f,orangutan,,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,29,5,2015,bimbo,34,34.0,m,orangutan,,7,15,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,29,5,2015,bimbo,34,34.0,m,orangutan,,7,16,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,29,5,2015,pini,27,26.0,f,orangutan,,7,13,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,29,5,2015,pini,27,26.0,f,orangutan,,7,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,30,5,2015,padana,17,17.0,f,orangutan,,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,30,5,2015,padana,17,17.0,f,orangutan,,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,30,5,2015,dokana,26,26.0,f,orangutan,,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,30,5,2015,dokana,26,26.0,f,orangutan,,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,30,5,2015,bimbo,34,34.0,m,orangutan,,8,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,30,5,2015,bimbo,34,34.0,m,orangutan,,8,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,30,5,2015,pini,27,26.0,f,orangutan,,8,15,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,30,5,2015,pini,27,26.0,f,orangutan,,8,16,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,2,6,2015,padana,17,17.0,f,orangutan,,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,2,6,2015,padana,17,17.0,f,orangutan,,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,2,6,2015,dokana,26,26.0,f,orangutan,,9,17,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,2,6,2015,dokana,26,26.0,f,orangutan,,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,2,6,2015,bimbo,34,34.0,m,orangutan,,9,19,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,2,6,2015,bimbo,34,34.0,m,orangutan,,9,20,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,2,6,2015,pini,27,26.0,f,orangutan,,9,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,2,6,2015,pini,27,26.0,f,orangutan,,9,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,6,2015,raja,11,11.0,f,orangutan,,7,13,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,6,2015,raja,11,11.0,f,orangutan,,7,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,11,6,2015,suaq,6,6.0,m,orangutan,,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,11,6,2015,suaq,6,6.0,m,orangutan,,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,16,6,2015,suaq,6,6.0,m,orangutan,,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,16,6,2015,suaq,6,6.0,m,orangutan,,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,16,6,2015,raja,11,11.0,f,orangutan,,8,15,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,16,6,2015,raja,11,11.0,f,orangutan,,8,16,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,17,6,2015,suaq,6,6.0,m,orangutan,,9,17,,original,carrot,0.0,,
eckert2017great,0,preference_single_item,17,6,2015,suaq,6,6.0,m,orangutan,,9,18,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,17,6,2015,raja,11,11.0,f,orangutan,,9,17,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,17,6,2015,raja,11,11.0,f,orangutan,,9,18,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,yasa,18,18.0,f,bonobo,,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,yasa,18,18.0,f,bonobo,,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,lexi,15,15.0,f,bonobo,,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,lexi,15,15.0,f,bonobo,,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,luiza,10,10.0,f,bonobo,,7,13,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,luiza,10,10.0,f,bonobo,,7,14,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,kuno,18,18.0,m,bonobo,,7,13,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,kuno,18,18.0,m,bonobo,,7,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,gemena,9,9.0,f,bonobo,,7,13,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,gemena,9,9.0,f,bonobo,,7,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,fimi,7,7.0,f,bonobo,,7,13,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,6,9,2015,fimi,7,7.0,f,bonobo,,7,14,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,yasa,18,18.0,f,bonobo,,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,yasa,18,18.0,f,bonobo,,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,lexi,15,15.0,f,bonobo,,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,lexi,15,15.0,f,bonobo,,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,luiza,10,10.0,f,bonobo,,8,15,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,luiza,10,10.0,f,bonobo,,8,16,,original,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,kuno,18,18.0,m,bonobo,,8,15,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,kuno,18,18.0,m,bonobo,,8,16,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,gemena,9,9.0,f,bonobo,,8,15,,reverse,carrot,0.0,,
eckert2017great,0,preference_single_item,7,9,2015,gemena,9,9.0,f,bonobo,,8,16,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,fimi,7,7.0,f,bonobo,,8,15,,reverse,pellet,1.0,,
eckert2017great,0,preference_single_item,7,9,2015,fimi,7,7.0,f,bonobo,,8,16,,reverse,pellet,1.0,,
