study_id,participant,sex,species,session,trial,condition,start_time_in_seconds,end_time_in_seconds,point_duration_in_seconds,hand,eye_contact,point_direction,grape_position,correct,object_received,experimenter
halina2018goal,pia,f,chimpanzee,1,2,failed_look,0,6,6,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,1,2,failed_look,7,10,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,1,2,failed_look,11,15,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,1,2,failed_look,16,19,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,1,2,failed_look,21,22,1,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,1,2,failed_look,33,37,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,1,2,failed_look,61,67,6,left_handed_point,eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,1,2,failed_look,69,70,1,left_handed_point,no_eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,1,2,failed_look,89,89,0,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,1,2,failed_look,93,94,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,2,1,failed_look,1,4,3,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,2,1,failed_look,4,6,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,2,1,failed_look,8,11,3,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,2,1,failed_look,15,20,5,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,2,2,failed_look,2,6,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,2,2,failed_look,6,15,9,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,pia,f,chimpanzee,1,1,motivational,0,1,1,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,1,1,motivational,2,4,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,1,1,motivational,11,12,1,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,1,1,motivational,13,17,4,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,1,1,motivational,29,36,7,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,1,1,motivational,37,41,4,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,1,1,motivational,46,56,10,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,1,1,motivational,60,60,0,left_handed_point,no_eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,1,1,motivational,61,63,2,left_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,1,1,motivational,64,69,5,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,1,2,motivational,13,18,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,1,2,motivational,25,41,16,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,1,2,motivational,45,64,19,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,1,2,motivational,64,68,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,1,2,motivational,78,82,4,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,1,2,motivational,89,96,7,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,2,1,motivational,2,6,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,2,1,motivational,11,19,8,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,2,1,motivational,25,28,3,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,2,1,motivational,35,37,2,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,2,1,motivational,38,42,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,2,1,motivational,47,55,8,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,2,2,motivational,5,8,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,2,2,motivational,15,20,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,2,2,motivational,25,28,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,2,2,motivational,38,49,11,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,2,2,motivational,56,69,13,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,3,1,motivational,1,5,4,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,3,1,motivational,11,14,3,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,3,1,motivational,37,39,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,3,1,motivational,41,42,1,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,3,1,motivational,52,58,6,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,3,1,motivational,67,71,4,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,3,2,motivational,0,6,6,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,3,2,motivational,11,20,9,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,3,2,motivational,25,31,6,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,3,2,motivational,32,33,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,3,2,motivational,41,44,3,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,3,2,motivational,45,52,7,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,3,2,motivational,58,69,11,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,4,1,motivational,1,5,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,4,1,motivational,23,33,10,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,4,1,motivational,42,44,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,4,1,motivational,52,57,5,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,4,1,motivational,63,77,14,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,4,1,motivational,84,87,3,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,4,1,motivational,88,92,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,0,3,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,4,5,1,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,11,14,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,14,21,7,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,26,28,2,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,29,38,9,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,45,55,10,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,57,59,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,70,71,1,right_handed_point,no_eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,71,78,7,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,78,81,3,right_handed_point,no_eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,pia,f,chimpanzee,4,2,motivational,82,83,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,pia,f,chimpanzee,1,1,successful_look,2,11,9,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,12,15,3,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,16,16,0,left_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,17,20,3,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,24,32,8,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,34,35,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,36,38,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,43,59,16,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,64,73,9,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,75,75,0,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,79,80,1,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,82,89,7,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,99,105,6,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,113,115,2,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,1,successful_look,118,120,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,1,6,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,7,8,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,14,20,6,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,21,21,0,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,37,41,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,42,45,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,46,53,7,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,56,59,3,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,61,61,0,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,63,64,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,87,100,13,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,103,107,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,1,2,successful_look,115,120,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,2,1,successful_look,1,6,5,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,2,1,successful_look,15,18,3,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,2,1,successful_look,19,24,5,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,2,1,successful_look,27,32,5,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,2,1,successful_look,33,36,3,left_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,2,1,successful_look,95,101,6,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,2,2,successful_look,1,6,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,2,2,successful_look,7,14,7,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,2,2,successful_look,16,21,5,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,pia,f,chimpanzee,2,2,successful_look,70,71,1,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,2,4,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,10,13,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,17,18,1,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,20,20,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,37,38,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,41,44,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,48,50,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,53,67,14,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,68,68,0,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,69,70,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,105,108,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,110,111,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,failed_look,115,119,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,16,17,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,24,24,0,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,27,28,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,30,36,6,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,39,40,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,70,70,0,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,90,91,1,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,109,110,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,112,112,0,right_handed_point,eye_contact_during_point,point_directed_right,left,point_not_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,113,114,1,right_handed_point,eye_contact_during_point,point_directed_right,left,point_not_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,2,failed_look,120,120,0,left_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,1,failed_look,2,3,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,1,failed_look,12,14,2,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,1,failed_look,28,29,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,1,failed_look,30,32,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,1,failed_look,34,34,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,1,failed_look,35,35,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,1,failed_look,45,46,1,left_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,1,failed_look,64,68,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,1,failed_look,105,112,7,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,2,failed_look,2,3,1,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,2,failed_look,5,5,0,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,2,failed_look,17,18,1,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,2,failed_look,26,27,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,2,2,failed_look,49,50,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,2
halina2018goal,sandra,f,chimpanzee,1,1,motivational,4,5,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,9,11,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,12,14,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,19,19,0,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,25,25,0,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,27,28,1,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,30,31,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,44,45,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,48,48,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,50,51,1,right_handed_point,eye_contact_during_point,point_directed_to_center,right,point_not_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,52,53,1,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,55,56,1,left_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,57,61,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,73,74,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,75,78,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,1,1,motivational,83,86,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,1,2,motivational,32,32,0,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,2,motivational,36,37,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,1,2,motivational,47,47,0,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,2,motivational,48,51,3,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,1,2,motivational,46,59,13,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,1,2,motivational,67,71,4,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,2,motivational,74,75,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,1,2,motivational,89,91,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,2,motivational,101,102,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,1,2,motivational,105,107,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,1,motivational,11,13,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,2,1,motivational,17,19,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
