study_id,year,month,day,participant,age_in_years,sex,species,session,trial,condition,left,center,right,choice,position_strictly_dominated_baseline
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,2,test_decoy_small_grape,banana,small_grape,grape,grape,end
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,3,control_for_preference_grape,grape,banana,grape,banana,end
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,4,test_decoy_small_grape,banana,grape,small_grape,grape,end
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,5,test_decoy_small_banana,small_banana,banana,grape,banana,end
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,6,test_decoy_small_banana,grape,banana,small_banana,banana,end
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,7,test_decoy_small_grape,small_grape,grape,banana,grape,end
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,8,test_decoy_small_banana,banana,grape,small_banana,grape,end
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,9,test_decoy_small_grape,grape,small_grape,banana,grape,end
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,10,control_for_preference_grape,grape,grape,banana,grape,end
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,11,control_for_preference_grape,banana,grape,grape,grape,end
sanchez2019disentangling,2016,7,19,padana,18.0,f,orangutan,4,12,test_decoy_small_grape,grape,banana,small_grape,grape,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,1,test_decoy_small_grape,small_grape,banana,grape,grape,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,2,test_decoy_small_banana,grape,small_banana,banana,grape,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,3,control_for_preference_grape,grape,grape,banana,grape,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,4,test_decoy_small_banana,banana,small_banana,grape,banana,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,5,control_for_preference_grape,grape,banana,grape,banana,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,6,test_decoy_small_banana,small_banana,grape,banana,grape,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,7,test_decoy_small_grape,grape,banana,small_grape,grape,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,8,test_decoy_small_grape,small_grape,banana,grape,grape,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,9,test_decoy_small_grape,banana,grape,small_grape,grape,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,10,test_decoy_small_banana,grape,small_banana,banana,banana,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,11,control_for_preference_grape,banana,grape,grape,grape,end
sanchez2019disentangling,2016,7,20,padana,18.0,f,orangutan,5,12,test_decoy_small_grape,grape,small_grape,banana,grape,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,1,test_decoy_small_banana,banana,small_banana,grape,grape,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,2,test_decoy_small_grape,small_grape,grape,banana,grape,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,3,test_decoy_small_banana,small_banana,banana,grape,banana,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,4,test_decoy_small_banana,small_banana,grape,banana,grape,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,5,control_for_preference_grape,banana,grape,grape,grape,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,6,test_decoy_small_banana,grape,banana,small_banana,banana,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,7,control_for_preference_grape,grape,grape,banana,grape,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,8,test_decoy_small_banana,banana,grape,small_banana,grape,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,9,control_for_preference_grape,grape,grape,banana,grape,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,10,control_for_preference_grape,grape,banana,grape,banana,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,11,control_for_preference_grape,grape,banana,grape,banana,end
sanchez2019disentangling,2016,7,21,padana,18.0,f,orangutan,6,12,test_decoy_small_grape,banana,small_grape,grape,banana,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,1,strictly_dominated_baseline,banana,carrot,grape,grape,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,2,strictly_dominated_baseline,carrot,banana,grape,grape,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,3,strictly_dominated_baseline,banana,grape,carrot,grape,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,4,strictly_dominated_baseline,grape,carrot,banana,grape,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,5,strictly_dominated_baseline,grape,banana,carrot,banana,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,6,strictly_dominated_baseline,banana,grape,carrot,grape,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,7,strictly_dominated_baseline,banana,carrot,grape,grape,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,8,strictly_dominated_baseline,carrot,grape,banana,grape,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,9,strictly_dominated_baseline,grape,carrot,banana,grape,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,10,strictly_dominated_baseline,carrot,banana,grape,grape,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,11,strictly_dominated_baseline,grape,banana,carrot,grape,end
sanchez2019disentangling,2016,10,22,padana,18.0,f,orangutan,7,12,strictly_dominated_baseline,carrot,grape,banana,grape,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,1,training_control_for_decoy_banana,small_banana,banana,empty,banana,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,2,training_baseline,banana,empty,grape,banana,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,3,training_control_for_decoy_grape,empty,small_grape,grape,grape,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,4,training_control_for_decoy_banana,empty,small_banana,banana,banana,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,5,training_baseline,grape,empty,banana,banana,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,6,training_control_for_decoy_grape,empty,grape,small_grape,grape,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,7,training_baseline,banana,grape,empty,banana,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,8,training_baseline,empty,grape,banana,banana,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,9,training_control_for_decoy_banana,banana,empty,small_banana,banana,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,10,training_control_for_decoy_grape,small_grape,empty,grape,grape,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,11,training_baseline,grape,banana,empty,banana,end
sanchez2019disentangling,2016,7,15,pini,28.0,f,orangutan,1,12,training_control_for_decoy_banana,banana,small_banana,empty,banana,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,1,training_control_for_decoy_grape,small_grape,grape,empty,grape,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,2,training_control_for_decoy_grape,grape,empty,small_grape,grape,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,3,training_baseline,empty,banana,grape,grape,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,4,training_control_for_decoy_banana,small_banana,empty,banana,banana,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,5,training_control_for_decoy_banana,empty,banana,small_banana,banana,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,6,training_control_for_decoy_grape,grape,small_grape,empty,grape,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,7,training_control_for_decoy_grape,empty,grape,small_grape,grape,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,8,training_baseline,empty,banana,grape,banana,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,9,training_control_for_decoy_grape,small_grape,grape,empty,grape,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,10,training_control_for_decoy_grape,empty,small_grape,grape,grape,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,11,training_baseline,grape,empty,banana,grape,end
sanchez2019disentangling,2016,7,16,pini,28.0,f,orangutan,2,12,training_control_for_decoy_banana,small_banana,empty,banana,banana,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,1,training_control_for_decoy_banana,empty,small_banana,banana,banana,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,2,training_control_for_decoy_grape,small_grape,empty,grape,grape,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,3,training_control_for_decoy_banana,small_banana,banana,empty,banana,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,4,training_control_for_decoy_grape,grape,empty,small_grape,grape,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,5,training_control_for_decoy_grape,grape,small_grape,empty,grape,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,6,training_control_for_decoy_banana,banana,small_banana,empty,banana,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,7,training_baseline,empty,grape,banana,grape,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,8,training_baseline,grape,banana,empty,grape,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,9,training_control_for_decoy_banana,banana,empty,small_banana,banana,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,10,training_baseline,banana,empty,grape,banana,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,11,training_control_for_decoy_banana,empty,banana,small_banana,banana,end
sanchez2019disentangling,2016,7,17,pini,28.0,f,orangutan,3,12,training_baseline,banana,grape,empty,grape,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,1,test_decoy_small_banana,banana,small_banana,grape,grape,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,2,test_decoy_small_grape,small_grape,grape,banana,banana,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,3,control_for_preference_grape,grape,banana,grape,grape,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,4,test_decoy_small_banana,grape,small_banana,banana,banana,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,5,test_decoy_small_grape,small_grape,banana,grape,banana,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,6,control_for_preference_grape,grape,grape,banana,grape,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,7,test_decoy_small_grape,banana,grape,small_grape,banana,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,8,test_decoy_small_grape,grape,small_grape,banana,grape,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,9,test_decoy_small_banana,small_banana,banana,grape,banana,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,10,control_for_preference_grape,grape,banana,grape,grape,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,11,test_decoy_small_grape,banana,small_grape,grape,grape,end
sanchez2019disentangling,2016,10,22,pini,28.0,f,orangutan,4,12,test_decoy_small_banana,banana,grape,small_banana,banana,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,1,control_for_preference_grape,banana,grape,grape,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,2,control_for_preference_grape,grape,grape,banana,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,3,test_decoy_small_grape,grape,banana,small_grape,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,4,test_decoy_small_banana,small_banana,grape,banana,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,5,test_decoy_small_banana,grape,banana,small_banana,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,6,control_for_preference_grape,banana,grape,grape,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,7,control_for_preference_grape,grape,grape,banana,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,8,test_decoy_small_grape,grape,banana,small_grape,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,9,control_for_preference_grape,banana,grape,grape,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,10,control_for_preference_grape,grape,banana,grape,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,11,test_decoy_small_grape,small_grape,banana,grape,grape,end
sanchez2019disentangling,2016,10,27,pini,28.0,f,orangutan,5,12,test_decoy_small_banana,small_banana,grape,banana,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,1,test_decoy_small_banana,grape,small_banana,banana,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,2,control_for_preference_grape,grape,banana,grape,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,3,test_decoy_small_banana,banana,small_banana,grape,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,4,control_for_preference_grape,grape,grape,banana,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,5,control_for_preference_grape,banana,grape,grape,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,6,test_decoy_small_banana,banana,grape,small_banana,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,7,test_decoy_small_grape,grape,small_grape,banana,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,8,test_decoy_small_grape,banana,small_grape,grape,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,9,test_decoy_small_banana,small_banana,banana,grape,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,10,test_decoy_small_grape,small_grape,grape,banana,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,11,test_decoy_small_banana,grape,banana,small_banana,grape,end
sanchez2019disentangling,2016,10,28,pini,28.0,f,orangutan,6,12,test_decoy_small_grape,banana,grape,small_grape,grape,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,1,strictly_dominated_baseline,grape,carrot,banana,grape,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,2,strictly_dominated_baseline,carrot,banana,grape,grape,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,3,strictly_dominated_baseline,banana,carrot,grape,banana,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,4,strictly_dominated_baseline,grape,banana,carrot,banana,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,5,strictly_dominated_baseline,carrot,grape,banana,grape,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,6,strictly_dominated_baseline,grape,banana,carrot,banana,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,7,strictly_dominated_baseline,banana,grape,carrot,grape,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,8,strictly_dominated_baseline,grape,carrot,banana,banana,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,9,strictly_dominated_baseline,carrot,banana,grape,banana,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,10,strictly_dominated_baseline,banana,carrot,grape,banana,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,11,strictly_dominated_baseline,carrot,grape,banana,grape,end
sanchez2019disentangling,2016,11,2,pini,28.0,f,orangutan,7,12,strictly_dominated_baseline,banana,grape,carrot,banana,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,1,training_control_for_decoy_grape,grape,small_grape,empty,grape,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,2,training_baseline,grape,empty,banana,banana,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,3,training_control_for_decoy_grape,small_grape,empty,grape,small_grape,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,4,training_control_for_decoy_grape,grape,empty,small_grape,grape,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,5,training_control_for_decoy_banana,empty,small_banana,banana,small_banana,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,6,training_control_for_decoy_banana,banana,small_banana,empty,banana,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,7,training_control_for_decoy_grape,small_grape,grape,empty,grape,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,8,training_baseline,empty,grape,banana,banana,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,9,training_control_for_decoy_grape,empty,grape,small_grape,grape,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,10,training_baseline,empty,banana,grape,grape,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,11,training_baseline,grape,banana,empty,grape,end
sanchez2019disentangling,2016,7,15,raja,12.0,f,orangutan,1,12,training_control_for_decoy_banana,banana,empty,small_banana,banana,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,1,training_control_for_decoy_banana,small_banana,empty,banana,small_banana,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,2,training_control_for_decoy_banana,small_banana,banana,empty,banana,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,3,training_control_for_decoy_banana,empty,banana,small_banana,banana,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,4,training_baseline,banana,grape,empty,banana,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,5,training_baseline,banana,empty,grape,grape,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,6,training_control_for_decoy_grape,empty,small_grape,grape,small_grape,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,7,training_control_for_decoy_grape,empty,grape,small_grape,grape,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,8,training_control_for_decoy_grape,grape,small_grape,empty,grape,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,9,training_baseline,banana,empty,grape,grape,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,10,training_control_for_decoy_banana,empty,banana,small_banana,banana,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,11,training_control_for_decoy_banana,banana,empty,small_banana,banana,end
sanchez2019disentangling,2016,7,16,raja,12.0,f,orangutan,2,12,training_baseline,empty,grape,banana,grape,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,1,training_baseline,grape,empty,banana,banana,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,2,training_control_for_decoy_banana,empty,small_banana,banana,banana,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,3,training_baseline,banana,grape,empty,grape,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,4,training_control_for_decoy_grape,grape,empty,small_grape,grape,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,5,training_control_for_decoy_banana,banana,small_banana,empty,banana,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,6,training_control_for_decoy_grape,small_grape,empty,grape,grape,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,7,training_baseline,empty,banana,grape,grape,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,8,training_baseline,grape,banana,empty,grape,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,9,training_control_for_decoy_grape,empty,small_grape,grape,grape,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,10,training_control_for_decoy_banana,small_banana,empty,banana,banana,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,11,training_control_for_decoy_grape,small_grape,grape,empty,grape,end
sanchez2019disentangling,2016,7,19,raja,12.0,f,orangutan,3,12,training_control_for_decoy_banana,small_banana,banana,empty,banana,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,1,control_for_preference_banana,banana,banana,grape,banana,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,2,test_decoy_small_grape,small_grape,banana,grape,grape,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,3,control_for_preference_banana,banana,grape,banana,grape,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,4,control_for_preference_banana,grape,banana,banana,grape,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,5,test_decoy_small_banana,grape,small_banana,banana,grape,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,6,test_decoy_small_banana,banana,grape,small_banana,grape,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,7,control_for_preference_banana,banana,banana,grape,grape,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,8,test_decoy_small_grape,grape,small_grape,banana,small_grape,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,9,control_for_preference_banana,grape,banana,banana,grape,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,10,test_decoy_small_grape,grape,banana,small_grape,grape,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,11,test_decoy_small_grape,banana,small_grape,grape,small_grape,end
sanchez2019disentangling,2016,10,22,raja,13.0,f,orangutan,4,12,test_decoy_small_banana,small_banana,banana,grape,banana,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,1,test_decoy_small_banana,small_banana,grape,banana,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,2,test_decoy_small_banana,banana,small_banana,grape,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,3,test_decoy_small_banana,grape,banana,small_banana,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,4,test_decoy_small_grape,banana,grape,small_grape,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,5,test_decoy_small_grape,small_grape,grape,banana,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,6,control_for_preference_banana,banana,grape,banana,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,7,control_for_preference_banana,grape,banana,banana,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,8,control_for_preference_banana,banana,banana,grape,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,9,test_decoy_small_grape,small_grape,grape,banana,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,10,test_decoy_small_banana,grape,banana,small_banana,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,11,test_decoy_small_banana,small_banana,banana,grape,grape,end
sanchez2019disentangling,2016,10,27,raja,13.0,f,orangutan,5,12,test_decoy_small_grape,grape,small_grape,banana,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,1,test_decoy_small_grape,small_grape,banana,grape,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,2,test_decoy_small_banana,grape,small_banana,banana,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,3,test_decoy_small_grape,banana,grape,small_grape,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,4,control_for_preference_banana,grape,banana,banana,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,5,test_decoy_small_banana,banana,grape,small_banana,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,6,control_for_preference_banana,banana,grape,banana,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,7,test_decoy_small_grape,grape,banana,small_grape,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,8,test_decoy_small_grape,banana,small_grape,grape,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,9,control_for_preference_banana,banana,grape,banana,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,10,test_decoy_small_banana,small_banana,grape,banana,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,11,control_for_preference_banana,banana,banana,grape,grape,end
sanchez2019disentangling,2016,10,28,raja,13.0,f,orangutan,6,12,test_decoy_small_banana,banana,small_banana,grape,small_banana,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,1,strictly_dominated_baseline,banana,grape,carrot,grape,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,2,strictly_dominated_baseline,grape,banana,carrot,grape,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,3,strictly_dominated_baseline,carrot,banana,grape,grape,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,4,strictly_dominated_baseline,carrot,grape,banana,grape,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,5,strictly_dominated_baseline,banana,carrot,grape,banana,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,6,strictly_dominated_baseline,carrot,grape,banana,grape,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,7,strictly_dominated_baseline,grape,carrot,banana,banana,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,8,strictly_dominated_baseline,banana,carrot,grape,banana,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,9,strictly_dominated_baseline,carrot,banana,grape,banana,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,10,strictly_dominated_baseline,grape,banana,carrot,grape,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,11,strictly_dominated_baseline,banana,grape,carrot,grape,end
sanchez2019disentangling,2016,11,2,raja,13.0,f,orangutan,7,12,strictly_dominated_baseline,grape,carrot,banana,grape,end
sanchez2019disentangling,2017,8,10,robert,41.0,m,chimpanzee,1,1,training_control_for_decoy_grape,grape,small_grape,empty,grape,end
sanchez2019disentangling,2017,8,10,robert,41.0,m,chimpanzee,1,2,training_baseline,grape,empty,banana,grape,end
sanchez2019disentangling,2017,8,10,robert,41.0,m,chimpanzee,1,3,training_control_for_decoy_grape,small_grape,empty,grape,grape,end
sanchez2019disentangling,2017,8,10,robert,41.0,m,chimpanzee,1,4,training_control_for_decoy_grape,grape,empty,small_grape,grape,end
sanchez2019disentangling,2017,8,10,robert,41.0,m,chimpanzee,1,5,training_control_for_decoy_banana,empty,small_banana,banana,banana,end
sanchez2019disentangling,2017,8,10,robert,41.0,m,chimpanzee,1,6,training_control_for_decoy_banana,banana,small_banana,empty,banana,end
sanchez2019disentangling,2017,8,10,robert,41.0,m,chimpanzee,1,7,training_control_for_decoy_grape,small_grape,grape,empty,grape,end
sanchez2019disentangling,2017,8,10,robert,41.0,m,chimpanzee,1,8,training_baseline,empty,grape,banana,banana,end
