study_id,experiment,experiment_name,publication,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,trial,pair,cond_sid,app_side,app_what,app_time,condition,whath,whatv,whathn,whatvn,con_inde
brauer2007chimpanzees,1,basic_data,unpublished,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,2,25.0,h_h_noise_left,right,hidden,3.0,h_h_noise,1.0,,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,3,25.0,h_h_noise_right,left,hidden,3.0,h_h_noise,1.0,,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,4,25.0,h_noise_left,left,hidden_noise,2.0,h_noise,,,1.0,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,5,25.0,v_right,right,visible,2.0,v,,1.0,,,visible_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,6,25.0,v_noise_left,left,visible_noise,2.0,v_noise,,,,1.0,visible_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,7,25.0,v_noise_right,right,visible_noise,2.0,v_noise,,,,1.0,visible_independent
brauer2007chimpanzees,1,basic_data,2007,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,8,25.0,h_v_left,not,not,,h_v,,,,,
brauer2007chimpanzees,1,basic_data,2007,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,9,25.0,h_right,right,hidden,2.0,h,1.0,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,10,25.0,h_left,left,hidden,3.0,h,1.0,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,11,25.0,h_noise_right,right,hidden_noise,3.0,h_noise,,,1.0,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,05,01,dorien,22,f,focal_participant,natascha,23,f,against,chimpanzee,dorien_natascha,12,25.0,h_v_right,right,visible,2.0,h_v,,1.0,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,1,26.0,h_h_noise_right,not,not,,h_h_noise,,,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,2,26.0,h_noise_right,not,not,,h_noise,,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,3,26.0,v_right,not,not,,v,,,,,visible_independent
brauer2007chimpanzees,1,basic_data,2007,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,4,26.0,h_v_left,left,visible,1.0,h_v,,1.0,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,5,26.0,h_noise_left,left,hidden_noise,2.0,h_noise,,,1.0,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,6,26.0,h_left,left,hidden,2.0,h,1.0,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,7,26.0,h_h_noise_left,not,not,,h_h_noise,,,,,
brauer2007chimpanzees,1,basic_data,2007,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,8,26.0,v_left,not,not,,v,,,,,visible_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,9,26.0,v_noise_left,left,visible_noise,2.0,v_noise,,,,1.0,visible_independent
brauer2007chimpanzees,1,basic_data,2007,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,10,26.0,h_right,not,not,,h,,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,11,26.0,v_noise_right,not,not,,v_noise,,,,,visible_independent
brauer2007chimpanzees,1,basic_data,2007,2003,06,28,patrick,6,m,focal_participant,frodo,9,m,against,chimpanzee,patrick_frodo,12,26.0,h_v_right,not,not,,h_v,,,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,1,27.0,v_noise_right,not,not,,v_noise,,,,,visible_independent
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,2,27.0,h_v_left,not,not,,h_v,,,,,
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,3,27.0,h_right,not,not,,h,,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,4,27.0,v_left,not,not,,v,,,,,visible_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,5,27.0,h_noise_right,not,not,,h_noise,,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,6,27.0,h_h_noise_right,not,not,,h_h_noise,,,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,7,27.0,h_noise_left,left,hidden_noise,3.0,h_noise,,,1.0,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,8,27.0,h_left,not,not,,h,,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,9,27.0,v_right,not,not,,v,,,,,visible_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,10,27.0,h_h_noise_left,left,hidden_noise,3.0,h_h_noise,,,1.0,,
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,11,27.0,h_v_right,not,not,,h_v,,,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,patrick,5,m,focal_participant,natascha,23,f,against,chimpanzee,patrick_natascha,12,27.0,v_noise_left,not,not,,v_noise,,,,,visible_independent
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,1,28.0,h_v_right,right,visible,3.0,h_v,,1.0,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,2,28.0,h_noise_left,left,hidden_noise,5.0,h_noise,,,1.0,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,3,28.0,h_v_left,left,visible,3.0,h_v,,1.0,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,4,28.0,h_h_noise_right,left,hidden,3.0,h_h_noise,1.0,,,,
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,5,28.0,h_right,not,not,,h,,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,6,28.0,h_left,left,hidden,3.0,h,1.0,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,7,28.0,v_noise_left,left,visible_noise,4.0,v_noise,,,,1.0,visible_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,8,28.0,v_noise_right,right,visible_noise,4.0,v_noise,,,,1.0,visible_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,9,28.0,h_h_noise_left,left,hidden_noise,3.0,h_h_noise,,,1.0,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,10,28.0,h_noise_right,not,not,,h_noise,,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,11,28.0,v_right,right,visible,4.0,v,,1.0,,,visible_independent
brauer2007chimpanzees,1,basic_data,2007,2003,03,26,fraukje,26,f,focal_participant,dorien,22,f,against,chimpanzee,fraukje_dorien,12,28.0,v_left,left,visible,3.0,v,,1.0,,,visible_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,1,29.0,v_noise_right,right,visible_noise,2.0,v_noise,,,,1.0,visible_independent
brauer2007chimpanzees,1,basic_data,2007,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,2,29.0,h_v_left,left,visible,1.0,h_v,,1.0,,,
brauer2007chimpanzees,1,basic_data,2007,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,3,29.0,h_right,right,hidden,2.0,h,1.0,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,4,29.0,v_left,left,visible,2.0,v,,1.0,,,visible_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,5,29.0,h_noise_right,right,hidden_noise,1.0,h_noise,,,1.0,,hidden_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,6,29.0,h_h_noise_right,left,hidden,1.0,h_h_noise,1.0,,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,7,29.0,h_noise_left,left,hidden_noise,2.0,h_noise,,,1.0,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,8,29.0,h_left,left,hidden,2.0,h,1.0,,,,hidden_independent
brauer2007chimpanzees,1,basic_data,2007,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,9,29.0,v_right,right,visible,1.0,v,,1.0,,,visible_independent
brauer2007chimpanzees,1,basic_data,unpublished,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,10,29.0,h_h_noise_left,left,hidden_noise,1.0,h_h_noise,,,1.0,,
brauer2007chimpanzees,1,basic_data,2007,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,11,29.0,h_v_right,left,hidden,2.0,h_v,1.0,,,,
brauer2007chimpanzees,1,basic_data,unpublished,2003,02,20,gertrudia,9,f,focal_participant,jahaga,10,f,against,chimpanzee,gertrudia_jahaga,12,29.0,v_noise_left,not,not,,v_noise,,,,,visible_independent
