study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,trial,condition,choice_prosocial1_selfish0,token_left,token_right,tokens_given,token_chosen_in_training_and_token_preference
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,13.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,14.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,15.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,16.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,17.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,18.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,19.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,20.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,21.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,22.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,23.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,24.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,25.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,26.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,27.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,28.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,29.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,17.0,padana,15.0,f,focal_participant,dokana,24,f,partner,orangutan,padana_dokana,30.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,1.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,2.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,3.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,4.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,5.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,6.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,7.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,8.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,9.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,10.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,11.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,12.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,13.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,14.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,15.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,16.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,17.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,18.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,19.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,20.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,21.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,22.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,23.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,24.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,25.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,26.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,27.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,28.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,29.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,18.0,pini,24.0,f,focal_participant,raja,9,f,partner,orangutan,pini_raja,30.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,1.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,2.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,3.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,4.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,5.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,6.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,7.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,8.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,9.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,10.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,11.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,12.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,13.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,14.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,15.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,16.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,17.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,18.0,solitary,1.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,19.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,20.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,21.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,22.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,23.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,24.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,25.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,26.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,27.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,28.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,29.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,dokana,24,f,partner,orangutan,bimbo_dokana,30.0,solitary,0.0,,,15_red+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,1.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,2.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,3.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,4.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,5.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,6.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,7.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,8.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,9.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,10.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,11.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,12.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,13.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,14.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,15.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,16.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,17.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,18.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,19.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,20.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,21.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,22.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,23.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,24.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,25.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,26.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,27.0,solitary,1.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,28.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,29.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,bimbo,32.0,m,focal_participant,pini,24,f,partner,orangutan,bimbo_pini,30.0,solitary,0.0,,,15_grey+15_yellow,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,1.0,solitary,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,2.0,solitary,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,3.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,4.0,solitary,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,5.0,solitary,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,6.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,7.0,solitary,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,8.0,solitary,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,9.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,10.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,11.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,12.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,13.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,14.0,solitary,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,15.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,16.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,17.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,18.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,19.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,20.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,21.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,22.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,23.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,24.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,25.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,26.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,27.0,solitary,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,28.0,solitary,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,29.0,solitary,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,4.0,19.0,padana,15.0,f,focal_participant,pini,24,f,partner,orangutan,padana_pini,30.0,solitary,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,1.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,2.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,3.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,4.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,5.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,6.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,7.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,8.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,9.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,10.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,11.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,12.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,13.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,14.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,15.0,experimental,1.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,16.0,experimental,0.0,,,15_grey+15_red,
amici2014lack,tokens_task,2013.0,3.0,5.0,frodo,19.0,m,focal_participant,tai,10,f,partner,chimpanzee,frodo_tai,17.0,experimental,0.0,,,15_grey+15_red,
