study_id,experiment,experiment_name,year,month,day,subject,participant,age_in_years,sex,species,session,trial,trial_id,session_time,block_order,block_order_codes,block,fixation_rt,image_left,image_right,mask_rt_incl_buffer,reward,selected_picture
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,76.0,122.0,10:18:34,2.0,Block_2-Block_1,block2,688.0,rouneu_speaker.bmp,rouneu_recycle.bmp,434.0,1.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,76.0,106.0,11:27:18,2.0,Block_2-Block_1,block2,679.0,rouneu_tree.bmp,sharneu_tree.bmp,732.0,1.0,right
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,76.0,140.0,10:57:42,2.0,Block_2-Block_1,block2,5943.0,sharneu_speaker.bmp,sharneu_recyclebin.bmp,511.0,0.0,right
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,76.0,7.0,10:29:51,1.0,Block_1-Block_2,block1,9702.0,rouneu_brushsmall.bmp,sharneu_brushsmall.bmp,1332.0,0.0,left
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,76.0,134.0,09:01:01,2.0,Block_2-Block_1,block2,2875.0,sharneu_officechair.bmp,sharneu_couch.bmp,529.0,1.0,left
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,76.0,142.0,09:21:47,2.0,Block_2-Block_1,block2,702.0,sharneu_shovel.bmp,sharneu_spatula.bmp,579.0,1.0,right
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,77.0,9.0,09:40:02,1.0,Block_1-Block_2,block1,3301.0,rouneu_bundtpan.bmp,sharneu_bundtpan.bmp,352.0,0.0,right
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,77.0,7.0,09:58:48,1.0,Block_1-Block_2,block1,1243.0,rouneu_brushsmall.bmp,sharneu_brushsmall.bmp,441.0,0.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,77.0,136.0,10:18:34,2.0,Block_2-Block_1,block2,4677.0,sharneu_printer.bmp,sharneu_mailbox.bmp,502.0,1.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,77.0,104.0,11:27:18,2.0,Block_2-Block_1,block2,2213.0,rouneu_table.bmp,sharneu_table.bmp,527.0,1.0,right
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,77.0,135.0,10:57:42,2.0,Block_2-Block_1,block2,1388.0,sharneu_nailpolish.bmp,sharneu_lipstick.bmp,1856.0,1.0,left
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,77.0,53.0,10:29:51,1.0,Block_1-Block_2,block1,560.0,rouneu_teapot.bmp,rouneu_teakettle.bmp,627.0,1.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,77.0,106.0,09:01:01,2.0,Block_2-Block_1,block2,737.0,rouneu_tree.bmp,sharneu_tree.bmp,2280.0,1.0,left
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,77.0,112.0,09:21:47,2.0,Block_2-Block_1,block2,1696.0,rouneu_mirror.bmp,rouneu_boxlock.bmp,372.0,0.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,78.0,24.0,09:40:02,1.0,Block_1-Block_2,block1,417.0,sharneu_flowersandpot.bmp,rouneu_flowersandpot.bmp,540.0,1.0,right
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,78.0,33.0,09:58:48,1.0,Block_1-Block_2,block1,232.0,sharneu_tent.bmp,rouneu_tent.bmp,549.0,1.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,78.0,91.0,10:18:34,2.0,Block_2-Block_1,block2,2105.0,rouneu_cuttingboard.bmp,sharneu_cuttingboard.bmp,367.0,0.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,78.0,121.0,11:27:18,2.0,Block_2-Block_1,block2,2579.0,rouneu_toaster.bmp,rouneu_radioantique.bmp,573.0,0.0,right
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,78.0,137.0,10:57:42,2.0,Block_2-Block_1,block2,18780.0,sharneu_purse2.bmp,sharneu_padlock.bmp,562.0,0.0,right
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,78.0,45.0,10:29:51,1.0,Block_1-Block_2,block1,2654.0,rouneu_lipstick.bmp,rouneu_nailpolish.bmp,545.0,0.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,78.0,141.0,09:01:01,2.0,Block_2-Block_1,block2,3844.0,sharneu_sponge.bmp,sharneu_scrubbrush.bmp,921.0,0.0,right
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,78.0,134.0,09:21:47,2.0,Block_2-Block_1,block2,519.0,sharneu_officechair.bmp,sharneu_couch.bmp,410.0,1.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,79.0,38.0,09:40:02,1.0,Block_1-Block_2,block1,1843.0,rouneu_ashtray.bmp,rouneu_pizza.bmp,331.0,0.0,right
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,79.0,51.0,09:58:48,1.0,Block_1-Block_2,block1,997.0,rouneu_scrubbrush.bmp,rouneu_sponge.bmp,417.0,1.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,79.0,113.0,10:18:34,2.0,Block_2-Block_1,block2,594.0,rouneu_pda.bmp,rouneu_calculator.bmp,391.0,0.0,right
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,79.0,119.0,11:27:18,2.0,Block_2-Block_1,block2,131.0,rouneu_purse2.bmp,rouneu_padlock.bmp,727.0,0.0,left
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,79.0,112.0,10:57:42,2.0,Block_2-Block_1,block2,310.0,rouneu_mirror.bmp,rouneu_boxlock.bmp,870.0,0.0,left
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,79.0,8.0,10:29:51,1.0,Block_1-Block_2,block1,466.0,rouneu_bucket.bmp,sharneu_bucket.bmp,1383.0,1.0,left
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,79.0,132.0,09:01:01,2.0,Block_2-Block_1,block2,1593.0,sharneu_watch.bmp,sharneu_clock.bmp,466.0,0.0,left
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,79.0,135.0,09:21:47,2.0,Block_2-Block_1,block2,4344.0,sharneu_nailpolish.bmp,sharneu_lipstick.bmp,400.0,1.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,80.0,21.0,09:40:02,1.0,Block_1-Block_2,block1,1383.0,sharneu_figuretriangle.bmp,rouneu_figuretriangle.bmp,319.0,1.0,right
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,80.0,23.0,09:58:48,1.0,Block_1-Block_2,block1,1406.0,sharneu_flowerpot.bmp,rouneu_flowerpot.bmp,437.0,0.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,80.0,128.0,10:18:34,2.0,Block_2-Block_1,block2,262.0,sharneu_pizza.bmp,sharneu_ashtray.bmp,342.0,1.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,80.0,86.0,11:27:18,2.0,Block_2-Block_1,block2,1239.0,sharneu_cheese.bmp,rouneu_cheese.bmp,456.0,1.0,left
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,80.0,107.0,10:57:42,2.0,Block_2-Block_1,block2,408.0,rouneu_vase.bmp,sharneu_vase.bmp,499.0,1.0,right
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,80.0,59.0,10:29:51,1.0,Block_1-Block_2,block1,3911.0,sharneu_calculator.bmp,sharneu_pda.bmp,579.0,0.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,80.0,127.0,09:01:01,2.0,Block_2-Block_1,block2,658.0,sharneu_phone.bmp,sharneu_answering.bmp,521.0,1.0,right
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,80.0,125.0,09:21:47,2.0,Block_2-Block_1,block2,1498.0,rouneu_teakettle.bmp,rouneu_teapot.bmp,913.0,0.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,81.0,92.0,09:40:02,1.0,Block_1-Block_2,block2,614.0,rouneu_figureblock.bmp,sharneu_figureblock.bmp,374.0,1.0,right
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,81.0,135.0,09:58:48,1.0,Block_1-Block_2,block2,258.0,sharneu_nailpolish.bmp,sharneu_lipstick.bmp,418.0,1.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,81.0,67.0,10:18:34,2.0,Block_2-Block_1,block1,1612.0,sharneu_radioantique.bmp,sharneu_toaster.bmp,483.0,1.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,81.0,30.0,11:27:18,2.0,Block_2-Block_1,block1,2340.0,sharneu_shades.bmp,rouneu_shades.bmp,608.0,0.0,left
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,81.0,36.0,10:57:42,2.0,Block_2-Block_1,block1,17416.0,sharneu_windchime.bmp,rouneu_windchime.bmp,1145.0,1.0,right
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,81.0,85.0,10:29:51,1.0,Block_1-Block_2,block2,557.0,sharneu_canister.bmp,rouneu_canister.bmp,867.0,0.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,81.0,36.0,09:01:01,2.0,Block_2-Block_1,block1,4469.0,sharneu_windchime.bmp,rouneu_windchime.bmp,753.0,0.0,left
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,81.0,2.0,09:21:47,2.0,Block_2-Block_1,block1,2921.0,rouneu_basket2.bmp,sharneu_basket2.bmp,509.0,0.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,82.0,143.0,09:40:02,1.0,Block_1-Block_2,block2,2637.0,sharneu_teakettle.bmp,sharneu_teapot.bmp,354.0,0.0,left
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,82.0,86.0,09:58:48,1.0,Block_1-Block_2,block2,1843.0,sharneu_cheese.bmp,rouneu_cheese.bmp,520.0,0.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,82.0,64.0,10:18:34,2.0,Block_2-Block_1,block1,1905.0,sharneu_mailbox.bmp,sharneu_printer.bmp,1115.0,0.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,82.0,53.0,11:27:18,2.0,Block_2-Block_1,block1,3442.0,rouneu_teapot.bmp,rouneu_teakettle.bmp,870.0,1.0,right
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,82.0,60.0,10:57:42,2.0,Block_2-Block_1,block1,1760.0,sharneu_clock.bmp,sharneu_watch.bmp,560.0,0.0,right
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,82.0,113.0,10:29:51,1.0,Block_1-Block_2,block2,465.0,rouneu_pda.bmp,rouneu_calculator.bmp,798.0,1.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,82.0,24.0,09:01:01,2.0,Block_2-Block_1,block1,1153.0,sharneu_flowersandpot.bmp,rouneu_flowersandpot.bmp,426.0,1.0,right
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,82.0,37.0,09:21:47,2.0,Block_2-Block_1,block1,712.0,rouneu_answering.bmp,rouneu_phone.bmp,372.0,1.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,83.0,75.0,09:40:02,1.0,Block_1-Block_2,block2,158.0,sharneu_bench.bmp,rouneu_bench.bmp,418.0,1.0,left
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,83.0,87.0,09:58:48,1.0,Block_1-Block_2,block2,28.0,sharneu_chineselantern.bmp,rouneu_chineselantern.bmp,482.0,1.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,83.0,65.0,10:18:34,2.0,Block_2-Block_1,block1,145.0,sharneu_padlock.bmp,sharneu_purse2.bmp,810.0,1.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,83.0,5.0,11:27:18,2.0,Block_2-Block_1,block1,3968.0,rouneu_briefcase.bmp,sharneu_briefcase.bmp,563.0,0.0,right
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,83.0,9.0,10:57:42,2.0,Block_2-Block_1,block1,3588.0,rouneu_bundtpan.bmp,sharneu_bundtpan.bmp,556.0,1.0,left
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,83.0,109.0,10:29:51,1.0,Block_1-Block_2,block2,5100.0,rouneu_phone.bmp,rouneu_answering.bmp,1021.0,0.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,83.0,32.0,09:01:01,2.0,Block_2-Block_1,block1,4028.0,sharneu_table.bmp,rouneu_table.bmp,1910.0,0.0,right
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,83.0,71.0,09:21:47,2.0,Block_2-Block_1,block1,2255.0,sharneu_teapot.bmp,sharneu_teakettle.bmp,722.0,0.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,84.0,103.0,09:40:02,1.0,Block_1-Block_2,block2,589.0,rouneu_stool.bmp,sharneu_stool.bmp,366.0,0.0,left
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,84.0,129.0,09:58:48,1.0,Block_1-Block_2,block2,1204.0,sharneu_lantern.bmp,sharneu_battery.bmp,584.0,0.0,right
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,84.0,10.0,10:18:34,2.0,Block_2-Block_1,block1,1344.0,rouneu_butterfly.bmp,sharneu_butterfly.bmp,561.0,0.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,84.0,25.0,11:27:18,2.0,Block_2-Block_1,block1,910.0,sharneu_gem.bmp,rouneu_gem.bmp,471.0,1.0,left
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,84.0,10.0,10:57:42,2.0,Block_2-Block_1,block1,36591.0,rouneu_butterfly.bmp,sharneu_butterfly.bmp,523.0,0.0,left
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,84.0,123.0,10:29:51,1.0,Block_1-Block_2,block2,549.0,rouneu_sponge.bmp,rouneu_scrubbrush.bmp,690.0,1.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,84.0,25.0,09:01:01,2.0,Block_2-Block_1,block1,727.0,sharneu_gem.bmp,rouneu_gem.bmp,460.0,1.0,left
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,84.0,35.0,09:21:47,2.0,Block_2-Block_1,block1,3136.0,sharneu_vase.bmp,rouneu_vase.bmp,624.0,1.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,85.0,79.0,09:40:02,1.0,Block_1-Block_2,block2,944.0,sharneu_brushsmall.bmp,rouneu_brushsmall.bmp,381.0,0.0,left
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,85.0,105.0,09:58:48,1.0,Block_1-Block_2,block2,145.0,rouneu_tent.bmp,sharneu_tent.bmp,612.0,0.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,85.0,40.0,10:18:34,2.0,Block_2-Block_1,block1,376.0,rouneu_boxlock.bmp,rouneu_mirror.bmp,369.0,1.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,85.0,18.0,11:27:18,2.0,Block_2-Block_1,block1,11639.0,rouneu_cushion.bmp,sharneu_cushion.bmp,539.0,0.0,right
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,85.0,44.0,10:57:42,2.0,Block_2-Block_1,block1,3071.0,rouneu_couch.bmp,rouneu_officechair.bmp,696.0,1.0,left
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,85.0,132.0,10:29:51,1.0,Block_1-Block_2,block2,5541.0,sharneu_watch.bmp,sharneu_clock.bmp,539.0,0.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,85.0,38.0,09:01:01,2.0,Block_2-Block_1,block1,737.0,rouneu_ashtray.bmp,rouneu_pizza.bmp,5957.0,1.0,left
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,85.0,26.0,09:21:47,2.0,Block_2-Block_1,block1,5044.0,sharneu_leaf.bmp,rouneu_leaf.bmp,362.0,1.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,86.0,96.0,09:40:02,1.0,Block_1-Block_2,block2,1562.0,rouneu_flowersandpot.bmp,sharneu_flowersandpot.bmp,462.0,1.0,left
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,86.0,130.0,09:58:48,1.0,Block_1-Block_2,block2,170.0,sharneu_mirror.bmp,sharneu_boxlock.bmp,533.0,1.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,86.0,38.0,10:18:34,2.0,Block_2-Block_1,block1,2245.0,rouneu_ashtray.bmp,rouneu_pizza.bmp,502.0,0.0,right
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,86.0,12.0,11:27:18,2.0,Block_2-Block_1,block1,780.0,rouneu_candletray.bmp,sharneu_candletray.bmp,547.0,1.0,right
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,86.0,6.0,10:57:42,2.0,Block_2-Block_1,block1,14873.0,rouneu_brush.bmp,sharneu_brush.bmp,662.0,0.0,right
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,86.0,107.0,10:29:51,1.0,Block_1-Block_2,block2,490.0,rouneu_vase.bmp,sharneu_vase.bmp,797.0,1.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,86.0,14.0,09:01:01,2.0,Block_2-Block_1,block1,1987.0,rouneu_cheese.bmp,sharneu_cheese.bmp,783.0,0.0,right
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,86.0,34.0,09:21:47,2.0,Block_2-Block_1,block1,3403.0,sharneu_tree.bmp,rouneu_tree.bmp,506.0,0.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,87.0,125.0,09:40:02,1.0,Block_1-Block_2,block2,649.0,rouneu_teakettle.bmp,rouneu_teapot.bmp,279.0,0.0,right
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,87.0,120.0,09:58:48,1.0,Block_1-Block_2,block2,1132.0,rouneu_remote.bmp,rouneu_phonecordless.bmp,419.0,1.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,87.0,25.0,10:18:34,2.0,Block_2-Block_1,block1,458.0,sharneu_gem.bmp,rouneu_gem.bmp,506.0,1.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,87.0,6.0,11:27:18,2.0,Block_2-Block_1,block1,2732.0,rouneu_brush.bmp,sharneu_brush.bmp,659.0,0.0,left
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,87.0,47.0,10:57:42,2.0,Block_2-Block_1,block1,17130.0,rouneu_padlock.bmp,rouneu_purse2.bmp,672.0,0.0,left
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,87.0,136.0,10:29:51,1.0,Block_1-Block_2,block2,5072.0,sharneu_printer.bmp,sharneu_mailbox.bmp,1857.0,0.0,left
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,87.0,59.0,09:01:01,2.0,Block_2-Block_1,block1,903.0,sharneu_calculator.bmp,sharneu_pda.bmp,594.0,1.0,right
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,87.0,36.0,09:21:47,2.0,Block_2-Block_1,block1,661.0,sharneu_windchime.bmp,rouneu_windchime.bmp,410.0,0.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,88.0,116.0,09:40:02,1.0,Block_1-Block_2,block2,729.0,rouneu_officechair.bmp,rouneu_couch.bmp,253.0,1.0,right
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,88.0,131.0,09:58:48,1.0,Block_1-Block_2,block2,1230.0,sharneu_pda.bmp,sharneu_calculator.bmp,933.0,0.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,88.0,47.0,10:18:34,2.0,Block_2-Block_1,block1,3007.0,rouneu_padlock.bmp,rouneu_purse2.bmp,338.0,0.0,right
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,88.0,55.0,11:27:18,2.0,Block_2-Block_1,block1,1127.0,sharneu_answering.bmp,sharneu_phone.bmp,2301.0,1.0,right
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,88.0,2.0,10:57:42,2.0,Block_2-Block_1,block1,730.0,rouneu_basket2.bmp,sharneu_basket2.bmp,753.0,1.0,right
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,88.0,117.0,10:29:51,1.0,Block_1-Block_2,block2,1112.0,rouneu_nailpolish.bmp,rouneu_lipstick.bmp,4293.0,1.0,left
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,88.0,17.0,09:01:01,2.0,Block_2-Block_1,block1,1415.0,rouneu_cookie.bmp,sharneu_cookie.bmp,528.0,0.0,right
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,88.0,51.0,09:21:47,2.0,Block_2-Block_1,block1,3065.0,rouneu_scrubbrush.bmp,rouneu_sponge.bmp,518.0,1.0,right
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,89.0,110.0,09:40:02,1.0,Block_1-Block_2,block2,674.0,rouneu_pizza.bmp,rouneu_ashtray.bmp,258.0,1.0,right
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,89.0,73.0,09:58:48,1.0,Block_1-Block_2,block2,585.0,sharneu_basket.bmp,rouneu_basket.bmp,762.0,0.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,89.0,14.0,10:18:34,2.0,Block_2-Block_1,block1,629.0,rouneu_cheese.bmp,sharneu_cheese.bmp,392.0,1.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,89.0,59.0,11:27:18,2.0,Block_2-Block_1,block1,2326.0,sharneu_calculator.bmp,sharneu_pda.bmp,440.0,1.0,right
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,89.0,61.0,10:57:42,2.0,Block_2-Block_1,block1,10111.0,sharneu_clockalarm.bmp,sharneu_vcr.bmp,618.0,1.0,left
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,89.0,143.0,10:29:51,1.0,Block_1-Block_2,block2,4088.0,sharneu_teakettle.bmp,sharneu_teapot.bmp,2346.0,1.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,89.0,37.0,09:01:01,2.0,Block_2-Block_1,block1,1911.0,rouneu_answering.bmp,rouneu_phone.bmp,497.0,0.0,left
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,89.0,39.0,09:21:47,2.0,Block_2-Block_1,block1,4882.0,rouneu_battery.bmp,rouneu_lantern.bmp,398.0,1.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,90.0,124.0,09:40:02,1.0,Block_1-Block_2,block2,995.0,rouneu_shovel.bmp,rouneu_spatula.bmp,312.0,0.0,right
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,90.0,108.0,09:58:48,1.0,Block_1-Block_2,block2,416.0,rouneu_windchime.bmp,sharneu_windchime.bmp,520.0,1.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,90.0,31.0,10:18:34,2.0,Block_2-Block_1,block1,2079.0,sharneu_stool.bmp,rouneu_stool.bmp,463.0,0.0,right
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,90.0,23.0,11:27:18,2.0,Block_2-Block_1,block1,2121.0,sharneu_flowerpot.bmp,rouneu_flowerpot.bmp,1375.0,0.0,right
munar2015common,3,84ms,2013,08,02,6.0,kofi,8,m,chimpanzee,1.0,90.0,70.0,10:57:42,2.0,Block_2-Block_1,block1,2976.0,sharneu_spatula.bmp,sharneu_shovel.bmp,680.0,0.0,left
munar2015common,3,84ms,2013,08,02,7.0,lobo,9,m,chimpanzee,1.0,90.0,126.0,10:29:51,1.0,Block_1-Block_2,block2,4231.0,rouneu_camera.bmp,rouneu_television.bmp,829.0,0.0,right
munar2015common,3,84ms,2013,09,06,8.0,kibara,9,f,gorilla,1.0,90.0,23.0,09:01:01,2.0,Block_2-Block_1,block1,1117.0,sharneu_flowerpot.bmp,rouneu_flowerpot.bmp,529.0,1.0,left
munar2015common,3,84ms,2013,09,06,9.0,viringika,18,f,gorilla,1.0,90.0,52.0,09:21:47,2.0,Block_2-Block_1,block1,4562.0,rouneu_spatula.bmp,rouneu_shovel.bmp,412.0,0.0,left
munar2015common,3,84ms,2013,06,09,2.0,jahaga,20,f,chimpanzee,1.0,91.0,122.0,09:40:02,1.0,Block_1-Block_2,block2,1110.0,rouneu_speaker.bmp,rouneu_recycle.bmp,431.0,1.0,left
munar2015common,3,84ms,2013,06,09,3.0,fifi,20,f,chimpanzee,1.0,91.0,78.0,09:58:48,1.0,Block_1-Block_2,block2,883.0,sharneu_brush.bmp,rouneu_brush.bmp,430.0,0.0,left
munar2015common,3,84ms,2013,06,09,4.0,alex,12,m,chimpanzee,1.0,91.0,7.0,10:18:34,2.0,Block_2-Block_1,block1,211.0,rouneu_brushsmall.bmp,sharneu_brushsmall.bmp,371.0,1.0,left
munar2015common,3,84ms,2013,08,02,5.0,lome,11,m,chimpanzee,1.0,91.0,71.0,11:27:18,2.0,Block_2-Block_1,block1,117.0,sharneu_teapot.bmp,sharneu_teakettle.bmp,440.0,0.0,right
