study_id,experiment,experiment_name,year,month,day,subject,participant,age_in_years,sex,species,session,trial,trial_id,session_time,block_order,block_order_codes,block,fixation_rt,image_left,image_right,mask_rt_incl_buffer,reward,selected_picture
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,57.0,128.0,10:36:22,2.0,Block_2-Block_1,block2,4932.0,sharneu_pizza.bmp,sharneu_ashtray.bmp,1114.0,1.0,right
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,57.0,85.0,09:06:22,2.0,Block_2-Block_1,block2,485.0,sharneu_canister.bmp,rouneu_canister.bmp,952.0,0.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,57.0,22.0,09:24:09,1.0,Block_1-Block_2,block1,2892.0,sharneu_flower.bmp,rouneu_flower.bmp,643.0,1.0,right
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,58.0,55.0,08:54:39,1.0,Block_1-Block_2,block1,188.0,sharneu_answering.bmp,sharneu_phone.bmp,988.0,1.0,right
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,58.0,48.0,09:10:52,1.0,Block_1-Block_2,block1,350.0,rouneu_phonecordless.bmp,rouneu_remote.bmp,314.0,1.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,58.0,36.0,09:27:40,1.0,Block_1-Block_2,block1,1697.0,sharneu_windchime.bmp,rouneu_windchime.bmp,637.0,0.0,left
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,58.0,82.0,09:46:46,2.0,Block_2-Block_1,block2,529.0,sharneu_butterfly.bmp,rouneu_butterfly.bmp,517.0,1.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,58.0,95.0,10:19:36,2.0,Block_2-Block_1,block2,3511.0,rouneu_flowerpot.bmp,sharneu_flowerpot.bmp,675.0,0.0,left
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,58.0,128.0,09:56:53,2.0,Block_2-Block_1,block2,2068.0,sharneu_pizza.bmp,sharneu_ashtray.bmp,775.0,0.0,right
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,58.0,113.0,10:36:22,2.0,Block_2-Block_1,block2,3602.0,rouneu_pda.bmp,rouneu_calculator.bmp,1616.0,0.0,left
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,58.0,100.0,09:06:22,2.0,Block_2-Block_1,block2,677.0,rouneu_pan.bmp,sharneu_pan.bmp,715.0,1.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,58.0,62.0,09:24:09,1.0,Block_1-Block_2,block1,1735.0,sharneu_couch.bmp,sharneu_officechair.bmp,471.0,0.0,right
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,59.0,35.0,08:54:39,1.0,Block_1-Block_2,block1,1564.0,sharneu_vase.bmp,rouneu_vase.bmp,588.0,0.0,left
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,59.0,29.0,09:10:52,1.0,Block_1-Block_2,block1,747.0,sharneu_pictureframe.bmp,rouneu_pictureframe.bmp,397.0,1.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,59.0,34.0,09:27:40,1.0,Block_1-Block_2,block1,299.0,sharneu_tree.bmp,rouneu_tree.bmp,719.0,0.0,right
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,59.0,114.0,09:46:46,2.0,Block_2-Block_1,block2,1514.0,rouneu_watch.bmp,rouneu_clock.bmp,328.0,0.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,59.0,89.0,10:19:36,2.0,Block_2-Block_1,block2,430.0,sharneu_cookie.bmp,rouneu_cookie.bmp,646.0,0.0,left
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,59.0,119.0,09:56:53,2.0,Block_2-Block_1,block2,1287.0,rouneu_purse2.bmp,rouneu_padlock.bmp,648.0,1.0,right
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,59.0,116.0,10:36:22,2.0,Block_2-Block_1,block2,135.0,rouneu_officechair.bmp,rouneu_couch.bmp,845.0,0.0,left
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,59.0,128.0,09:06:22,2.0,Block_2-Block_1,block2,2505.0,sharneu_pizza.bmp,sharneu_ashtray.bmp,1212.0,1.0,right
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,59.0,54.0,09:24:09,1.0,Block_1-Block_2,block1,1274.0,rouneu_television.bmp,rouneu_camera.bmp,410.0,0.0,left
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,60.0,25.0,08:54:39,1.0,Block_1-Block_2,block1,176.0,sharneu_gem.bmp,rouneu_gem.bmp,583.0,1.0,left
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,60.0,34.0,09:10:52,1.0,Block_1-Block_2,block1,1176.0,sharneu_tree.bmp,rouneu_tree.bmp,393.0,0.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,60.0,23.0,09:27:40,1.0,Block_1-Block_2,block1,47.0,sharneu_flowerpot.bmp,rouneu_flowerpot.bmp,657.0,1.0,right
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,60.0,132.0,09:46:46,2.0,Block_2-Block_1,block2,596.0,sharneu_watch.bmp,sharneu_clock.bmp,486.0,1.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,60.0,111.0,10:19:36,2.0,Block_2-Block_1,block2,681.0,rouneu_lantern.bmp,rouneu_battery.bmp,908.0,1.0,right
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,60.0,101.0,09:56:53,2.0,Block_2-Block_1,block2,2015.0,rouneu_pictureframe.bmp,sharneu_pictureframe.bmp,702.0,0.0,left
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,60.0,95.0,10:36:22,2.0,Block_2-Block_1,block2,1439.0,rouneu_flowerpot.bmp,sharneu_flowerpot.bmp,900.0,1.0,left
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,60.0,106.0,09:06:22,2.0,Block_2-Block_1,block2,1555.0,rouneu_tree.bmp,sharneu_tree.bmp,1019.0,0.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,60.0,21.0,09:24:09,1.0,Block_1-Block_2,block1,4661.0,sharneu_figuretriangle.bmp,rouneu_figuretriangle.bmp,841.0,1.0,left
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,61.0,59.0,08:54:39,1.0,Block_1-Block_2,block1,1672.0,sharneu_calculator.bmp,sharneu_pda.bmp,639.0,1.0,left
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,61.0,12.0,09:10:52,1.0,Block_1-Block_2,block1,444.0,rouneu_candletray.bmp,sharneu_candletray.bmp,325.0,0.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,61.0,59.0,09:27:40,1.0,Block_1-Block_2,block1,1125.0,sharneu_calculator.bmp,sharneu_pda.bmp,1432.0,1.0,right
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,61.0,131.0,09:46:46,2.0,Block_2-Block_1,block2,2096.0,sharneu_pda.bmp,sharneu_calculator.bmp,387.0,0.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,61.0,82.0,10:19:36,2.0,Block_2-Block_1,block2,5473.0,sharneu_butterfly.bmp,rouneu_butterfly.bmp,721.0,0.0,left
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,61.0,139.0,09:56:53,2.0,Block_2-Block_1,block2,60.0,sharneu_toaster.bmp,sharneu_radioantique.bmp,633.0,1.0,right
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,61.0,73.0,10:36:22,2.0,Block_2-Block_1,block2,6334.0,sharneu_basket.bmp,rouneu_basket.bmp,836.0,1.0,left
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,61.0,133.0,09:06:22,2.0,Block_2-Block_1,block2,560.0,sharneu_vcr.bmp,sharneu_clockalarm.bmp,970.0,1.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,61.0,2.0,09:24:09,1.0,Block_1-Block_2,block1,7510.0,rouneu_basket2.bmp,sharneu_basket2.bmp,677.0,1.0,right
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,62.0,42.0,08:54:39,1.0,Block_1-Block_2,block1,1627.0,rouneu_clock.bmp,rouneu_watch.bmp,595.0,0.0,left
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,62.0,57.0,09:10:52,1.0,Block_1-Block_2,block1,1742.0,sharneu_battery.bmp,sharneu_lantern.bmp,434.0,1.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,62.0,37.0,09:27:40,1.0,Block_1-Block_2,block1,1698.0,rouneu_answering.bmp,rouneu_phone.bmp,569.0,0.0,left
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,62.0,75.0,09:46:46,2.0,Block_2-Block_1,block2,568.0,sharneu_bench.bmp,rouneu_bench.bmp,714.0,1.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,62.0,139.0,10:19:36,2.0,Block_2-Block_1,block2,2089.0,sharneu_toaster.bmp,sharneu_radioantique.bmp,780.0,1.0,left
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,62.0,107.0,09:56:53,2.0,Block_2-Block_1,block2,1618.0,rouneu_vase.bmp,sharneu_vase.bmp,735.0,0.0,right
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,62.0,102.0,10:36:22,2.0,Block_2-Block_1,block2,1588.0,rouneu_shades.bmp,sharneu_shades.bmp,708.0,0.0,left
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,62.0,140.0,09:06:22,2.0,Block_2-Block_1,block2,436.0,sharneu_speaker.bmp,sharneu_recyclebin.bmp,828.0,0.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,62.0,18.0,09:24:09,1.0,Block_1-Block_2,block1,3555.0,rouneu_cushion.bmp,sharneu_cushion.bmp,1379.0,0.0,right
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,63.0,51.0,08:54:39,1.0,Block_1-Block_2,block1,309.0,rouneu_scrubbrush.bmp,rouneu_sponge.bmp,1063.0,0.0,right
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,63.0,50.0,09:10:52,1.0,Block_1-Block_2,block1,41997.0,rouneu_recycle.bmp,rouneu_speaker.bmp,453.0,0.0,left
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,63.0,65.0,09:27:40,1.0,Block_1-Block_2,block1,447.0,sharneu_padlock.bmp,sharneu_purse2.bmp,737.0,0.0,right
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,63.0,77.0,09:46:46,2.0,Block_2-Block_1,block2,1303.0,sharneu_briefcase.bmp,rouneu_briefcase.bmp,337.0,1.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,63.0,76.0,10:19:36,2.0,Block_2-Block_1,block2,3074.0,sharneu_birdhouse.bmp,rouneu_birdhouse.bmp,1052.0,0.0,right
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,63.0,77.0,09:56:53,2.0,Block_2-Block_1,block2,440.0,sharneu_briefcase.bmp,rouneu_briefcase.bmp,741.0,0.0,right
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,63.0,134.0,10:36:22,2.0,Block_2-Block_1,block2,543.0,sharneu_officechair.bmp,sharneu_couch.bmp,873.0,1.0,left
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,63.0,87.0,09:06:22,2.0,Block_2-Block_1,block2,464.0,sharneu_chineselantern.bmp,rouneu_chineselantern.bmp,770.0,0.0,right
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,63.0,60.0,09:24:09,1.0,Block_1-Block_2,block1,1017.0,sharneu_clock.bmp,sharneu_watch.bmp,354.0,1.0,left
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,64.0,12.0,08:54:39,1.0,Block_1-Block_2,block1,14.0,rouneu_candletray.bmp,sharneu_candletray.bmp,807.0,1.0,right
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,64.0,69.0,09:10:52,1.0,Block_1-Block_2,block1,1278.0,sharneu_scrubbrush.bmp,sharneu_sponge.bmp,495.0,1.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,64.0,67.0,09:27:40,1.0,Block_1-Block_2,block1,268.0,sharneu_radioantique.bmp,sharneu_toaster.bmp,885.0,1.0,left
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,64.0,79.0,09:46:46,2.0,Block_2-Block_1,block2,2971.0,sharneu_brushsmall.bmp,rouneu_brushsmall.bmp,359.0,0.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,64.0,122.0,10:19:36,2.0,Block_2-Block_1,block2,2108.0,rouneu_speaker.bmp,rouneu_recycle.bmp,591.0,1.0,left
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,64.0,114.0,09:56:53,2.0,Block_2-Block_1,block2,1588.0,rouneu_watch.bmp,rouneu_clock.bmp,708.0,1.0,right
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,64.0,86.0,10:36:22,2.0,Block_2-Block_1,block2,3981.0,sharneu_cheese.bmp,rouneu_cheese.bmp,959.0,0.0,left
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,64.0,121.0,09:06:22,2.0,Block_2-Block_1,block2,1102.0,rouneu_toaster.bmp,rouneu_radioantique.bmp,717.0,1.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,64.0,23.0,09:24:09,1.0,Block_1-Block_2,block1,5800.0,sharneu_flowerpot.bmp,rouneu_flowerpot.bmp,879.0,0.0,left
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,65.0,13.0,08:54:39,1.0,Block_1-Block_2,block1,450.0,rouneu_canister.bmp,sharneu_canister.bmp,843.0,1.0,right
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,65.0,52.0,09:10:52,1.0,Block_1-Block_2,block1,6468.0,rouneu_spatula.bmp,rouneu_shovel.bmp,367.0,0.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,65.0,51.0,09:27:40,1.0,Block_1-Block_2,block1,1688.0,rouneu_scrubbrush.bmp,rouneu_sponge.bmp,979.0,1.0,right
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,65.0,110.0,09:46:46,2.0,Block_2-Block_1,block2,363.0,rouneu_pizza.bmp,rouneu_ashtray.bmp,456.0,1.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,65.0,81.0,10:19:36,2.0,Block_2-Block_1,block2,2902.0,sharneu_bundtpan.bmp,rouneu_bundtpan.bmp,916.0,0.0,left
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,65.0,141.0,09:56:53,2.0,Block_2-Block_1,block2,2786.0,sharneu_sponge.bmp,sharneu_scrubbrush.bmp,738.0,1.0,left
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,65.0,101.0,10:36:22,2.0,Block_2-Block_1,block2,1514.0,rouneu_pictureframe.bmp,sharneu_pictureframe.bmp,637.0,1.0,right
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,65.0,108.0,09:06:22,2.0,Block_2-Block_1,block2,3174.0,rouneu_windchime.bmp,sharneu_windchime.bmp,676.0,1.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,65.0,36.0,09:24:09,1.0,Block_1-Block_2,block1,198.0,sharneu_windchime.bmp,rouneu_windchime.bmp,458.0,0.0,right
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,66.0,1.0,08:54:39,1.0,Block_1-Block_2,block1,639.0,rouneu_basket.bmp,sharneu_basket.bmp,680.0,0.0,left
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,66.0,19.0,09:10:52,1.0,Block_1-Block_2,block1,388.0,sharneu_cuttingboard.bmp,rouneu_cuttingboard.bmp,709.0,1.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,66.0,68.0,09:27:40,1.0,Block_1-Block_2,block1,1217.0,sharneu_recyclebin.bmp,sharneu_speaker.bmp,644.0,0.0,right
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,66.0,123.0,09:46:46,2.0,Block_2-Block_1,block2,1550.0,rouneu_sponge.bmp,rouneu_scrubbrush.bmp,834.0,0.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,66.0,127.0,10:19:36,2.0,Block_2-Block_1,block2,1584.0,sharneu_phone.bmp,sharneu_answering.bmp,1705.0,1.0,left
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,66.0,132.0,09:56:53,2.0,Block_2-Block_1,block2,1525.0,sharneu_watch.bmp,sharneu_clock.bmp,682.0,0.0,left
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,66.0,142.0,10:36:22,2.0,Block_2-Block_1,block2,4489.0,sharneu_shovel.bmp,sharneu_spatula.bmp,760.0,0.0,right
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,66.0,73.0,09:06:22,2.0,Block_2-Block_1,block2,1815.0,sharneu_basket.bmp,rouneu_basket.bmp,1032.0,0.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,66.0,72.0,09:24:09,1.0,Block_1-Block_2,block1,2278.0,sharneu_television.bmp,sharneu_camera.bmp,407.0,1.0,left
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,67.0,39.0,08:54:39,1.0,Block_1-Block_2,block1,171.0,rouneu_battery.bmp,rouneu_lantern.bmp,917.0,1.0,left
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,67.0,11.0,09:10:52,1.0,Block_1-Block_2,block1,940.0,rouneu_candle.bmp,sharneu_candle.bmp,360.0,0.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,67.0,54.0,09:27:40,1.0,Block_1-Block_2,block1,1845.0,rouneu_television.bmp,rouneu_camera.bmp,596.0,0.0,left
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,67.0,111.0,09:46:46,2.0,Block_2-Block_1,block2,1166.0,rouneu_lantern.bmp,rouneu_battery.bmp,442.0,0.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,67.0,106.0,10:19:36,2.0,Block_2-Block_1,block2,3494.0,rouneu_tree.bmp,sharneu_tree.bmp,1485.0,0.0,left
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,67.0,104.0,09:56:53,2.0,Block_2-Block_1,block2,497.0,rouneu_table.bmp,sharneu_table.bmp,677.0,0.0,left
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,67.0,87.0,10:36:22,2.0,Block_2-Block_1,block2,31.0,sharneu_chineselantern.bmp,rouneu_chineselantern.bmp,678.0,1.0,right
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,67.0,136.0,09:06:22,2.0,Block_2-Block_1,block2,1404.0,sharneu_printer.bmp,sharneu_mailbox.bmp,704.0,1.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,67.0,42.0,09:24:09,1.0,Block_1-Block_2,block1,3940.0,rouneu_clock.bmp,rouneu_watch.bmp,380.0,1.0,left
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,68.0,44.0,08:54:39,1.0,Block_1-Block_2,block1,801.0,rouneu_couch.bmp,rouneu_officechair.bmp,1034.0,0.0,left
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,68.0,68.0,09:10:52,1.0,Block_1-Block_2,block1,225.0,sharneu_recyclebin.bmp,sharneu_speaker.bmp,652.0,1.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,68.0,72.0,09:27:40,1.0,Block_1-Block_2,block1,117.0,sharneu_television.bmp,sharneu_camera.bmp,623.0,1.0,left
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,68.0,91.0,09:46:46,2.0,Block_2-Block_1,block2,534.0,rouneu_cuttingboard.bmp,sharneu_cuttingboard.bmp,673.0,1.0,right
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,68.0,96.0,10:19:36,2.0,Block_2-Block_1,block2,756.0,rouneu_flowersandpot.bmp,sharneu_flowersandpot.bmp,680.0,1.0,right
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,68.0,113.0,09:56:53,2.0,Block_2-Block_1,block2,381.0,rouneu_pda.bmp,rouneu_calculator.bmp,738.0,1.0,left
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,68.0,133.0,10:36:22,2.0,Block_2-Block_1,block2,3628.0,sharneu_vcr.bmp,sharneu_clockalarm.bmp,846.0,0.0,right
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,68.0,99.0,09:06:22,2.0,Block_2-Block_1,block2,539.0,rouneu_mirrorbig.bmp,sharneu_mirrorbig.bmp,1091.0,0.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,68.0,39.0,09:24:09,1.0,Block_1-Block_2,block1,3638.0,rouneu_battery.bmp,rouneu_lantern.bmp,1375.0,0.0,right
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,69.0,60.0,08:54:39,1.0,Block_1-Block_2,block1,161.0,sharneu_clock.bmp,sharneu_watch.bmp,672.0,1.0,left
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,69.0,7.0,09:10:52,1.0,Block_1-Block_2,block1,2080.0,rouneu_brushsmall.bmp,sharneu_brushsmall.bmp,476.0,0.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,69.0,15.0,09:27:40,1.0,Block_1-Block_2,block1,1941.0,rouneu_chineselantern.bmp,sharneu_chineselantern.bmp,13512.0,1.0,left
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,69.0,103.0,09:46:46,2.0,Block_2-Block_1,block2,1215.0,rouneu_stool.bmp,sharneu_stool.bmp,358.0,0.0,left
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,69.0,138.0,10:19:36,2.0,Block_2-Block_1,block2,5605.0,sharneu_remote.bmp,sharneu_phonecordless.bmp,2110.0,1.0,left
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,69.0,83.0,09:56:53,2.0,Block_2-Block_1,block2,1623.0,sharneu_candle.bmp,rouneu_candle.bmp,650.0,1.0,left
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,69.0,88.0,10:36:22,2.0,Block_2-Block_1,block2,181.0,sharneu_chocolate.bmp,rouneu_chocolate.bmp,687.0,0.0,right
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,69.0,127.0,09:06:22,2.0,Block_2-Block_1,block2,131.0,sharneu_phone.bmp,sharneu_answering.bmp,1030.0,1.0,right
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,69.0,4.0,09:24:09,1.0,Block_1-Block_2,block1,1028.0,rouneu_birdhouse.bmp,sharneu_birdhouse.bmp,445.0,0.0,right
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,70.0,10.0,08:54:39,1.0,Block_1-Block_2,block1,830.0,rouneu_butterfly.bmp,sharneu_butterfly.bmp,847.0,0.0,left
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,70.0,33.0,09:10:52,1.0,Block_1-Block_2,block1,467.0,sharneu_tent.bmp,rouneu_tent.bmp,394.0,1.0,right
munar2015common,4,until_response,2013,06,15,3.0,fifi,20,f,chimpanzee,2.0,70.0,52.0,09:27:40,1.0,Block_1-Block_2,block1,1062.0,rouneu_spatula.bmp,rouneu_shovel.bmp,1136.0,0.0,right
munar2015common,4,until_response,2013,06,15,4.0,alex,12,m,chimpanzee,2.0,70.0,96.0,09:46:46,2.0,Block_2-Block_1,block2,542.0,rouneu_flowersandpot.bmp,sharneu_flowersandpot.bmp,594.0,1.0,right
munar2015common,4,until_response,2013,08,08,5.0,lome,12,m,chimpanzee,2.0,70.0,143.0,10:19:36,2.0,Block_2-Block_1,block2,2608.0,sharneu_teakettle.bmp,sharneu_teapot.bmp,562.0,0.0,left
munar2015common,4,until_response,2013,08,08,6.0,kofi,8,m,chimpanzee,2.0,70.0,93.0,09:56:53,2.0,Block_2-Block_1,block2,3228.0,rouneu_figuretriangle.bmp,sharneu_figuretriangle.bmp,686.0,0.0,left
munar2015common,4,until_response,2013,08,08,7.0,lobo,9,m,chimpanzee,2.0,70.0,78.0,10:36:22,2.0,Block_2-Block_1,block2,579.0,sharneu_brush.bmp,rouneu_brush.bmp,655.0,1.0,right
munar2015common,4,until_response,2013,09,12,8.0,kibara,9,f,gorilla,2.0,70.0,120.0,09:06:22,2.0,Block_2-Block_1,block2,1840.0,rouneu_remote.bmp,rouneu_phonecordless.bmp,982.0,0.0,left
munar2015common,4,until_response,2013,09,12,9.0,viringika,18,f,gorilla,2.0,70.0,31.0,09:24:09,1.0,Block_1-Block_2,block1,384.0,sharneu_stool.bmp,rouneu_stool.bmp,762.0,1.0,left
munar2015common,4,until_response,2013,06,15,1.0,gertrudia,20,f,chimpanzee,2.0,71.0,66.0,08:54:39,1.0,Block_1-Block_2,block1,472.0,sharneu_phonecordless.bmp,sharneu_remote.bmp,749.0,0.0,right
munar2015common,4,until_response,2013,06,15,2.0,jahaga,20,f,chimpanzee,2.0,71.0,24.0,09:10:52,1.0,Block_1-Block_2,block1,1371.0,sharneu_flowersandpot.bmp,rouneu_flowersandpot.bmp,377.0,1.0,right
