study_id,participant,age_in_years,sex,species,timestamp,fixationduration,aoiids,aoinames,fixmark,fixmarknew,stimuliname,picnumb,fixationpointx,fixationpointy
muhlenbeck2017cultural,bimbo,32,m,orangutan,14751.0,317.0,5.0,aoi_2,False,,2.jpg,2.0,114.0,138.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,15067.0,250.0,5.0,aoi_2,False,,2.jpg,2.0,86.0,269.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,15317.0,300.0,5.0,aoi_2,False,,2.jpg,2.0,8.0,458.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,15617.0,116.0,0.0,content,,,fixation_banane.jpg,,28.0,350.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,15733.0,100.0,0.0,content,,,fixation_banane.jpg,,28.0,421.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,15833.0,233.0,0.0,content,,,fixation_banane.jpg,,49.0,340.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16067.0,100.0,0.0,content,,,fixation_banane.jpg,,-183.0,305.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16167.0,117.0,0.0,content,,,36.jpg,36.0,-217.0,325.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16400.0,233.0,0.0,content,,,36.jpg,36.0,-92.0,307.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16633.0,183.0,15.0,aoi_36_m,True,,36.jpg,36.0,13.0,334.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16816.0,100.0,0.0,content,,,36.jpg,36.0,-612.0,220.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16916.0,100.0,0.0,content,,,36.jpg,36.0,-72.0,460.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,17016.0,233.0,0.0,content,,,36.jpg,36.0,-617.0,215.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,17249.0,183.0,0.0,content,,,36.jpg,36.0,-215.0,386.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,17432.0,117.0,0.0,content,,,36.jpg,36.0,-328.0,326.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,18182.0,83.0,16.0,aoi_36,False,,36.jpg,36.0,807.0,484.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,18265.0,183.0,0.0,content,,,36.jpg,36.0,916.0,505.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,18448.0,266.0,0.0,content,,,36.jpg,36.0,1032.0,483.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,18715.0,150.0,0.0,content,,,36.jpg,36.0,1168.0,480.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,18865.0,100.0,0.0,content,,,36.jpg,36.0,1304.0,548.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,18965.0,200.0,0.0,content,,,36.jpg,36.0,862.0,623.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,19348.0,283.0,0.0,content,,,fixation_banane.jpg,,9.0,394.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,19631.0,766.0,0.0,content,,,fixation_banane.jpg,,-4.0,461.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,20397.0,150.0,0.0,content,,,27.jpg,27.0,-488.0,356.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,20547.0,150.0,0.0,content,,,27.jpg,27.0,-163.0,442.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,20697.0,300.0,0.0,content,,,27.jpg,27.0,0.0,342.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,21113.0,50.0,9.0,aoi_27,False,,27.jpg,27.0,37.0,229.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,21380.0,167.0,0.0,content,,,27.jpg,27.0,-283.0,-340.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,21547.0,116.0,0.0,content,,,27.jpg,27.0,-118.0,-248.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,21663.0,267.0,0.0,content,,,27.jpg,27.0,-68.0,-65.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,21930.0,116.0,0.0,content,,,27.jpg,27.0,-40.0,-27.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,22046.0,150.0,9.0,aoi_27,False,,27.jpg,27.0,114.0,16.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,22196.0,150.0,9.0,aoi_27,False,,27.jpg,27.0,172.0,141.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,22346.0,216.0,9.0,aoi_27,False,False,27.jpg,27.0,226.0,258.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,22563.0,267.0,9.0,aoi_27,False,,27.jpg,27.0,108.0,19.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,23012.0,33.0,0.0,content,,,fixation_banane.jpg,,123.0,86.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,23229.0,167.0,0.0,content,,,fixation_banane.jpg,,-243.0,-93.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,23845.0,366.0,23.0,aoi_45_m,True,,45.jpg,45.0,136.0,153.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,24212.0,366.0,23.0,aoi_45_m,True,,45.jpg,45.0,86.0,291.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,24578.0,650.0,23.0,aoi_45_m,True,,45.jpg,45.0,22.0,333.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,25228.0,283.0,0.0,content,,,45.jpg,45.0,-268.0,287.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,25511.0,899.0,23.0,aoi_45_m,True,,45.jpg,45.0,93.0,343.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,26527.0,33.0,0.0,content,,,fixation_banane.jpg,,72.0,532.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,26710.0,216.0,0.0,content,,,fixation_banane.jpg,,17.0,197.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,27076.0,116.0,3.0,aoi_19,False,,19.jpg,19.0,68.0,235.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,27193.0,566.0,3.0,aoi_19,False,,19.jpg,19.0,42.0,207.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,27759.0,316.0,0.0,content,,,19.jpg,19.0,-53.0,353.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28076.0,100.0,3.0,aoi_19,False,,19.jpg,19.0,24.0,422.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28176.0,150.0,0.0,content,,,19.jpg,19.0,-111.0,424.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28326.0,166.0,0.0,content,,,19.jpg,19.0,-596.0,247.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28492.0,150.0,0.0,content,,,19.jpg,19.0,-263.0,393.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28642.0,116.0,0.0,content,,,19.jpg,19.0,-191.0,426.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28759.0,100.0,0.0,content,,,19.jpg,19.0,-255.0,400.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28859.0,233.0,0.0,content,,,19.jpg,19.0,-111.0,460.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,29092.0,799.0,0.0,content,,,19.jpg,19.0,-262.0,395.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,30025.0,183.0,0.0,content,,,fixation_banane.jpg,,-120.0,428.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,33439.0,300.0,0.0,content,,,fixation_banane.jpg,,-33.0,467.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,33739.0,100.0,0.0,content,,,fixation_banane.jpg,,-74.0,423.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,36937.0,167.0,0.0,content,,,fixation_banane.jpg,,-150.0,649.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,37103.0,166.0,0.0,content,,,fixation_banane.jpg,,-103.0,502.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,37386.0,200.0,0.0,content,,,fixation_banane.jpg,,-418.0,90.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,40717.0,17.0,0.0,content,,,fixation_banane.jpg,,78.0,-27.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,40851.0,50.0,0.0,content,,,fixation_banane.jpg,,-454.0,222.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,41051.0,117.0,13.0,aoi_30,False,,30.jpg,30.0,64.0,289.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,41284.0,600.0,13.0,aoi_30,False,,30.jpg,30.0,44.0,174.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,41883.0,316.0,13.0,aoi_30,False,,30.jpg,30.0,90.0,147.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,42200.0,350.0,13.0,aoi_30,False,,30.jpg,30.0,40.0,249.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,42550.0,117.0,0.0,content,,,30.jpg,30.0,-64.0,504.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,42666.0,117.0,0.0,content,,,30.jpg,30.0,-15.0,509.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,42783.0,150.0,0.0,content,,,30.jpg,30.0,-35.0,467.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,43049.0,250.0,13.0,aoi_30,False,,30.jpg,30.0,59.0,484.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,43299.0,283.0,13.0,aoi_30,False,,30.jpg,30.0,22.0,352.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,43582.0,250.0,0.0,content,,,30.jpg,30.0,-2.0,318.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,43965.0,83.0,0.0,aoi_30,False,,30.jpg,30.0,7.0,339.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,44182.0,33.0,0.0,content,,,fixation_banane.jpg,,-19.0,321.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,44332.0,233.0,0.0,content,,,fixation_banane.jpg,,45.0,362.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,44682.0,50.0,17.0,aoi_37_m,True,,37.jpg,37.0,54.0,397.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,44915.0,83.0,17.0,aoi_37_m,True,,37.jpg,37.0,84.0,301.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,44998.0,266.0,0.0,content,,,37.jpg,37.0,-1.0,178.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,45398.0,283.0,0.0,content,,,37.jpg,37.0,-280.0,32.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,45814.0,183.0,0.0,content,,,37.jpg,37.0,-577.0,266.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,45997.0,200.0,0.0,content,,,37.jpg,37.0,-630.0,257.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46197.0,233.0,0.0,content,,,37.jpg,37.0,-832.0,204.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46430.0,166.0,0.0,content,,,37.jpg,37.0,-682.0,245.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46597.0,500.0,0.0,content,,,37.jpg,37.0,-119.0,455.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47097.0,133.0,0.0,content,,,37.jpg,37.0,-71.0,461.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47230.0,133.0,0.0,content,,,37.jpg,37.0,-1458.0,53.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47363.0,167.0,0.0,aoi_37_m,True,,37.jpg,37.0,4.0,436.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47530.0,166.0,0.0,content,,,37.jpg,37.0,-823.0,26.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47696.0,266.0,0.0,content,,,fixation_banane.jpg,,32.0,436.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47963.0,533.0,0.0,content,,,fixation_banane.jpg,,55.0,349.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,48496.0,433.0,0.0,content,,,23.jpg,23.0,-36.0,336.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,48929.0,416.0,0.0,content,,,23.jpg,23.0,-33.0,507.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,49345.0,533.0,7.0,aoi_23,False,,23.jpg,23.0,40.0,284.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,49878.0,316.0,7.0,aoi_23,False,,23.jpg,23.0,120.0,149.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,50195.0,350.0,7.0,aoi_23,False,,23.jpg,23.0,50.0,117.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,50545.0,466.0,7.0,aoi_23,False,False,23.jpg,23.0,240.0,341.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,51427.0,17.0,0.0,content,,,fixation_banane.jpg,,-163.0,-601.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,52393.0,83.0,19.0,aoi_38_m,True,,38.jpg,38.0,124.0,371.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,53626.0,267.0,0.0,content,,,38.jpg,38.0,-56.0,210.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,53892.0,166.0,0.0,content,,,38.jpg,38.0,-292.0,-283.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,54059.0,333.0,0.0,content,,,38.jpg,38.0,-343.0,-344.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,54392.0,233.0,0.0,content,,,38.jpg,38.0,-280.0,-422.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,54825.0,17.0,0.0,content,,,fixation_banane.jpg,,-589.0,-359.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,54942.0,183.0,0.0,content,,,fixation_banane.jpg,,-599.0,-394.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,1063.0,133.0,0.0,content,,,no media,,-14.0,734.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,1196.0,117.0,0.0,content,,,no media,,-71.0,721.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,6310.0,200.0,10.0,aoi_18_m,True,,18.jpg,18.0,726.0,457.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,6509.0,483.0,0.0,content,,,18.jpg,18.0,1078.0,433.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,7176.0,233.0,0.0,content,,,18.jpg,18.0,959.0,466.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,7409.0,466.0,0.0,content,,,18.jpg,18.0,1073.0,453.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,7875.0,233.0,0.0,content,,,18.jpg,18.0,964.0,413.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,8108.0,350.0,0.0,content,,,18.jpg,18.0,1066.0,447.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,8458.0,1233.0,0.0,content,,,18.jpg,18.0,1079.0,490.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,15987.0,216.0,0.0,content,,,fixation_banane.jpg,,879.0,503.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,26530.0,100.0,0.0,content,,,fixation_banane.jpg,,934.0,483.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,26780.0,200.0,19.0,aoi_41_m,True,,41.jpg,41.0,329.0,346.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,26979.0,350.0,0.0,content,,,41.jpg,41.0,-24.0,335.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,27329.0,366.0,0.0,content,,,41.jpg,41.0,1040.0,333.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,27696.0,383.0,0.0,content,,,41.jpg,41.0,1072.0,167.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28079.0,400.0,0.0,content,,,41.jpg,41.0,1465.0,242.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28478.0,167.0,0.0,content,,,41.jpg,41.0,1286.0,306.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28645.0,100.0,0.0,content,,,41.jpg,41.0,1507.0,198.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,29196.0,215.0,0.0,content,,,41.jpg,41.0,982.0,433.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,29411.0,383.0,0.0,content,,,41.jpg,41.0,1042.0,295.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,29794.0,100.0,0.0,content,,,fixation_banane.jpg,,965.0,360.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,29894.0,216.0,0.0,content,,,fixation_banane.jpg,,1028.0,251.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,30111.0,466.0,0.0,content,,,fixation_banane.jpg,,984.0,284.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,33693.0,15.0,0.0,content,,,fixation_banane.jpg,,1352.0,299.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,37291.0,864.0,0.0,content,,,fixation_banane.jpg,,1045.0,655.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,40920.0,383.0,0.0,content,,,29.jpg,29.0,1055.0,500.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,41670.0,183.0,14.0,aoi_29_m,True,,29.jpg,29.0,518.0,543.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,41853.0,117.0,0.0,content,,,29.jpg,29.0,451.0,637.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,43285.0,83.0,0.0,content,,,29.jpg,29.0,970.0,519.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,43568.0,83.0,0.0,content,,,29.jpg,29.0,-123.0,134.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,43652.0,100.0,0.0,content,,,29.jpg,29.0,-74.0,144.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,43752.0,183.0,0.0,aoi_29,False,,29.jpg,29.0,2.0,260.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,43935.0,133.0,0.0,content,,,fixation_banane.jpg,,-248.0,356.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,44068.0,233.0,0.0,content,,,fixation_banane.jpg,,-179.0,374.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,44301.0,266.0,0.0,content,,,fixation_banane.jpg,,-203.0,485.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,44568.0,183.0,23.0,aoi_49_m,True,,49.jpg,49.0,319.0,241.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,44751.0,366.0,0.0,content,,,49.jpg,49.0,-152.0,208.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,45117.0,350.0,23.0,aoi_49_m,True,,49.jpg,49.0,61.0,121.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,45467.0,616.0,23.0,aoi_49_m,True,,49.jpg,49.0,18.0,229.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46083.0,100.0,0.0,content,,,49.jpg,49.0,1062.0,415.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46183.0,166.0,0.0,content,,,49.jpg,49.0,1123.0,492.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46600.0,233.0,23.0,aoi_49_m,True,True,49.jpg,49.0,289.0,433.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46833.0,216.0,0.0,content,,,49.jpg,49.0,422.0,565.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47049.0,500.0,23.0,aoi_49_m,True,True,49.jpg,49.0,251.0,491.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47549.0,283.0,0.0,content,,,fixation_banane.jpg,,67.0,426.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47832.0,200.0,0.0,content,,,fixation_banane.jpg,,-14.0,303.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,51363.0,233.0,0.0,content,,,fixation_banane.jpg,,896.0,489.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,51863.0,266.0,0.0,content,,,43.jpg,43.0,948.0,542.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,52130.0,433.0,22.0,aoi_43,False,,43.jpg,43.0,862.0,414.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,52563.0,250.0,22.0,aoi_43,False,,43.jpg,43.0,867.0,466.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,52813.0,250.0,0.0,content,,,43.jpg,43.0,903.0,555.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,53062.0,316.0,21.0,aoi_43_m,True,True,43.jpg,43.0,250.0,414.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,53379.0,333.0,21.0,aoi_43_m,True,,43.jpg,43.0,55.0,418.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,53712.0,283.0,21.0,aoi_43_m,True,,43.jpg,43.0,13.0,349.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,53995.0,350.0,0.0,content,,,43.jpg,43.0,994.0,489.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,54345.0,350.0,0.0,content,,,43.jpg,43.0,1194.0,123.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,54695.0,100.0,0.0,content,,,fixation_banane.jpg,,912.0,378.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,54795.0,183.0,0.0,content,,,fixation_banane.jpg,,943.0,330.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,12.0,1727.0,0.0,content,,,no media,,77.0,438.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,1727.0,100.0,0.0,content,,,fixation_banane.jpg,,2.0,391.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,1827.0,14291.0,0.0,content,,,fixation_banane.jpg,,22.0,307.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16268.0,134.0,0.0,content,,,fixation_banane.jpg,,192.0,325.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16401.0,116.0,0.0,content,,,fixation_banane.jpg,,198.0,279.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16784.0,149.0,0.0,content,,,no media,,1007.0,497.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16934.0,300.0,0.0,content,,,no media,,1237.0,580.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,20565.0,300.0,0.0,content,,,fixation_banane.jpg,,838.0,571.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,23913.0,33.0,0.0,content,,,fixation_banane.jpg,,406.0,642.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,24179.0,149.0,0.0,content,,,fixation_banane.jpg,,442.0,418.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,27694.0,83.0,0.0,content,,,fixation_banane.jpg,,530.0,385.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,27777.0,350.0,30.0,aoi_60,False,,60.jpg,60.0,819.0,291.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28127.0,200.0,30.0,aoi_60,False,,60.jpg,60.0,851.0,450.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28327.0,100.0,0.0,aoi_60,False,,60.jpg,60.0,869.0,382.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,28743.0,299.0,0.0,content,,,60.jpg,60.0,1012.0,554.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,29043.0,266.0,30.0,aoi_60,False,,60.jpg,60.0,808.0,535.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,29309.0,183.0,30.0,aoi_60,False,,60.jpg,60.0,807.0,467.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,29493.0,233.0,30.0,aoi_60,False,,60.jpg,60.0,822.0,518.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,29725.0,433.0,29.0,aoi_60_m,True,,60.jpg,60.0,53.0,276.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,30159.0,283.0,0.0,content,,,60.jpg,60.0,-29.0,262.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,30442.0,150.0,0.0,content,,,60.jpg,60.0,-107.0,32.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,35522.0,17.0,0.0,content,,,46.jpg,46.0,589.0,-139.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,45332.0,366.0,0.0,content,,,fixation_banane.jpg,,942.0,239.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,45699.0,450.0,26.0,aoi_56,False,,56.jpg,56.0,822.0,294.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46149.0,316.0,26.0,aoi_56,False,,56.jpg,56.0,802.0,518.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46465.0,266.0,25.0,aoi_56_m,True,,56.jpg,56.0,64.0,266.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46731.0,133.0,25.0,aoi_56_m,True,,56.jpg,56.0,23.0,250.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46865.0,100.0,0.0,content,,,56.jpg,56.0,-57.0,450.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,46965.0,117.0,25.0,aoi_56_m,True,,56.jpg,56.0,91.0,493.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47081.0,167.0,0.0,content,,,56.jpg,56.0,-24.0,381.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47248.0,233.0,25.0,aoi_56_m,True,,56.jpg,56.0,45.0,382.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47481.0,266.0,25.0,aoi_56_m,True,,56.jpg,56.0,174.0,466.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,47747.0,267.0,25.0,aoi_56_m,True,,56.jpg,56.0,24.0,337.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,48014.0,283.0,25.0,aoi_56_m,True,,56.jpg,56.0,171.0,462.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,48297.0,400.0,0.0,content,,,56.jpg,56.0,-14.0,274.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,48963.0,150.0,0.0,content,,,fixation_banane.jpg,,-160.0,106.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,56342.0,33.0,0.0,content,,,fixation_banane.jpg,,958.0,463.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,16.0,99.0,0.0,content,,,no media,,914.0,408.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,99.0,100.0,0.0,content,,,no media,,1076.0,604.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,199.0,250.0,0.0,content,,,no media,,1693.0,593.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,449.0,333.0,0.0,content,,,no media,,1023.0,663.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,782.0,184.0,0.0,content,,,no media,,1189.0,607.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,965.0,316.0,0.0,content,,,no media,,742.0,721.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,1415.0,116.0,0.0,content,,,fixation_banane.jpg,,720.0,643.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,1531.0,150.0,0.0,content,,,fixation_banane.jpg,,967.0,581.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,1681.0,250.0,0.0,content,,,fixation_banane.jpg,,1062.0,587.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,4946.0,350.0,0.0,content,,,fixation_banane.jpg,,1049.0,621.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,5413.0,400.0,0.0,content,,,fixation_banane.jpg,,1134.0,546.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,8527.0,17.0,0.0,content,,,no media,,1092.0,615.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,10709.0,1549.0,2.0,aoi_10_m,True,,10.jpg,10.0,773.0,311.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,12258.0,217.0,0.0,content,,,fixation_banane.jpg,,933.0,321.0
muhlenbeck2017cultural,bimbo,32,m,orangutan,12475.0,266.0,0.0,content,,,fixation_banane.jpg,,917.0,444.0
