study_id,year,month,day,participant,age_in_years,sex,species,session,trial,condition,left,right,chosen_side,correct_choice
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,11.0,experienced,5.0,2.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,12.0,experienced,3.0,6.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,13.0,experienced,4.0,0.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,14.0,experienced,6.0,4.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,15.0,experienced,3.0,4.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,16.0,experienced,3.0,1.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,17.0,experienced,1.0,5.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,18.0,experienced,4.0,5.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,19.0,experienced,6.0,1.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,20.0,experienced,2.0,3.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,8.0,21.0,experienced,1.0,2.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,1.0,experienced,4.0,3.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,2.0,experienced,5.0,3.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,3.0,experienced,2.0,6.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,4.0,experienced,6.0,0.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,5.0,experienced,6.0,3.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,6.0,experienced,1.0,6.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,7.0,experienced,0.0,2.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,8.0,experienced,5.0,0.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,9.0,experienced,3.0,2.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,10.0,experienced,0.0,4.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,11.0,experienced,5.0,1.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,12.0,experienced,1.0,4.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,13.0,experienced,6.0,5.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,14.0,experienced,5.0,4.0,right,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,15.0,experienced,2.0,5.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,16.0,experienced,4.0,2.0,left,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,17.0,experienced,4.0,6.0,left,correct
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,18.0,experienced,0.0,3.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,19.0,experienced,2.0,1.0,left,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,20.0,experienced,1.0,3.0,right,incorrect
uher2008great,2004,5,19,n’kwango,7,m,gorilla,9.0,21.0,experienced,0.0,1.0,right,incorrect
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,1.0,experienced,3.0,4.0,left,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,2.0,experienced,1.0,2.0,left,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,3.0,experienced,6.0,4.0,left,incorrect
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,4.0,experienced,0.0,6.0,left,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,5.0,experienced,3.0,6.0,left,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,6.0,experienced,4.0,1.0,right,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,7.0,experienced,2.0,0.0,right,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,8.0,experienced,5.0,6.0,left,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,9.0,experienced,4.0,0.0,right,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,10.0,experienced,1.0,5.0,left,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,11.0,experienced,3.0,5.0,left,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,12.0,experienced,6.0,1.0,right,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,13.0,experienced,2.0,4.0,left,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,14.0,experienced,3.0,1.0,right,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,15.0,experienced,1.0,0.0,left,incorrect
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,16.0,experienced,2.0,3.0,left,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,17.0,experienced,6.0,2.0,right,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,18.0,experienced,5.0,2.0,right,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,19.0,experienced,4.0,5.0,left,correct
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,20.0,experienced,3.0,0.0,left,incorrect
uher2008great,2004,5,20,viringika,9,f,gorilla,6.0,21.0,experienced,0.0,5.0,left,correct
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,1.0,experienced,5.0,2.0,right,correct
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,2.0,experienced,3.0,5.0,right,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,3.0,experienced,4.0,5.0,right,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,4.0,experienced,4.0,1.0,left,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,5.0,experienced,3.0,4.0,right,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,6.0,experienced,6.0,2.0,right,correct
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,7.0,experienced,2.0,4.0,right,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,8.0,experienced,1.0,0.0,left,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,9.0,experienced,1.0,2.0,right,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,10.0,experienced,3.0,6.0,left,correct
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,11.0,experienced,2.0,0.0,left,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,12.0,experienced,4.0,0.0,left,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,13.0,experienced,1.0,5.0,right,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,14.0,experienced,6.0,1.0,left,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,15.0,experienced,3.0,1.0,right,correct
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,16.0,experienced,5.0,6.0,right,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,17.0,experienced,0.0,6.0,right,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,18.0,experienced,6.0,4.0,left,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,19.0,experienced,3.0,0.0,left,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,20.0,experienced,0.0,6.0,right,incorrect
uher2008great,2004,5,20,n’kwango,7,m,gorilla,10.0,21.0,experienced,2.0,3.0,right,incorrect
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,1.0,experienced,4.0,3.0,right,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,2.0,experienced,0.0,4.0,left,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,3.0,experienced,5.0,3.0,right,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,4.0,experienced,1.0,3.0,left,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,5.0,experienced,5.0,4.0,right,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,6.0,experienced,5.0,1.0,right,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,7.0,experienced,2.0,5.0,left,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,8.0,experienced,4.0,6.0,right,incorrect
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,9.0,experienced,5.0,0.0,left,incorrect
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,10.0,experienced,1.0,4.0,left,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,11.0,experienced,6.0,5.0,right,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,12.0,experienced,4.0,2.0,right,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,13.0,experienced,0.0,3.0,left,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,14.0,experienced,0.0,2.0,left,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,15.0,experienced,6.0,3.0,right,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,16.0,experienced,0.0,1.0,left,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,17.0,experienced,1.0,6.0,left,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,18.0,experienced,3.0,2.0,right,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,19.0,experienced,2.0,6.0,left,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,20.0,experienced,6.0,0.0,right,correct
uher2008great,2004,5,21,viringika,9,f,gorilla,7.0,21.0,experienced,2.0,1.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,1.0,experienced,0.0,3.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,2.0,experienced,0.0,2.0,left,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,3.0,experienced,5.0,1.0,left,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,4.0,experienced,6.0,3.0,left,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,5.0,experienced,0.0,1.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,6.0,experienced,1.0,4.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,7.0,experienced,4.0,2.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,8.0,experienced,2.0,5.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,9.0,experienced,4.0,3.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,10.0,experienced,2.0,1.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,11.0,experienced,1.0,3.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,12.0,experienced,6.0,5.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,13.0,experienced,1.0,6.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,14.0,experienced,3.0,2.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,15.0,experienced,2.0,6.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,16.0,experienced,5.0,3.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,17.0,experienced,0.0,4.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,18.0,experienced,5.0,4.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,19.0,experienced,0.0,5.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,20.0,experienced,4.0,6.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,11.0,21.0,experienced,6.0,0.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,1.0,experienced,3.0,6.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,2.0,experienced,2.0,3.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,3.0,experienced,6.0,4.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,4.0,experienced,0.0,6.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,5.0,experienced,4.0,5.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,6.0,experienced,6.0,1.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,7.0,experienced,1.0,2.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,8.0,experienced,5.0,2.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,9.0,experienced,2.0,0.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,10.0,experienced,5.0,6.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,11.0,experienced,1.0,0.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,12.0,experienced,3.0,4.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,13.0,experienced,3.0,5.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,14.0,experienced,3.0,0.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,15.0,experienced,4.0,1.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,16.0,experienced,0.0,5.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,17.0,experienced,4.0,0.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,18.0,experienced,6.0,2.0,right,correct
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,19.0,experienced,1.0,5.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,20.0,experienced,2.0,4.0,right,incorrect
uher2008great,2004,5,21,n’kwango,7,m,gorilla,12.0,21.0,experienced,3.0,1.0,right,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,1.0,experienced,3.0,5.0,left,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,2.0,experienced,1.0,0.0,right,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,3.0,experienced,6.0,2.0,right,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,4.0,experienced,5.0,6.0,left,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,5.0,experienced,2.0,0.0,left,incorrect
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,6.0,experienced,2.0,4.0,left,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,7.0,experienced,3.0,0.0,right,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,8.0,experienced,0.0,6.0,left,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,9.0,experienced,0.0,5.0,left,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,10.0,experienced,4.0,1.0,right,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,11.0,experienced,5.0,2.0,right,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,12.0,experienced,3.0,6.0,left,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,13.0,experienced,4.0,0.0,left,incorrect
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,14.0,experienced,6.0,4.0,left,incorrect
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,15.0,experienced,3.0,4.0,right,incorrect
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,16.0,experienced,3.0,1.0,left,incorrect
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,17.0,experienced,1.0,5.0,left,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,18.0,experienced,4.0,5.0,left,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,19.0,experienced,6.0,1.0,right,correct
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,20.0,experienced,2.0,3.0,right,incorrect
uher2008great,2004,5,22,viringika,9,f,gorilla,8.0,21.0,experienced,1.0,2.0,left,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,1.0,experienced,6.0,3.0,right,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,2.0,experienced,1.0,3.0,right,incorrect
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,3.0,experienced,4.0,6.0,right,incorrect
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,4.0,experienced,4.0,2.0,right,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,5.0,experienced,0.0,1.0,right,incorrect
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,6.0,experienced,6.0,5.0,right,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,7.0,experienced,1.0,6.0,right,incorrect
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,8.0,experienced,0.0,4.0,right,incorrect
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,9.0,experienced,2.0,1.0,right,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,10.0,experienced,6.0,0.0,right,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,11.0,experienced,0.0,3.0,right,incorrect
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,12.0,experienced,5.0,3.0,right,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,13.0,experienced,3.0,2.0,right,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,14.0,experienced,0.0,2.0,right,incorrect
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,15.0,experienced,4.0,3.0,right,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,16.0,experienced,2.0,6.0,right,incorrect
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,17.0,experienced,5.0,0.0,right,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,18.0,experienced,5.0,1.0,right,correct
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,19.0,experienced,2.0,5.0,right,incorrect
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,20.0,experienced,1.0,4.0,right,incorrect
uher2008great,2004,5,22,n’kwango,7,m,gorilla,13.0,21.0,experienced,5.0,4.0,right,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,1.0,experienced,4.0,3.0,right,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,2.0,experienced,5.0,3.0,left,incorrect
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,3.0,experienced,2.0,6.0,left,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,4.0,experienced,6.0,0.0,right,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,5.0,experienced,6.0,3.0,right,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,6.0,experienced,1.0,6.0,left,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,7.0,experienced,0.0,2.0,left,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,8.0,experienced,5.0,0.0,right,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,9.0,experienced,3.0,2.0,left,incorrect
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,10.0,experienced,0.0,4.0,left,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,11.0,experienced,5.0,1.0,right,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,12.0,experienced,1.0,4.0,left,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,13.0,experienced,6.0,5.0,left,incorrect
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,14.0,experienced,5.0,4.0,right,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,15.0,experienced,2.0,5.0,left,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,16.0,experienced,4.0,2.0,right,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,17.0,experienced,4.0,6.0,left,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,18.0,experienced,0.0,3.0,left,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,19.0,experienced,2.0,1.0,right,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,20.0,experienced,1.0,3.0,left,correct
uher2008great,2004,5,23,viringika,9,f,gorilla,9.0,21.0,experienced,0.0,1.0,left,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,1.0,experienced,1.0,5.0,right,incorrect
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,2.0,experienced,4.0,1.0,right,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,3.0,experienced,3.0,4.0,right,incorrect
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,4.0,experienced,3.0,6.0,right,incorrect
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,5.0,experienced,6.0,1.0,right,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,6.0,experienced,1.0,0.0,right,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,7.0,experienced,1.0,2.0,right,incorrect
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,8.0,experienced,2.0,0.0,right,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,9.0,experienced,5.0,2.0,right,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,10.0,experienced,3.0,5.0,right,incorrect
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,11.0,experienced,2.0,4.0,right,incorrect
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,12.0,experienced,3.0,1.0,right,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,13.0,experienced,6.0,0.0,right,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,14.0,experienced,4.0,5.0,right,incorrect
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,15.0,experienced,6.0,2.0,right,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,16.0,experienced,2.0,3.0,right,incorrect
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,17.0,experienced,6.0,4.0,right,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,18.0,experienced,4.0,0.0,right,correct
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,19.0,experienced,5.0,6.0,right,incorrect
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,20.0,experienced,3.0,0.0,left,incorrect
uher2008great,2004,5,23,n’kwango,7,m,gorilla,14.0,21.0,experienced,0.0,5.0,right,incorrect
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,1.0,experienced,5.0,2.0,right,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,2.0,experienced,3.0,5.0,left,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,3.0,experienced,4.0,5.0,left,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,4.0,experienced,4.0,1.0,right,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,5.0,experienced,3.0,4.0,left,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,6.0,experienced,6.0,2.0,right,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,7.0,experienced,2.0,4.0,left,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,8.0,experienced,1.0,0.0,right,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,9.0,experienced,1.0,2.0,left,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,10.0,experienced,3.0,6.0,left,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,11.0,experienced,2.0,0.0,right,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,12.0,experienced,4.0,0.0,right,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,13.0,experienced,1.0,5.0,left,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,14.0,experienced,6.0,1.0,right,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,15.0,experienced,3.0,1.0,right,correct
uher2008great,2004,5,24,viringika,9,f,gorilla,10.0,16.0,experienced,5.0,6.0,left,correct
