study_id,experiment,experiment_name,year,month,day,participant,age_in_years,sex,species,period,observation_day,instantaneous_sampling_unit,o_proximity_to_other,o_bodily_contact_with,o_gives_grooming_to,o_receives_grooming_from,o_self_grooming,o_self_care,p_self_scratch,o_nursing,o_social_play,o_auto_play,o_object_play,o_allo_sex,o_auto_sex,o_vigilance,o_feeding,o_activity
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,16.0,7.0,frodo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,16.0,7.0,dorien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,1.0,sandra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,1.0,brent,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,1.0,riet,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,1.0,tai,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,1.0,pia,pia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,1.0,corrie,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,1.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,1.0,lome,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,1.0,tai,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,1.0,brent,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,1.0,dorien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,1.0,riet,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,2.0,sandra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,2.0,riet,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,2.0,tai,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,2.0,brent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,2.0,corrie,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,2.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,2.0,lome,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,2.0,patrick,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,2.0,dorien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,2.0,riet,,,,,0.0,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,2.0,tai,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,3.0,sandra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,3.0,riet,,,,,0.0,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,3.0,tai,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,3.0,corrie,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,3.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,3.0,pia,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,3.0,dorien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,3.0,riet,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,3.0,corrie,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,3.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,4.0,sandra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,4.0,corrie,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,4.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,4.0,riet,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,17.0,4.0,corrie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,17.0,4.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,4.0,tai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,4.0,pia,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,4.0,lome,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,4.0,dorien,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,4.0,corrie,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,4.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,4.0,riet,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,5.0,pia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,6.0,patrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,6.0,corrie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,6.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,17.0,7.0,patrick,patrick,0.0,patrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,17.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,17.0,7.0,tai,tai,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,1.0,brent,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,1.0,tai,,,,,0.0,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,1.0,corrie,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,1.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,1.0,riet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,1.0,pia,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,2.0,natascha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,2.0,lome,,,,,0.0,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,2.0,pia,pia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,2.0,corrie,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,2.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,2.0,patrick,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,2.0,ulla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,2.0,riet,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,2.0,tai,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,3.0,pia,pia,pia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,3.0,corrie,,,,,0.0,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,3.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,3.0,ulla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,3.0,riet,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,3.0,tai,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,4.0,brent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,4.0,lome,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,4.0,corrie,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,4.0,lobo,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,4.0,patrick,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,4.0,riet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,4.0,tai,,,,,0.0,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,5.0,brent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,5.0,riet,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,5.0,tai,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,5.0,robert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,5.0,lome,,,,,0.0,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,5.0,fraukje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,5.0,lome,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,5.0,ulla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,5.0,riet,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,5.0,tai,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,18.0,6.0,sandra,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,frodo,11.0,m,chimpanzee,2.0,18.0,6.0,natascha,,,,,0.0,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,fraukje,28.0,f,chimpanzee,2.0,18.0,6.0,fraukje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,r
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,6.0,fraukje,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,robert,29.0,m,chimpanzee,2.0,18.0,6.0,tai,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,6.0,frodo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,m
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,sandra,11.0,f,chimpanzee,2.0,18.0,6.0,natascha,,,,,,,,,,,,,,,
uher2008coherence,0,chimpanzee_t2_afternoon_observations,2005,,,dorien,24.0,f,chimpanzee,2.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l
