study_id,experiment,experiment_name,year,participant,age_in_years,sex,species,session,period,activity,latency_to_reach_or_touch,not_found_or_taken,percentage_items_found,food_item
uher2008coherence,6,hidden_food_test,2005,ruby_b'windi,7,f,gorilla,6,2,2.0,34.76,34.76,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,ruby_b'windi,7,f,gorilla,6,2,2.0,37.4,37.4,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,ruby_b'windi,7,f,gorilla,6,2,2.0,40.68,40.68,100.0,5.0
uher2008coherence,6,hidden_food_test,2005,ruby_b'windi,7,f,gorilla,6,2,2.0,43.16,43.16,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,ruby_b'windi,7,f,gorilla,6,2,2.0,49.56,49.56,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,ruby_b'windi,7,f,gorilla,6,2,2.0,88.8,88.8,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,ruby_b'windi,7,f,gorilla,6,2,2.0,239.0,239.0,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,ruby_b'windi,7,f,gorilla,6,2,2.0,251.68,251.68,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,,3.84,3.84,100.0,0.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,2.0,9.96,9.96,100.0,1.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,2.0,11.88,11.88,100.0,2.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,2.0,14.12,14.12,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,1.0,21.16,21.16,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,1.0,29.76,29.76,100.0,5.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,2.0,103.96,103.96,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,2.0,117.04,117.04,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,1.0,348.2,348.2,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,1.0,352.44,352.44,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,1,1,2.0,479.84,479.84,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,,2.12,2.12,80.0,0.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,1.0,5.52,5.52,80.0,1.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,1.0,13.12,13.12,80.0,2.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,3.0,54.2,54.2,80.0,3.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,2.0,65.24,65.24,80.0,4.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,1.0,73.48,73.48,80.0,5.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,2.0,82.68,82.68,80.0,6.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,1.0,164.72,164.72,80.0,7.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,1.0,228.56,228.56,80.0,8.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,1.0,,600.0,80.0,9.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,2,1,1.0,,600.0,80.0,10.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,,3.68,3.68,100.0,0.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,3.0,5.96,5.96,100.0,1.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,2.0,12.04,12.04,100.0,2.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,1.0,14.4,14.4,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,1.0,24.56,24.56,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,1.0,44.36,44.36,100.0,5.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,2.0,60.04,60.04,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,1.0,127.24,127.24,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,2.0,141.8,141.8,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,1.0,195.6,195.6,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,3,1,1.0,270.8,270.8,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,,2.96,2.96,100.0,0.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,2.0,16.84,16.84,100.0,1.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,2.0,43.56,43.56,100.0,2.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,1.0,48.96,48.96,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,3.0,59.04,59.04,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,1.0,70.2,70.2,100.0,5.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,2.0,92.8,92.8,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,1.0,126.4,126.4,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,1.0,146.96,146.96,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,2.0,168.96,168.96,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,4,2,2.0,,,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,,2.28,2.28,100.0,0.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,2.0,4.76,4.76,100.0,1.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,1.0,10.36,10.36,100.0,2.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,2.0,15.64,15.64,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,1.0,26.88,26.88,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,3.0,38.4,38.4,100.0,5.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,1.0,51.04,51.04,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,1.0,76.0,76.0,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,2.0,82.4,82.4,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,1.0,349.68,349.68,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,5,2,,,,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,,3.88,3.88,90.0,0.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,2.0,44.64,44.64,90.0,1.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,1.0,55.08,55.08,90.0,2.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,1.0,62.6,62.6,90.0,3.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,1.0,75.16,75.16,90.0,4.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,2.0,77.16,77.16,90.0,5.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,1.0,82.56,82.56,90.0,6.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,2.0,144.04,144.04,90.0,7.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,1.0,150.04,150.04,90.0,8.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,2.0,431.08,431.08,90.0,9.0
uher2008coherence,6,hidden_food_test,2005,viringika,9,f,gorilla,6,2,1.0,,600.0,90.0,10.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,,1.8,1.8,10.0,0.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,1.0,4.92,4.92,10.0,1.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,2.0,,600.0,10.0,2.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,2.0,,600.0,10.0,3.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,2.0,,600.0,10.0,4.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,2.0,,600.0,10.0,5.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,1.0,,600.0,10.0,6.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,2.0,,600.0,10.0,7.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,1.0,,600.0,10.0,8.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,2.0,,600.0,10.0,9.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,1,1,1.0,,600.0,10.0,10.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,,2.36,2.36,70.0,0.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,2.0,9.44,9.44,70.0,1.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,2.0,13.92,13.92,70.0,2.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,2.0,15.36,15.36,70.0,3.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,2.0,43.8,43.8,70.0,4.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,2.0,59.24,59.24,70.0,5.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,2.0,460.04,460.04,70.0,6.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,2.0,467.84,467.84,70.0,7.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,2.0,,600.0,70.0,8.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,2.0,,600.0,70.0,9.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,2,1,2.0,,600.0,70.0,10.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,,2.92,2.92,90.0,0.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,2.0,46.04,46.04,90.0,1.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,3.0,,,,1.5
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,3.0,98.04,98.04,90.0,2.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,3.0,108.72,108.72,90.0,3.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,2.0,109.0,109.0,90.0,4.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,2.0,109.2,109.2,90.0,5.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,1.0,136.4,136.4,90.0,6.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,1.0,164.92,164.92,90.0,7.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,2.0,165.76,165.76,90.0,8.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,2.0,170.2,170.2,90.0,9.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,3,1,,,600.0,90.0,10.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,,1.96,1.96,100.0,0.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,3.0,61.32,61.32,100.0,1.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,2.0,84.84,84.84,100.0,2.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,2.0,108.28,108.28,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,2.0,117.8,117.8,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,3.0,137.6,137.6,100.0,5.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,2.0,147.72,147.72,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,2.0,168.84,168.84,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,2.0,178.04,178.04,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,2.0,208.84,208.84,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,4,2,2.0,439.6,439.6,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,,28.64,28.64,100.0,0.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,2.0,7.64,7.64,100.0,1.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,3.0,20.64,20.64,100.0,2.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,2.0,33.88,33.88,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,2.0,37.28,37.28,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,2.0,48.16,48.16,100.0,5.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,2.0,48.48,48.48,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,1.0,48.72,48.72,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,2.0,61.16,61.16,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,2.0,96.84,96.84,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,5,2,2.0,479.08,479.08,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,,20.2,20.2,88.88,0.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,2.0,10.2,10.2,88.88,1.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,2.0,32.88,32.88,88.88,2.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,3.0,42.0,42.0,88.88,3.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,2.0,53.8,53.8,88.88,4.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,1.0,108.96,108.96,88.88,5.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,1.0,202.76,202.76,88.88,6.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,1.0,216.6,216.6,88.88,7.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,2.0,218.6,218.6,88.88,8.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,2.0,,600.0,88.88,9.0
uher2008coherence,6,hidden_food_test,2005,dokana,16,f,orangutan,6,2,2.0,,,88.88,10.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,,6.24,6.24,0.0,0.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,1.0,,600.0,0.0,1.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,1.0,,600.0,0.0,2.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,2.0,,600.0,0.0,3.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,1.0,,600.0,0.0,4.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,1.0,,600.0,0.0,5.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,2.0,,600.0,0.0,6.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,2.0,,600.0,0.0,7.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,1.0,,600.0,0.0,8.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,1.0,,600.0,0.0,9.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,1,1,1.0,,600.0,0.0,10.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,,7.36,7.36,,0.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,1.0,,600.0,0.0,1.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,1.0,,600.0,0.0,2.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,2.0,,600.0,0.0,3.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,2.0,,600.0,0.0,4.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,1.0,,600.0,0.0,5.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,1.0,,600.0,0.0,6.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,1.0,,600.0,0.0,7.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,1.0,,600.0,0.0,8.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,2.0,,600.0,0.0,9.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,2,1,2.0,,600.0,0.0,10.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,,61.72,61.72,,0.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,3.0,21.24,21.24,20.0,1.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,3.0,120.16,120.16,20.0,2.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,2.0,,600.0,20.0,3.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,3.0,,600.0,20.0,4.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,1.0,,600.0,20.0,5.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,1.0,,600.0,20.0,6.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,1.0,,600.0,20.0,7.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,2.0,,600.0,20.0,8.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,1.0,,600.0,20.0,9.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,3,1,1.0,,600.0,20.0,10.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,,1.44,1.44,,0.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,1.0,,600.0,0.0,1.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,2.0,,600.0,0.0,2.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,2.0,,600.0,0.0,3.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,1.0,,600.0,0.0,4.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,2.0,,600.0,0.0,5.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,2.0,,600.0,0.0,6.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,1.0,,600.0,0.0,7.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,1.0,,600.0,0.0,8.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,1.0,,600.0,0.0,9.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,4,2,2.0,,600.0,0.0,10.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,,2.76,2.76,,0.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,3.0,598.48,598.48,10.0,1.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,1.0,,600.0,10.0,2.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,2.0,,600.0,10.0,3.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,1.0,,600.0,10.0,4.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,1.0,,600.0,10.0,5.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,1.0,,600.0,10.0,6.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,1.0,,600.0,10.0,7.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,2.0,,600.0,10.0,8.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,1.0,,600.0,10.0,9.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,5,2,3.0,,600.0,10.0,10.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,,1.64,1.64,,0.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,2.0,34.84,34.84,20.0,1.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,2.0,39.12,39.12,20.0,2.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,1.0,,600.0,20.0,3.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,1.0,,600.0,20.0,4.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,1.0,,600.0,20.0,5.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,1.0,,600.0,20.0,6.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,1.0,,600.0,20.0,7.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,1.0,,600.0,20.0,8.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,1.0,,600.0,20.0,9.0
uher2008coherence,6,hidden_food_test,2005,dunja,31,f,orangutan,6,2,1.0,,600.0,20.0,10.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,,1.72,1.72,100.0,0.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,2.0,177.2,177.2,100.0,1.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,1.0,238.76,238.76,100.0,2.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,2.0,370.64,370.64,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,3.0,374.8,374.8,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,2.0,382.0,382.0,100.0,5.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,3.0,382.96,382.96,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,3.0,383.68,383.68,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,2.0,392.08,392.08,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,2.0,394.04,394.04,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,1,1,2.0,,,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,,,,100.0,0.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,3.0,36.0,36.0,100.0,1.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,2.0,36.0,36.0,100.0,2.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,3.0,39.8,39.8,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,2.0,66.88,66.88,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,3.0,72.4,72.4,100.0,5.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,1.0,85.16,85.16,100.0,6.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,2.0,97.2,97.2,100.0,7.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,2.0,108.32,108.32,100.0,8.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,2.0,305.76,305.76,100.0,9.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,2,1,2.0,458.64,458.64,100.0,10.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,,5.12,5.12,90.0,0.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,2.0,65.84,65.84,90.0,1.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,2.0,66.56,66.56,90.0,2.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,2.0,70.24,70.24,90.0,3.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,3.0,88.52,88.52,90.0,4.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,2.0,166.84,166.84,90.0,5.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,2.0,175.32,175.32,90.0,6.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,2.0,274.24,274.24,90.0,7.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,3.0,274.88,274.88,90.0,8.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,3.0,275.48,275.48,90.0,9.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,3,1,2.0,,600.0,90.0,10.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,,1.32,1.32,100.0,0.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,3.0,2.2,2.2,100.0,1.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,1.0,3.32,3.32,100.0,2.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,2.0,6.08,6.08,100.0,3.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,2.0,12.64,12.64,100.0,4.0
uher2008coherence,6,hidden_food_test,2005,padana,7,f,orangutan,4,2,3.0,13.96,13.96,100.0,5.0
