study_id,experiment,experiment_name,year,participant,age_in_years,sex,species,session,trial,period,touched_box,opened_box,item_eaten_or_tasted,food_rejected,latency_to_touch_box,latency_to_open_box,not_touching,not_opening
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,1.0,9.0,1.0,1.0,1.0,1.0,0.0,2.12,2.8,2.12,2.8
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,1.0,10.0,1.0,1.0,1.0,1.0,0.0,1.44,2.24,1.44,2.24
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,0.0,1.0,1.0,1.0,,,3.16,12.88,3.16,12.88
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.12,6.32,2.12,6.32
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.52,10.16,3.52,10.16
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,3.0,1.0,1.0,1.0,1.0,0.0,2.44,3.76,2.44,3.76
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,4.0,1.0,1.0,1.0,1.0,0.0,2.16,3.0,2.16,3.0
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.68,9.48,1.68,9.48
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,6.0,1.0,1.0,1.0,1.0,0.0,2.64,9.16,2.64,9.16
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,7.0,1.0,1.0,1.0,1.0,0.0,2.32,3.36,2.32,3.36
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,8.0,1.0,1.0,1.0,1.0,0.0,3.88,4.96,3.88,4.96
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,9.0,1.0,1.0,1.0,1.0,0.0,3.08,4.0,3.08,4.0
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,2.0,10.0,1.0,1.0,1.0,1.0,0.0,4.92,8.36,4.92,8.36
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,0.0,1.0,1.0,0.0,,,0.08,,0.08,60.0
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.4,5.4,2.4,5.4
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.36,3.56,2.36,3.56
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,3.0,1.0,1.0,1.0,1.0,0.0,3.08,5.16,3.08,5.16
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,4.0,1.0,1.0,1.0,1.0,0.0,2.2,11.32,2.2,11.32
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,5.0,1.0,1.0,1.0,1.0,0.0,4.04,5.44,4.04,5.44
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,6.0,1.0,1.0,1.0,1.0,0.0,5.8,8.68,5.8,8.68
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,7.0,1.0,1.0,1.0,1.0,0.0,3.44,6.88,3.44,6.88
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.56,2.36,1.56,2.36
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,9.0,1.0,1.0,1.0,1.0,0.0,2.28,5.28,2.28,5.28
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,3.0,10.0,1.0,1.0,1.0,1.0,0.0,3.84,6.72,3.84,6.72
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,0.0,1.0,1.0,0.0,,,4.12,,4.12,60.0
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.68,9.48,1.68,9.48
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.76,10.24,1.76,10.24
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,3.0,1.0,1.0,1.0,1.0,0.0,2.48,6.72,2.48,6.72
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.4,7.88,1.4,7.88
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,5.0,1.0,1.0,1.0,1.0,0.0,1.6,7.08,1.6,7.08
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.56,10.72,1.56,10.72
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.36,4.92,1.36,4.92
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,8.0,1.0,1.0,1.0,1.0,0.0,3.16,6.24,3.16,6.24
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,9.0,1.0,1.0,1.0,1.0,0.0,2.6,8.76,2.6,8.76
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,1.0,10.0,1.0,1.0,1.0,1.0,0.0,4.08,5.84,4.08,5.84
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,0.0,1.0,1.0,0.0,,,5.4,,5.4,60.0
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.96,8.44,3.96,8.44
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.44,3.76,1.44,3.76
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.8,7.0,1.8,7.0
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.2,2.16,1.2,2.16
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,5.0,1.0,1.0,1.0,1.0,0.0,2.48,4.24,2.48,4.24
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,6.0,1.0,1.0,1.0,1.0,0.0,2.36,4.24,2.36,4.24
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,7.0,1.0,1.0,1.0,1.0,0.0,1.4,2.72,1.4,2.72
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,8.0,1.0,1.0,1.0,1.0,0.0,1.56,6.64,1.56,6.64
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,9.0,1.0,1.0,1.0,1.0,0.0,4.04,5.08,4.04,5.08
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,2.0,10.0,1.0,0.0,0.0,0.0,,,,60.0,60.0
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,0.0,1.0,1.0,0.0,,,8.0,,8.0,60.0
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.92,7.12,2.92,7.12
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,2.0,1.0,1.0,1.0,1.0,0.0,3.28,9.92,3.28,9.92
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.76,3.76,1.76,3.76
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,4.0,1.0,1.0,1.0,1.0,0.0,2.32,3.88,2.32,3.88
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.4,2.72,1.4,2.72
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,6.0,1.0,1.0,1.0,1.0,0.0,1.04,2.4,1.04,2.4
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.4,5.64,1.4,5.64
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,8.0,1.0,1.0,1.0,1.0,0.0,3.92,4.84,3.92,4.84
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,9.0,1.0,1.0,1.0,1.0,0.0,1.4,2.28,1.4,2.28
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,3.0,10.0,1.0,1.0,1.0,1.0,0.0,1.72,2.72,1.72,2.72
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,0.0,1.0,1.0,0.0,,,14.76,,14.76,60.0
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.08,21.68,3.08,21.68
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.72,8.96,3.72,8.96
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,3.0,1.0,1.0,1.0,1.0,0.0,5.4,12.04,5.4,12.04
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,4.0,1.0,1.0,1.0,1.0,0.0,3.12,7.48,3.12,7.48
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,5.0,1.0,1.0,1.0,1.0,0.0,2.16,4.56,2.16,4.56
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,6.0,1.0,1.0,1.0,1.0,0.0,2.12,6.16,2.12,6.16
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.64,3.88,1.64,3.88
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,8.0,1.0,1.0,1.0,1.0,0.0,3.44,4.68,3.44,4.68
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,9.0,1.0,1.0,1.0,1.0,0.0,3.52,4.8,3.52,4.8
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,1.0,10.0,1.0,1.0,1.0,1.0,0.0,1.44,3.48,1.44,3.48
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,0.0,1.0,1.0,0.0,,,2.36,,2.36,60.0
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.6,1.0,1.6
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.84,2.84,1.84,2.84
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,3.0,1.0,1.0,1.0,1.0,0.0,3.32,6.28,3.32,6.28
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.4,1.4,1.4,1.4
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,5.0,1.0,1.0,1.0,1.0,0.0,2.2,2.2,2.2,2.2
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,6.0,1.0,1.0,1.0,1.0,0.0,1.08,4.2,1.08,4.2
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,7.0,1.0,1.0,1.0,1.0,0.0,1.4,4.56,1.4,4.56
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,8.0,1.0,1.0,1.0,1.0,0.0,1.96,7.0,1.96,7.0
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,9.0,1.0,1.0,1.0,1.0,0.0,1.24,10.6,1.24,10.6
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,2.0,10.0,1.0,1.0,1.0,1.0,0.0,2.48,3.6,2.48,3.6
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,0.0,1.0,1.0,1.0,,,2.0,34.2,2.0,34.2
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.48,11.04,1.48,11.04
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.52,7.68,2.52,7.68
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.64,2.76,1.64,2.76
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.96,0.96,0.96,0.96
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,5.0,1.0,1.0,1.0,1.0,0.0,2.4,5.52,2.4,5.52
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,6.0,1.0,1.0,1.0,1.0,0.0,1.76,5.04,1.76,5.04
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,7.0,1.0,1.0,1.0,1.0,0.0,1.84,8.6,1.84,8.6
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,8.0,1.0,1.0,1.0,1.0,0.0,2.88,2.88,2.88,2.88
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,9.0,1.0,1.0,1.0,1.0,0.0,3.0,7.24,3.0,7.24
uher2008coherence,3,food_box_test,2005,ruby_b'windi,7.0,f,gorilla,3.0,10.0,1.0,1.0,1.0,1.0,0.0,2.52,5.72,2.52,5.72
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,0.0,1.0,1.0,0.0,,,25.6,,25.6,60.0
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.28,7.08,3.28,7.08
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.48,4.96,2.48,4.96
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,3.0,1.0,1.0,1.0,1.0,0.0,4.68,8.76,4.68,8.76
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.36,13.72,1.36,13.72
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,5.0,1.0,1.0,1.0,1.0,0.0,4.88,5.56,4.88,5.56
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,6.0,1.0,1.0,1.0,1.0,0.0,2.48,9.8,2.48,9.8
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,7.0,1.0,1.0,0.0,0.0,,19.92,,19.92,60.0
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,8.0,1.0,1.0,1.0,1.0,0.0,3.32,6.12,3.32,6.12
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,9.0,1.0,1.0,1.0,1.0,0.0,2.84,3.68,2.84,3.68
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,1.0,10.0,1.0,1.0,1.0,1.0,0.0,7.32,8.44,7.32,8.44
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,0.0,1.0,0.0,0.0,,,,,60.0,60.0
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.8,6.16,1.8,6.16
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,2.0,1.0,1.0,1.0,1.0,0.0,3.28,6.08,3.28,6.08
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2.32,,2.32,60.0
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,4.0,1.0,1.0,1.0,1.0,0.0,1.8,10.44,1.8,10.44
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,5.0,1.0,0.0,0.0,,,,,60.0,60.0
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,6.0,1.0,1.0,1.0,1.0,0.0,2.24,5.64,2.24,5.64
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,7.0,1.0,1.0,1.0,1.0,0.0,2.56,5.24,2.56,5.24
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,8.0,1.0,1.0,1.0,1.0,0.0,2.08,3.52,2.08,3.52
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,9.0,1.0,1.0,1.0,1.0,0.0,4.96,12.16,4.96,12.16
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,2.0,10.0,1.0,1.0,1.0,1.0,0.0,1.8,1.8,1.8,1.8
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,0.0,1.0,0.0,0.0,,,,,60.0,60.0
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.64,9.88,3.64,9.88
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.28,4.76,1.28,4.76
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,3.0,1.0,1.0,1.0,1.0,0.0,4.68,6.8,4.68,6.8
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,4.0,1.0,1.0,1.0,1.0,0.0,2.48,5.48,2.48,5.48
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,5.0,1.0,1.0,1.0,1.0,0.0,1.92,8.08,1.92,8.08
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,6.0,1.0,1.0,1.0,1.0,0.0,4.8,6.16,4.8,6.16
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,7.0,1.0,1.0,1.0,1.0,0.0,4.28,6.36,4.28,6.36
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,8.0,1.0,1.0,1.0,1.0,0.0,3.4,4.52,3.4,4.52
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,9.0,1.0,1.0,1.0,1.0,0.0,2.36,7.28,2.36,7.28
uher2008coherence,3,food_box_test,2005,viringika,9.0,f,gorilla,3.0,10.0,1.0,1.0,1.0,1.0,0.0,1.76,4.32,1.76,4.32
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,0.0,2.0,1.0,0.0,,,3.08,,3.08,60.0
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,1.0,2.0,1.0,1.0,1.0,0.0,3.2,9.76,3.2,9.76
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.56,9.52,3.56,9.52
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,3.0,2.0,1.0,1.0,1.0,0.0,7.48,31.6,7.48,31.6
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,4.0,2.0,1.0,1.0,1.0,0.0,2.52,2.52,2.52,2.52
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,5.0,2.0,1.0,1.0,1.0,0.0,5.2,17.72,5.2,17.72
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,6.0,2.0,1.0,1.0,1.0,0.0,3.88,9.8,3.88,9.8
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,7.0,2.0,1.0,1.0,1.0,0.0,3.96,18.16,3.96,18.16
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,8.0,2.0,1.0,1.0,1.0,0.0,6.4,9.04,6.4,9.04
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,9.0,2.0,1.0,1.0,1.0,0.0,1.68,4.88,1.68,4.88
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,4.0,10.0,2.0,1.0,1.0,1.0,0.0,2.76,6.6,2.76,6.6
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,0.0,2.0,1.0,0.0,,,2.08,,2.08,60.0
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.28,3.16,1.28,3.16
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.96,4.68,2.96,4.68
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,3.0,2.0,1.0,1.0,1.0,0.0,2.04,7.16,2.04,7.16
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,5.84,2.0,5.84
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,5.0,2.0,1.0,1.0,1.0,0.0,7.32,8.16,7.32,8.16
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,6.0,2.0,1.0,1.0,1.0,0.0,1.8,2.56,1.8,2.56
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,7.0,2.0,1.0,1.0,1.0,0.0,3.08,6.88,3.08,6.88
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,8.0,2.0,1.0,1.0,1.0,0.0,1.44,5.08,1.44,5.08
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,9.0,2.0,1.0,1.0,1.0,0.0,0.92,4.92,0.92,4.92
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,5.0,10.0,2.0,1.0,1.0,1.0,0.0,1.36,7.52,1.36,7.52
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,0.0,2.0,1.0,1.0,,,2.48,5.04,2.48,5.04
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,1.0,2.0,1.0,1.0,1.0,0.0,4.84,1.92,4.84,1.92
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,2.0,2.0,1.0,1.0,1.0,0.0,6.56,10.08,6.56,10.08
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,3.0,2.0,1.0,1.0,1.0,0.0,3.2,4.68,3.2,4.68
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,4.0,2.0,1.0,1.0,1.0,0.0,2.6,3.92,2.6,3.92
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,5.0,2.0,1.0,1.0,1.0,0.0,7.12,8.4,7.12,8.4
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,6.0,2.0,1.0,1.0,1.0,0.0,3.24,4.24,3.24,4.24
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,7.0,2.0,1.0,1.0,1.0,0.0,7.72,8.36,7.72,8.36
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,8.0,2.0,1.0,1.0,1.0,0.0,10.48,11.24,10.48,11.24
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,9.0,2.0,1.0,1.0,1.0,0.0,4.88,7.76,4.88,7.76
uher2008coherence,3,food_box_test,2005,bebe,25.0,f,gorilla,6.0,10.0,2.0,1.0,1.0,1.0,0.0,2.04,5.52,2.04,5.52
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,0.0,2.0,1.0,1.0,,0.0,3.96,5.0,3.96,5.0
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,1.0,2.0,,,,,,,,
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,2.0,2.0,,,,,,,,
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,3.0,2.0,,,,,,,,
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,4.0,2.0,,,,,,,,
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,5.0,2.0,,,,,,,,
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,6.0,2.0,,,,,,,,
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,7.0,2.0,,,,,,,,
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,8.0,2.0,,,,,,,,
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,9.0,2.0,,,,,,,,
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,4.0,10.0,2.0,,,,,,,,
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,0.0,2.0,1.0,1.0,,,3.52,44.6,3.52,44.6
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,1.0,2.0,1.0,1.0,1.0,0.0,1.12,1.12,1.12,1.12
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.68,6.4,1.68,6.4
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,3.0,2.0,1.0,1.0,1.0,0.0,2.84,48.96,2.84,48.96
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,3.16,1.0,3.16
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,5.0,2.0,1.0,1.0,1.0,0.0,1.36,5.92,1.36,5.92
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,6.0,2.0,1.0,1.0,1.0,0.0,1.44,4.04,1.44,4.04
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,7.0,2.0,1.0,1.0,1.0,0.0,4.44,6.48,4.44,6.48
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,8.0,2.0,1.0,1.0,1.0,0.0,3.68,5.88,3.68,5.88
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,9.0,2.0,1.0,1.0,1.0,0.0,1.92,3.12,1.92,3.12
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,5.0,10.0,2.0,1.0,1.0,1.0,0.0,23.16,27.28,23.16,27.28
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,0.0,2.0,1.0,0.0,,,3.92,,3.92,60.0
uher2008coherence,3,food_box_test,2005,n’diki,27.0,f,gorilla,6.0,1.0,2.0,1.0,1.0,1.0,0.0,1.92,10.52,1.92,10.52
