study_id,experiment,year,month,day,participant,age_in_years,sex,species,genus,session,trial,condition,first_condition,alignment,correct_cup,correct_cup_position,choice,chosen_cup_position,correct
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,4.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,5.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,6.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,7.0,tubes,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,8.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,9.0,tubes,lines_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,10.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,11.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,12.0,tubes,lines_first,left,right,analogy_only,left,gravity_proximity_analogy,0.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,13.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,14.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,15.0,tubes,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,16.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,17.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,17,yasa,9,f,bonobo,pan,3.0,18.0,tubes,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,1.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,2.0,tubes,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,3.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,4.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,5.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,6.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,7.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,8.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,9.0,tubes,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,10.0,tubes,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,11.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,12.0,tubes,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,13.0,tubes,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,14.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,15.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,16.0,tubes,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,17.0,tubes,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,18,yasa,9,f,bonobo,pan,4.0,18.0,tubes,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,1.0,lines,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,2.0,lines,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,3.0,lines,lines_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,4.0,lines,lines_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,5.0,lines,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,6.0,lines,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,7.0,lines,lines_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,8.0,lines,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,9.0,lines,lines_first,left,middle,proximity_analogy,left,gravity_proximity_analogy,0.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,10.0,lines,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,11.0,lines,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,12.0,lines,lines_first,left,left,gravity_proximity_analogy,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,13.0,lines,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,14.0,lines,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,15.0,lines,lines_first,left,left,gravity_proximity_analogy,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,16.0,lines,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,17.0,lines,lines_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alex,5,m,chimpanzee,pan,1.0,18.0,lines,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,1.0,lines,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,2.0,lines,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,3.0,lines,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,4.0,lines,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,5.0,lines,lines_first,left,left,gravity_proximity_analogy,middle,proximity_analogy,0.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,6.0,lines,lines_first,left,middle,proximity_analogy,right,analogy_only,0.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,7.0,lines,lines_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,8.0,lines,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,9.0,lines,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,10.0,lines,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,11.0,lines,lines_first,left,left,gravity_proximity_analogy,middle,proximity_analogy,0.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,12.0,lines,lines_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,13.0,lines,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,14.0,lines,lines_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,15.0,lines,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,16.0,lines,lines_first,left,left,gravity_proximity_analogy,middle,proximity_analogy,0.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,17.0,lines,lines_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alex,5,m,chimpanzee,pan,2.0,18.0,lines,lines_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,1.0,lines,lines_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,2.0,lines,lines_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,3.0,lines,lines_first,right,left,analogy_only,left,analogy_only,1.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,4.0,lines,lines_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,5.0,lines,lines_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,6.0,lines,lines_first,right,right,gravity_proximity_analogy,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,7.0,lines,lines_first,right,left,analogy_only,left,analogy_only,1.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,8.0,lines,lines_first,right,middle,proximity_analogy,left,analogy_only,0.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,9.0,lines,lines_first,right,right,gravity_proximity_analogy,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,10.0,lines,lines_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,11.0,lines,lines_first,right,right,gravity_proximity_analogy,middle,proximity_analogy,0.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,12.0,lines,lines_first,right,middle,proximity_analogy,left,analogy_only,0.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,13.0,lines,lines_first,right,middle,proximity_analogy,left,analogy_only,0.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,14.0,lines,lines_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,15.0,lines,lines_first,right,left,analogy_only,left,analogy_only,1.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,16.0,lines,lines_first,right,left,analogy_only,left,analogy_only,1.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,17.0,lines,lines_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,19,alexandra,7,f,chimpanzee,pan,1.0,18.0,lines,lines_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,1.0,lines,lines_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,2.0,lines,lines_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,3.0,lines,lines_first,right,left,analogy_only,left,analogy_only,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,4.0,lines,lines_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,5.0,lines,lines_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,6.0,lines,lines_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,7.0,lines,lines_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,8.0,lines,lines_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,9.0,lines,lines_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,10.0,lines,lines_first,right,right,gravity_proximity_analogy,middle,proximity_analogy,0.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,11.0,lines,lines_first,right,left,analogy_only,left,analogy_only,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,12.0,lines,lines_first,right,left,analogy_only,left,analogy_only,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,13.0,lines,lines_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,14.0,lines,lines_first,right,middle,proximity_analogy,left,analogy_only,0.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,15.0,lines,lines_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,16.0,lines,lines_first,right,left,analogy_only,left,analogy_only,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,17.0,lines,lines_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,20,alexandra,7,f,chimpanzee,pan,2.0,18.0,lines,lines_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,1.0,lines,tubes_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,2.0,lines,tubes_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,3.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,4.0,lines,tubes_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,5.0,lines,tubes_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,6.0,lines,tubes_first,left,middle,proximity_analogy,right,analogy_only,0.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,7.0,lines,tubes_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,8.0,lines,tubes_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,9.0,lines,tubes_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,10.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,11.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,12.0,lines,tubes_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,13.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,14.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,15.0,lines,tubes_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,16.0,lines,tubes_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,17.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,22,annett,7,f,chimpanzee,pan,3.0,18.0,lines,tubes_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,1.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,2.0,lines,tubes_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,3.0,lines,tubes_first,left,middle,proximity_analogy,right,analogy_only,0.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,4.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,5.0,lines,tubes_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,6.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,7.0,lines,tubes_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,8.0,lines,tubes_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,9.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,10.0,lines,tubes_first,left,middle,proximity_analogy,right,analogy_only,0.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,11.0,lines,tubes_first,left,middle,proximity_analogy,right,analogy_only,0.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,12.0,lines,tubes_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,13.0,lines,tubes_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,14.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,15.0,lines,tubes_first,left,right,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,16.0,lines,tubes_first,left,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,17.0,lines,tubes_first,left,left,gravity_proximity_analogy,left,gravity_proximity_analogy,1.0
haun2009great,2,2007,02,23,annett,7,f,chimpanzee,pan,4.0,18.0,lines,tubes_first,left,right,analogy_only,right,analogy_only,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,1.0,lines,tubes_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,2.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,3.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,4.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,5.0,lines,tubes_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,6.0,lines,tubes_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,7.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,8.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,9.0,lines,tubes_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,10.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,11.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,12.0,lines,tubes_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,13.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,14.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,15.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,16.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,17.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,17,bimbo,26,m,orangutan,pongo,3.0,18.0,lines,tubes_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,1.0,lines,tubes_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,2.0,lines,tubes_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,3.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,4.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,5.0,lines,tubes_first,right,left,analogy_only,left,analogy_only,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,6.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,7.0,lines,tubes_first,right,right,gravity_proximity_analogy,middle,proximity_analogy,0.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,8.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,9.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,10.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,11.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,12.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,13.0,lines,tubes_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,14.0,lines,tubes_first,right,middle,proximity_analogy,left,analogy_only,0.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,15.0,lines,tubes_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,16.0,lines,tubes_first,right,right,gravity_proximity_analogy,right,gravity_proximity_analogy,1.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,17.0,lines,tubes_first,right,left,analogy_only,middle,proximity_analogy,0.0
haun2009great,2,2007,04,18,bimbo,26,m,orangutan,pongo,4.0,18.0,lines,tubes_first,right,middle,proximity_analogy,left,analogy_only,0.0
haun2009great,2,2007,03,13,dokana,18,f,orangutan,pongo,1.0,1.0,lines,lines_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,03,13,dokana,18,f,orangutan,pongo,1.0,2.0,lines,lines_first,right,middle,proximity_analogy,middle,proximity_analogy,1.0
haun2009great,2,2007,03,13,dokana,18,f,orangutan,pongo,1.0,3.0,lines,lines_first,right,right,gravity_proximity_analogy,middle,proximity_analogy,0.0
