study_id,experiment,participant,age_in_years,sex,species,phase,session,trial,condition,order,order2,correct_side,first_response,chosen_side
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,2,19,control,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,2,20,base,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,2,21,arbitrary,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,2,22,control,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,2,23,control,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,2,24,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,25,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,26,base,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,27,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,28,control,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,29,base,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,30,arbitrary,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,31,arbitrary,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,32,control,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,33,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,34,base,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,35,base,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,3,36,control,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,37,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,38,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,39,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,40,control,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,41,base,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,42,arbitrary,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,43,base,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,44,control,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,45,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,46,arbitrary,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,47,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,arbitrary,4,48,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,49,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,50,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,51,base,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,52,control,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,53,control,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,54,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,55,base,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,56,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,57,base,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,58,shadow,arbitrary_first,2.0,l,0.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,5,59,control,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,60,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,61,base,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,62,control,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,63,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,64,shadow,arbitrary_first,2.0,l,0.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,65,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,66,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,67,control,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,68,base,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,69,control,arbitrary_first,2.0,l,0.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,70,base,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,6,71,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,72,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,73,control,arbitrary_first,2.0,l,0.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,74,shadow,arbitrary_first,2.0,l,0.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,75,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,76,base,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,77,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,78,base,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,79,control,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,80,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,81,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,82,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,7,83,base,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,84,control,arbitrary_first,2.0,l,0.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,85,control,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,86,base,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,87,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,88,shadow,arbitrary_first,2.0,r,0.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,89,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,90,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,91,control,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,92,base,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,93,control,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,94,base,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,95,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,tai,12,f,chimpanzee,shadow,8,96,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,1,shadow,shadow_first,1.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,2,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,3,control,shadow_first,1.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,4,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,5,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,6,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,7,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,8,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,9,control,shadow_first,1.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,10,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,11,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,1,12,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,13,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,14,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,15,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,16,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,17,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,18,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,19,shadow,shadow_first,1.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,20,control,shadow_first,1.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,21,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,22,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,23,base,shadow_first,1.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,2,24,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,25,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,26,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,27,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,28,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,29,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,30,control,shadow_first,1.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,31,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,32,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,33,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,34,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,35,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,3,36,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,37,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,38,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,39,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,40,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,41,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,42,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,43,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,44,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,45,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,46,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,47,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,shadow,4,48,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,49,arbitrary,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,50,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,51,arbitrary,shadow_first,2.0,r,0.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,52,base,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,53,arbitrary,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,54,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,55,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,56,arbitrary,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,57,arbitrary,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,58,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,5,59,arbitrary,shadow_first,2.0,r,0.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,60,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,61,arbitrary,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,62,arbitrary,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,63,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,64,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,65,arbitrary,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,66,control,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,67,arbitrary,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,68,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,69,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,70,arbitrary,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,6,71,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,72,arbitrary,shadow_first,2.0,r,0.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,73,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,74,arbitrary,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,75,arbitrary,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,76,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,77,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,78,arbitrary,shadow_first,2.0,r,0.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,79,arbitrary,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,80,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,81,arbitrary,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,82,arbitrary,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,7,83,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,84,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,85,arbitrary,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,86,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,87,arbitrary,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,88,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,89,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,90,arbitrary,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,91,arbitrary,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,92,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,93,arbitrary,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,94,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,95,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,frodo,21,m,chimpanzee,arbitrary,8,96,arbitrary,shadow_first,2.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,1,arbitrary,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,2,control,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,3,base,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,4,arbitrary,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,5,arbitrary,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,6,arbitrary,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,7,control,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,8,base,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,9,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,10,base,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,11,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,1,12,control,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,13,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,14,control,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,15,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,16,base,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,17,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,18,control,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,19,arbitrary,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,20,base,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,21,base,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,22,arbitrary,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,23,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,2,24,control,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,25,arbitrary,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,26,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,27,base,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,28,control,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,29,control,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,30,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,31,base,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,32,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,33,base,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,34,control,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,35,arbitrary,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,3,36,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,37,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,38,arbitrary,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,39,base,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,40,control,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,41,control,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,42,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,43,base,arbitrary_first,1.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,44,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,45,arbitrary,arbitrary_first,1.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,46,control,arbitrary_first,1.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,47,arbitrary,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,arbitrary,4,48,base,arbitrary_first,1.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,49,shadow,arbitrary_first,2.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,50,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,51,control,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,52,base,arbitrary_first,2.0,r,0.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,53,base,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,54,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,55,control,arbitrary_first,2.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,56,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,57,base,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,58,control,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,5,59,shadow,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,6,60,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,6,61,shadow,arbitrary_first,2.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,6,62,control,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,6,63,base,arbitrary_first,2.0,l,1.0,l
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,6,64,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,6,65,control,arbitrary_first,2.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,6,66,shadow,arbitrary_first,2.0,r,1.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,6,67,shadow,arbitrary_first,2.0,l,0.0,r
volter2018intuitive,2,dorien,34,f,chimpanzee,shadow,6,68,base,arbitrary_first,2.0,l,1.0,l
