study_id,experiment,participant,age_in_years,sex,species,session,trial,condition,correct_side,correct_side_1,chosen_side,order_block,order_block2,session_within_block,block,side_with_food_image
volter2018intuitive,4,jahaga,22,f,chimpanzee,1,10,incongruent,l,0.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,1,11,incongruent,r,0.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,1,12,congruent,r,1.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,13,congruent,r,0.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,14,incongruent,r,1.0,r,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,15,incongruent,l,1.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,16,congruent,l,0.0,r,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,17,incongruent,r,1.0,r,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,18,incongruent,l,1.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,19,congruent,l,0.0,r,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,20,congruent,r,0.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,21,congruent,l,0.0,r,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,22,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,23,incongruent,l,0.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,2,24,congruent,r,0.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,25,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,26,congruent,l,1.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,27,congruent,r,1.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,28,incongruent,l,1.0,l,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,29,congruent,r,1.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,30,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,31,incongruent,l,1.0,l,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,32,congruent,l,0.0,r,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,33,congruent,r,1.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,34,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,35,congruent,l,1.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,3,36,incongruent,l,1.0,l,mirror_first,1.0,3.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,37,incongruent,r,0.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,38,congruent,r,0.0,l,mirror_first,1.0,4.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,39,incongruent,l,1.0,l,mirror_first,1.0,4.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,40,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,41,incongruent,l,0.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,42,incongruent,r,0.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,43,congruent,r,1.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,44,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,45,congruent,r,1.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,46,incongruent,l,1.0,l,mirror_first,1.0,4.0,mirror,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,47,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,4,48,incongruent,r,0.0,l,mirror_first,1.0,4.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,49,congruent,l,1.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,50,incongruent,l,0.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,51,incongruent,r,1.0,r,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,52,congruent,r,0.0,l,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,53,congruent,l,1.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,54,incongruent,l,0.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,55,congruent,r,1.0,r,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,56,incongruent,r,0.0,l,mirror_first,2.0,1.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,57,congruent,l,0.0,r,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,58,incongruent,l,1.0,l,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,59,incongruent,r,1.0,r,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,5,60,congruent,r,0.0,l,mirror_first,2.0,1.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,61,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,62,congruent,l,1.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,63,incongruent,l,0.0,r,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,64,incongruent,r,0.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,65,incongruent,l,0.0,r,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,66,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,67,incongruent,r,1.0,r,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,68,congruent,l,1.0,l,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,69,incongruent,l,0.0,r,mirror_first,2.0,2.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,70,congruent,l,0.0,r,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,71,congruent,r,0.0,l,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,6,72,incongruent,r,1.0,r,mirror_first,2.0,2.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,73,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,74,incongruent,r,1.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,75,congruent,l,1.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,76,congruent,r,1.0,r,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,77,congruent,r,0.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,78,incongruent,r,1.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,79,incongruent,l,1.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,80,congruent,l,0.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,81,congruent,r,0.0,l,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,82,incongruent,l,0.0,r,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,83,congruent,l,1.0,l,mirror_first,2.0,3.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,7,84,incongruent,r,1.0,r,mirror_first,2.0,3.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,85,congruent,r,0.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,86,incongruent,l,0.0,r,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,87,incongruent,r,0.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,88,congruent,l,0.0,r,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,89,incongruent,l,1.0,l,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,90,congruent,r,1.0,r,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,91,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,92,incongruent,r,1.0,r,mirror_first,2.0,4.0,image,0.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,93,congruent,l,1.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,94,incongruent,l,0.0,r,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,95,incongruent,r,0.0,l,mirror_first,2.0,4.0,image,1.0
volter2018intuitive,4,jahaga,22,f,chimpanzee,8,96,congruent,r,0.0,l,mirror_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,1,2,congruent,r,0.0,l,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,1,3,incongruent,l,0.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,1,4,congruent,l,0.0,r,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,1,5,congruent,l,0.0,r,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,1,6,congruent,r,1.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,1,7,incongruent,r,1.0,r,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,1,8,incongruent,l,0.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,1,9,incongruent,r,1.0,r,image_first,1.0,1.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,1,10,congruent,r,1.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,1,11,incongruent,l,0.0,r,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,1,12,congruent,l,1.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,2,13,incongruent,r,1.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,2,14,congruent,l,1.0,l,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,2,15,incongruent,l,0.0,r,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,2,16,congruent,l,0.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,2,17,congruent,l,0.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,2,18,incongruent,l,0.0,r,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,2,19,incongruent,r,1.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,2,20,congruent,r,1.0,r,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,2,21,incongruent,l,1.0,l,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,2,22,congruent,l,0.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,2,23,congruent,r,1.0,r,image_first,1.0,2.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,2,24,incongruent,r,1.0,r,image_first,1.0,2.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,3,25,congruent,l,1.0,l,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,3,26,incongruent,r,1.0,r,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,3,27,incongruent,l,0.0,r,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,3,28,congruent,r,1.0,r,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,3,29,incongruent,r,0.0,l,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,3,30,congruent,r,1.0,r,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,3,31,congruent,l,1.0,l,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,3,32,incongruent,l,0.0,r,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,3,33,congruent,r,1.0,r,image_first,1.0,3.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,3,34,incongruent,r,1.0,r,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,3,35,incongruent,l,1.0,l,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,3,36,congruent,l,0.0,r,image_first,1.0,3.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,4,37,incongruent,l,0.0,r,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,4,38,congruent,r,1.0,r,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,4,39,congruent,r,1.0,r,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,4,40,congruent,l,0.0,r,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,4,41,incongruent,l,0.0,r,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,4,42,congruent,r,1.0,r,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,4,43,incongruent,r,0.0,l,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,4,44,congruent,l,0.0,r,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,4,45,incongruent,l,0.0,r,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,4,46,congruent,r,1.0,r,image_first,1.0,4.0,image,1.0
volter2018intuitive,4,kuno,18,m,bonobo,4,47,incongruent,r,1.0,r,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,4,48,incongruent,r,1.0,r,image_first,1.0,4.0,image,0.0
volter2018intuitive,4,kuno,18,m,bonobo,5,49,incongruent,l,0.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,5,50,congruent,r,1.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,5,51,incongruent,r,1.0,r,image_first,2.0,1.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,5,52,congruent,l,0.0,r,image_first,2.0,1.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,5,53,congruent,l,0.0,r,image_first,2.0,1.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,5,54,incongruent,r,0.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,5,55,incongruent,l,0.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,5,56,congruent,r,1.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,5,57,incongruent,l,0.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,5,58,congruent,r,1.0,r,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,5,59,incongruent,r,1.0,r,image_first,2.0,1.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,5,60,congruent,l,1.0,l,image_first,2.0,1.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,6,61,congruent,l,0.0,r,image_first,2.0,2.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,6,62,incongruent,l,0.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,6,63,congruent,r,1.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,6,64,incongruent,r,1.0,r,image_first,2.0,2.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,6,65,congruent,r,1.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,6,66,incongruent,r,1.0,r,image_first,2.0,2.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,6,67,incongruent,l,0.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,6,68,congruent,l,0.0,r,image_first,2.0,2.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,6,69,incongruent,l,0.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,6,70,congruent,l,0.0,r,image_first,2.0,2.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,6,71,incongruent,r,1.0,r,image_first,2.0,2.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,6,72,congruent,r,1.0,r,image_first,2.0,2.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,7,73,incongruent,l,0.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,7,74,congruent,r,1.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,7,75,congruent,l,1.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,7,76,incongruent,r,1.0,r,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,7,77,congruent,l,0.0,r,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,7,78,incongruent,l,0.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,7,79,incongruent,r,1.0,r,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,7,80,congruent,r,1.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,7,81,congruent,l,1.0,l,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,7,82,incongruent,r,1.0,r,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,7,83,congruent,r,0.0,l,image_first,2.0,3.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,7,84,incongruent,l,0.0,r,image_first,2.0,3.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,8,85,incongruent,r,1.0,r,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,8,86,congruent,r,1.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,8,87,incongruent,l,0.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,8,88,congruent,l,0.0,r,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,8,89,incongruent,l,0.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,8,90,congruent,l,0.0,r,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,8,91,congruent,r,0.0,l,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,8,92,incongruent,r,0.0,l,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,8,93,congruent,l,0.0,r,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,8,94,congruent,r,1.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,8,95,incongruent,r,1.0,r,image_first,2.0,4.0,mirror,0.0
volter2018intuitive,4,kuno,18,m,bonobo,8,96,incongruent,l,0.0,r,image_first,2.0,4.0,mirror,1.0
volter2018intuitive,4,kuno,18,m,bonobo,1,1,incongruent,r,0.0,l,image_first,1.0,1.0,image,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,1,congruent,l,1.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,2,congruent,r,1.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,3,incongruent,l,1.0,l,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,4,incongruent,r,0.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,5,incongruent,l,0.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,6,congruent,l,1.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,7,incongruent,r,1.0,r,mirror_first,1.0,1.0,mirror,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,8,congruent,r,1.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,9,congruent,l,1.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,10,incongruent,l,0.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,11,incongruent,r,0.0,l,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,1,12,congruent,r,1.0,r,mirror_first,1.0,1.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,13,congruent,l,1.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,14,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,15,incongruent,l,0.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,16,congruent,r,1.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,17,incongruent,l,0.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,18,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,19,congruent,l,1.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,20,congruent,r,1.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,21,incongruent,l,1.0,l,mirror_first,1.0,2.0,mirror,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,22,congruent,r,1.0,r,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,23,incongruent,r,0.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,2,24,congruent,l,1.0,l,mirror_first,1.0,2.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,25,congruent,r,1.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,26,congruent,l,1.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,27,incongruent,l,0.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,28,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,29,incongruent,l,0.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,30,congruent,l,1.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,31,congruent,r,1.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,32,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,33,incongruent,l,0.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,34,incongruent,r,0.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,35,congruent,r,1.0,r,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,3,36,congruent,l,1.0,l,mirror_first,1.0,3.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,37,incongruent,r,0.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,38,congruent,r,1.0,r,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,39,incongruent,l,1.0,l,mirror_first,1.0,4.0,mirror,0.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,40,congruent,l,1.0,l,mirror_first,1.0,4.0,mirror,1.0
volter2018intuitive,4,lome,13,m,chimpanzee,4,41,incongruent,l,0.0,r,mirror_first,1.0,4.0,mirror,1.0
