study_id,experiment,participant,age_in_years,sex,species,phase,session,trial,condition,order,order2,correct_side,first_response,chosen_side
volter2018intuitive,1,dokana,26,f,orangutan,shadow,3,36,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,37,control,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,38,base,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,39,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,40,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,41,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,42,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,43,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,44,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,45,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,46,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,47,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,shadow,4,48,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,49,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,50,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,51,control,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,52,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,53,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,54,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,55,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,56,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,57,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,58,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,59,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,5,60,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,61,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,62,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,63,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,64,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,65,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,66,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,67,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,68,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,69,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,70,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,71,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,6,72,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,73,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,74,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,75,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,76,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,77,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,78,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,79,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,80,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,81,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,82,control,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,83,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,7,84,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,85,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,86,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,87,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,88,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,89,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,90,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,91,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,92,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,93,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,94,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,95,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,dokana,26,f,orangutan,mirror,8,96,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,1,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,2,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,3,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,4,shadow,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,5,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,6,base,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,7,shadow,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,8,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,9,shadow,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,10,control,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,11,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,1,12,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,13,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,14,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,15,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,16,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,17,control,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,18,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,19,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,20,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,21,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,22,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,23,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,2,24,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,25,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,26,shadow,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,27,control,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,28,control,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,29,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,30,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,31,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,32,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,33,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,34,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,35,control,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,3,36,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,37,base,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,38,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,39,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,40,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,41,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,42,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,43,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,44,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,45,control,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,46,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,47,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,shadow,4,48,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,49,mirror,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,50,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,51,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,52,mirror,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,53,control,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,54,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,55,mirror,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,56,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,57,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,58,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,59,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,5,60,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,61,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,62,mirror,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,63,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,64,control,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,65,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,66,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,67,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,68,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,69,mirror,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,70,control,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,71,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,6,72,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,73,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,74,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,75,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,76,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,77,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,78,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,79,control,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,80,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,81,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,82,mirror,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,83,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,7,84,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,85,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,86,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,87,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,88,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,89,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,90,mirror,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,91,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,92,mirror,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,93,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,94,mirror,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,95,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fimi,6,f,bonobo,mirror,8,96,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,1,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,2,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,3,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,4,shadow,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,5,control,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,6,shadow,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,7,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,8,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,9,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,10,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,11,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,1,12,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,13,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,14,base,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,15,shadow,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,16,control,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,17,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,18,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,19,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,20,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,21,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,22,control,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,23,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,2,24,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,25,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,26,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,27,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,28,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,29,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,30,control,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,31,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,32,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,33,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,34,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,35,base,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,3,36,control,shadow_first,1.0,r,0.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,37,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,38,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,39,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,40,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,41,base,shadow_first,1.0,l,0.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,42,control,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,43,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,44,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,45,shadow,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,46,control,shadow_first,1.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,47,base,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,shadow,4,48,shadow,shadow_first,1.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,49,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,50,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,51,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,52,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,53,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,54,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,55,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,56,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,57,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,58,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,59,base,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,5,60,control,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,61,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,62,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,63,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,64,mirror,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,65,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,66,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,67,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,68,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,69,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,70,control,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,71,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,6,72,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,73,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,74,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,75,control,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,76,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,77,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,78,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,79,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,80,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,81,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,82,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,83,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,7,84,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,85,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,86,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,87,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,88,control,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,89,control,shadow_first,2.0,l,0.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,90,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,91,base,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,92,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,93,control,shadow_first,2.0,r,0.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,94,mirror,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,95,base,shadow_first,2.0,l,1.0,l
volter2018intuitive,1,fraukje,38,f,chimpanzee,mirror,8,96,mirror,shadow_first,2.0,r,1.0,r
volter2018intuitive,1,frederike,41,f,chimpanzee,mirror,1,1,mirror,mirror_first,1.0,l,0.0,r
volter2018intuitive,1,frederike,41,f,chimpanzee,mirror,1,2,base,mirror_first,1.0,l,1.0,l
volter2018intuitive,1,frederike,41,f,chimpanzee,mirror,1,3,mirror,mirror_first,1.0,r,1.0,r
volter2018intuitive,1,frederike,41,f,chimpanzee,mirror,1,4,control,mirror_first,1.0,l,0.0,r
