study_id,experiment,participant,sex,species,session,trial,condition,response,correct
cacchione2009gravity,baseline,dokana,f,orangutan,1.0,9.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,dokana,f,orangutan,1.0,10.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,1.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,2.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,3.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,4.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,5.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,6.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,7.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,8.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,9.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,1.0,vertical_switch,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,2.0,vertical_switch,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,3.0,vertical_switch,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,4.0,vertical_switch,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,5.0,vertical_switch,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,6.0,vertical_switch,top,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,7.0,vertical_switch,top,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,8.0,vertical_switch,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,9.0,vertical_switch,top,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,10.0,vertical_switch,down,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,1.0,horizontal_baseline,back,incorrect
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,2.0,horizontal_baseline,back,incorrect
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,3.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,4.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,5.0,horizontal_baseline,back,incorrect
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,6.0,horizontal_baseline,back,incorrect
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,7.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,8.0,horizontal_baseline,back,incorrect
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,9.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,10.0,horizontal_baseline,back,incorrect
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,1.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,2.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,3.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,4.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,5.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,6.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,7.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,8.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,9.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,dunja,f,orangutan,1.0,10.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,1.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,2.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,3.0,vertical_baseline,top,incorrect
cacchione2009gravity,baseline,padana,f,orangutan,1.0,4.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,5.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,6.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,7.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,8.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,9.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,10.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,1.0,vertical_switch,down,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,2.0,vertical_switch,top,incorrect
cacchione2009gravity,baseline,padana,f,orangutan,1.0,3.0,vertical_switch,down,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,4.0,vertical_switch,down,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,5.0,vertical_switch,down,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,6.0,vertical_switch,top,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,7.0,vertical_switch,top,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,8.0,vertical_switch,down,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,9.0,vertical_switch,top,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,10.0,vertical_switch,down,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,1.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,2.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,3.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,4.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,5.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,6.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,7.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,8.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,9.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,1.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,2.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,3.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,4.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,5.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,6.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,7.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,8.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,9.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,padana,f,orangutan,1.0,10.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,1.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,2.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,3.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,4.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,5.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,6.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,7.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,8.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,9.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,10.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,1.0,vertical_switch,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,2.0,vertical_switch,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,3.0,vertical_switch,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,4.0,vertical_switch,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,5.0,vertical_switch,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,6.0,vertical_switch,top,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,7.0,vertical_switch,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,8.0,vertical_switch,top,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,9.0,vertical_switch,top,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,10.0,vertical_switch,down,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,1.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,2.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,3.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,4.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,5.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,6.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,7.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,8.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,9.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,10.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,1.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,2.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,3.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,4.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,5.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,6.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,7.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,8.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,pini,f,orangutan,1.0,9.0,horizontal_switch,back,incorrect
cacchione2009gravity,baseline,pini,f,orangutan,1.0,10.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,1.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,2.0,vertical_baseline,down,incorrect
cacchione2009gravity,baseline,joey,m,bonobo,1.0,3.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,4.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,5.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,6.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,7.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,8.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,9.0,vertical_baseline,down,incorrect
cacchione2009gravity,baseline,joey,m,bonobo,1.0,10.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,11.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,12.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,1.0,vertical_switch,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,2.0,vertical_switch,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,3.0,vertical_switch,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,4.0,vertical_switch,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,5.0,vertical_switch,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,6.0,vertical_switch,top,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,7.0,vertical_switch,top,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,8.0,vertical_switch,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,9.0,vertical_switch,top,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,10.0,vertical_switch,down,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,1.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,2.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,3.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,4.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,5.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,6.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,7.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,8.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,9.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,10.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,1.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,2.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,3.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,4.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,5.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,6.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,7.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,8.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,9.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,joey,m,bonobo,1.0,10.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,1.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,2.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,3.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,4.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,5.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,6.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,7.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,8.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,9.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,10.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,1.0,vertical_switch,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,2.0,vertical_switch,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,3.0,vertical_switch,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,4.0,vertical_switch,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,5.0,vertical_switch,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,6.0,vertical_switch,top,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,7.0,vertical_switch,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,8.0,vertical_switch,top,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,9.0,vertical_switch,top,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,10.0,vertical_switch,down,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,1.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,2.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,3.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,4.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,5.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,6.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,7.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,8.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,9.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,10.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,1.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,2.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,3.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,4.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,5.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,6.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,7.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,8.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,9.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,kuno,m,bonobo,1.0,10.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,1.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,2.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,3.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,4.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,5.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,6.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,7.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,8.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,9.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,10.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,1.0,vertical_switch,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,2.0,vertical_switch,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,3.0,vertical_switch,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,4.0,vertical_switch,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,5.0,vertical_switch,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,6.0,vertical_switch,down,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,7.0,vertical_switch,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,8.0,vertical_switch,down,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,9.0,vertical_switch,down,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,10.0,vertical_switch,top,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,1.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,2.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,3.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,4.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,5.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,6.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,7.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,8.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,9.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,10.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,1.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,2.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,3.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,4.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,5.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,6.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,7.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,8.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,9.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,limbuko,m,bonobo,1.0,10.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,1.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,2.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,3.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,4.0,vertical_baseline,down,incorrect
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,5.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,6.0,vertical_baseline,down,incorrect
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,7.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,8.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,9.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,10.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,11.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,12.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,13.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,14.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,1.0,vertical_switch,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,2.0,vertical_switch,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,3.0,vertical_switch,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,4.0,vertical_switch,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,5.0,vertical_switch,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,6.0,vertical_switch,down,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,7.0,vertical_switch,down,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,8.0,vertical_switch,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,9.0,vertical_switch,down,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,10.0,vertical_switch,top,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,1.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,2.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,3.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,4.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,5.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,6.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,7.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,8.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,9.0,horizontal_baseline,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,10.0,horizontal_baseline,front,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,1.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,2.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,3.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,4.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,5.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,6.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,7.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,8.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,9.0,horizontal_switch,front,correct
cacchione2009gravity,baseline,ulindi,f,bonobo,1.0,10.0,horizontal_switch,back,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,1.0,vertical_baseline,down,incorrect
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,2.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,3.0,vertical_baseline,down,incorrect
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,4.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,5.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,6.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,7.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,8.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,9.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,10.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,11.0,vertical_baseline,down,incorrect
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,12.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,13.0,vertical_baseline,down,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,14.0,vertical_baseline,down,incorrect
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,15.0,vertical_baseline,top,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,1.0,vertical_switch,top,correct
cacchione2009gravity,baseline,yasa,f,bonobo,1.0,2.0,vertical_switch,top,correct
