study_id,experiment,participant,sex,species,session,trial,condition,response,correct
cacchione2009gravity,2,toba,f,orangutan,1.0,4.0,horizontal_test_near,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,1.0,horizontal_test_far,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,2.0,horizontal_test_far,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,3.0,horizontal_test_far,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,4.0,horizontal_test_far,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,1.0,horizontal_test_far_opposite_c.,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,2.0,horizontal_test_far_opposite_c.,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,3.0,horizontal_test_far_opposite_c.,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,4.0,horizontal_test_far_opposite_c.,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,1.0,horizontal_test_near,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,2.0,horizontal_test_near,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,3.0,horizontal_test_near,front,correct
cacchione2009gravity,2,walter,m,orangutan,1.0,4.0,horizontal_test_near,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,1.0,horizontal_test_far,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,2.0,horizontal_test_far,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,3.0,horizontal_test_far,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,4.0,horizontal_test_far,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,1.0,horizontal_test_far_opposite_c.,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,2.0,horizontal_test_far_opposite_c.,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,3.0,horizontal_test_far_opposite_c.,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,4.0,horizontal_test_far_opposite_c.,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,1.0,horizontal_test_near,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,2.0,horizontal_test_near,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,3.0,horizontal_test_near,front,correct
cacchione2009gravity,2,zora,f,orangutan,1.0,4.0,horizontal_test_near,front,correct
