study_id,experiment_name,participant,sex,role,participant_2,sex_2,role_2,species,dyad,session,trial,condition,a_baited_focal_participant_bc_acts,b_baited_partner_a_acts
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,5,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,6,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,1,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,2,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,3,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,4,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,5,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,6,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,1,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,2,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,3,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,4,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,5,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,6,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,1,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,2,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,3,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,4,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,5,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,6,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,1,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,2,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,3,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,4,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,5,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,6,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,1,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,2,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,3,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,4,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,5,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,6,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,1,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,2,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,3,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,4,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,5,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,6,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,1,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,2,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,3,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,4,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,5,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,6,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,1,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,2,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,3,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,4,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,5,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,6,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,1,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,2,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,3,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,4,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,5,control,,0.0
amici2014calculated,reciprocity_task,,,,ulindi,f,partner_a,bonobo,yasa_ulindi,6,6,control,,0.0
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,1,1,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,1,2,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,1,3,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,1,7,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,1,8,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,1,9,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,2,1,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,2,2,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,2,3,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,2,7,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,2,8,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,2,9,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,3,1,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,3,2,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,3,3,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,3,7,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,3,8,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,3,9,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,4,1,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,4,2,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,4,3,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,4,7,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,4,8,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,4,9,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,5,1,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,5,2,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,5,3,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,5,7,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,5,8,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,5,9,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,6,1,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,6,2,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,6,3,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,6,7,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,6,8,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,6,9,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,7,1,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,7,2,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,7,3,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,7,7,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,7,8,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,7,9,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,8,1,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,8,2,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,8,3,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,8,7,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,8,8,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,8,9,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,9,1,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,9,2,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,9,3,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,9,7,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,9,8,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,9,9,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,10,1,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,10,2,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,10,3,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,10,7,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,10,8,experimental,0.0,
amici2014calculated,reciprocity_task,alex,m,focal_participant_bc,alexandra,f,partner_a,chimpanzee,alex_alexandra,10,9,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,1,1,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,1,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,1,3,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,1,7,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,1,8,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,1,9,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,2,1,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,2,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,2,3,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,2,7,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,2,8,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,2,9,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,3,1,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,3,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,3,3,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,3,7,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,3,8,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,3,9,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,4,1,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,4,2,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,4,3,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,4,7,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,4,8,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,4,9,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,5,1,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,5,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,5,3,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,5,7,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,5,8,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,5,9,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,6,1,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,6,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,6,3,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,6,7,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,6,8,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,6,9,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,7,1,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,7,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,7,3,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,7,7,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,7,8,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,7,9,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,8,1,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,8,2,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,8,3,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,8,7,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,8,8,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,8,9,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,9,1,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,9,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,9,3,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,9,7,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,9,8,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,9,9,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,10,1,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,10,2,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,10,3,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,10,7,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,10,8,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,dokana,f,partner_a,orangutan,bimbo_dokana,10,9,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,1,1,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,1,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,1,3,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,1,7,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,1,8,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,1,9,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,2,1,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,2,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,2,3,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,2,7,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,2,8,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,2,9,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,3,1,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,3,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,3,3,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,3,7,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,3,8,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,3,9,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,4,1,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,4,2,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,4,3,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,4,7,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,4,8,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,4,9,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,5,1,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,5,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,5,3,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,5,7,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,5,8,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,5,9,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,6,1,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,6,2,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,6,3,experimental,0.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,6,7,experimental,1.0,
amici2014calculated,reciprocity_task,bimbo,m,focal_participant_bc,raja,f,partner_a,orangutan,bimbo_raja,6,8,experimental,1.0,
