study_id,year,month,day,participant,age_in_years,sex,species,phase,session,trial,see,bring,condition,food_left,food_right,point,side_indicated,food_indicated,point_to_empty
bohn2016role,2014,8,7,jasongo,24.0,m,bonobo,testwarmup,7,0,0,1,different,g,a,1,l,g,0
bohn2016role,2014,8,7,jasongo,24.0,m,bonobo,test,7,1,0,1,different,x,a,1,r,a,0
bohn2016role,2014,8,7,jasongo,24.0,m,bonobo,test,7,2,0,1,different,x,a,1,r,a,0
bohn2016role,2014,8,7,jasongo,24.0,m,bonobo,test,7,3,0,1,different,x,a,1,r,a,0
bohn2016role,2014,8,7,luiza,9.0,f,bonobo,testwarmup,7,0,1,0,different,a,g,1,r,g,0
bohn2016role,2014,8,7,luiza,9.0,f,bonobo,testwarmup,7,0,1,0,different,a,g,1,r,g,0
bohn2016role,2014,8,7,luiza,9.0,f,bonobo,testwarmup,7,0,1,0,different,a,g,1,r,g,0
bohn2016role,2014,8,7,luiza,9.0,f,bonobo,test,7,1,1,0,different,a,x,1,l,a,0
bohn2016role,2014,8,7,luiza,9.0,f,bonobo,test,7,2,1,0,different,a,x,1,l,a,0
bohn2016role,2014,8,7,luiza,9.0,f,bonobo,test,7,3,1,0,different,a,x,1,l,a,0
bohn2016role,2014,8,7,gemena,8.0,f,bonobo,testwarmup,7,0,0,1,same,a,a,1,r,a,0
bohn2016role,2014,8,7,gemena,8.0,f,bonobo,testwarmup,7,0,0,1,same,a,a,1,r,a,0
bohn2016role,2014,8,7,gemena,8.0,f,bonobo,testwarmup,7,0,0,1,same,a,a,1,r,a,0
bohn2016role,2014,8,7,gemena,8.0,f,bonobo,test,7,1,0,1,same,a,x,1,l,a,0
bohn2016role,2014,8,7,gemena,8.0,f,bonobo,test,7,2,0,1,same,a,x,1,l,a,0
bohn2016role,2014,8,7,gemena,8.0,f,bonobo,test,7,3,0,1,same,a,x,1,l,a,0
bohn2016role,2014,8,7,kuno,17.0,m,bonobo,testwarmup,7,0,1,0,same,a,a,1,l,a,0
bohn2016role,2014,8,7,kuno,17.0,m,bonobo,testwarmup,7,0,1,0,same,a,a,1,l,a,0
bohn2016role,2014,8,7,kuno,17.0,m,bonobo,testwarmup,7,0,1,0,same,a,a,1,r,a,0
bohn2016role,2014,8,7,kuno,17.0,m,bonobo,testwarmup,7,0,1,0,same,a,a,1,r,a,0
bohn2016role,2014,8,7,kuno,17.0,m,bonobo,testwarmup,7,0,1,0,same,a,a,1,r,a,0
bohn2016role,2014,8,7,kuno,17.0,m,bonobo,test,7,1,1,0,same,a,x,0,n,n,0
bohn2016role,2014,8,7,lexi,14.0,f,bonobo,testwarmup,7,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,8,7,lexi,14.0,f,bonobo,testwarmup,7,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,8,7,lexi,14.0,f,bonobo,testwarmup,7,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,8,7,lexi,14.0,f,bonobo,test,7,1,0,1,different,c,x,1,l,c,0
bohn2016role,2014,8,7,lexi,14.0,f,bonobo,test,7,2,0,1,different,c,x,1,l,c,0
bohn2016role,2014,8,7,lexi,14.0,f,bonobo,test,7,3,0,1,different,c,x,1,l,c,0
bohn2016role,2014,8,7,fimi,6.0,f,bonobo,testwarmup,7,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,8,7,fimi,6.0,f,bonobo,testwarmup,7,0,1,0,different,g,a,1,r,a,0
bohn2016role,2014,8,7,fimi,6.0,f,bonobo,testwarmup,7,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,8,7,fimi,6.0,f,bonobo,testwarmup,7,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,8,7,fimi,6.0,f,bonobo,test,7,1,1,0,different,x,a,1,r,a,0
bohn2016role,2014,8,7,fimi,6.0,f,bonobo,test,7,2,1,0,different,x,a,1,r,a,0
bohn2016role,2014,8,7,yasa,16.0,f,bonobo,testwarmup,7,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,8,7,yasa,16.0,f,bonobo,testwarmup,7,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,8,7,yasa,16.0,f,bonobo,testwarmup,7,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,8,7,yasa,16.0,f,bonobo,test,7,1,1,0,different,x,c,1,r,c,0
bohn2016role,2014,8,7,yasa,16.0,f,bonobo,test,7,2,1,0,different,x,c,1,r,c,0
bohn2016role,2014,8,7,yasa,16.0,f,bonobo,test,7,3,1,0,different,x,c,1,r,c,0
bohn2016role,2014,8,6,kara,9.0,f,chimpanzee,testwarmup,8,0,1,0,same,c,c,1,l,c,0
bohn2016role,2014,8,6,kara,9.0,f,chimpanzee,testwarmup,8,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,8,6,kara,9.0,f,chimpanzee,testwarmup,8,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,8,6,kara,9.0,f,chimpanzee,testwarmup,8,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,8,6,kara,9.0,f,chimpanzee,test,8,1,1,0,same,c,x,1,l,c,0
bohn2016role,2014,8,6,kara,9.0,f,chimpanzee,test,8,2,1,0,same,c,x,1,l,c,0
bohn2016role,2014,8,7,riet,36.0,f,chimpanzee,testwarmup,7,0,0,1,same,a,a,1,r,a,0
bohn2016role,2014,8,7,riet,36.0,f,chimpanzee,testwarmup,7,0,0,1,same,a,a,1,r,a,0
bohn2016role,2014,8,7,riet,36.0,f,chimpanzee,testwarmup,7,0,0,1,same,a,a,1,r,a,0
bohn2016role,2014,8,7,riet,36.0,f,chimpanzee,test,7,1,0,1,same,a,x,1,l,a,0
bohn2016role,2014,8,7,riet,36.0,f,chimpanzee,test,7,2,0,1,same,a,x,0,n,n,0
bohn2016role,2014,8,8,riet,36.0,f,chimpanzee,testwarmup,8,0,0,1,different,g,a,1,r,a,0
bohn2016role,2014,8,8,riet,36.0,f,chimpanzee,testwarmup,8,0,0,1,different,g,a,1,r,a,0
bohn2016role,2014,8,8,riet,36.0,f,chimpanzee,testwarmup,8,0,0,1,different,g,a,1,l,g,0
bohn2016role,2014,8,8,riet,36.0,f,chimpanzee,testwarmup,8,0,0,1,different,g,a,1,l,g,0
bohn2016role,2014,8,8,riet,36.0,f,chimpanzee,testwarmup,8,0,0,1,different,g,a,1,l,g,0
bohn2016role,2014,8,8,riet,36.0,f,chimpanzee,test,8,1,0,1,different,x,a,0,n,n,0
bohn2016role,2014,8,8,jasongo,24.0,m,bonobo,testwarmup,8,0,1,0,same,a,a,1,r,a,0
bohn2016role,2014,8,8,jasongo,24.0,m,bonobo,testwarmup,8,0,1,0,same,a,a,1,r,a,0
bohn2016role,2014,8,8,jasongo,24.0,m,bonobo,testwarmup,8,0,1,0,same,a,a,1,r,a,0
bohn2016role,2014,8,8,jasongo,24.0,m,bonobo,test,8,1,1,0,same,a,x,1,l,a,0
bohn2016role,2014,8,8,jasongo,24.0,m,bonobo,test,8,2,1,0,same,a,x,1,l,a,0
bohn2016role,2014,8,8,jasongo,24.0,m,bonobo,test,8,3,1,0,same,a,x,1,l,a,0
bohn2016role,2014,8,8,lexi,14.0,f,bonobo,testwarmup,8,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,8,8,lexi,14.0,f,bonobo,testwarmup,8,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,8,8,lexi,14.0,f,bonobo,testwarmup,8,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,8,8,lexi,14.0,f,bonobo,test,8,1,1,0,different,x,c,1,r,c,0
bohn2016role,2014,8,8,lexi,14.0,f,bonobo,test,8,2,1,0,different,x,c,1,r,c,0
bohn2016role,2014,8,8,lexi,14.0,f,bonobo,test,8,3,1,0,different,x,c,1,r,c,0
bohn2016role,2014,8,8,fimi,6.0,f,bonobo,testwarmup,8,0,0,1,same,a,a,1,r,a,0
bohn2016role,2014,8,8,fimi,6.0,f,bonobo,testwarmup,8,0,0,1,same,a,a,1,l,a,0
bohn2016role,2014,8,8,fimi,6.0,f,bonobo,testwarmup,8,0,0,1,same,a,a,1,l,a,0
bohn2016role,2014,8,8,fimi,6.0,f,bonobo,testwarmup,8,0,0,1,same,a,a,1,l,a,0
bohn2016role,2014,8,8,fimi,6.0,f,bonobo,test,8,1,0,1,same,x,a,1,r,a,0
bohn2016role,2014,8,8,fimi,6.0,f,bonobo,test,8,2,0,1,same,x,a,1,r,a,0
bohn2016role,2014,8,8,yasa,16.0,f,bonobo,testwarmup,8,0,0,1,same,c,c,1,r,c,0
bohn2016role,2014,8,8,yasa,16.0,f,bonobo,testwarmup,8,0,0,1,same,c,c,1,r,c,0
bohn2016role,2014,8,8,yasa,16.0,f,bonobo,testwarmup,8,0,0,1,same,c,c,1,r,c,0
bohn2016role,2014,8,8,yasa,16.0,f,bonobo,test,8,1,0,1,same,c,x,1,l,c,0
bohn2016role,2014,8,8,yasa,16.0,f,bonobo,test,8,2,0,1,same,c,x,1,l,c,0
bohn2016role,2014,8,8,yasa,16.0,f,bonobo,test,8,3,0,1,same,c,x,1,l,c,0
bohn2016role,2014,8,8,kuno,17.0,m,bonobo,testwarmup,8,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,8,8,kuno,17.0,m,bonobo,testwarmup,8,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,8,8,kuno,17.0,m,bonobo,testwarmup,8,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,8,8,kuno,17.0,m,bonobo,test,8,1,1,0,different,x,a,1,r,a,0
bohn2016role,2014,8,8,kuno,17.0,m,bonobo,test,8,2,1,0,different,x,a,1,r,a,0
bohn2016role,2014,8,8,kuno,17.0,m,bonobo,test,8,3,1,0,different,x,a,1,r,a,0
bohn2016role,2014,8,8,luiza,9.0,f,bonobo,testwarmup,8,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,8,8,luiza,9.0,f,bonobo,testwarmup,8,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,8,8,luiza,9.0,f,bonobo,testwarmup,8,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,8,8,luiza,9.0,f,bonobo,test,8,1,1,0,same,x,g,1,r,g,0
bohn2016role,2014,8,8,luiza,9.0,f,bonobo,test,8,2,1,0,same,x,g,1,r,g,0
bohn2016role,2014,8,8,luiza,9.0,f,bonobo,test,8,3,1,0,same,x,g,1,r,g,0
bohn2016role,2014,8,8,gemena,8.0,f,bonobo,testwarmup,8,0,1,0,different,a,g,1,r,g,0
bohn2016role,2014,8,8,gemena,8.0,f,bonobo,testwarmup,8,0,1,0,different,a,g,1,r,g,0
bohn2016role,2014,8,8,gemena,8.0,f,bonobo,testwarmup,8,0,1,0,different,a,g,1,r,g,0
bohn2016role,2014,8,8,gemena,8.0,f,bonobo,test,8,1,1,0,different,a,x,1,l,a,0
bohn2016role,2014,8,8,gemena,8.0,f,bonobo,test,8,2,1,0,different,a,x,1,l,a,0
bohn2016role,2014,8,8,gemena,8.0,f,bonobo,test,8,3,1,0,different,a,x,1,l,a,0
bohn2016role,2014,9,22,kumili,10.0,f,gorilla,testwarmup,5,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,9,22,kumili,10.0,f,gorilla,testwarmup,5,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,9,22,kumili,10.0,f,gorilla,testwarmup,5,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,9,22,kumili,10.0,f,gorilla,test,5,1,0,1,same,x,c,1,r,c,0
bohn2016role,2014,9,22,kumili,10.0,f,gorilla,test,5,2,0,1,same,x,c,1,r,c,0
bohn2016role,2014,9,22,kumili,10.0,f,gorilla,test,5,3,0,1,same,x,c,1,r,c,0
bohn2016role,2014,9,22,abeeku,15.0,m,gorilla,testwarmup,5,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,22,abeeku,15.0,m,gorilla,testwarmup,5,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,22,abeeku,15.0,m,gorilla,testwarmup,5,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,22,abeeku,15.0,m,gorilla,test,5,1,0,1,different,c,x,1,l,c,0
bohn2016role,2014,9,22,abeeku,15.0,m,gorilla,test,5,2,0,1,different,c,x,1,l,c,0
bohn2016role,2014,9,22,abeeku,15.0,m,gorilla,test,5,3,0,1,different,c,x,1,l,c,0
bohn2016role,2014,9,22,kibara,10.0,f,gorilla,testwarmup,5,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,22,kibara,10.0,f,gorilla,testwarmup,5,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,22,kibara,10.0,f,gorilla,testwarmup,5,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,22,kibara,10.0,f,gorilla,test,5,1,0,1,same,g,x,1,l,g,0
bohn2016role,2014,9,22,kibara,10.0,f,gorilla,test,5,2,0,1,same,g,x,1,l,g,0
bohn2016role,2014,9,22,kibara,10.0,f,gorilla,test,5,3,0,1,same,g,x,1,l,g,0
bohn2016role,2014,9,22,viringika,19.0,f,gorilla,testwarmup,5,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,9,22,viringika,19.0,f,gorilla,testwarmup,5,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,9,22,viringika,19.0,f,gorilla,testwarmup,5,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,9,22,viringika,19.0,f,gorilla,test,5,1,1,0,same,x,g,1,r,g,0
bohn2016role,2014,9,22,viringika,19.0,f,gorilla,test,5,2,1,0,same,x,g,1,r,g,0
bohn2016role,2014,9,22,viringika,19.0,f,gorilla,test,5,3,1,0,same,x,g,1,r,g,0
bohn2016role,2014,9,22,padana,16.0,f,orangutan,testwarmup,5,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,22,padana,16.0,f,orangutan,testwarmup,5,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,22,padana,16.0,f,orangutan,testwarmup,5,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,22,padana,16.0,f,orangutan,test,5,1,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,22,padana,16.0,f,orangutan,test,5,2,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,22,padana,16.0,f,orangutan,test,5,3,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,22,suaq,5.0,m,orangutan,testwarmup,5,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,22,suaq,5.0,m,orangutan,testwarmup,5,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,22,suaq,5.0,m,orangutan,testwarmup,5,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,22,suaq,5.0,m,orangutan,test,5,1,0,1,different,c,x,1,r,g,1
bohn2016role,2014,9,22,pini,26.0,f,orangutan,testwarmup,5,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,22,pini,26.0,f,orangutan,testwarmup,5,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,22,pini,26.0,f,orangutan,testwarmup,5,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,22,pini,26.0,f,orangutan,test,5,1,1,0,different,x,c,1,r,c,0
bohn2016role,2014,9,22,pini,26.0,f,orangutan,test,5,2,1,0,different,x,c,1,r,c,0
bohn2016role,2014,9,22,pini,26.0,f,orangutan,test,5,3,1,0,different,x,c,1,r,c,0
bohn2016role,2014,9,22,raja,10.0,f,orangutan,testwarmup,5,0,0,1,same,a,a,1,r,a,0
bohn2016role,2014,9,22,raja,10.0,f,orangutan,testwarmup,5,0,0,1,same,a,a,1,r,a,0
bohn2016role,2014,9,22,raja,10.0,f,orangutan,testwarmup,5,0,0,1,same,a,a,1,r,a,0
bohn2016role,2014,9,22,raja,10.0,f,orangutan,test,5,1,0,1,same,a,x,1,l,a,0
bohn2016role,2014,9,22,raja,10.0,f,orangutan,test,5,2,0,1,same,a,x,1,l,a,0
bohn2016role,2014,9,22,raja,10.0,f,orangutan,test,5,3,0,1,same,a,x,1,l,a,0
bohn2016role,2014,9,22,dokana,25.0,f,orangutan,testwarmup,5,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,22,dokana,25.0,f,orangutan,testwarmup,5,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,22,dokana,25.0,f,orangutan,testwarmup,5,0,1,0,different,g,c,1,r,c,0
bohn2016role,2014,9,22,dokana,25.0,f,orangutan,testwarmup,5,0,1,0,different,g,c,1,r,c,0
bohn2016role,2014,9,22,dokana,25.0,f,orangutan,testwarmup,5,0,1,0,different,g,c,1,r,c,0
bohn2016role,2014,9,22,dokana,25.0,f,orangutan,test,5,1,1,0,different,g,x,1,l,g,0
bohn2016role,2014,9,23,kumili,10.0,f,gorilla,testwarmup,6,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,9,23,kumili,10.0,f,gorilla,testwarmup,6,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,9,23,kumili,10.0,f,gorilla,testwarmup,6,0,1,0,same,g,g,1,l,g,0
bohn2016role,2014,9,23,kumili,10.0,f,gorilla,test,6,1,1,0,same,x,g,1,r,g,0
bohn2016role,2014,9,23,kumili,10.0,f,gorilla,test,6,2,1,0,same,x,g,1,r,g,0
bohn2016role,2014,9,23,kumili,10.0,f,gorilla,test,6,3,1,0,same,x,g,1,r,g,0
bohn2016role,2014,9,23,abeeku,15.0,m,gorilla,testwarmup,6,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,23,abeeku,15.0,m,gorilla,testwarmup,6,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,23,abeeku,15.0,m,gorilla,testwarmup,6,0,1,0,different,g,c,1,l,g,0
bohn2016role,2014,9,23,abeeku,15.0,m,gorilla,test,6,1,1,0,different,x,c,1,r,c,0
bohn2016role,2014,9,23,abeeku,15.0,m,gorilla,test,6,2,1,0,different,x,c,1,r,c,0
bohn2016role,2014,9,23,abeeku,15.0,m,gorilla,test,6,3,1,0,different,x,c,1,r,c,0
bohn2016role,2014,9,23,kibara,10.0,f,gorilla,testwarmup,6,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,23,kibara,10.0,f,gorilla,testwarmup,6,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,23,kibara,10.0,f,gorilla,testwarmup,6,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,23,kibara,10.0,f,gorilla,test,6,1,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,23,kibara,10.0,f,gorilla,test,6,2,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,23,kibara,10.0,f,gorilla,test,6,3,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,23,viringika,19.0,f,gorilla,testwarmup,6,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,23,viringika,19.0,f,gorilla,testwarmup,6,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,23,viringika,19.0,f,gorilla,testwarmup,6,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,23,viringika,19.0,f,gorilla,test,6,1,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,23,viringika,19.0,f,gorilla,test,6,2,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,23,viringika,19.0,f,gorilla,test,6,3,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,23,padana,16.0,f,orangutan,testwarmup,6,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,23,padana,16.0,f,orangutan,testwarmup,6,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,23,padana,16.0,f,orangutan,testwarmup,6,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,9,23,padana,16.0,f,orangutan,testwarmup,6,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,9,23,padana,16.0,f,orangutan,testwarmup,6,0,0,1,same,g,g,1,l,g,0
bohn2016role,2014,9,23,padana,16.0,f,orangutan,test,6,1,0,1,same,x,g,1,r,g,0
bohn2016role,2014,9,23,suaq,5.0,m,orangutan,testwarmup,6,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,23,suaq,5.0,m,orangutan,testwarmup,6,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,23,suaq,5.0,m,orangutan,testwarmup,6,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,23,suaq,5.0,m,orangutan,test,6,1,0,1,same,g,x,1,l,g,0
bohn2016role,2014,9,23,suaq,5.0,m,orangutan,test,6,2,0,1,same,g,x,1,l,g,0
bohn2016role,2014,9,23,suaq,5.0,m,orangutan,test,6,3,0,1,same,g,x,1,l,g,0
bohn2016role,2014,9,23,raja,11.0,f,orangutan,testwarmup,6,0,1,0,same,g,g,1,r,g,0
bohn2016role,2014,9,23,raja,11.0,f,orangutan,testwarmup,6,0,1,0,same,g,g,1,r,g,0
bohn2016role,2014,9,23,raja,11.0,f,orangutan,testwarmup,6,0,1,0,same,g,g,1,r,g,0
bohn2016role,2014,9,23,raja,11.0,f,orangutan,test,6,1,1,0,same,g,x,1,l,g,0
bohn2016role,2014,9,23,raja,11.0,f,orangutan,test,6,2,1,0,same,g,x,1,l,g,0
bohn2016role,2014,9,23,raja,11.0,f,orangutan,test,6,3,1,0,same,g,x,1,l,g,0
bohn2016role,2014,9,23,pini,26.0,f,orangutan,testwarmup,6,0,1,0,same,c,c,1,l,c,0
bohn2016role,2014,9,23,pini,26.0,f,orangutan,testwarmup,6,0,1,0,same,c,c,1,l,c,0
bohn2016role,2014,9,23,pini,26.0,f,orangutan,testwarmup,6,0,1,0,same,c,c,1,l,c,0
bohn2016role,2014,9,23,pini,26.0,f,orangutan,test,6,1,1,0,same,x,c,1,r,c,0
bohn2016role,2014,9,23,pini,26.0,f,orangutan,test,6,2,1,0,same,x,c,1,r,c,0
bohn2016role,2014,9,23,pini,26.0,f,orangutan,test,6,3,1,0,same,x,c,1,r,c,0
bohn2016role,2014,9,23,dokana,25.0,f,orangutan,testwarmup,6,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,23,dokana,25.0,f,orangutan,testwarmup,6,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,23,dokana,25.0,f,orangutan,testwarmup,6,0,0,1,same,g,g,1,r,g,0
bohn2016role,2014,9,23,dokana,25.0,f,orangutan,test,6,1,0,1,same,g,x,1,l,g,0
bohn2016role,2014,9,23,dokana,25.0,f,orangutan,test,6,2,0,1,same,g,x,1,l,g,0
bohn2016role,2014,9,23,dokana,25.0,f,orangutan,test,6,3,0,1,same,g,x,1,l,g,0
bohn2016role,2014,9,24,padana,16.0,f,orangutan,testwarmup,7,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,24,padana,16.0,f,orangutan,testwarmup,7,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,24,padana,16.0,f,orangutan,testwarmup,7,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,24,padana,16.0,f,orangutan,test,7,1,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,24,padana,16.0,f,orangutan,test,7,2,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,24,padana,16.0,f,orangutan,test,7,3,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,24,suaq,5.0,m,orangutan,testwarmup,7,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,24,suaq,5.0,m,orangutan,testwarmup,7,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,24,suaq,5.0,m,orangutan,testwarmup,7,0,1,0,same,c,c,1,r,c,0
bohn2016role,2014,9,24,suaq,5.0,m,orangutan,test,7,1,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,24,suaq,5.0,m,orangutan,test,7,2,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,24,suaq,5.0,m,orangutan,test,7,3,1,0,same,c,x,1,l,c,0
bohn2016role,2014,9,24,dokana,25.0,f,orangutan,testwarmup,7,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,24,dokana,25.0,f,orangutan,testwarmup,7,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,24,dokana,25.0,f,orangutan,testwarmup,7,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,24,dokana,25.0,f,orangutan,test,7,1,0,1,different,c,x,1,r,g,1
bohn2016role,2014,9,24,raja,11.0,f,orangutan,testwarmup,7,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,9,24,raja,11.0,f,orangutan,testwarmup,7,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,9,24,raja,11.0,f,orangutan,testwarmup,7,0,1,0,different,g,a,1,l,g,0
bohn2016role,2014,9,24,raja,11.0,f,orangutan,test,7,1,1,0,different,x,a,0,n,n,0
bohn2016role,2014,9,24,pini,26.0,f,orangutan,testwarmup,7,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,24,pini,26.0,f,orangutan,testwarmup,7,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,24,pini,26.0,f,orangutan,testwarmup,7,0,0,1,different,c,g,1,r,g,0
bohn2016role,2014,9,24,pini,26.0,f,orangutan,test,7,1,0,1,different,c,x,1,l,c,0
bohn2016role,2014,9,24,pini,26.0,f,orangutan,test,7,2,0,1,different,c,x,1,l,c,0
bohn2016role,2014,9,24,pini,26.0,f,orangutan,test,7,3,0,1,different,c,x,1,l,c,0
bohn2016role,2014,9,25,kumili,10.0,f,gorilla,testwarmup,7,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,25,kumili,10.0,f,gorilla,testwarmup,7,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,25,kumili,10.0,f,gorilla,testwarmup,7,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,25,kumili,10.0,f,gorilla,test,7,1,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,25,kumili,10.0,f,gorilla,test,7,2,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,25,kumili,10.0,f,gorilla,test,7,3,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,25,abeeku,15.0,m,gorilla,testwarmup,8,0,0,1,same,c,c,1,r,c,0
bohn2016role,2014,9,25,abeeku,15.0,m,gorilla,testwarmup,8,0,0,1,same,c,c,1,r,c,0
bohn2016role,2014,9,25,abeeku,15.0,m,gorilla,testwarmup,8,0,0,1,same,c,c,1,r,c,0
bohn2016role,2014,9,25,abeeku,15.0,m,gorilla,test,8,1,0,1,same,c,x,1,l,c,0
bohn2016role,2014,9,25,abeeku,15.0,m,gorilla,test,8,2,0,1,same,c,x,1,l,c,0
bohn2016role,2014,9,25,abeeku,15.0,m,gorilla,test,8,3,0,1,same,c,x,1,l,c,0
bohn2016role,2014,9,25,kibara,10.0,f,gorilla,testwarmup,7,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,25,kibara,10.0,f,gorilla,testwarmup,7,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,25,kibara,10.0,f,gorilla,testwarmup,7,0,1,0,different,c,g,1,r,g,0
bohn2016role,2014,9,25,kibara,10.0,f,gorilla,test,7,1,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,25,kibara,10.0,f,gorilla,test,7,2,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,25,kibara,10.0,f,gorilla,test,7,3,1,0,different,c,x,1,l,c,0
bohn2016role,2014,9,25,viringika,19.0,f,gorilla,testwarmup,8,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,9,25,viringika,19.0,f,gorilla,testwarmup,8,0,0,1,same,c,c,1,l,c,0
bohn2016role,2014,9,25,viringika,19.0,f,gorilla,testwarmup,8,0,0,1,same,c,c,1,l,c,0
