study_id,experiment,participant,age_in_years,sex,species,trial,condition,food_on_left,food_on_right,choice,choice_codes,success
call2004inferences,2,limbuko,6.0,m,bonobo,119.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,120.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,121.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,122.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,123.0,control,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,124.0,control,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,125.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,126.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,127.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,128.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,129.0,control,no,yes,1.0,right,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,130.0,control,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,131.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,132.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,133.0,control,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,134.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,135.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,136.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,137.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,138.0,control,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,139.0,control,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,140.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,141.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,142.0,control,yes,no,2.0,left,0.0
call2004inferences,2,limbuko,6.0,m,bonobo,143.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,limbuko,6.0,m,bonobo,144.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,1.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,2.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,3.0,control,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,4.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,5.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,6.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,7.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,8.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,9.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,10.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,11.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,12.0,control,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,13.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,14.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,15.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,16.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,17.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,18.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,19.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,20.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,21.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,22.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,23.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,24.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,25.0,auditory_empty,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,26.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,27.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,28.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,29.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,30.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,31.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,32.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,33.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,34.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,35.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,36.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,37.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,38.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,39.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,40.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,41.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,42.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,43.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,44.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,45.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,46.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,47.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,48.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,49.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,50.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,51.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,52.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,53.0,auditory_empty,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,54.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,55.0,auditory_empty,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,56.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,57.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,58.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,59.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,60.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,61.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,62.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,63.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,64.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,65.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,66.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,67.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,68.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,69.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,70.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,71.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,72.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,73.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,74.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,75.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,76.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,77.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,78.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,79.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,80.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,81.0,control,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,82.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,83.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,84.0,visual_empty,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,85.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,86.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,87.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,88.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,89.0,auditory_empty,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,90.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,91.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,92.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,93.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,94.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,95.0,control,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,96.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,97.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,98.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,99.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,100.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,101.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,102.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,103.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,104.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,105.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,106.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,107.0,control,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,108.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,109.0,control,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,110.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,111.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,112.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,113.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,114.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,115.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,116.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,117.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,118.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,119.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,120.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,121.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,122.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,123.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,124.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,125.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,126.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,127.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,128.0,control,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,129.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,130.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,131.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,132.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,133.0,auditory_empty,no,yes,1.0,right,0.0
call2004inferences,2,kuno,5.0,m,bonobo,134.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,135.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,136.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,137.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,138.0,control,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,139.0,control,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,140.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,141.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,kuno,5.0,m,bonobo,142.0,control,yes,no,2.0,left,0.0
call2004inferences,2,kuno,5.0,m,bonobo,143.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,kuno,5.0,m,bonobo,144.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,1.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,2.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,3.0,control,no,yes,1.0,right,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,4.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,5.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,6.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,7.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,8.0,control,no,yes,1.0,right,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,9.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,10.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,11.0,control,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,12.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,13.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,14.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,15.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,16.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,17.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,18.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,19.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,20.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,21.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,22.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,23.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,24.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,25.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,26.0,control,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,27.0,auditory_baited,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,28.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,29.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,30.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,31.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,32.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,33.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,34.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,35.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,36.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,37.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,38.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,39.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,40.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,41.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,42.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,43.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,44.0,control,no,yes,1.0,right,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,45.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,46.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,47.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,48.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,49.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,50.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,51.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,52.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,53.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,54.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,55.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,56.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,57.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,58.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,59.0,control,no,yes,1.0,right,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,60.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,61.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,62.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,63.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,64.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,65.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,66.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,67.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,68.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,69.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,70.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,71.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,72.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,73.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,74.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,75.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,76.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,77.0,visual_baited,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,78.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,79.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,80.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,81.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,82.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,83.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,84.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,85.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,86.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,87.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,88.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,89.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,90.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,91.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,92.0,visual_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,93.0,auditory_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,94.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,95.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,96.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,97.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,98.0,visual_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,99.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,100.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,101.0,auditory_empty,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,102.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,103.0,control,no,yes,1.0,right,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,104.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,105.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,106.0,visual_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,107.0,control,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,108.0,auditory_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,109.0,control,yes,no,2.0,left,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,110.0,auditory_empty,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,111.0,control,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,112.0,visual_both,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,113.0,visual_baited,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,114.0,auditory_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,115.0,visual_baited,yes,no,1.0,right,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,116.0,control,no,yes,1.0,right,0.0
call2004inferences,2,n’diki,24.0,f,gorilla,117.0,auditory_both,no,yes,2.0,left,1.0
call2004inferences,2,n’diki,24.0,f,gorilla,118.0,control,yes,no,2.0,left,0.0
