study_id,experiment,participant,age_in_years,sex,species,trial,condition,food_on_left,food_on_right,choice,choice_codes,success
call2004inferences,5,gertrudia,8.0,f,chimpanzee,22.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,23.0,control,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,24.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,25.0,control,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,26.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,27.0,control,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,28.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,29.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,30.0,control,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,31.0,control,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,32.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,33.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,34.0,control,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,35.0,control,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,36.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,37.0,control,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,38.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,39.0,control,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,40.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,41.0,control,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,42.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,43.0,control,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,44.0,control,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,45.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,46.0,control,yes,no,1.0,right,1.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,47.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,gertrudia,8.0,f,chimpanzee,48.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,1.0,control,no,yes,2.0,left,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,2.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,3.0,control,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,4.0,control,no,yes,2.0,left,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,5.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,6.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,7.0,control,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,8.0,control,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,9.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,10.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,11.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,12.0,control,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,13.0,control,no,yes,2.0,left,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,14.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,15.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,16.0,control,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,17.0,control,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,18.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,19.0,control,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,20.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,21.0,control,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,22.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,23.0,control,no,yes,2.0,left,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,24.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,25.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,26.0,control,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,27.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,28.0,control,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,29.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,30.0,control,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,31.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,32.0,control,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,33.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,34.0,control,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,35.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,36.0,control,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,37.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,38.0,control,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,39.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,40.0,control,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,41.0,control,yes,no,2.0,left,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,42.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,43.0,control,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,44.0,control,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,45.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,dorien,21.0,f,chimpanzee,46.0,control,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,47.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,dorien,21.0,f,chimpanzee,48.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,1.0,control,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,2.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,3.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,4.0,control,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,5.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,6.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,7.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,8.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,9.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,10.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,11.0,control,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,12.0,control,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,13.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,14.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,15.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,16.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,17.0,control,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,18.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,19.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,20.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,21.0,control,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,22.0,control,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,23.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,24.0,control,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,25.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,26.0,control,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,27.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,28.0,control,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,29.0,control,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,30.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,31.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,32.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,33.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,34.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,35.0,control,yes,no,1.0,right,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,36.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,37.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,38.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,39.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,40.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,41.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,42.0,control,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,43.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,44.0,control,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,45.0,control,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,46.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,fifi,8.0,f,chimpanzee,47.0,control,no,yes,2.0,left,1.0
call2004inferences,5,fifi,8.0,f,chimpanzee,48.0,control,yes,no,2.0,left,0.0
call2004inferences,5,patrick,4.0,m,chimpanzee,1.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,2.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,3.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,4.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,5.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,6.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,7.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,8.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,9.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,10.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,11.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,12.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,13.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,14.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,15.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,16.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,17.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,18.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,19.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,20.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,21.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,22.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,23.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,24.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,25.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,26.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,27.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,28.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,29.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,30.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,31.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,32.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,33.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,34.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,35.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,36.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,37.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,38.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,39.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,40.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,41.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,42.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,43.0,tapping,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,44.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,45.0,control,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,46.0,tapping,yes,no,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,47.0,control,no,yes,,,
call2004inferences,5,patrick,4.0,m,chimpanzee,48.0,control,yes,no,,,
call2004inferences,5,frodo,8.0,m,chimpanzee,1.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,2.0,control,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,3.0,control,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,4.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,5.0,control,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,6.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,7.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,8.0,control,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,9.0,control,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,10.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,11.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,12.0,control,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,13.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,14.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,15.0,control,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,16.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,17.0,control,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,18.0,control,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,19.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,20.0,control,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,21.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,22.0,control,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,23.0,control,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,24.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,25.0,control,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,26.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,27.0,control,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,28.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,29.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,30.0,control,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,31.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,32.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,33.0,control,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,34.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,35.0,control,no,yes,1.0,right,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,36.0,control,yes,no,1.0,right,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,37.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,38.0,control,no,yes,1.0,right,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,39.0,control,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,40.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,41.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,42.0,control,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,43.0,control,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,44.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,45.0,control,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,46.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,frodo,8.0,m,chimpanzee,47.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,frodo,8.0,m,chimpanzee,48.0,control,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,1.0,control,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,2.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,3.0,control,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,4.0,control,no,yes,2.0,left,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,5.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,6.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,7.0,control,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,8.0,control,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,9.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,10.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,11.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,12.0,control,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,13.0,control,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,14.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,15.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,16.0,control,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,17.0,control,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,18.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,19.0,control,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,20.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,21.0,control,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,22.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,23.0,control,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,24.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,25.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,26.0,control,no,yes,2.0,left,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,27.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,28.0,control,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,29.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,30.0,control,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,31.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,32.0,control,no,yes,2.0,left,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,33.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,34.0,control,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,35.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,36.0,control,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,37.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,38.0,control,no,yes,2.0,left,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,39.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,40.0,control,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,41.0,control,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,42.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,43.0,control,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,44.0,control,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,45.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,natascha,21.0,f,chimpanzee,46.0,control,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,47.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,natascha,21.0,f,chimpanzee,48.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,1.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,2.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,3.0,control,yes,no,2.0,left,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,4.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,5.0,control,no,yes,2.0,left,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,6.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,7.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,8.0,control,yes,no,1.0,right,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,9.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,10.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,11.0,tapping,no,yes,1.0,right,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,12.0,control,yes,no,2.0,left,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,13.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,14.0,tapping,yes,no,1.0,right,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,15.0,control,yes,no,1.0,right,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,16.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,17.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,18.0,control,yes,no,2.0,left,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,19.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,20.0,control,no,yes,2.0,left,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,21.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,22.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,23.0,control,yes,no,2.0,left,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,24.0,tapping,no,yes,2.0,left,1.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,25.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,26.0,tapping,yes,no,2.0,left,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,27.0,control,no,yes,1.0,right,0.0
call2004inferences,5,fraukje,25.0,f,chimpanzee,28.0,tapping,yes,no,2.0,left,0.0
