study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,species_subgroup,session,trial,condition_machine,condition_partner,distributor_exchange,result_optout,passive_refusal_to_initiate_trial,active_refusal_to_initiate_trial,passive_refusal_to_exchange_for_food,active_refusal_to_exchange_for_food,passive_refusal_to_consume_food,active_refusal_to_consume_food,counterbalance_high_value_platform,counterbalance_first_focal_participant_main_reset,counterbalance_partner_presence_first,foodtype,exclude
engelmann2017social,2016,4,18,kofi,10,m,focal_participant,,,,,chimpanzee,,a,1.0,10,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,18,kofi,10,m,focal_participant,,,,,chimpanzee,,a,1.0,11,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,18,kofi,10,m,focal_participant,,,,,chimpanzee,,a,1.0,12,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,1,no,no,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,2,no,no,,,,,yes,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,3,no,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,4,no,no,,,,,yes,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,5,no,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,6,no,no,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,7,no,no,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,8,no,no,,,,,yes,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,9,no,no,,,,,yes,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,10,no,no,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,11,no,no,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,18,lobo,11,m,focal_participant,,,,,chimpanzee,,a,4.0,12,no,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,1,yes,no,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,2,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,3,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,4,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,5,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,6,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,7,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,8,yes,no,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,9,yes,no,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,10,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,11,yes,no,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,19,kofi,10,m,focal_participant,,,,,chimpanzee,,a,2.0,12,yes,no,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,1,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,2,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,3,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,4,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,5,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,6,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,7,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,8,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,9,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,10,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,23,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.0,11,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,1,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,2,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,3,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,4,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,5,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,6,yes,no,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,7,yes,no,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,8,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,9,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,10,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,11,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,12,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,25,kofi,10,m,focal_participant,,,,,chimpanzee,,a,3.0,13,yes,no,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,1,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,2,yes,no,,,,,yes,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,3,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,4,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,5,yes,no,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,6,yes,no,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,7,yes,no,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,8,yes,no,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,9,yes,no,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,10,yes,no,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,11,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,4,26,kofi,10,m,focal_participant,,,,,chimpanzee,,a,4.0,12,yes,no,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,1,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.1,1,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,1,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.1,2,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,1,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.1,3,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,1,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.1,4,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,1,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.1,5,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,1,no,yes,,,yes,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,2,no,yes,,,,,yes,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,3,no,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,4,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,5,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,6,no,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,7,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,8,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,9,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,10,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,11,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,2,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,5.0,12,no,yes,,,,yes,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,1,no,yes,,,,,yes,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,2,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,3,no,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,4,no,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,5,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,6,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,7,no,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,8,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,9,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,10,no,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,11,no,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,3,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,6.0,12,no,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,1,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,2,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,3,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,4,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,5,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,6,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,7,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,8,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,9,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,10,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,11,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,4,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,7.0,12,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,1,no,yes,,,,,yes,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,2,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,3,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,4,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,5,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,6,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,7,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,8,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,9,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,10,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,11,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,9,lobo,12,m,focal_participant,kofi,10.0,m,partner,chimpanzee,lobo_kofi,a,8.0,12,no,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,1,yes,yes,,,,,,,,,right,opt-out,no_partner,1,yes
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,2,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,3,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,4,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,5,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,6,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,7,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,8,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,9,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,10,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,11,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,10,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,5.0,12,yes,yes,,,,,,,,,right,opt-out,no_partner,1,yes
engelmann2017social,2016,5,13,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.2,1,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,13,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.2,2,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,13,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.2,3,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,13,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.2,4,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,13,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.2,5,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,14,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.3,1,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,14,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.3,2,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,14,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.3,3,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,14,jahaga,23,f,focal_participant,frederike,42.0,f,partner,chimpanzee,jahaga_frederike,b,4.3,4,yes,yes,,,yes,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,1,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,2,yes,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,3,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,4,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,5,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,6,yes,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,7,yes,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,8,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,9,yes,yes,,,,,yes,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,10,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,11,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,12,yes,yes,yes,,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,13,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,18,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,6.0,14,yes,yes,,yes,,,,,,,right,opt-out,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,1,yes,yes,,yes,,,,,,,left,main,no_partner,1,no
engelmann2017social,2016,5,20,kofi,10,m,focal_participant,lobo,12.0,m,partner,chimpanzee,kofi_lobo,a,7.0,2,yes,yes,yes,,,,,,,,left,main,no_partner,1,no
