study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,species_subgroup,dyad,session,trial,condition,trial_code,partner_number,achieve_coord,room_left,pre_post_left,food_left,button_1_left,button_2_left,button_3_left,button_4_left,success_left,num_choices_left,com_coded_left,timing_choice_left,comm_type_left,comm_mod_left,comm_timing_left,room_right,pre_post_right,food_right,button_1_right,button_2_right,button_3_right,button_4_right,success_right,num_choices_right,com_coded_right,timing_choice_right,comm_type_right,comm_mod_right,comm_timing_right
duguid2020strategies,2013,11,5,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,16,8,solo,swela168,solo,0.0,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,5,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,16,9,solo,swela169,solo,0.0,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,5,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,16,10,solo,swela1610,solo,0.0,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,6,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,17,1,solo,swela171,solo,0.0,3.0,solo,g,0,1,0,0,1,1.0,0.0,,,,,4.0,solo,g,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,6,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,17,2,solo,swela172,solo,0.0,3.0,solo,g,0,1,0,0,1,1.0,0.0,,,,,4.0,solo,g,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,6,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,17,3,solo,swela173,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,6,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,17,4,solo,swela174,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,6,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,17,5,solo,swela175,solo,0.0,3.0,solo,g,0,1,0,0,1,1.0,0.0,,,,,4.0,solo,g,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,6,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,17,6,solo,swela176,solo,0.0,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,6,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,17,7,solo,swela177,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,6,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,17,8,solo,swela178,solo,0.0,3.0,solo,p,0,1,0,0,1,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,6,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,17,9,solo,swela179,solo,0.0,3.0,solo,p,0,1,0,0,1,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,6,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,17,10,solo,swela1710,solo,0.0,3.0,solo,p,0,1,0,0,1,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,12,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,18,1,solo,swela181,solo,0.0,3.0,solo,g,0,1,0,0,1,1.0,0.0,,,,,4.0,solo,g,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,12,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,18,2,solo,swela182,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,12,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,18,3,solo,swela183,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,12,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,18,4,solo,swela184,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,12,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,18,5,solo,swela185,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,12,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,18,6,solo,swela186,solo,0.0,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,12,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,18,7,solo,swela187,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,12,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,18,8,solo,swela188,solo,0.0,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,12,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,18,9,solo,swela189,solo,0.0,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,12,swela,18.0,f,focal_participant,,,,,chimpanzee,a,,18,10,solo,swela1810,solo,0.0,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,18,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,1,1,solo,ulla11,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,18,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,1,2,solo,ulla12,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,18,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,1,3,solo,ulla13,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,18,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,1,4,solo,ulla14,solo,0.0,3.0,solo,g,0,0,0,1,0,1.0,0.0,,,,,4.0,solo,g,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,18,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,1,5,solo,ulla15,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,18,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,1,6,solo,ulla16,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,18,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,1,7,solo,ulla17,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,18,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,1,8,solo,ulla18,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,18,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,1,9,solo,ulla19,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,18,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,1,10,solo,ulla110,solo,0.0,3.0,solo,p,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,19,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,2,1,solo,ulla21,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,19,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,2,2,solo,ulla22,solo,0.0,3.0,solo,g,0,0,0,1,1,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,1,1.0,0.0,,,,
duguid2020strategies,2013,11,19,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,2,3,solo,ulla23,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,19,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,2,4,solo,ulla24,solo,0.0,3.0,solo,g,0,0,0,1,1,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,1,1.0,0.0,,,,
duguid2020strategies,2013,11,19,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,2,5,solo,ulla25,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,19,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,2,6,solo,ulla26,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,19,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,2,7,solo,ulla27,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,19,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,2,8,solo,ulla28,solo,0.0,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,19,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,2,9,solo,ulla29,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,19,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,2,10,solo,ulla210,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,20,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,3,1,solo,ulla31,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,20,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,3,2,solo,ulla32,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,20,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,3,3,solo,ulla33,solo,0.0,3.0,solo,g,0,0,0,1,0,1.0,0.0,,,,,4.0,solo,g,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,20,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,3,4,solo,ulla34,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,20,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,3,5,solo,ulla35,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,20,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,3,6,solo,ulla36,solo,0.0,3.0,solo,p,0,0,1,0,1,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,20,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,3,7,solo,ulla37,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,20,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,3,8,solo,ulla38,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,20,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,3,9,solo,ulla39,solo,0.0,3.0,solo,p,0,0,1,0,1,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,20,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,3,10,solo,ulla310,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,21,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,4,1,solo,ulla41,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,21,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,4,2,solo,ulla42,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,21,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,4,3,solo,ulla43,solo,0.0,3.0,solo,g,0,0,1,0,1,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,21,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,4,4,solo,ulla44,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,21,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,4,5,solo,ulla45,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,21,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,4,6,solo,ulla46,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,21,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,4,7,solo,ulla47,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,21,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,4,8,solo,ulla48,solo,0.0,3.0,solo,p,0,0,1,0,1,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,21,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,4,9,solo,ulla49,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,21,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,4,10,solo,ulla410,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,22,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,5,1,solo,ulla51,solo,0.0,3.0,solo,g,0,0,1,0,1,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,22,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,5,2,solo,ulla52,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,22,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,5,3,solo,ulla53,solo,0.0,3.0,solo,g,0,0,1,0,1,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,22,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,5,4,solo,ulla54,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,22,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,5,5,solo,ulla55,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,22,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,5,6,solo,ulla56,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,22,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,5,7,solo,ulla57,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,22,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,5,8,solo,ulla58,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,22,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,5,9,solo,ulla59,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,22,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,5,10,solo,ulla510,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,24,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,6,1,solo,ulla61,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,24,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,6,2,solo,ulla62,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,24,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,6,3,solo,ulla63,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,24,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,6,4,solo,ulla64,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,24,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,6,5,solo,ulla65,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,24,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,6,6,solo,ulla66,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,24,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,6,7,solo,ulla67,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,24,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,6,8,solo,ulla68,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,24,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,6,9,solo,ulla69,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,24,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,6,10,solo,ulla610,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,25,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,7,1,solo,ulla71,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,25,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,7,2,solo,ulla72,solo,0.0,3.0,solo,g,0,0,0,1,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,25,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,7,3,solo,ulla73,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,25,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,7,4,solo,ulla74,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,25,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,7,5,solo,ulla75,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,25,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,7,6,solo,ulla76,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,25,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,7,7,solo,ulla77,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,25,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,7,8,solo,ulla78,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,25,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,7,9,solo,ulla79,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,25,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,7,10,solo,ulla710,solo,0.0,3.0,solo,p,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,26,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,8,1,solo,ulla81,solo,0.0,3.0,solo,g,0,0,0,1,1,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,1,1.0,0.0,,,,
duguid2020strategies,2013,11,26,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,8,2,solo,ulla82,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,26,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,8,3,solo,ulla83,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,1,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,26,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,8,4,solo,ulla84,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,26,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,8,5,solo,ulla85,solo,0.0,3.0,solo,g,0,0,1,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,0,1,0,1.0,0.0,,,,
duguid2020strategies,2013,11,26,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,8,6,solo,ulla86,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,26,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,8,7,solo,ulla87,solo,0.0,3.0,solo,p,0,1,0,0,1,1.0,0.0,,,,,4.0,solo,p,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,26,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,8,8,solo,ulla88,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,26,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,8,9,solo,ulla89,solo,0.0,3.0,solo,p,0,0,1,0,1,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,26,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,8,10,solo,ulla810,solo,0.0,3.0,solo,p,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,p,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,27,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,9,1,solo,ulla91,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,27,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,9,2,solo,ulla92,solo,0.0,3.0,solo,g,0,1,0,0,1,1.0,0.0,,,,,4.0,solo,g,0,1,0,0,1,1.0,0.0,,,,
duguid2020strategies,2013,11,27,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,9,3,solo,ulla93,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,27,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,9,4,solo,ulla94,solo,0.0,3.0,solo,g,0,1,0,0,0,1.0,0.0,,,,,4.0,solo,g,1,0,0,0,0,1.0,0.0,,,,
duguid2020strategies,2013,11,27,ulla,36.0,f,focal_participant,,,,,chimpanzee,a,,9,5,solo,ulla95,solo,0.0,3.0,solo,g,1,0,0,0,0,1.0,0.0,,,,,4.0,solo,g,0,0,1,0,0,1.0,0.0,,,,
