study_id,year,month,day,participant,age_original,age_in_years,age_group,sex,species,species_subgroup,trial,condition,food_order,state_order,rank,food_washing_reports_category,food_washing_mother,random_group_number,experimental_group,chocopops_eaten,chocopops_in_water,chocopops_in_water_then_eaten,apples_obtained,apples_eaten,apples_cleaned,apples_in_water,whole_apples_in_water,apples_partially_washed,apples_washed_then_eaten,whole_apples_washed_then_eaten,retrieve-release_occured,dunking_occured,always_washed_before_eating,inspected_between_washing_and_eating,not_eaten_after_washing,whole_apples_washed_but_not_eaten,chocopops_washed_but_not_eaten
allritz2013food,2010,10,3,alex,8.0,9.0,adolescent,m,chimpanzee,b,1.0,cpops_dirty,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,4,alex,8.0,9.0,adolescent,m,chimpanzee,b,2.0,cpops_dirty,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,5,alex,8.0,9.0,adolescent,m,chimpanzee,b,3.0,cpops_dirty,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,10,alex,8.0,9.0,adolescent,m,chimpanzee,b,4.0,cpops_dirty,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,16,alex,8.0,9.0,adolescent,m,chimpanzee,b,1.0,cpops_clean,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,17,alex,8.0,9.0,adolescent,m,chimpanzee,b,2.0,cpops_clean,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,22,alex,8.0,9.0,adolescent,m,chimpanzee,b,3.0,cpops_clean,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,28,alex,8.0,9.0,adolescent,m,chimpanzee,b,4.0,cpops_clean,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,12,11,alex,8.0,9.0,adolescent,m,chimpanzee,b,1.0,apples_dirty,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,12,alex,8.0,9.0,adolescent,m,chimpanzee,b,2.0,apples_dirty,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,,0.0,
allritz2013food,2010,12,13,alex,8.0,9.0,adolescent,m,chimpanzee,b,3.0,apples_dirty,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,,0.0,
allritz2013food,2010,12,14,alex,8.0,9.0,adolescent,m,chimpanzee,b,4.0,apples_dirty,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,,0.0,
allritz2013food,2010,12,17,alex,8.0,9.0,adolescent,m,chimpanzee,b,1.0,apples_clean,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,1.0,1.0,0.0,1.0,1.0,no,yes,no,,,0.0,
allritz2013food,2010,12,18,alex,8.0,9.0,adolescent,m,chimpanzee,b,2.0,apples_clean,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,2.0,2.0,0.0,2.0,2.0,yes,yes,no,,,0.0,
allritz2013food,2010,12,19,alex,8.0,9.0,adolescent,m,chimpanzee,b,3.0,apples_clean,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,1.0,1.0,0.0,1.0,1.0,yes,no,no,,,0.0,
allritz2013food,2010,12,20,alex,8.0,9.0,adolescent,m,chimpanzee,b,4.0,apples_clean,chocopops_first,dirty_first,low,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,2.0,2.0,0.0,2.0,2.0,no,yes,no,,,0.0,
allritz2013food,2010,7,19,alexandra,9.0,10.0,adolescent,f,chimpanzee,b,1.0,apples_dirty,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,,,,3.0,3.0,yes,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,no,0.0,
allritz2013food,2010,7,23,alexandra,9.0,10.0,adolescent,f,chimpanzee,b,2.0,apples_dirty,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,no,0.0,
allritz2013food,2010,7,29,alexandra,9.0,10.0,adolescent,f,chimpanzee,b,3.0,apples_dirty,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,no,0.0,
allritz2013food,2010,7,30,alexandra,9.0,10.0,adolescent,f,chimpanzee,b,4.0,apples_dirty,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,no,0.0,
allritz2013food,2010,7,31,alexandra,9.0,10.0,adolescent,f,chimpanzee,b,1.0,apples_clean,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,8,6,alexandra,9.0,10.0,adolescent,f,chimpanzee,b,2.0,apples_clean,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,,,,3.0,3.0,no,1.0,1.0,0.0,1.0,1.0,yes,no,no,,no,0.0,
allritz2013food,2010,8,7,alexandra,9.0,10.0,adolescent,f,chimpanzee,b,3.0,apples_clean,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,,,,3.0,3.0,no,2.0,2.0,0.0,2.0,2.0,yes,no,no,,no,0.0,
allritz2013food,2010,8,8,alexandra,9.0,10.0,adolescent,f,chimpanzee,b,4.0,apples_clean,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,no,0.0,
allritz2013food,2010,9,13,alexandra,9.0,11.0,adolescent,f,chimpanzee,b,1.0,cpops_dirty,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,9,15,alexandra,9.0,11.0,adolescent,f,chimpanzee,b,2.0,cpops_dirty,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,3,alexandra,9.0,11.0,adolescent,f,chimpanzee,b,3.0,cpops_dirty,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,yes,yes,yes,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,4,alexandra,9.0,11.0,adolescent,f,chimpanzee,b,4.0,cpops_dirty,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,yes,yes,yes,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,5,alexandra,9.0,11.0,adolescent,f,chimpanzee,b,1.0,cpops_clean,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,10,alexandra,9.0,11.0,adolescent,f,chimpanzee,b,2.0,cpops_clean,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,16,alexandra,9.0,11.0,adolescent,f,chimpanzee,b,3.0,cpops_clean,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,17,alexandra,9.0,11.0,adolescent,f,chimpanzee,b,4.0,cpops_clean,apples_first,dirty_first,medium,2.0,0.0,4.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,7,19,annett,9.0,10.0,adolescent,f,chimpanzee,b,1.0,apples_clean,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,7,23,annett,9.0,10.0,adolescent,f,chimpanzee,b,2.0,apples_clean,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,7,29,annett,9.0,10.0,adolescent,f,chimpanzee,b,3.0,apples_clean,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,7,30,annett,9.0,10.0,adolescent,f,chimpanzee,b,4.0,apples_clean,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,7,31,annett,9.0,10.0,adolescent,f,chimpanzee,b,1.0,apples_dirty,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,8,6,annett,9.0,10.0,adolescent,f,chimpanzee,b,2.0,apples_dirty,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,8,7,annett,9.0,10.0,adolescent,f,chimpanzee,b,3.0,apples_dirty,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,8,8,annett,9.0,10.0,adolescent,f,chimpanzee,b,4.0,apples_dirty,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,9,13,annett,9.0,11.0,adolescent,f,chimpanzee,b,1.0,cpops_clean,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,9,15,annett,9.0,11.0,adolescent,f,chimpanzee,b,2.0,cpops_clean,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,3,annett,9.0,11.0,adolescent,f,chimpanzee,b,3.0,cpops_clean,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,4,annett,9.0,11.0,adolescent,f,chimpanzee,b,4.0,cpops_clean,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,5,annett,9.0,11.0,adolescent,f,chimpanzee,b,1.0,cpops_dirty,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,10,annett,9.0,11.0,adolescent,f,chimpanzee,b,2.0,cpops_dirty,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,16,annett,9.0,11.0,adolescent,f,chimpanzee,b,3.0,cpops_dirty,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,10,17,annett,9.0,11.0,adolescent,f,chimpanzee,b,4.0,cpops_dirty,apples_first,clean_first,low,2.0,0.0,2.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,21,bebe,31.0,31.0,adult,f,gorilla,,1.0,apples_dirty,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,22,bebe,31.0,31.0,adult,f,gorilla,,2.0,apples_dirty,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,23,bebe,31.0,31.0,adult,f,gorilla,,3.0,apples_dirty,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,24,bebe,31.0,31.0,adult,f,gorilla,,4.0,apples_dirty,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,30,bebe,31.0,31.0,adult,f,gorilla,,1.0,apples_clean,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,2,bebe,31.0,31.0,adult,f,gorilla,,2.0,apples_clean,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,13,bebe,31.0,31.0,adult,f,gorilla,,3.0,apples_clean,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,16,bebe,31.0,31.0,adult,f,gorilla,,4.0,apples_clean,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2011,1,17,bebe,31.0,32.0,adult,f,gorilla,,1.0,cpops_dirty,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,19,bebe,31.0,32.0,adult,f,gorilla,,2.0,cpops_dirty,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,21,bebe,31.0,32.0,adult,f,gorilla,,3.0,cpops_dirty,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,23,bebe,31.0,32.0,adult,f,gorilla,,4.0,cpops_dirty,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,2,2,bebe,31.0,32.0,adult,f,gorilla,,1.0,cpops_clean,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,2,3,bebe,31.0,32.0,adult,f,gorilla,,2.0,cpops_clean,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,2,5,bebe,31.0,32.0,adult,f,gorilla,,3.0,cpops_clean,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,2,6,bebe,31.0,32.0,adult,f,gorilla,,4.0,cpops_clean,apples_first,dirty_first,medium,0.0,0.0,1.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,17,bimbo,30.0,30.0,adult,m,orangutan,,1.0,apples_clean,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,18,bimbo,30.0,30.0,adult,m,orangutan,,2.0,apples_clean,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,26,bimbo,30.0,30.0,adult,m,orangutan,,3.0,apples_clean,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,27,bimbo,30.0,30.0,adult,m,orangutan,,4.0,apples_clean,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,28,bimbo,30.0,30.0,adult,m,orangutan,,1.0,apples_dirty,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,29,bimbo,30.0,30.0,adult,m,orangutan,,2.0,apples_dirty,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,4,bimbo,30.0,30.0,adult,m,orangutan,,3.0,apples_dirty,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,,,,3.0,3.0,yes,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,5,bimbo,30.0,30.0,adult,m,orangutan,,4.0,apples_dirty,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,,,,,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,,0.0,
allritz2013food,2011,1,10,bimbo,30.0,30.0,adult,m,orangutan,,1.0,cpops_clean,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,11,bimbo,30.0,30.0,adult,m,orangutan,,2.0,cpops_clean,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,12,bimbo,30.0,30.0,adult,m,orangutan,,3.0,cpops_clean,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,14,bimbo,30.0,30.0,adult,m,orangutan,,4.0,cpops_clean,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,24,bimbo,30.0,30.0,adult,m,orangutan,,1.0,cpops_dirty,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,25,bimbo,30.0,30.0,adult,m,orangutan,,2.0,cpops_dirty,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,26,bimbo,30.0,30.0,adult,m,orangutan,,3.0,cpops_dirty,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,27,bimbo,30.0,30.0,adult,m,orangutan,,4.0,cpops_dirty,apples_first,clean_first,high,0.0,0.0,1.0,ac–ad–wc–wd,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,1,corry,32.0,33.0,adult,f,chimpanzee,a,1.0,cpops_dirty,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,no,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,2,corry,32.0,33.0,adult,f,chimpanzee,a,2.0,cpops_dirty,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,no,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,4,corry,32.0,33.0,adult,f,chimpanzee,a,3.0,cpops_dirty,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,no,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,5,corry,32.0,33.0,adult,f,chimpanzee,a,4.0,cpops_dirty,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,no,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,6,corry,32.0,33.0,adult,f,chimpanzee,a,1.0,cpops_clean,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,no,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,8,corry,32.0,33.0,adult,f,chimpanzee,a,2.0,cpops_clean,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,10,corry,32.0,33.0,adult,f,chimpanzee,a,3.0,cpops_clean,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,11,12,corry,32.0,33.0,adult,f,chimpanzee,a,4.0,cpops_clean,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2010,12,6,corry,32.0,34.0,adult,f,chimpanzee,a,1.0,apples_dirty,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,7,corry,32.0,34.0,adult,f,chimpanzee,a,2.0,apples_dirty,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,8,corry,32.0,34.0,adult,f,chimpanzee,a,3.0,apples_dirty,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,9,corry,32.0,34.0,adult,f,chimpanzee,a,4.0,apples_dirty,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,10,corry,32.0,34.0,adult,f,chimpanzee,a,1.0,apples_clean,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,15,corry,32.0,34.0,adult,f,chimpanzee,a,2.0,apples_clean,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,17,corry,32.0,34.0,adult,f,chimpanzee,a,3.0,apples_clean,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,21,corry,32.0,34.0,adult,f,chimpanzee,a,4.0,apples_clean,chocopops_first,dirty_first,medium,1.0,0.0,3.0,wd–wc–ad-ac,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,17,dokana,21.0,21.0,adult,f,orangutan,,1.0,apples_dirty,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,yes,,0.0,
allritz2013food,2010,11,18,dokana,21.0,21.0,adult,f,orangutan,,2.0,apples_dirty,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,no,yes,,,0.0,
allritz2013food,2010,11,26,dokana,21.0,21.0,adult,f,orangutan,,3.0,apples_dirty,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,yes,1.0,1.0,0.0,1.0,1.0,yes,no,no,,,0.0,
allritz2013food,2010,11,27,dokana,21.0,21.0,adult,f,orangutan,,4.0,apples_dirty,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,3.0,3.0,0.0,3.0,3.0,yes,yes,yes,,,0.0,
allritz2013food,2010,11,28,dokana,21.0,21.0,adult,f,orangutan,,1.0,apples_clean,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,11,29,dokana,21.0,21.0,adult,f,orangutan,,2.0,apples_clean,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2010,12,4,dokana,21.0,21.0,adult,f,orangutan,,3.0,apples_clean,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,1.0,0.0,1.0,1.0,0.0,yes,no,no,,,0.0,
allritz2013food,2010,12,5,dokana,21.0,21.0,adult,f,orangutan,,4.0,apples_clean,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,,,,3.0,3.0,no,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,
allritz2013food,2011,1,10,dokana,21.0,21.0,adult,f,orangutan,,1.0,cpops_dirty,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,11,dokana,21.0,21.0,adult,f,orangutan,,2.0,cpops_dirty,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,12,dokana,21.0,21.0,adult,f,orangutan,,3.0,cpops_dirty,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,14,dokana,21.0,21.0,adult,f,orangutan,,4.0,cpops_dirty,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,24,dokana,21.0,21.0,adult,f,orangutan,,1.0,cpops_clean,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,25,dokana,21.0,21.0,adult,f,orangutan,,2.0,cpops_clean,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
allritz2013food,2011,1,26,dokana,21.0,22.0,adult,f,orangutan,,3.0,cpops_clean,apples_first,dirty_first,medium,1.0,0.0,2.0,ad–ac–wd–wc,yes,no,no,,,,,,,,,,,,,,,0.0
