study_id,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,session,trial,study,condition,group_original,pairing_cage3,pairing_cage4,stag_success,cage3_leave_hare,cage4_leave_hare,total_leave_hare,one_leave_hare,both_leave_hare,time_initiator_wait,ape_initiator,ape_follower,checkback_hare_cage3,checkback_hare_cage4,communication_hare_cage3,communication_hare_cage4,communication_stag_cage3,communication_stag_cage4,communication_stag_initiator
duguid2014coordination,lobo,5,m,focal_participant_1,natascha,29,f,focal_participant_2,chimpanzee,lobo_natascha,2,8,lowrisk,bc,nbfirst,3,3,0,1,1,2,1,1,11.84,lobo,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,natascha,29,f,focal_participant_2,chimpanzee,lobo_natascha,3,9,lowrisk,bc,nbfirst,3,3,1,1,1,2,1,1,3.6,lobo,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,natascha,29,f,focal_participant_2,chimpanzee,lobo_natascha,3,10,lowrisk,bc,nbfirst,3,3,1,1,1,2,1,1,0.4,lobo,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,natascha,29,f,focal_participant_2,chimpanzee,lobo_natascha,3,11,lowrisk,bc,nbfirst,3,3,1,1,1,2,1,1,1.84,natascha,lobo,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,natascha,29,f,focal_participant_2,chimpanzee,lobo_natascha,3,12,lowrisk,bc,nbfirst,3,3,1,1,1,2,1,1,2.88,lobo,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,1,1,lowrisk,bc,nbfirst,2,2,1,1,1,2,1,1,8.32,lobo,pia,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,1,2,lowrisk,bc,nbfirst,2,2,1,1,1,2,1,1,1.64,lobo,pia,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,1,3,lowrisk,bc,nbfirst,2,2,1,1,1,2,1,1,11.08,lobo,pia,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,1,4,lowrisk,bc,nbfirst,2,2,0,1,1,2,1,1,14.52,lobo,pia,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,2,5,lowrisk,bc,nbfirst,2,2,1,1,1,2,1,1,0.280000000000001,pia,lobo,0,1,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,2,6,lowrisk,bc,nbfirst,2,2,1,1,1,2,1,1,1.52,lobo,pia,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,2,7,lowrisk,bc,nbfirst,2,2,1,1,1,2,1,1,1.44,lobo,pia,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,2,8,lowrisk,bc,nbfirst,2,2,1,1,1,2,1,1,1.12,pia,lobo,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,3,9,lowrisk,bc,nbfirst,2,2,1,1,1,2,1,1,0.679999999999998,lobo,pia,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,3,10,lowrisk,bc,nbfirst,2,2,1,1,1,2,1,1,2.24,lobo,pia,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,3,11,lowrisk,bc,nbfirst,2,2,0,0,0,0,0,0, ,lobo,pia,0,0,0,0,0,0,0.0
duguid2014coordination,lobo,5,m,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,lobo_pia,3,12,lowrisk,bc,nbfirst,2,2,1,1,1,2,1,1,1.84,lobo,pia,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,1,1,lowrisk,bc,nbfirst,1,1,0,1,1,2,1,1,17.28,natascha,pia,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,1,2,lowrisk,bc,nbfirst,1,1,1,1,1,2,1,1,3.64,natascha,pia,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,1,3,lowrisk,bc,nbfirst,1,1,1,1,1,2,1,1,1.16,natascha,pia,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,1,4,lowrisk,bc,nbfirst,1,1,1,1,1,2,1,1,0.68,natascha,pia,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,2,5,lowrisk,bc,nbfirst,1,1,1,1,1,2,1,1,0.960000000000001,natascha,pia,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,2,6,lowrisk,bc,nbfirst,1,1,0,1,1,2,1,1,2.76,natascha,pia,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,2,7,lowrisk,bc,nbfirst,1,1,1,1,1,2,1,1,3.52,natascha,pia,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,2,8,lowrisk,bc,nbfirst,1,1,1,1,1,2,1,1,4.08,natascha,pia,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,3,9,lowrisk,bc,nbfirst,1,1,0,1,0,1,1,0,2,pia,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,3,10,lowrisk,bc,nbfirst,1,1,1,1,1,2,1,1,0.719999999999999,natascha,pia,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,3,11,lowrisk,bc,nbfirst,1,1,1,1,1,2,1,1,2.84,pia,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,29,f,focal_participant_1,pia,9,f,focal_participant_2,chimpanzee,pia_natascha,3,12,lowrisk,bc,nbfirst,1,1,1,1,1,2,1,1,1.32,pia,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,1,1,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,2,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,1,2,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,2.08,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,1,3,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,0.52,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,1,4,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,1.04,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,2,5,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,7.2,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,2,6,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,1.4,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,2,7,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,4.2,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,2,8,lowrisk,bc,bcfirst,1,1,0,0,1,1,1,0,9.76,robert,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,3,9,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,3.36,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,3,10,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,12.88,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,3,11,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,1.28,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,3,12,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,13.48,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,1,1,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,0.119999999999999,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,1,2,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,0,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,1,3,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,0.76,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,1,4,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,2.12,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,2,5,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,7.96,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,2,6,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,1.28,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,2,7,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,12.72,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,2,8,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,12.68,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,3,9,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,0.32,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,3,10,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,13.32,sandra,lome,1,0,0,0,0,1,1.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,3,11,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,17.52,sandra,lome,1,0,0,0,0,1,1.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,3,12,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,5.56,sandra,lome,1,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,1,1,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,14.72,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,1,2,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,15.68,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,1,3,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,16.28,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,1,4,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,17.04,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,2,5,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,12.72,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,2,6,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,13.08,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,2,7,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,13.68,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,2,8,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,9.48,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,3,9,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,11.28,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,3,10,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,9.36,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,3,11,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,2.64,lome,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,lome_ulla,3,12,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,2.44,ulla,lome,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,1,1,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,3.24,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,1,2,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,0.919999999999998,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,1,3,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,0.879999999999995,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,1,4,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,12.84,sandra,robert,0,0,0,0,0,1,1.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,2,5,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,3.88,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,2,6,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,2.16,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,2,7,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,14.08,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,2,8,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,8.16,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,3,9,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,11.44,sandra,robert,0,0,0,0,0,1,1.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,3,10,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,2.72,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,3,11,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,9.36,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,robert_sandra,3,12,lowrisk,bc,bcfirst,2,2,1,1,1,2,1,1,5.68,sandra,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,1,1,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,2.52,robert,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,1,2,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,0.680000000000002,robert,ulla,1,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,1,3,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,9.92,robert,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,1,4,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,7.8,robert,ulla,1,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,2,5,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,0.159999999999999,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,2,6,lowrisk,bc,bcfirst,3,3,0,0,1,1,1,0,14.32,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,2,7,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,1.12,ulla,robert,1,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,2,8,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,11,robert,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,3,9,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,2.48,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,3,10,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,0.0800000000000001,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,3,11,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,10.24,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,33,m,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,robert_ulla,3,12,lowrisk,bc,bcfirst,3,3,1,1,1,2,1,1,14.32,ulla,robert,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,1,1,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,0.0799999999999983,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,1,2,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,1.72,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,1,3,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,3.36,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,1,4,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,5.6,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,2,5,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,6.16,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,2,6,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,14.32,sandra,ulla,0,0,0,0,1,1,1.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,2,7,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,11.88,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,2,8,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,17.6,sandra,ulla,0,0,0,0,1,1,1.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,3,9,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,13.04,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,3,10,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,13.08,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,3,11,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,2.32,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,sandra,16,f,focal_participant_1,ulla,32,f,focal_participant_2,chimpanzee,ulla_fraukje,3,12,lowrisk,bc,bcfirst,1,1,1,1,1,2,1,1,3.28,sandra,ulla,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,1,1,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,0.56,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,1,2,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,1.44,robert,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,1,3,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,12.12,robert,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,1,4,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,9.56,robert,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,2,5,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,2.4,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,2,6,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,0.32,robert,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,2,7,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,2.28,robert,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,2,8,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,2.72,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,3,9,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,4.36,robert,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,3,10,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,1.08,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,3,11,lowrisk,nb,bcfirst,1,1,1,1,1,2,1,1,6.64,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,robert,33,m,focal_participant_2,chimpanzee,robert_lome,3,12,lowrisk,nb,bcfirst,1,1,0,1,0,1,1,0,15.2,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,1,1,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,6.56,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,1,2,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,8.4,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,1,3,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,11.56,sandra,lome,0,0,0,0,0,1,1.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,1,4,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,3.44,sandra,lome,0,0,0,0,0,0,0.0
duguid2014coordination,lome,7,m,focal_participant_1,sandra,16,f,focal_participant_2,chimpanzee,lome_sandra,2,5,lowrisk,nb,bcfirst,3,3,1,1,1,2,1,1,0.359999999999999,sandra,lome,0,0,0,0,0,0,0.0
