"study_id","year","month","day","participant","age_in_years","sex","species","species_subgroup","session_cond","session_total","trial","condition_sep","condition","toolends","exposure","bait","choice","perf","look","food"
"bohn2017information",2016,6,17,"raja",12,"f","orangutan","b",2,6,5,"foodtest","foodtest","nvis","vis",1,1,1,1,1
"bohn2017information",2016,6,17,"raja",12,"f","orangutan","b",2,6,6,"foodtest","foodtest","nvis","hid",2,2,1,1,1
"bohn2017information",2016,6,17,"raja",12,"f","orangutan","b",2,6,7,"foodtest","foodtest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,17,"raja",12,"f","orangutan","b",2,6,8,"foodtest","foodtest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,6,17,"tanah",7,"f","orangutan","a",2,6,1,"foodtest","foodtest","nvis","vis",3,2,0,1,0
"bohn2017information",2016,6,17,"tanah",7,"f","orangutan","a",2,6,2,"foodtest","foodtest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,17,"tanah",7,"f","orangutan","a",2,6,3,"foodtest","foodtest","nvis","hid",1,1,1,0,1
"bohn2017information",2016,6,17,"tanah",7,"f","orangutan","a",2,6,4,"foodtest","foodtest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,17,"tanah",7,"f","orangutan","a",2,6,5,"foodtest","foodtest","nvis","hid",3,2,0,1,0
"bohn2017information",2016,6,17,"tanah",7,"f","orangutan","a",2,6,6,"foodtest","foodtest","nvis","hid",2,1,0,1,0
"bohn2017information",2016,6,17,"tanah",7,"f","orangutan","a",2,6,7,"foodtest","foodtest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,17,"tanah",7,"f","orangutan","a",2,6,8,"foodtest","foodtest","nvis","hid",1,1,1,1,1
"bohn2017information",2016,6,17,"bimbo",35,"m","orangutan","-",1,1,1,"foodtraining","foodtraining","-","-",2,2,1,"-",1
"bohn2017information",2016,6,17,"bimbo",35,"m","orangutan","-",1,1,2,"foodtraining","foodtraining","-","-",3,3,1,"-",1
"bohn2017information",2016,6,17,"bimbo",35,"m","orangutan","-",1,1,3,"foodtraining","foodtraining","-","-",2,2,1,"-",1
"bohn2017information",2016,6,17,"bimbo",35,"m","orangutan","-",1,1,4,"foodtraining","foodtraining","-","-",1,1,1,"-",1
"bohn2017information",2016,6,17,"bimbo",35,"m","orangutan","-",1,1,5,"foodtraining","foodtraining","-","-",1,1,1,"-",1
"bohn2017information",2016,6,17,"bimbo",35,"m","orangutan","-",1,1,6,"foodtraining","foodtraining","-","-",3,3,1,"-",1
"bohn2017information",2016,6,17,"bimbo",35,"m","orangutan","-",1,1,7,"foodtraining","foodtraining","-","-",1,1,1,"-",1
"bohn2017information",2016,6,17,"bimbo",35,"m","orangutan","-",1,1,8,"foodtraining","foodtraining","-","-",3,3,1,"-",1
"bohn2017information",2016,6,18,"bimbo",35,"m","orangutan","a",1,5,1,"foodtest","foodtest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,18,"bimbo",35,"m","orangutan","a",1,5,2,"foodtest","foodtest","nvis","hid",1,1,1,0,1
"bohn2017information",2016,6,18,"bimbo",35,"m","orangutan","a",1,5,3,"foodtest","foodtest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,18,"bimbo",35,"m","orangutan","a",1,5,4,"foodtest","foodtest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,18,"bimbo",35,"m","orangutan","a",1,5,5,"foodtest","foodtest","nvis","hid",2,3,0,0,0
"bohn2017information",2016,6,18,"bimbo",35,"m","orangutan","a",1,5,6,"foodtest","foodtest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,6,18,"bimbo",35,"m","orangutan","a",1,5,7,"foodtest","foodtest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,18,"bimbo",35,"m","orangutan","a",1,5,8,"foodtest","foodtest","nvis","hid",2,3,0,0,0
"bohn2017information",2016,6,18,"pini",27,"f","orangutan","a",5,7,1,"tooltest2","tooltest","vis","hid",2,3,0,0,0
"bohn2017information",2016,6,18,"pini",27,"f","orangutan","a",5,7,2,"tooltest2","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,6,18,"pini",27,"f","orangutan","a",5,7,3,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,18,"pini",27,"f","orangutan","a",5,7,4,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,18,"pini",27,"f","orangutan","a",5,7,5,"tooltest2","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,6,18,"pini",27,"f","orangutan","a",5,7,6,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,18,"pini",27,"f","orangutan","a",5,7,7,"tooltest2","tooltest","vis","hid",1,1,1,0,1
"bohn2017information",2016,6,18,"pini",27,"f","orangutan","a",5,7,8,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,18,"batak",6,"m","orangutan","a",5,7,1,"tooltest2","tooltest","vis","hid",3,3,1,0,1
"bohn2017information",2016,6,18,"batak",6,"m","orangutan","a",5,7,2,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,18,"batak",6,"m","orangutan","a",5,7,3,"tooltest2","tooltest","vis","vis",1,2,0,0,0
"bohn2017information",2016,6,18,"batak",6,"m","orangutan","a",5,7,4,"tooltest2","tooltest","vis","hid",2,3,0,0,0
"bohn2017information",2016,6,18,"batak",6,"m","orangutan","a",5,7,5,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,18,"batak",6,"m","orangutan","a",5,7,6,"tooltest2","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,6,18,"batak",6,"m","orangutan","a",5,7,7,"tooltest2","tooltest","vis","hid",2,3,0,0,0
"bohn2017information",2016,6,18,"batak",6,"m","orangutan","a",5,7,8,"tooltest2","tooltest","vis","vis",2,2,1,1,1
"bohn2017information",2016,6,18,"raja",12,"f","orangutan","b",5,7,1,"tooltest2","tooltest","nvis","vis",2,2,1,1,1
"bohn2017information",2016,6,18,"raja",12,"f","orangutan","b",5,7,2,"tooltest2","tooltest","nvis","hid",1,2,0,0,0
"bohn2017information",2016,6,18,"raja",12,"f","orangutan","b",5,7,3,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,18,"raja",12,"f","orangutan","b",5,7,4,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,18,"raja",12,"f","orangutan","b",5,7,5,"tooltest2","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,6,18,"raja",12,"f","orangutan","b",5,7,6,"tooltest2","tooltest","nvis","hid",2,2,1,1,1
"bohn2017information",2016,6,18,"raja",12,"f","orangutan","b",5,7,7,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,18,"raja",12,"f","orangutan","b",5,7,8,"tooltest2","tooltest","nvis","hid",1,2,0,1,0
"bohn2017information",2016,6,18,"tanah",7,"f","orangutan","a",5,7,1,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,18,"tanah",7,"f","orangutan","a",5,7,2,"tooltest2","tooltest","vis","hid",3,2,0,1,0
"bohn2017information",2016,6,18,"tanah",7,"f","orangutan","a",5,7,3,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,18,"tanah",7,"f","orangutan","a",5,7,4,"tooltest2","tooltest","vis","hid",1,1,1,1,1
"bohn2017information",2016,6,18,"tanah",7,"f","orangutan","a",5,7,5,"tooltest2","tooltest","vis","hid",2,2,1,1,1
"bohn2017information",2016,6,18,"tanah",7,"f","orangutan","a",5,7,6,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,18,"tanah",7,"f","orangutan","a",5,7,7,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,18,"tanah",7,"f","orangutan","a",5,7,8,"tooltest2","tooltest","vis","hid",3,2,0,1,0
"bohn2017information",2016,6,18,"dokana",27,"f","orangutan","b",5,7,1,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,18,"dokana",27,"f","orangutan","b",5,7,2,"tooltest2","tooltest","nvis","hid",3,2,0,1,0
"bohn2017information",2016,6,18,"dokana",27,"f","orangutan","b",5,7,3,"tooltest2","tooltest","nvis","hid",2,3,0,1,0
"bohn2017information",2016,6,18,"dokana",27,"f","orangutan","b",5,7,4,"tooltest2","tooltest","nvis","vis",3,3,1,1,1
"bohn2017information",2016,6,18,"dokana",27,"f","orangutan","b",5,7,5,"tooltest2","tooltest","nvis","hid",1,1,1,1,1
"bohn2017information",2016,6,18,"dokana",27,"f","orangutan","b",5,7,6,"tooltest2","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,18,"dokana",27,"f","orangutan","b",5,7,7,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,18,"dokana",27,"f","orangutan","b",5,7,8,"tooltest2","tooltest","nvis","hid",2,2,1,1,1
"bohn2017information",2016,6,18,"padana",18,"f","orangutan","b",5,7,1,"tooltest2","tooltest","nvis","hid",1,1,1,1,1
"bohn2017information",2016,6,18,"padana",18,"f","orangutan","b",5,7,2,"tooltest2","tooltest","nvis","hid",2,1,0,0,0
"bohn2017information",2016,6,18,"padana",18,"f","orangutan","b",5,7,3,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,18,"padana",18,"f","orangutan","b",5,7,4,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,18,"padana",18,"f","orangutan","b",5,7,5,"tooltest2","tooltest","nvis","hid",2,3,0,0,0
"bohn2017information",2016,6,18,"padana",18,"f","orangutan","b",5,7,6,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,18,"padana",18,"f","orangutan","b",5,7,7,"tooltest2","tooltest","nvis","vis",2,1,0,0,0
"bohn2017information",2016,6,18,"padana",18,"f","orangutan","b",5,7,8,"tooltest2","tooltest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,6,20,"bimbo",35,"m","orangutan","a",2,6,1,"foodtest","foodtest","nvis","vis",2,3,0,0,0
"bohn2017information",2016,6,20,"bimbo",35,"m","orangutan","a",2,6,2,"foodtest","foodtest","nvis","hid",1,3,0,0,0
"bohn2017information",2016,6,20,"bimbo",35,"m","orangutan","a",2,6,3,"foodtest","foodtest","nvis","hid",3,1,0,0,0
"bohn2017information",2016,6,20,"bimbo",35,"m","orangutan","a",2,6,4,"foodtest","foodtest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,20,"bimbo",35,"m","orangutan","a",2,6,5,"foodtest","foodtest","nvis","hid",2,2,1,0,1
"bohn2017information",2016,6,20,"bimbo",35,"m","orangutan","a",2,6,6,"foodtest","foodtest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,20,"bimbo",35,"m","orangutan","a",2,6,7,"foodtest","foodtest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,20,"bimbo",35,"m","orangutan","a",2,6,8,"foodtest","foodtest","nvis","hid",3,2,0,0,0
"bohn2017information",2016,6,20,"padana",18,"f","orangutan","b",6,8,1,"tooltest2","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,6,20,"padana",18,"f","orangutan","b",6,8,2,"tooltest2","tooltest","nvis","hid",1,3,0,0,0
"bohn2017information",2016,6,20,"padana",18,"f","orangutan","b",6,8,3,"tooltest2","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,20,"padana",18,"f","orangutan","b",6,8,4,"tooltest2","tooltest","nvis","hid",2,3,0,0,0
"bohn2017information",2016,6,20,"padana",18,"f","orangutan","b",6,8,5,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,20,"padana",18,"f","orangutan","b",6,8,6,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,20,"padana",18,"f","orangutan","b",6,8,7,"tooltest2","tooltest","nvis","hid",1,1,1,0,1
"bohn2017information",2016,6,20,"padana",18,"f","orangutan","b",6,8,8,"tooltest2","tooltest","nvis","vis",2,2,1,0,1
"bohn2017information",2016,6,20,"batak",6,"m","orangutan","a",6,8,1,"tooltest2","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,6,20,"batak",6,"m","orangutan","a",6,8,2,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,20,"batak",6,"m","orangutan","a",6,8,3,"tooltest2","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,6,20,"batak",6,"m","orangutan","a",6,8,4,"tooltest2","tooltest","vis","vis",1,2,0,0,0
"bohn2017information",2016,6,20,"batak",6,"m","orangutan","a",6,8,5,"tooltest2","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,6,20,"batak",6,"m","orangutan","a",6,8,6,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,20,"batak",6,"m","orangutan","a",6,8,7,"tooltest2","tooltest","vis","hid",2,2,1,0,1
"bohn2017information",2016,6,20,"batak",6,"m","orangutan","a",6,8,8,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,20,"pini",27,"f","orangutan","a",6,8,1,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,20,"pini",27,"f","orangutan","a",6,8,2,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,20,"pini",27,"f","orangutan","a",6,8,3,"tooltest2","tooltest","vis","hid",3,3,1,0,1
"bohn2017information",2016,6,20,"pini",27,"f","orangutan","a",6,8,4,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,20,"pini",27,"f","orangutan","a",6,8,5,"tooltest2","tooltest","vis","hid",2,3,0,0,0
"bohn2017information",2016,6,20,"pini",27,"f","orangutan","a",6,8,6,"tooltest2","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,6,20,"pini",27,"f","orangutan","a",6,8,7,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,20,"pini",27,"f","orangutan","a",6,8,8,"tooltest2","tooltest","vis","hid",2,3,0,0,0
"bohn2017information",2016,6,20,"raja",12,"f","orangutan","b",6,8,1,"tooltest2","tooltest","nvis","hid",1,3,0,1,0
"bohn2017information",2016,6,20,"raja",12,"f","orangutan","b",6,8,2,"tooltest2","tooltest","nvis","vis",3,1,0,1,0
"bohn2017information",2016,6,20,"raja",12,"f","orangutan","b",6,8,3,"tooltest2","tooltest","nvis","vis",2,2,1,1,1
"bohn2017information",2016,6,20,"raja",12,"f","orangutan","b",6,8,4,"tooltest2","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,6,20,"raja",12,"f","orangutan","b",6,8,5,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,20,"raja",12,"f","orangutan","b",6,8,6,"tooltest2","tooltest","nvis","hid",2,2,1,1,1
"bohn2017information",2016,6,20,"raja",12,"f","orangutan","b",6,8,7,"tooltest2","tooltest","nvis","vis",2,2,1,1,1
"bohn2017information",2016,6,20,"raja",12,"f","orangutan","b",6,8,8,"tooltest2","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,6,20,"dokana",27,"f","orangutan","b",6,8,1,"tooltest2","tooltest","nvis","hid",1,1,1,0,1
"bohn2017information",2016,6,20,"dokana",27,"f","orangutan","b",6,8,2,"tooltest2","tooltest","nvis","vis",2,2,1,1,1
"bohn2017information",2016,6,20,"dokana",27,"f","orangutan","b",6,8,3,"tooltest2","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,6,20,"dokana",27,"f","orangutan","b",6,8,4,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,20,"dokana",27,"f","orangutan","b",6,8,5,"tooltest2","tooltest","nvis","hid",2,3,0,1,0
"bohn2017information",2016,6,20,"dokana",27,"f","orangutan","b",6,8,6,"tooltest2","tooltest","nvis","vis",1,1,1,1,1
"bohn2017information",2016,6,20,"dokana",27,"f","orangutan","b",6,8,7,"tooltest2","tooltest","nvis","vis",2,2,1,1,1
"bohn2017information",2016,6,20,"dokana",27,"f","orangutan","b",6,8,8,"tooltest2","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,6,20,"tanah",7,"f","orangutan","a",6,8,1,"tooltest2","tooltest","vis","vis",3,2,0,0,0
"bohn2017information",2016,6,20,"tanah",7,"f","orangutan","a",6,8,2,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,20,"tanah",7,"f","orangutan","a",6,8,3,"tooltest2","tooltest","vis","hid",1,1,1,1,1
"bohn2017information",2016,6,20,"tanah",7,"f","orangutan","a",6,8,4,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,20,"tanah",7,"f","orangutan","a",6,8,5,"tooltest2","tooltest","vis","hid",3,3,1,1,1
"bohn2017information",2016,6,20,"tanah",7,"f","orangutan","a",6,8,6,"tooltest2","tooltest","vis","hid",2,2,1,0,1
"bohn2017information",2016,6,20,"tanah",7,"f","orangutan","a",6,8,7,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,20,"tanah",7,"f","orangutan","a",6,8,8,"tooltest2","tooltest","vis","hid",1,3,0,1,0
"bohn2017information",2016,6,21,"bimbo",35,"m","orangutan","a",5,7,1,"tooltest2","tooltest","vis","vis",1,3,0,0,0
"bohn2017information",2016,6,21,"bimbo",35,"m","orangutan","a",5,7,2,"tooltest2","tooltest","vis","hid",1,1,1,0,1
"bohn2017information",2016,6,21,"bimbo",35,"m","orangutan","a",5,7,3,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,21,"bimbo",35,"m","orangutan","a",5,7,4,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,21,"bimbo",35,"m","orangutan","a",5,7,5,"tooltest2","tooltest","vis","hid",2,2,1,0,1
"bohn2017information",2016,6,21,"bimbo",35,"m","orangutan","a",5,7,6,"tooltest2","tooltest","vis","hid",3,3,1,0,1
"bohn2017information",2016,6,21,"bimbo",35,"m","orangutan","a",5,7,7,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,21,"bimbo",35,"m","orangutan","a",5,7,8,"tooltest2","tooltest","vis","hid",2,1,0,0,0
"bohn2017information",2016,6,21,"batak",6,"m","orangutan","a",7,9,1,"tooltest2","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,6,21,"batak",6,"m","orangutan","a",7,9,2,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,21,"batak",6,"m","orangutan","a",7,9,3,"tooltest2","tooltest","nvis","hid",3,1,0,0,0
"bohn2017information",2016,6,21,"batak",6,"m","orangutan","a",7,9,4,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,21,"batak",6,"m","orangutan","a",7,9,5,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,21,"batak",6,"m","orangutan","a",7,9,6,"tooltest2","tooltest","nvis","hid",2,3,0,0,0
"bohn2017information",2016,6,21,"batak",6,"m","orangutan","a",7,9,7,"tooltest2","tooltest","nvis","vis",2,3,0,0,0
"bohn2017information",2016,6,21,"batak",6,"m","orangutan","a",7,9,8,"tooltest2","tooltest","nvis","hid",1,2,0,0,0
"bohn2017information",2016,6,21,"pini",27,"f","orangutan","a",7,9,1,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,21,"pini",27,"f","orangutan","a",7,9,2,"tooltest2","tooltest","nvis","hid",2,3,0,0,0
"bohn2017information",2016,6,21,"pini",27,"f","orangutan","a",7,9,3,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,21,"pini",27,"f","orangutan","a",7,9,4,"tooltest2","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,6,21,"pini",27,"f","orangutan","a",7,9,5,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,21,"pini",27,"f","orangutan","a",7,9,6,"tooltest2","tooltest","nvis","hid",2,2,1,1,1
"bohn2017information",2016,6,21,"pini",27,"f","orangutan","a",7,9,7,"tooltest2","tooltest","nvis","hid",3,3,1,1,1
"bohn2017information",2016,6,21,"pini",27,"f","orangutan","a",7,9,8,"tooltest2","tooltest","nvis","vis",3,3,1,0,1
"bohn2017information",2016,6,21,"padana",18,"f","orangutan","b",7,9,1,"tooltest2","tooltest","vis","hid",1,1,1,0,1
"bohn2017information",2016,6,21,"padana",18,"f","orangutan","b",7,9,2,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,21,"padana",18,"f","orangutan","b",7,9,3,"tooltest2","tooltest","vis","hid",2,2,1,0,1
"bohn2017information",2016,6,21,"padana",18,"f","orangutan","b",7,9,4,"tooltest2","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,6,21,"padana",18,"f","orangutan","b",7,9,5,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,21,"padana",18,"f","orangutan","b",7,9,6,"tooltest2","tooltest","vis","hid",1,1,1,0,1
"bohn2017information",2016,6,21,"padana",18,"f","orangutan","b",7,9,7,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,21,"padana",18,"f","orangutan","b",7,9,8,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,21,"raja",12,"f","orangutan","b",7,9,1,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,21,"raja",12,"f","orangutan","b",7,9,2,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,21,"raja",12,"f","orangutan","b",7,9,3,"tooltest2","tooltest","vis","hid",1,3,0,0,0
"bohn2017information",2016,6,21,"raja",12,"f","orangutan","b",7,9,4,"tooltest2","tooltest","vis","hid",3,1,0,1,0
"bohn2017information",2016,6,21,"raja",12,"f","orangutan","b",7,9,5,"tooltest2","tooltest","vis","vis",1,1,1,1,1
"bohn2017information",2016,6,21,"raja",12,"f","orangutan","b",7,9,6,"tooltest2","tooltest","vis","hid",2,3,0,0,0
"bohn2017information",2016,6,21,"raja",12,"f","orangutan","b",7,9,7,"tooltest2","tooltest","vis","vis",1,1,1,1,1
"bohn2017information",2016,6,21,"raja",12,"f","orangutan","b",7,9,8,"tooltest2","tooltest","vis","hid",2,2,1,0,1
"bohn2017information",2016,6,21,"dokana",27,"f","orangutan","b",7,9,1,"tooltest2","tooltest","vis","vis",3,3,1,1,1
"bohn2017information",2016,6,21,"dokana",27,"f","orangutan","b",7,9,2,"tooltest2","tooltest","vis","hid",1,3,0,1,0
"bohn2017information",2016,6,21,"dokana",27,"f","orangutan","b",7,9,3,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,21,"dokana",27,"f","orangutan","b",7,9,4,"tooltest2","tooltest","vis","hid",3,2,0,1,0
"bohn2017information",2016,6,21,"dokana",27,"f","orangutan","b",7,9,5,"tooltest2","tooltest","vis","hid",2,2,1,1,1
"bohn2017information",2016,6,21,"dokana",27,"f","orangutan","b",7,9,6,"tooltest2","tooltest","vis","vis",2,2,1,1,1
"bohn2017information",2016,6,21,"dokana",27,"f","orangutan","b",7,9,7,"tooltest2","tooltest","vis","vis",3,3,1,1,1
"bohn2017information",2016,6,21,"dokana",27,"f","orangutan","b",7,9,8,"tooltest2","tooltest","vis","hid",1,2,0,1,0
"bohn2017information",2016,6,21,"tanah",7,"f","orangutan","a",7,9,1,"tooltest2","tooltest","nvis","hid",1,1,1,0,1
"bohn2017information",2016,6,21,"tanah",7,"f","orangutan","a",7,9,2,"tooltest2","tooltest","nvis","vis",2,1,0,0,0
"bohn2017information",2016,6,21,"tanah",7,"f","orangutan","a",7,9,3,"tooltest2","tooltest","nvis","hid",2,2,1,1,1
"bohn2017information",2016,6,21,"tanah",7,"f","orangutan","a",7,9,4,"tooltest2","tooltest","nvis","vis",3,2,0,0,0
"bohn2017information",2016,6,21,"tanah",7,"f","orangutan","a",7,9,5,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,21,"tanah",7,"f","orangutan","a",7,9,6,"tooltest2","tooltest","nvis","hid",3,1,0,0,0
"bohn2017information",2016,6,21,"tanah",7,"f","orangutan","a",7,9,7,"tooltest2","tooltest","nvis","vis",3,2,0,0,0
"bohn2017information",2016,6,21,"tanah",7,"f","orangutan","a",7,9,8,"tooltest2","tooltest","nvis","hid",2,2,1,1,1
"bohn2017information",2016,6,22,"padana",18,"f","orangutan","b",8,10,1,"tooltest2","tooltest","vis","hid",3,3,1,0,1
"bohn2017information",2016,6,22,"padana",18,"f","orangutan","b",8,10,2,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,22,"padana",18,"f","orangutan","b",8,10,3,"tooltest2","tooltest","vis","hid",1,1,1,0,1
"bohn2017information",2016,6,22,"padana",18,"f","orangutan","b",8,10,4,"tooltest2","tooltest","vis","hid",2,2,1,0,1
"bohn2017information",2016,6,22,"padana",18,"f","orangutan","b",8,10,5,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,22,"padana",18,"f","orangutan","b",8,10,6,"tooltest2","tooltest","vis","vis",3,3,1,0,1
"bohn2017information",2016,6,22,"padana",18,"f","orangutan","b",8,10,7,"tooltest2","tooltest","vis","hid",1,2,0,0,0
"bohn2017information",2016,6,22,"padana",18,"f","orangutan","b",8,10,8,"tooltest2","tooltest","vis","vis",2,3,0,0,0
"bohn2017information",2016,6,22,"dokana",27,"f","orangutan","b",8,10,1,"tooltest2","tooltest","vis","hid",3,2,0,1,0
"bohn2017information",2016,6,22,"dokana",27,"f","orangutan","b",8,10,2,"tooltest2","tooltest","vis","vis",1,1,1,0,1
"bohn2017information",2016,6,22,"dokana",27,"f","orangutan","b",8,10,3,"tooltest2","tooltest","vis","hid",1,2,0,1,0
"bohn2017information",2016,6,22,"dokana",27,"f","orangutan","b",8,10,4,"tooltest2","tooltest","vis","vis",3,3,1,1,1
"bohn2017information",2016,6,22,"dokana",27,"f","orangutan","b",8,10,5,"tooltest2","tooltest","vis","hid",2,2,1,1,1
"bohn2017information",2016,6,22,"dokana",27,"f","orangutan","b",8,10,6,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,22,"dokana",27,"f","orangutan","b",8,10,7,"tooltest2","tooltest","vis","hid",3,2,0,0,0
"bohn2017information",2016,6,22,"dokana",27,"f","orangutan","b",8,10,8,"tooltest2","tooltest","vis","vis",2,2,1,0,1
"bohn2017information",2016,6,22,"tanah",7,"f","orangutan","a",8,10,1,"tooltest2","tooltest","nvis","hid",3,1,0,1,0
"bohn2017information",2016,6,22,"tanah",7,"f","orangutan","a",8,10,2,"tooltest2","tooltest","nvis","vis",2,1,0,0,0
"bohn2017information",2016,6,22,"tanah",7,"f","orangutan","a",8,10,3,"tooltest2","tooltest","nvis","vis",1,1,1,0,1
"bohn2017information",2016,6,22,"tanah",7,"f","orangutan","a",8,10,4,"tooltest2","tooltest","nvis","hid",1,1,1,1,1
"bohn2017information",2016,6,22,"tanah",7,"f","orangutan","a",8,10,5,"tooltest2","tooltest","nvis","hid",2,1,0,1,0
"bohn2017information",2016,6,22,"tanah",7,"f","orangutan","a",8,10,6,"tooltest2","tooltest","nvis","vis",3,2,0,0,0
